id,name,skill_name,ex_skill_desc
751004041,甘夫人,魂牽,Erhöht den Angriffsschaden auf {1} des AW.
751004042,甘夫人,魂牽,Erhöht den Angriffsschaden auf {1} des AW.
751004043,甘夫人,魂牽,Erhöht den Angriffsschaden auf {1} des AW.
751004044,甘夫人,魂牽,Erhöht den Angriffsschaden auf {1} des AW.
751004045,甘夫人,魂牽,Erhöht den Angriffsschaden auf {1} des AW.
751005011,周瑜,幽冥轟擊,Erhöht den Angriffsschaden auf {1} des AW.
751005012,周瑜,幽冥轟擊,Erhöht den Angriffsschaden auf {1} des AW.
751005013,周瑜,幽冥轟擊,Erhöht den Angriffsschaden auf {1} des AW.
751005014,周瑜,幽冥轟擊,Erhöht den Angriffsschaden auf {1} des AW.
751005015,周瑜,幽冥轟擊,"Erhöht den Angriffsschaden auf {1} des AW und die Wahrscheinlichkeit, die Gegner zu [c][01a310]versteinern[-][/c], auf {2}."
751005021,周瑜,狐火,Erhöht den Angriffsschaden auf {1} des AW.
751005022,周瑜,狐火,Erhöht den Angriffsschaden auf {1} des AW.
751005023,周瑜,狐火,Erhöht den Angriffsschaden auf {1} des AW.
751005024,周瑜,狐火,Erhöht den Angriffsschaden auf {1} des AW.
751005025,周瑜,狐火,Erhöht den Angriffsschaden auf {1} des AW und verringert die Blockade um {2}.
751005031,周瑜,欺詐之影,Erhöht den Angriff um {1}.
751005032,周瑜,欺詐之影,Erhöht den Angriff um {1} und die HP um {2}.
751005033,周瑜,欺詐之影,Erhöht den Angriff um {1} und die HP um {2}.
751005034,周瑜,欺詐之影,Erhöht den Angriff um {1} und die HP um {2}.
751005035,周瑜,欺詐之影,Erhöht den Angriff um {1} und die HP um {2}.
751005041,周瑜,顧曲,Erhöht ihren eigenen Angriff um {1}.
751005042,周瑜,顧曲,Erhöht ihren eigenen Angriff um {1}.
751005043,周瑜,顧曲,Erhöht ihren eigenen Angriff um {1}.
751005044,周瑜,顧曲,Erhöht ihren eigenen Angriff um {1}.
751005045,周瑜,顧曲,Erhöht ihren eigenen Angriff um {1} und den Angriff der Verbündeten um {2}.
751006011,孫悟空,金箍棒,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751006012,孫悟空,金箍棒,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751006013,孫悟空,金箍棒,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751006014,孫悟空,金箍棒,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751006015,孫悟空,金箍棒,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751006021,孫悟空,當頭一棒,"Erhöht die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
751006022,孫悟空,當頭一棒,"Erhöht die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
751006023,孫悟空,當頭一棒,"Erhöht die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
751006024,孫悟空,當頭一棒,"Erhöht die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
751006025,孫悟空,當頭一棒,"Erhöht die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
751006031,孫悟空,弱點擊破,Erhöht den Extraschaden auf {1} des AW.
751006032,孫悟空,弱點擊破,Erhöht den Extraschaden auf {1} des AW.
751006033,孫悟空,弱點擊破,Erhöht den Extraschaden auf {1} des AW.
751006034,孫悟空,弱點擊破,Erhöht den Extraschaden auf {1} des AW.
751006035,孫悟空,弱點擊破,Erhöht den Extraschaden auf {1} des AW.
751006041,孫悟空,破綻,Erhöht den Rüstungsbruch um {1}.
751006042,孫悟空,破綻,Erhöht den Rüstungsbruch um {1} und den Angriff um {2}.
751006043,孫悟空,破綻,Erhöht den Rüstungsbruch um {1} und den Angriff um {2}.
751006044,孫悟空,破綻,Erhöht den Rüstungsbruch um {1} und den Angriff um {2}.
751006045,孫悟空,破綻,Erhöht den Rüstungsbruch um {1} und den Angriff um {2}.
751007011,司馬懿,毒念爆炸,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751007012,司馬懿,毒念爆炸,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751007013,司馬懿,毒念爆炸,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751007014,司馬懿,毒念爆炸,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751007015,司馬懿,毒念爆炸,"Erhöht den Angriffsschaden auf {1} des AW, den [c][01a310]Giftschaden[-][/c] auf {2} des AW und die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {3}."
751007021,司馬懿,赤毒印,Erhöht den Angriff um {1}.
751007022,司馬懿,赤毒印,Erhöht den Angriff um {1} und die HP um {2}.
751007023,司馬懿,赤毒印,Erhöht den Angriff um {1} und die HP um {2}.
751007024,司馬懿,赤毒印,Erhöht den Angriff um {1} und die HP um {2}.
751007025,司馬懿,赤毒印,Erhöht den Angriff um {1} und die HP um {2}.
751007031,司馬懿,束縛一擊,Erhöht den Angriffsschaden auf {1} des AW.
751007032,司馬懿,束縛一擊,Erhöht den Angriffsschaden auf {1} des AW.
751007033,司馬懿,束縛一擊,Erhöht den Angriffsschaden auf {1} des AW.
751007034,司馬懿,束縛一擊,Erhöht den Angriffsschaden auf {1} des AW.
751007035,司馬懿,束縛一擊,Erhöht den Angriffsschaden auf {1} des AW.
751007041,司馬懿,暗毒術,Erhöht den [c][01a310]Giftschaden[-][/c] auf {1} des AW.
751007042,司馬懿,暗毒術,Erhöht den [c][01a310]Giftschaden[-][/c] auf {1} des AW.
751007043,司馬懿,暗毒術,Erhöht den [c][01a310]Giftschaden[-][/c] auf {1} des AW.
751007044,司馬懿,暗毒術,Erhöht den [c][01a310]Giftschaden[-][/c] auf {1} des AW.
751007045,司馬懿,暗毒術,Erhöht den [c][01a310]Giftschaden[-][/c] auf {1} des AW.
751008011,張合,詭異卡牌,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Blutschaden[-][/c] auf {2} des AW.
751008012,張合,詭異卡牌,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Blutschaden[-][/c] auf {2} des AW.
751008013,張合,詭異卡牌,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Blutschaden[-][/c] auf {2} des AW.
751008014,張合,詭異卡牌,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Blutschaden[-][/c] auf {2} des AW.
751008015,張合,詭異卡牌,"Erhöht den Angriffsschaden auf {1} des AW, den [c][01a310]Blutschaden[-][/c] auf {2} des AW und den Heilungseffekt auf {3}."
751008021,張合,放血,Erhöht den [c][01a310]Blutschaden[-][/c] auf {1} des AW.
751008022,張合,放血,Erhöht den [c][01a310]Blutschaden[-][/c] auf {1} des AW.
751008023,張合,放血,Erhöht den [c][01a310]Blutschaden[-][/c] auf {1} des AW.
751008024,張合,放血,Erhöht den [c][01a310]Blutschaden[-][/c] auf {1} des AW.
751008025,張合,放血,Erhöht den [c][01a310]Blutschaden[-][/c] auf {1} des AW und den Rüstungsbruch um {2}.
751008031,張合,殺戮意志,Erhöht den Angriff um {1}.
751008032,張合,殺戮意志,Erhöht den Angriff um {1} und die HP um {2}.
751008033,張合,殺戮意志,Erhöht den Angriff um {1} und die HP um {2}.
751008034,張合,殺戮意志,Erhöht den Angriff um {1} und die HP um {2}.
751008035,張合,殺戮意志,Erhöht den Angriff um {1} und die HP um {2}.
751008041,張合,飲血,Erhöht den Heilungseffekt auf {1}.
751008042,張合,飲血,Erhöht den Heilungseffekt auf {1}.
751008043,張合,飲血,Erhöht den Heilungseffekt auf {1}.
751008044,張合,飲血,Erhöht den Heilungseffekt auf {1}.
751008045,張合,飲血,Erhöht den Heilungseffekt auf {1}.
751009011,鄧艾,極寒之怒,Erhöht den Angriffsschaden auf {1} des AW.
751009012,鄧艾,極寒之怒,Erhöht den Angriffsschaden auf {1} des AW.
751009013,鄧艾,極寒之怒,Erhöht den Angriffsschaden auf {1} des AW.
751009014,鄧艾,極寒之怒,Erhöht den Angriffsschaden auf {1} des AW.
751009015,鄧艾,極寒之怒,"Erhöht den Angriffsschaden auf {1} des AW und die Wahrscheinlichkeit, den Gegner [c][01a310]einzufrieren[-][/c], auf {2}."
751009021,鄧艾,冰霜領域,"Wenn sie von nicht-Kriegern angegriffen wird, erhöht sich die Wahrscheinlichkeit, das Ziel [c][01a310]einzufrieren[-][/c], auf {1}."
751009022,鄧艾,冰霜領域,"Erhöht die Wahrscheinlichkeit, die Gegner [c][01a310]einzufrieren[-][/c], auf {1}, wenn sie von Nicht-Kriegern angegriffen wird, ansonsten auf {2}."
751009023,鄧艾,冰霜領域,"Erhöht die Wahrscheinlichkeit, die Gegner [c][01a310]einzufrieren[-][/c], auf {1}, wenn sie von Nicht-Kriegern angegriffen wird, ansonsten auf {2}."
751009024,鄧艾,冰霜領域,"Erhöht die Wahrscheinlichkeit, die Gegner [c][01a310]einzufrieren[-][/c], auf {1}, wenn sie von Nicht-Kriegern angegriffen wird, ansonsten auf {2}."
751009025,鄧艾,冰霜領域,"Erhöht die Wahrscheinlichkeit, die Gegner [c][01a310]einzufrieren[-][/c], auf {1}, wenn sie von Nicht-Kriegern angegriffen wird, ansonsten auf {2}."
751009031,鄧艾,冰霜之主,Erhöht den Angriff um {1}.
751009032,鄧艾,冰霜之主,Erhöht den Angriff um {1} und die HP um {2}.
751009033,鄧艾,冰霜之主,Erhöht den Angriff um {1} und die HP um {2}.
751009034,鄧艾,冰霜之主,Erhöht den Angriff um {1} und die HP um {2}.
751009035,鄧艾,冰霜之主,Erhöht den Angriff um {1} und die HP um {2}.
751009041,鄧艾,冰晶涅槃,Erhöht den Heilungseffekt auf {1} der max. HP.
751009042,鄧艾,冰晶涅槃,Erhöht den Heilungseffekt auf {1} der max. HP.
751009043,鄧艾,冰晶涅槃,Erhöht den Heilungseffekt auf {1} der max. HP.
751009044,鄧艾,冰晶涅槃,Erhöht den Heilungseffekt auf {1} der max. HP.
751009045,鄧艾,冰晶涅槃,Erhöht den Heilungseffekt auf {1} der max. HP.
751010011,千本櫻,緋櫻之舞,Erhöht den Angriffsschaden auf {1} des AW.
751010012,千本櫻,緋櫻之舞,Erhöht den Angriffsschaden auf {1} des AW.
751010013,千本櫻,緋櫻之舞,Erhöht den Angriffsschaden auf {1} des AW.
751010014,千本櫻,緋櫻之舞,Erhöht den Angriffsschaden auf {1} des AW.
751010015,千本櫻,緋櫻之舞,Erhöht den Angriffsschaden auf {1} des AW und senkt die Rüstung des Ziels um {2}.
751010021,千本櫻,劍道之心,Erhöht den Angriff um {1}.
751010022,千本櫻,劍道之心,Erhöht den Angriff um {1} und die HP um {2}.
751010023,千本櫻,劍道之心,Erhöht den Angriff um {1} und die HP um {2}.
751010024,千本櫻,劍道之心,Erhöht den Angriff um {1} und die HP um {2}.
751010025,千本櫻,劍道之心,Erhöht den Angriff um {1} und die HP um {2}.
751010031,千本櫻,殺意之痕,Erhöht den Schaden gegen [c][01a310]versteinerte[-][/c] Ziele auf {1} des AW.
751010032,千本櫻,殺意之痕,Erhöht Schaden gegen [c][01a310]versteinerten[-][/c] Gegner um {1} und den Schaden gegen Gegner in der Backline auf {2} des AW.
751010033,千本櫻,殺意之痕,Erhöht Schaden gegen [c][01a310]versteinerten[-][/c] Gegner um {1} und den Schaden gegen Gegner in der Backline auf {2} des AW.
751010034,千本櫻,殺意之痕,Erhöht Schaden gegen [c][01a310]versteinerten[-][/c] Gegner um {1} und den Schaden gegen Gegner in der Backline auf {2} des AW.
751010035,千本櫻,殺意之痕,Erhöht Schaden gegen [c][01a310]versteinerten[-][/c] Gegner um {1} und den Schaden gegen Gegner in der Backline auf {2} des AW.
751010041,千本櫻,殘心,Erhöht die Schadensreduzierungsrate um {1}.
751010042,千本櫻,殘心,Erhöht die Schadensreduzierungsrate um {1}.
751010043,千本櫻,殘心,Erhöht die Schadensreduzierungsrate um {1}.
751010044,千本櫻,殘心,Erhöht die Schadensreduzierungsrate um {1}.
751010045,千本櫻,殘心,Erhöht die Schadensreduzierungsrate um {1}.
751011011,巴尼拉,黑暗童謠,Erhöht den Angriffsschaden auf {1} des AW.
751011012,巴尼拉,黑暗童謠,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751011013,巴尼拉,黑暗童謠,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751011014,巴尼拉,黑暗童謠,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751011015,巴尼拉,黑暗童謠,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Giftschaden[-][/c] auf {2} des AW.
751011021,巴尼拉,高速詠唱,Erhöht den Angriffsschaden auf {1} des AW.
751011022,巴尼拉,高速詠唱,Erhöht den Angriffsschaden auf {1} des AW und absorbiert {2} Angriff des Gegners.
751011023,巴尼拉,高速詠唱,Erhöht den Angriffsschaden auf {1} des AW und absorbiert {2} Angriff des Gegners.
751011024,巴尼拉,高速詠唱,Erhöht den Angriffsschaden auf {1} des AW und absorbiert {2} Angriff des Gegners.
751011025,巴尼拉,高速詠唱,Erhöht den Angriffsschaden auf {1} des AW und absorbiert {2} Angriff des Gegners.
751011031,巴尼拉,魔法專精,Erhöht den Angriff um {1}.
751011032,巴尼拉,魔法專精,Erhöht den Angriff um {1} und die HP um {2}.
751011033,巴尼拉,魔法專精,Erhöht den Angriff um {1} und die HP um {2}.
751011034,巴尼拉,魔法專精,Erhöht den Angriff um {1} und die HP um {2}.
751011035,巴尼拉,魔法專精,Erhöht den Angriff um {1} und die HP um {2}.
751011041,巴尼拉,魔力回收,Erhöht den Heilungseffekt auf {1}.
751011042,巴尼拉,魔力回收,Erhöht den Heilungseffekt auf {1}.
751011043,巴尼拉,魔力回收,Erhöht den Heilungseffekt auf {1}.
751011044,巴尼拉,魔力回收,Erhöht den Heilungseffekt auf {1}.
751011045,巴尼拉,魔力回收,Erhöht den Heilungseffekt auf {1} und regeneriert {2} Energie.
751012011,芬里爾,重牙碎岳,Erhöht den Angriffsschaden auf {1} des AW.
751012012,芬里爾,重牙碎岳,Erhöht den Angriffsschaden auf {1} des AW.
751012013,芬里爾,重牙碎岳,Erhöht den Angriffsschaden auf {1} des AW.
751012014,芬里爾,重牙碎岳,Erhöht den Angriffsschaden auf {1} des AW.
751012015,芬里爾,重牙碎岳,Erhöht den Angriffsschaden auf {1} des AW und den [c][01a310]Blutschaden[-][/c] auf {2} des AW.
751012021,芬里爾,狼魂沸血,Erhöht die HP um {1}.
751012022,芬里爾,狼魂沸血,Erhöht die HP um {1} und den Angriff um {2}.
751012023,芬里爾,狼魂沸血,Erhöht die HP um {1} und den Angriff um {2}.
751012024,芬里爾,狼魂沸血,Erhöht die HP um {1} und den Angriff um {2}.
751012025,芬里爾,狼魂沸血,Erhöht die HP um {1} und den Angriff um {2}.
751012031,芬里爾,戰鬥狂熱,Erhöht den Angriff um {1}.
751012032,芬里爾,戰鬥狂熱,Erhöht den Angriff um {1} und den Krit. Schaden um {2}.
751012033,芬里爾,戰鬥狂熱,Erhöht den Angriff um {1} und den Krit. Schaden um {2}.
751012034,芬里爾,戰鬥狂熱,Erhöht den Angriff um {1} und den Krit. Schaden um {2}.
751012035,芬里爾,戰鬥狂熱,Erhöht den Angriff um {1} und den Krit. Schaden um {2}.
751012041,芬里爾,亡命迎擊,Erhöht den Angriffsschaden auf {1} ihrer max. HP.
751012042,芬里爾,亡命迎擊,Erhöht den Angriffsschaden auf {1} der max. HP und den Anteil der erhaltenen Heilung auf {2} des verursachten Schadens.
751012043,芬里爾,亡命迎擊,Erhöht den Angriffsschaden auf {1} der max. HP und den Anteil der erhaltenen Heilung auf {2} des verursachten Schadens.
751012044,芬里爾,亡命迎擊,Erhöht den Angriffsschaden auf {1} der max. HP und den Anteil der erhaltenen Heilung auf {2} des verursachten Schadens.
751012045,芬里爾,亡命迎擊,Erhöht den Angriffsschaden auf {1} der max. HP und den Anteil der erhaltenen Heilung auf {2} des verursachten Schadens.
751013011,薇薇安,群星隕落,Erhöht den Angriffsschaden auf {1} des AW.
751013012,薇薇安,群星隕落,Erhöht den Angriffsschaden auf {1} des AW.
751013013,薇薇安,群星隕落,Erhöht den Angriffsschaden auf {1} des AW.
751013014,薇薇安,群星隕落,Erhöht den Angriffsschaden auf {1} des AW.
751013015,薇薇安,群星隕落,Erhöht den Angriffsschaden auf {1} des AW und den Heilungseffekt von [c][e28002]Mondschatten[-][/c] um {2} der max. HP.
751013021,薇薇安,聆聽星聲,Erhöht die HP um {1}.
751013022,薇薇安,聆聽星聲,Erhöht die HP um {1} und den Speed um {2}.
751013023,薇薇安,聆聽星聲,Erhöht die HP um {1} und den Speed um {2}.
751013024,薇薇安,聆聽星聲,Erhöht die HP um {1} und den Speed um {2}.
751013025,薇薇安,聆聽星聲,Erhöht die HP um {1} und den Speed um {2}.
751013031,薇薇安,星軌預言,"Erhöht die Wahrscheinlichkeit, die Energie zu vermindern, auf {1}."
751013032,薇薇安,星軌預言,"Erhöht die Wahrscheinlichkeit, die Energie der Gegner zu senken, auf {1} und die Wahrscheinlichkeit, den Speed der Gegner zu vermindern, auf {2}."
751013033,薇薇安,星軌預言,"Erhöht die Wahrscheinlichkeit, die Energie der Gegner zu senken, auf {1} und die Wahrscheinlichkeit, den Speed der Gegner zu vermindern, auf {2}."
751013034,薇薇安,星軌預言,"Erhöht die Wahrscheinlichkeit, die Energie der Gegner zu senken, auf {1} und die Wahrscheinlichkeit, den Speed der Gegner zu vermindern, auf {2}."
751013035,薇薇安,星軌預言,"Erhöht die Wahrscheinlichkeit, die Energie der Gegner zu senken, auf {1} und die Wahrscheinlichkeit, den Speed der Gegner zu vermindern, auf {2}."
751013041,薇薇安,星月聯結,"Erhöht den Schaden, den der mit [c][e28002]Stern & Mond[-][/c] markierte Gegner durch einen Angriff auf das Mädchen erleiden wird, auf {1} des Schadens, den das Mädchen erleidet."
751013042,薇薇安,星月聯結,"Erhöht den Schaden, den der mit [c][e28002]Stern & Mond[-][/c] markierte Gegner durch einen Angriff auf das Mädchen erleiden wird, auf {1} des Schadens, den das Mädchen erleidet."
751013043,薇薇安,星月聯結,"Erhöht den Schaden, den der mit [c][e28002]Stern & Mond[-][/c] markierte Gegner durch einen Angriff auf das Mädchen erleiden wird, auf {1} des Schadens, den das Mädchen erleidet."
751013044,薇薇安,星月聯結,"Erhöht den Schaden, den der mit [c][e28002]Stern & Mond[-][/c] markierte Gegner durch einen Angriff auf das Mädchen erleiden wird, auf {1} des Schadens, den das Mädchen erleidet."
751013045,薇薇安,星月聯結,"Erhöht den Schaden, den der mit [c][e28002]Stern & Mond[-][/c] markierte Gegner durch einen Angriff auf das Mädchen erleiden wird, auf {1} des Schadens, den das Mädchen erleidet."
752001011,夏侯惇,合金風暴,Erhöht den Angriffsschaden auf {1} des AW.
752001012,夏侯惇,合金風暴,Erhöht den Angriffsschaden auf {1} des AW.
752001013,夏侯惇,合金風暴,Erhöht den Angriffsschaden auf {1} des AW.
752001014,夏侯惇,合金風暴,Erhöht den Angriffsschaden auf {1} des AW.
752001015,夏侯惇,合金風暴,"Erhöht den Angriffsschaden auf {1} des AW und die Wahrscheinlichkeit, die Gegner zu [c][01a310]betäuben[-][/c], auf {1}."
752001021,夏侯惇,王者之盾,Erhöht die Rüstung um {1}.
752001022,夏侯惇,王者之盾,Erhöht die Rüstung um {1} und die HP um {2}.
752001023,夏侯惇,王者之盾,Erhöht die Rüstung um {1} und die HP um {2}.
752001024,夏侯惇,王者之盾,Erhöht die Rüstung um {1} und die HP um {2}.
752001025,夏侯惇,王者之盾,Erhöht die Rüstung um {1} und die HP um {2}.
752001031,夏侯惇,復仇之刺,Erhöht den Angriffsschaden auf {1} des AW.
752001032,夏侯惇,復仇之刺,Erhöht den Angriffsschaden auf {1} des AW.
752001033,夏侯惇,復仇之刺,Erhöht den Angriffsschaden auf {1} des AW.
752001034,夏侯惇,復仇之刺,Erhöht den Angriffsschaden auf {1} des AW.
752001035,夏侯惇,復仇之刺,Erhöht den Angriffsschaden auf {1} des AW.
