id,name,title,text
16,Hottie,Situation,"Hottie glaubt, dass sie mit allen Gruppen auf dem Campus gut zurechtkommt. Viele der besten Studierenden auf dem Campus wurden einst von ihr unterrichtet. Doch erwähnt man in deren Anwesenheit ihren Namen, so tauchen eher Ausdrücke der Abneigung auf ihren Gesichtern auf. \nNach dem Ausbruch des Chaos versuchte Hottie, die Studierenden zu beschützen, doch ihre Bemühungen blieben erfolglos. Als die Zahl ihrer Studierenden immer geringer wurde, trat sie dem Kampf gegen das Chaos und die Infizierten bei, da sie ""einsam sei und niemand mehr zu ihrem Unterricht komme""."
17,Knospe,Geheimnis,"
[c][f55090]Geboren: [-][/c]17ter Juli
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Mystische Rose & Werkzeug
[c][f55090]Mag: [-][/c]Öko-Flasche & Kakteen"
18,Knospe,Sonnenschein,"Knospe ist ein bekannter und angenehm sonniger Mensch. Aber sie besitzt auch furchterregende Kräfte, die eigentlich nicht zu ihrem Erscheinungsbild passen. \nSie ist Mitglied des Gartenvereins. Anfangs war die Leiterin des Vereins ein bisschen skeptisch gegenüber Knospe, doch als sie ihr Potenzial im Umgang mit den Pflanzen erkannte, hieß sie sie herzlich willkommen."
19,Knospe,Pflanzen,"Bei der Gartenarbeit spricht Knospe normalerweise mit sich selbst. Als sie mal gefragt wurde, mit wem sie da spreche, meinte sie, dass sie mit den Pflanzen sprechen würde. Aus diesem Grund denken alle Leute (außer Historia), dass sie eine Verrückte ist. Historia denkt, genauso wie Knospe auch, dass Pflanzen auch ein Bewusstsein haben. Daher verbringt auch sie viel Zeit mit Knospes Pflanzen. Knospe hat von ihren Pflanzen erfahren, dass Historia ein guter Mensch sei, weshalb die beiden schnell Freunde wurden."
20,Knospe,Freundesliste,"
Wenn du auf dem Campus spazieren gehst, dann musst du aufpassen, wo du hintrittst. Ich kann es gar nicht leiden, wenn man auf meine Pflänzchen tritt.

Jeder, der den Pflanzen weh tut, ist mein Feind. Erst wenn du mir hilfst, Maiglöckchen zu pflanzen, werde ich mir überlegen, ob ich dir verzeihen kann.

Auch wenn du nicht der fähigste Gärtner bist, so freut es mich dennoch einen neuen Freund--- Ähh, Konkurrenten zu haben.

Ich sage dir das jetzt nur, weil wir gute Freunde sind: Ich kann mit Pflanzen sprechen und auch hören, was sie mir mitteilen möchten. Hier, diese Rose ist für dich. Hör mal, was sie dir zu sagen hat..."
21,Aquaris,Geheimnis,"
[c][f55090]Geboren: [-][/c]21ter August
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Vampirmaske & Fuchsmaske
[c][f55090]Mag: [-][/c]Armreifen & Kirschfächer"
22,Aquaris,Unschuld,"Aquaris ist ein fröhliches und aufgeschlossenes Mädchen, das voller positiver Energie ist. Sie ist ein Mitglied des Disziplinarkomitees und sticht einem, dank ihres einzigartigen Regenschirms, sofort ins Auge. Der Regenschirm scheint unzerstörbar zu sein und hat etwas ganz eigenartiges an sich. Ob er wohl nur vor Regen schützen soll...?"
23,Aquaris,Ziel,"Aquaris dachte anfangs, dass man einfach nur fleißig lernen muss, wenn man einen Abschluss an der Yume Akademie machen möchte. Aber ihre Gabe bereitete ihr einige Probleme: Sie blieb fast immer der Typ von Mädchen, die tollpatschig und gleichzeitig liebenswert sind und obwohl sie viel lernte, kam sie damit nie wirklich weit. Um endlich so gut zu werden wie Guan Yin und um ihre Anerkennung zu erlangen, macht Aquaris momentan ein Spezialtraining (um ehrlich zu sein, macht sie momentan nichts anderes mehr, außer das Spezialtraining)."
24,Aquaris,Spezialtraining,"Während eines Überraschungsangriffs durch vom Chaos Infizierter rettete Guan Yin mühelos eine in die Enge getriebene und umzingelte Aquaris. Von diesem Tage an war Guan Yin eine der wichtigsten Personen in Aquaris Leben. Guan Yin auf der anderen Seite, erkannte Aquaris schon nach wenigen Tagen nicht mehr, als sie sich auf dem Campus begegneten.\nOb sie Aquaris tatsächlich einfach nur nicht wiedererkannte oder ob sie Aquaris nicht beachten will, weiß Aquaris nicht. Wie dem auch sei, Aquaris hat nun mit einem Spezialtraining begonnen, mit welchem sie hoffentlich bald Guan Yin beeindrucken kann. Als Grundlage für das Training dient ihr ein mysteriöses Buch, dass sie irgendwo in der Bibliothek aufgespürt hat."
25,Gabriel,Geheimnis,"
[c][f75090]Geboren: [-][/c]19ter Juli
[c][f55090]Sieht aus wie: [-][/c]15
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Stift
[c][f55090]Mag: [-][/c]Heiligenschein & Kamera"
26,Gabriel,Nachrichtenagentur,"Gabriel ist eine Studentin im höheren Semester an der Yume Akademie. Nach einigen Jahren auf dem Campus gründete sie eine Nachrichtenagentur. Es scheint so, als würde dieser Club nur die News vom Campus, ob groß oder klein, berichten. In Wirklichkeit ist die Nachrichtenagentur nur ein Vorwand zur Verschleierung der wahren Identität des Clubs: Die Nachtpatrouille. Ihre tatsächliche Aufgabe ist es dem Campus bei Nacht zu dienen und ihn zu beschützen."
27,Gabriel,Nachtpatrouille,"Was Gabriel von ihren Clubmitgliedern verlangt, ist einfach: Kampfkraft, Kampfkraft, und nochmal Kampfkraft! Nur die Besten der Besten können den Aufgaben und der Verantwortung einer Nachtpatrouille gerecht werden. Sie erhalten von Gabriel eine private Spezialausbildung, bei der sie ihre Kampf- und Aufklärungsfähigkeiten noch weiter verbessern. Obwohl die Mitglieder der ""Nachrichtenagentur"" nicht verstehen, warum Gabriel jeden Außenstehenden nachts wie einen Feind behandelt, besuchen sie dennoch das Training."
28,Gabriel,Tag des Jüngsten Gerichts,"Seit dem Ausbruch des Chaos ist Gabriel sehr besorgt. In ihrem Kopf tauchte immer und immer wieder der Begriff des ""Jüngsten Gerichts"" auf - Das Ende von allem. Für sie war der Ausbruch des Chaos ein Vorzeichen, dass der Tag des Jüngsten Gerichts nicht mehr weit sei. Aus diesem Grund war sie seither noch engagierter denn je. Nachdem die wahre Identität der Nachrichtenagentur an die Öffentlichkeit geriet, versuchten sowohl die D.E.F. sowie auch das Disziplinarkomitee den Club auf ihre Seite zu ziehen. Doch Gabriel lehnte dies ab."
29,Saphira,Geheimnis,"
[c][f15090]Geboren: [-][/c]21ter Januar
[c][f55090]Sieht aus wie: [-][/c]19
[c][f55090]Mag nicht: [-][/c]Zaubertrankt & Armreifen
[c][f55090]Mag: [-][/c]Haarband & Fuchsmaske"
30,Saphira,Trauer,"Saphira ist Mitglied im Musicclub. Wenn sie ihr Instrument spielt, klingt es so melodisch und graziös, dass es automatisch die Stimmung des Zuhörers hebt. Aber auch dieses musikalische Genie hat ihre Sorgen. Wenn man nachts eine einsame Melodie hört, dann ist es vermutlich Saphira..."
31,Saphira,Begleiter,"""Woher komme ich? Warum bin ich hier? Wohin gehe ich?"" Solche Fragen hallen oft in dem von Musik erfüllten Raum wider. \n""Ich habe zwar keine Antwort auf deine Fragen, aber ich kann deine Musik verstehen. Darf ich dich begleiten, wenn du das nächste Mal in der Nacht umherwanderst?"", lautete die Antwort eines Mädchens, das gerade dem Club neu beigetreten war und stets einen Fächer mit sich trug. \nVon diesem Tage an erklangen aus dem Raum nicht mehr nur einsame Klänge, sondern ein Duett voller Harmonie drang des Nachts an die Außenwelt."
32,Saphira,Rettung,"Eigentlich hatte Saphira immer nur für ihren eigenen Club Zeit. Doch eines Tages nahm sie überraschenderweise eine lange bestehende Einladung an: Die des Disziplinarkomitees. Von diesem Tag an hatte sie nie wieder einen Fuß in das Musikzimmer gesetzt. Nach ihrem Beitritt beseitigte das Disziplinarkomitee mehr vom Chaos Infizierte als jemals zuvor. Saphira wollte aber niemanden ""beseitigen"", sondern nur ""retten""."
33,Odanna,Geheimnis,"
[c][f55090]Geboren: [-][/c]23ten Juni
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Schachfigur & Kaffee
[c][f55090]Mag: [-][/c]Regenschirm & Haarband"
34,Odanna,Glaube,"「Ten Ka Fu Bu!」\nNach der Einschreibung in die Yume Akademie schwebte Odanna dieser Satz ständig im Kopf herum.\nObwohl sie dessen Bedeutung nicht versteht, stärkt dieser ihre Zuversicht und gibt ihr Kraft, sobald sie ihn vorliest. Und diese Kraft unterstützte sie dabei, die Strapazen und die Einsamkeit des Alltags zu überwinden."
35,Odanna,Hobby,"Für Odanna gibt es an der Yume Akademie so viel Neues zu entdecken: Sie liebt es neue Waffen zu entdecken, alle möglichen Leute kennenzulernen oder sich Gabriels Geschichten anzuhören. Außerdem macht es ihr besonders Spaß neue Orte auf dem Campus zu entdecken, an denen vor ihr noch nie jemand war. Sie findet, dass Waffen nur Werkzeuge sind, man mit Geschichten erzählen sehr gut die Zeit verbringen kann und dass man alle Leute gleich behandeln sollte."
36,Odanna,Wahre Bedeutung,"Odanna hasst alle, die sich für etwas besseres halten als andere und die ""Schwächeren"" unterdrücken. Sie ermutigt die Schwachen und zeigt ihnen, wie sie stärker werden können. Sie ermutigte sie, zu kämpfen und Selbstvertrauen aufzubauen.\nAllen Leuten Kraft und Zuversicht zu geben, sodass sie alle mit erhobener Brust stark durch das Leben wandern. Vielleicht ist das ja die Bedeutung des Satzes, der ihr nicht mehr aus dem Kopf geht...\nOdanna ist sich sicher, dass hinter dem Ausbruch des Chaos ein großes Geheimnis steckt. Um dieses Geheimnis zu lüften und um gleichzeitig die Infizierten zu retten, schloss sie sich der D.E.F. an."
37,Bunny,Geheimnis,"
[c][f55090]Geboren: [-][/c]1ter Januar
[c][f55090]Sieht aus wie: [-][/c]18
[c][f55090]Mag nicht: [-][/c]Band & Haarband
[c][f55090]Mag: [-][/c]Schachfigur & Spielcontroller"
38,Bunny,Spielerin,"Bunny gilt auf dem Campus als eine begnadete Kartenspielerin. Andere Leute herauszufordern (und natürlich zu gewinnen) bereitet ihr jede Menge Spaß.\nSie plaudert mit fast jedem auf dem Campus und versucht sie immer zu einem Kartenspiel mit ihr zu überzeugen. Wer auch immer gewinnt, darf sich was von dem anderen wünschen."
39,Bunny,Die Auserwählte,"Weder betrügt Bunny beim Kartenspiel, noch hat sie besondere Fähigkeiten oder Sonstiges. Sie ist einfach immer sehr zuversichtlich, dass sie nicht verlieren wird und das seltsame ist: Sie verliert fast nie. Man könnte sogar meinen, dass sie einen göttlichen Segen erhalten hat, der sie nicht verlieren lässt. Immer wenn sie gewinnt, sucht sie sich den Gegenstand aus, der der anderen Person besonders wichtig ist oder der ihr viel bedeutet. Aus diesem Grund gibt es viele auf dem Campus, die sie nicht mögen."
40,Bunny,Erzfeind,"Es gab nur eine Person, die Bunny nicht schlagen konnte. Diese Person ist Historia.\nHistoria ist noch selbstbewusster und schlauer als sie. Und sie scheint alles über sie zu wissen. Historia hatte das Spiel vom ersten Zug an unter Kontrolle und Bunnys ""göttlicher Segen"" war in ihrer Anwesenheit einfach verschwunden.\nAls Preis wählte Historia Bunny selbst aus. Seitdem ist Bunny Historia treu ergeben. Auch nach dem Ausbruch des Chaos folgte Bunny Historia bei jeder Aktion. Sie glaubt, dass wenn sie jemandem folgt, der noch mehr Glück hat als sie selbst, dann werde sie diese Krise unbeschadet überstehen."
41,Sonya,Geheimnis,"
[c][f55090]Geboren: [-][/c]20ter Oktober
[c][f55090]Sieht aus wie: [-][/c]13
[c][f55090]Mag nicht: [-][/c]Mystische Rose & Gänseblümchen-Haarnadel
[c][f55090]Mag: [-][/c]Croissant & Pommes"
42,Sonya,Göttin der Küche,"Sonya hat eine rebellische und etwas exzentrische Persönlichkeit und exzellente Kochkünste. Sie ist besessen von Essen. Kurz nachdem sie der Yume Akademie beigetreten ist, nahm sie die Küche der Cafeteria unter ihre Gewalt. Sie kocht jeden Tag verschiedenste Gerichte mit verschiedensten Geschmäckern und aus allen Regionen der Erde - doch jedes Mal nur für sich selbst. Die anderen Studierenden sind ganz neidisch, aber letztendlich bleibt ihnen nichts anderes übrig, als auf den Markt zu gehen und sich belegte Brote zu kaufen."
43,Sonya,Göttin des Krieges,"Nachdem die anderen Studierenden den Geruch nicht länger ertragen konnten, schlug die ""Göttin des Krieges"" aka Guan Yin gemeinsam mit Joan vor, Sonya zu bestrafen, indem sie sie zwangen, für alle zu kochen. Als sie ihr eine Tracht Prügel verpasst und sie eingeschüchtert hatten, akzeptierte Sonya ihre Strafe und kochte für Guan Yin und die anderen ein Gericht, das später in ""Die sieben großen Gerichte der Yume Akademie"" eingehen sollte: ""Sonyartas"". Das Gericht aus zartem Schweinefleisch in einer köstlichen Soße mundete jedem und verbreitet sich wie ein Lauffeuer auf dem Campus. Nicht einmal die ""Göttin des Krieges"" konnte dem Geschmack widerstehen."
44,Sonya,Cafeteria,"Auch Sonya setzte sich immer für die Schwachen ein und beschützte sie. Nach dem Ausbruch des Chaos, als überall Chaos und Kämpfe herrschten, blieb die Cafeteria einer der wenigen Orte, in denen es noch ruhig war. Selbst die vom Chaos Infizierten, die bei ihrer Verfolgung von unschuldigen Mädchen in die Cafeteria geraten waren, konnten den Gerüchen nicht widerstehen (Sobald sie sich vollgefressen hatten, wurden sie wieder vertrieben)."
45,Diana,Geheimnis,"
[c][f55090]Geboren: [-][/c]15ter Mai
[c][f55090]Sieht aus wie: [-][/c]12
[c][f55090]Mag nicht: [-][/c]Croissant & Kunai
[c][f55090]Mag: [-][/c]Truthahn & Dino-Blöcke"
46,Diana,Feinschmecker,"Diana ist ein Mädchen, das immer versucht, alle Probleme mit roher Gewalt zu lösen. Sie ist unberechenbar und sehr leicht reizbar. Doch sobald man ihre Art zu denken verstanden hat, kann man eigentlich recht gut mit ihr auskommen. Das Geheimnis ist, dass man sie mit leckerem Essen und Snacks einfach ""zähmen"" kann. Wenn es eine Rangliste für die größten Feinschmecker auf dem Campus gäbe, wäre sie locker in den Top 3. Sie hat keinerlei Interesse am Unterricht oder an den Lerninhalten. Sie kennt nur Essen."
47,Diana,Echte Freundschaft,"Diana verlässt öfter einfach früher den Unterricht, um sich in der Cafeteria die erste Portion Fleisch zu ergattern. In einem Kampf um das letzte Stück Fleisch lernte sie Quinie kennen, einen weiteren Feinschmecker, und die beiden wurde zu Freunden, die gemeinsam den Unterricht schwänzten, um sich was zum Essen zu suchen. Da wo es Essen gibt, ist auch Diana nicht weit. Wenn Quinie und Diana gemeinsam auf der Suche nach neuen Leckereien sind, sind sie immer die besten Freunde. Bis dass die letzte Portion sie scheidet..."
48,Diana,Sieben Tage Haft,"So wurde die Cafeteria von Sonya der Ort, den sie am meisten besuchten. Aber Diana schlug sich in der Cafeteria häufig den Bauch voll und rannte dann einfach davon, ohne zu bezahlen. Das bereitete Sonya große Kopfschmerzen und sie wusste sich nicht mehr zu helfen. Aus diesem Grund bat Sonya KongMing um Hilfe. Nach mehrmaligem Bitten gab KongMing schließlich nach. Sie sperrte Diana 7 Tage und 7 Nächte lang in einen Käfig ein. Der Käfig wurde in der Cafeteria aufgestellt und Diana musste dort jeden Tag den Gästen beim Essen zuschauen, ohne selbst etwas essen zu dürfen. Auf diese Weise konnten sie Diana zähmen und sie lernte ihre Lektion."
49,Puppe,Geheimnis,"
[c][f55090]Geboren:[-][/c]5ter Oktober
[c][f55090]Sieht aus wie: [-][/c]14
[c][f55090]Mag nicht: [-][/c]Puppe& Mystische Rose
[c][f55090]Mag: [-][/c]Märchenbuch & Kirschfächer"
50,Puppe,Leer,"Nur sehr wenige Leute haben Kontakt zu Puppe. In den Augen der anderen ist sie einfach nur ein ganz normales Mädchen, das immer hinter Historia herläuft und sonst keine weiteren Freunde hat. Ein sehr unscheinbares Mädchen."
51,Puppe,Große Schwester,"Puppe ist nur wegen ihrer älteren Schwester Nia an der Yume Akademie. Seit sie hier angekommen sind, haben sie immer zusammen gewohnt. Nia hat eine sehr ungeduldige und schlecht gelaunte Persönlichkeit und muss immer alles und jeden kontrollieren. Diese Art ihrer Schwester könnte der Grund für Puppes Schüchternheit sein."
52,Puppe,Marionette,"Bevor Puppe von Historia befreit wurde, hatte sie ein sehr enges Verhältnis zu Succubus. Niemand weiß so recht, was eigentlich wirklich zwischen den beiden passiert ist, aber es wird vermutet, dass Puppe brutal von Succubus gequält wurde. Das war sicher auch ein Grund dafür, dass sie nach ihrer Rettung liebend gern die Rolle einer Begleiterin einnahm und sich fortan eher bedeckt hielt. Auch wenn sie jetzt die ständige Begleiterin von Historia ist, so gibt es dennoch niemanden, der sich wirklich um sie sorgt und kümmert. Oftmals ist ihr Blick leer und ohne jede Hoffnung..."
53,Guan Yin,Geheimnis,"
[c][f55060]Geboren:[-][/c]20ter Juni
[c][f55090]Sieht aus wie: [-][/c]22
[c][f55090]Mag nicht: [-][/c]Kaffee & Pommes
[c][f55090]Mag: [-][/c]Truthahn & Dosenfisch"
54,Guan Yin,Alltag einer Kriegerin,"Guan Yin ist die mächtigste Kriegerin auf dem Campus (laut ihren Fans), weshalb sie auch ""Göttin des Krieges"" genannt wird. Sie wird ständig für ihren Einsatz für die Schwachen gelobt, aber eigentlich möchte sie nur in aller Ruhe leben und ihr Essen genießen.\nIhr Alltag besteht aber tatsächlich daraus, den Schwachen aus der Klemme zu helfen. In ihren Augen zählt jedes Mädchen auf dem Campus zu den ""Schwachen"" und muss deshalb von ihr gerettet werden."
55,Guan Yin,Ein Rat!,"Wenn jemand ein Problem auf dem Campus hat, ist Guan Yin immer die erste, die zur Rettung eil (wenn nicht gerade ihre Essenszeit ist). Wenn du dich bei ihr gutstellen möchtest, dann musst du sie einfach nur zu einem Essen bei Sonya einladen."
56,Guan Yin,Beste Freunde,"Guan Yins beste Freundin ist natürlich Sonya. Mit ihren Kochkünsten hat si schon längst das Herz der ""Göttin des Krieges"" erobert. Und das obwohl ihr erstes Treffen während eines Kampfes stattfand und Guan Yin Sonya mühelos besiegte. Sonya, die eigentlich völlig gedemütigt sein sollte, fühlte sich komischerweise von der Aura Guan Yins angezogen. Nachdem sie für alle gekocht hatte, erfuhr Sonya, dass Guan Yin Schweinefleisch sehr mag und bereitete ihr eine extra Portion Sonyartas vor. Nach dieser gemeinsam Mahlzeit (an der irgendwie auch noch Joan beteiligt war) wurden sie beste Freunde."
57,Lucifer,Geheimnis,"
[c][f550100]Geboren: [-][/c]12ter Oktober
[c][f55090]Sieht aus wie: [-][/c]17
[c][f55090]Mag nicht: [-][/c]Fuchsmaske & Kamera
[c][f55090]Mag: [-][/c]Teufelsfrucht & Skelettkissen"
58,Lucifer,Kontrast,"Lucifers kalte und elegante Erscheinung täuscht. In Wirklichkeit ist sie ein chaotischer Geek, die die meiste Zeit nur zu Hause rumsitzt. Ohne Michaela würde sie nichts auf die Reihe bekommen. Sie handelt ohne nachzudenken und verursacht dadurch viele Probleme. Michaela ist die einzige auf die Lucifer auch mal hört."
59,Lucifer,Gitarrendämonin,"Lucifer mag es eigentlich, daheim im Zimmer zu bleiben und Spaß mit Michaela zu haben, aber Michaela gefällt dieser Lebensstil nicht und sie zwingt sie deshalb immer wieder, nach draußen zu gehen. Während des alljährlichen Musikfestivals stand Lucifer plötzlich mit ihrer Gitarre auf der Bühne, als Teil der ""Shining Band"" und überraschte Michaela mit ihrem Können. Seit diesem Tag ist Lucifers Spitzname ""Gitarrendämonin""."
60,Lucifer,Ein entfernter Traum,"
Das silberhaarige Mädchen war einst von unzähligen toten Seelen umgeben und von Dunkelheit beherrscht. Ihr einst wunderschönes leuchtendes Federkleid wurde schwarz. Sie verlor den Verstand und verfiel in Wahnsinn und überall wo sie hinkam verwandelte sie alles in Asche und Staub. Als der Tod über der antiken Stadt kreiste, blieb den Menschen nichts anderes übrig, als sich in den Ruinen zu verstecken und die Götter um Erlösung zu bitten. 
SDoch mit einem Mal tauchte ein Engel mit güldenem Haar auf, durchborte mit einem riesigen weißen Kreuz die Brust der silberhaarigen Dämonin und beendete somit ihre Schreckensherrschaft.

 「Wach auf, es ist Zeit zum Unterricht zu gehen!」 Lucifer wurde von Michaela geweckt, die ihr die Decke wegriss... Das Mädchen mit dem goldenen Haar."
61,Michaela,Geheimnis,"
[c][f55090]Geboren: [-][/c]12ter Oktober
[c][f55090]Sieht aus wie: [-][/c]16
[c][f55090]Mag nicht: [-][/c]Teufelsfrucht & Regenschirm
[c][f55090]Mag: [-][/c]Kaffee & Heiligenschein"
62,Michaela,Sonnenschein,"Michaela trägt ihr goldenes Haar immer offen und hat eine sehr energetische und wärmende Ausstrahlung. Sie liebt es, Klavier zu spielen und das Haus sauber zu halten. Außerdem kümmert sie sich auch sehr gerne um die anderen und im Kampf steht für sie der Schutz der Verbündeten an erster Stelle."
63,Michaela,Gottes Wille,"Auch wenn es auf dieser Welt sicherlich Götter gibt, Dämonen gab es schon viel früher. Mächtige Dämonen, die die Menschheit versklavten und sie in Not und Elend leben ließen. Eines Tages begegnete einem jungen Mädchen in ihren Träumen ein Gott. Er ernannte das Mädchen zu einem Engel und befahl ihr durch die Welt zu reisen, alle Dämonen auszulöschen und dem Elend ein Ende zu bereiten. Sie sollte das Strahlen und den Glanz Gottes auf die Erde bringen."
