id,desc
2901,累計觸發此迴廊的事件卡「織田信長·其七」{1}次
2902,累計觸發此迴廊的事件卡「織田信長·其七」{1}次
2903,累計觸發此迴廊的事件卡「織田信長·其七」{1}次
3001,累計觸發此迴廊的事件卡「戴安娜·其七」{1}次
3002,累計觸發此迴廊的事件卡「戴安娜·其七」{1}次
3003,累計觸發此迴廊的事件卡「戴安娜·其七」{1}次
3101,累計觸發此迴廊的事件卡「千本櫻·其七」{1}次
3102,累計觸發此迴廊的事件卡「千本櫻·其七」{1}次
3103,累計觸發此迴廊的事件卡「千本櫻·其七」{1}次
3201,累計觸發此迴廊的事件卡「貂蟬·其七」{1}次
3202,累計觸發此迴廊的事件卡「貂蟬·其七」{1}次
3203,累計觸發此迴廊的事件卡「貂蟬·其七」{1}次
3301,累計觸發此迴廊的挑戰卡「遭遇戰I」{1}次
3302,累計觸發此迴廊的挑戰卡「遭遇戰I」{1}次
3303,累計觸發此迴廊的挑戰卡「遭遇戰I」{1}次
3401,累計觸發此迴廊的挑戰卡「遭遇戰II」{1}次
3402,累計觸發此迴廊的挑戰卡「遭遇戰II」{1}次
3403,累計觸發此迴廊的挑戰卡「遭遇戰II」{1}次
3501,累計觸發此迴廊的挑戰卡「遭遇戰III」{1}次
3502,累計觸發此迴廊的挑戰卡「遭遇戰III」{1}次
3503,累計觸發此迴廊的挑戰卡「遭遇戰III」{1}次
3601,累計觸發此迴廊的挑戰卡「遭遇戰IV」{1}次
3602,累計觸發此迴廊的挑戰卡「遭遇戰IV」{1}次
3603,累計觸發此迴廊的挑戰卡「遭遇戰IV」{1}次
3701,累計觸發此迴廊的挑戰卡「遭遇戰V」{1}次
3702,累計觸發此迴廊的挑戰卡「遭遇戰V」{1}次
3703,累計觸發此迴廊的挑戰卡「遭遇戰V」{1}次
3801,累計在此迴廊中透過觸發事件卡「積分」獲得{1}分
3802,累計在此迴廊中透過觸發事件卡「積分」獲得{1}分
3803,累計在此迴廊中透過觸發事件卡「積分」獲得{1}分
3804,累計在此迴廊中透過觸發事件卡「積分」獲得{1}分
3805,累計在此迴廊中透過觸發事件卡「積分」獲得{1}分
3901,在此迴廊關卡的第11關中，單次傷害達到{1}點
3902,在此迴廊關卡的第11關中，單次傷害達到{1}點
3903,在此迴廊關卡的第11關中，單次傷害達到{1}點
3904,在此迴廊關卡的第11關中，單次傷害達到{1}點
3905,在此迴廊關卡的第11關中，單次傷害達到{1}點
