id,title,name,dialog,select_text
225,,曹操,（點頭）,
226,,,為了給曹操餵飯，張郃俯下身來。,
227,,,曹操能感受到張郃的體溫。也許是因為緊張，張郃的呼吸有些慌亂。,
228,,,張郃還從來沒有這麼接近過自己，曹操也意識到了這一點。,
229,,,空氣變得溫和，周圍一切都彷彿在千里之外，她低著頭，感受著……,
230,,,……一個冰冷的東西，被塞進自己手裡。,
231,,張郃,（低聲）這是手銬的鑰匙，你知道該怎麼做吧……,
232,,曹操,（低聲）我知道了。,
233,,曹操,（扣住張郃）所有人讓開！讓開！,
234,,曹操,我手裡有人質哦！！,
235,,風紀委員,可惡，攔住她！！,
236,,張郃,哼，不費吹灰之力。,
237,,曹操,張郃，真的要跟我走嗎？,
238,,曹操,風紀委員會接下來會急缺人手，留下來可是大有前途哦～,
239,,張郃,在說什麼傻話！,
240,,曹操,好……我們走吧！,
241,天下英雄天下人,劉備,曹操同學……不，應該是叛徒曹操。,
242,,曹操,抱歉，讓你久等了。,
243,,劉備,沒事，我還擔心你會不會太虛弱了，\n根本就逃不出來呢？,
244,,張郃,看來你早有準備……不愧是劉備同學。,
245,,劉備,在學園裡，你是霸王、明星、所向披靡的亂世之王。,
246,,劉備,但是在風紀委員會，並不是一切都繞著你轉的。,
247,,曹操,看不透的劉備同學，終於開口了……,
248,,劉備,總得有人盯著你嘛，這樣會長才會需要我。\n我也有機會走上舞臺了，但是……,
249,,劉備,走得再遠，還是有曹操同學你擋在前面。\n也是時候，讓你退場了……,
250,,曹操,我得承認，就算是在整個學園裡，也只有你有資格和我匹敵了……,
251,,曹操,但是現在，你攔得住我嗎？,
252,,劉備,我幹嘛要攔你？,
253,,曹操,呵，是啊……,
254,,曹操,不管今天何去何從，我都不會再回到風紀委員會了……,
255,,劉備,曹操同學，我們……\n……還會再見嗎？,
256,,曹操,一定會的！這個學園裡……也只有你能做我的對手了。,
257,,,DEF戰線本部。\n大門被粗暴踢開。,
258,,DEF蒙面人,誰，敢跑到這裡來！！,
259,,DEF蒙面人,啊……你，你是？,
260,,曹操,廢話少說，找個能說得上話的人出來！,
261,,DEF頭目,風紀委員會的前名譽成員大駕光臨——,
262,,DEF頭目,有何指教呢？,
263,,曹操,混沌體徵啟迪了我——,
264,,曹操,我呢，現在終於知道，來到這個學園的代價是什麼了，而這……,
265,,曹操,……讓我非常非常，非常不爽！,
266,,DEF頭目,一個巨大的謊言籠罩著這個學園，卻只有DEF戰線發現了……,
267,,DEF頭目,我們也有許多感染混沌體徵以後，才得到啟迪的成員。,
268,,DEF頭目,既然大家方向一致，又同病相憐。曹操同學是想要……,
269,,曹操,哼，這就看你們是要成為我的工具，還是絆腳石囉？,
270,,DEF頭目,我們的行動，可是要把學園拉回亂世哦。,
271,,DEF頭目,曹操同學，你有這樣的覺悟嗎？,
272,,曹操,「寧教我負天下人，不教天下人負我……！」,
273,,DEF頭目,哦？嘿嘿嘿嘿……,
274,,DEF頭目,姑且，就當一陣子的同伴吧。,
275,一個人的羅勒蛋包飯,,來到幽夢學園以後，張飛就把第二食堂當作自己的家。,
276,,,每一天，張飛都會製作各種不同的料理，滿足自己對美食的執著——,
277,,張飛,（興致勃勃）大蒜，搗碎……然後，橄欖油……然後，新鮮的羅勒葉……,
278,,張飛,起司……黑胡椒，還有……繼續搗碎，搗碎……,
279,,張飛,然後是炒飯了！雞肉、蘑菇、洋蔥……繼續翻炒……,
280,,張飛,（微笑）啊～好香啊……,
281,,張飛,（興致勃勃）最後是雞蛋捲！攪拌……搖晃平底鍋……加上秘製的羅勒汁……,
282,,張飛,好，形狀已經出來了！最後一步……,
283,,張飛,（專注）現在，放到……炒飯上……,
284,,張飛,慢慢的，慢慢的……好嘞……,
285,,來搗亂的學員A,張飛同學！！,
286,,來搗亂的學員A,把第二食堂交出來！,
287,,張飛,（哐噹）,
288,,張飛,啊呀。,
289,,張飛,（低頭）……,
290,,來搗亂的學員B,是啊是啊，一個人霸佔著整個食堂，太奇怪了！,
291,,來搗亂的學員B,真覺得自己是廚師嗎？廚師就應該做飯給大家吃嘛～,
292,,張飛,（氣急敗壞）哇啊啊啊啊啊啊啊！！！,
293,,張飛,你們怎麼賠我的秘製羅勒半熟蛋包飯！！！,
294,,來搗亂的學員B,在說什麼怪話……我們可什麼都沒做啊！,
295,,來搗亂的學員A,果然，這香味……張飛同學你又在做好吃的了！,
296,,來搗亂的學員A,為什麼，為什麼不給我們吃啊～～～,
297,,,也是因為這份執著，張飛非常討厭別人對自己的食物指手畫腳。,
298,,,非～常非常討厭……以至於演變成了一種極強的佔有慾：,
299,,,自己的家——也就是這間食堂——外人不讓進；,
300,,,而自己的美食……別人也不許吃！,
301,,張飛,好……想來搶我的東西吃是吧……,
302,,張飛,（氣急敗壞）就讓我的拳頭來看看……,
303,,張飛,你們有沒有這個資格！,
304,,,張飛憤而出手，眾人頓時一片慘叫……,
305,,張飛,唉，今天的美食時間，又被毀掉了……,
306,,張飛,美食才是自由、是靈魂，是一個人的終極救贖，,
307,,張飛,（沮喪）這些傢夥？嘖，又怎麼會懂……,
308,關於紅酒燴牛舌的人生相談,劉備,（微笑）啊，這股香味，多麼甜美～深邃～,
309,,劉備,張飛同學，這就是——今天的特製料理嗎？,
310,,張飛,（興致勃勃）……,
311,,張飛,（死魚眼）關你什麼事？,
312,,劉備,（微笑）我聞聞看啊，不許提示我～,
313,,劉備,嗯……有八角，八角和薑片的氣味……還有洋蔥，對吧？,
314,,張飛,（死魚眼）出去。,
315,,劉備,哦，還有還有～這股濃鬱的味道，濃鬱又香甜……哦，是奶油……,
316,,張飛,哼。,
317,,劉備,這股香味裡，還有別的東西……是……紅酒？,
318,,劉備,原來是紅酒，紅酒配什麼呢？,
319,,劉備,不行了，我的口水……這是牛肉的味道吧？,
320,,張飛,呵～,
321,,劉備,不對，不會那麼簡單！我想想……你別提示我啊～,
322,,張飛,……,
323,,劉備,紅酒燴……牛肚？不是，紅酒燴牛尾？不對，牛尾適合燒湯……,
324,,劉備,紅酒燴牛雜？牛腩？牛眼？,
325,,張飛,（氣急敗壞）是紅酒燴牛舌！又香又嫩的小牛舌！！！,
326,,劉備,（嚴肅）哎呀……我正要說到牛舌了。,
327,,劉備,看來你也還是在乎別人的想法的啊,
328,,劉備,（諂媚）張飛同學，既然我們都想到一塊了，不如就～,
329,,張飛,（死魚眼）不行。,
330,,劉備,（諂媚）……,
331,,張飛,（死魚眼）滾出我的食堂。,
332,,劉備,（嚴肅）看來是……沒得談囉？,
333,,劉備,同學，你都看到了。,
334,,？？？,我明白了。,
335,,？？？,真是沒想到，學園裡也有這種人……,
336,,張飛,（意外）怎，怎麼會……,
337,,張飛,關羽……那個「武聖」關羽？,
338,,關羽,天上天下，只有一個關羽。,
339,,關羽,……這種人我見得多了，她們永遠只懂得一種語言！,
340,,張飛,呃……咳咳……,
341,,關羽,還有什麼話說？,
342,,張飛,我服了……,
343,,,雖然張飛很能打，也很勇敢地捍衛自己的領地。,
344,,,然而只有勇敢，還是不夠的……,
345,,劉備,（嚴肅）我本來希望，不用走到這一步。,
346,,劉備,今天的紅酒燴牛舌，想必要變成苦澀的味道了……,
347,,關羽,就當是個教訓吧，希望你能好好改變一下。,
348,,關羽,走吧……,
349,,張飛,等一下！,
350,,劉備&關羽,！？,
351,,張飛,（害羞）我，我想好好……招待，你們。,
352,,張飛,請你們……明天，再來……,
353,,劉備&關羽,（驚疑）明天？,
354,,劉備,還有這種好康的事？早知道就……,
355,一道美食的誕生,張飛,（嚴肅）……,
356,,張飛,怎麼辦啊……,
357,,張飛,終於，遇到了能理解我的人……也通過了我的認可……,
358,,張飛,……應該是，快樂的事情啊……,
359,,張飛,（苦惱）被鄙視了……怎麼會這樣呢……,
360,,張飛,……怎麼辦啊？,
361,,牛肉,哈哈哈哈哈！！,
362,,牛肉,被狠狠教訓一頓，腦子終於清醒了～,
363,,大蔥,哭啊，哭出來啊，看有沒有人可憐你～,
364,,張飛,連你們也來嘲笑我……就對了！,
365,,張飛,我說，我要請人吃飯了！,
366,,張飛,我應該怎麼樣好好招待她們呢？,
367,,香菇,世人都說香菇好，可沒有正確處理和搭配，香菇也會有難吃的時候～,
368,,大蔥,我呢，怎麼做都好吃！可是不管怎麼做，我還是配角。,
369,,大蔥,又有幾個人，能只念著我的好呢，唉……,
370,,五花肉,是燉煮、清燉、還是蒜泥涼拌？,
371,,五花肉,想清楚哦，決定了，就不能再回頭了！,
372,,張飛,（興致勃勃）我大概……想到該怎麼做了……嗯。,
373,,張飛,謝謝大家！！,
374,,,那天晚上，食堂後廚的燈火亮了一夜。,
375,,,切菜、翻炒、蒸煮、沸騰……各種動靜聲此起彼落，一直沒停下過。,
376,三英盛宴,劉備,按昨天說好的，我們又來啦。,
377,,張飛,（微笑）猜……猜看吧，今天我們……吃什麼？,
378,,劉備,哦？嗯……有點，有點……,
379,,關羽,我也聞不出來，嗯……這是我們今天要吃的？,
380,,張飛,（微笑）……,
381,,劉備,是拉麵的湯頭？不對，不像……,
382,,關羽,這種香甜……是起司？,
383,,劉備,肯定不是起司……,
384,,關羽,又不像起司了……這味道在變……,
385,,張飛,（微笑）……,
386,,,（叮鈴鈴鈴……）,
387,,張飛,啊，時間剛剛好～,
388,,劉備,（意外）這股味道，突然……突然不一樣了？？,
389,,關羽,（出神，眼角有淚）這，這股香味……,
390,,關羽,好溫暖，好滿足……,
391,,劉備,（出神，眼角有淚）為什麼……感覺這麼熟悉……,
392,,劉備,……好像某種，早已遺忘的……,
393,,劉備,這是什麼神仙食物啊……我在想，,
394,,關羽,（抽泣著）我們以後，做好朋友吧……,
395,,張飛,（抽泣著）好啊，好……這種感覺……也不錯……,
396,,,這就是後來被列為學園七大怪談之一的「張飛的醬汁豬肉定食」。,
397,,,透過這道菜的等待和變化，不善言辭的張飛向劉備和關羽傳達了，,
398,,,自己對於美食的苛刻和執著，也希望能和真正的知音分享這份美好，,
399,,,美食當前的劉備和關羽也理解了張飛的堅持,
400,,,……看著劉備和關羽滿足的吃相，張飛突然感受到了，朋友的可貴。,
401,,,在她的內心裡，也有某些地方，開始鬆動了……,
402,張飛廚房,風紀委員A,哈……哈……歇一會吧……,
403,,風紀委員B,好吧……,
404,,風紀委員B,張飛老闆，今天有什麼推薦菜嗎？,
405,,張飛,有哦——,
406,,張飛,今天有新的料理，醬汁烤串搭配撈麵，,
407,,張飛,分開吃或者拌在一起，味道都不錯的。,
408,,風紀委員A,給我來一份～張飛老闆的新品不會差～,
409,,風紀委員B,嗯嗯，我也要～,
410,,張飛,好嘞～,
411,,張飛,那邊的同學，要不要也來一份？,
412,,被感染的學員,啊啊啊啊啊啊啊啊！！！,
413,,風紀委員B,老闆，她們是第一次來——,
414,,張飛,明白了，老樣子！,
415,,關羽,怎麼了，又有討厭鬼來嗎？,
416,,被感染的學員,……,
417,,被感染的學員,啊啊啊啊，啊啊……（嗅嗅）,
418,,被感染的學員,啊啊……好餓……,
419,,張飛,今天有試做的新菜，烤串撈麵，要來一份嗎？,
420,,被感染的學員,來一份……,
421,,被感染的學員,…………謝謝老闆。,
422,,張飛,好嘞～,
423,,,第二食堂，不，現在應該叫張飛食堂。已經成為幽夢學園的停火區。,
424,,,就算是在混沌體徵大爆發的時候，感染者和退治者也會停止戰鬥，,
425,,,安心享受每天都不會重複的特色料理。,
426,,,因為美食，是由口腹直達靈魂的救贖，,
427,,,是每個人都能感受到的治癒和幸福……張飛，也終於明白了這一點。,
428,,,啊……我餓了。,
429,,,不知道張飛老闆今天的推薦菜是什麼？,
430,驚悚故事俱樂部,加百列,「……只要黑森林裡還存在巫術……我！！我就還會……回來的……」,
431,,加百列,隨著最後一個字吐出喉嚨，大壞狼沉重的身軀倒在地上……,
432,,加百列,……詛咒終於被打破了，陽光又一次照進黑森林……,
433,,加百列,……也喚醒了，沉睡不醒的小紅帽……劇終。,
434,,學妹A&學妹B,耶！！！！！終於！！！！！！,
435,,加百列,好了，經驗和獎勵回頭慢慢再結算吧，今天的冒險故事就到這裡……,
436,,學妹C,好吧……,
437,,加百列,怎麼？,
438,,加百列,有什麼疑問？或者不對勁的？趁現在提出來，可以作為故事的補充。,
439,,學妹C,……總覺得太簡單了，,
440,,學妹C,作為最後的大反派，大壞狼好像分量還不夠，總覺得還差點什麼？,
441,,學妹A,對哦，我也覺得，差了點什麼？,
442,,學妹B,故事……真的這樣結束了嗎？,
443,,加百列,啊……這種表情，我懂了。你們是想要一場真正的挑戰？,
444,,加百列,你們都知道，學園七大怪談之首吧？,
445,,學妹C,學姐你說的是學園外的禁區——,
446,,加百列,對，我要說的，就是德古拉城堡的傳說……,
447,,學妹A&學妹B,哦哦……,
448,古堡傳說,加百列,德古拉城堡裡居住的是一位特別蒼老的吸血鬼，她的皺紋都能垂到地面。,
449,,加百列,當看到蝙蝠向你飛來的時候，屏住呼吸！這是你活下去的唯一機會……,
450,,加百列,城堡裡有煉金室、圖書館，甚至還有一間「血窖」！裡面盛滿了鮮血……,
451,,加百列,城堡主人的長眠會持續數百年之久，每當她醒來時！！……嗯？,
452,,加百列,……當她這一次醒來時，似乎哪裡出了差錯？,
453,,,傳說……城堡裡居住的是一位特別蒼老的吸血鬼，,
454,,,她的起源，可以追溯到最黑暗的過去；她的皺紋，都能垂到地面。,
455,,德古拉,啊……………………,
456,,德古拉,起床啦…………嘿～,
457,,德古拉,（睡眼惺忪）啊嗚啊嗚……睡得好舒服～啊嗚啊嗚……,
458,,黑暗怪物,呃呃……,
459,,德古拉,（嚴肅）嗯？,
460,,黑暗怪物,啊啊！,
461,,黑暗怪物,（溜了溜了～）,
462,,德古拉,（睡眼惺忪）……,
463,,德古拉,（得意）看來我這次沉睡太久，,
464,,德古拉,這座城堡，已經忘記我是誰了。我……,
465,,德古拉,（思索）…………,
466,,德古拉,（驚慌）…………我到底是？？？,
467,,德古拉,不要慌，不要慌！重來一次試試看……,
468,,德古拉,……,
469,,德古拉,看來我這次沉睡太久，,
470,,德古拉,這座城堡，已經忘記我是誰了。我……,
471,,德古拉,………………………………,
472,,德古拉,（驚慌）我的記憶是怎麼回事！我到底是誰啊！！！！,
473,,加百列,淒厲的吼聲再一次響徹夜空，打碎了城堡長久的寧靜。,
474,,加百列,城堡的主人已經醒來，這一次……,
