id,title,name,dialog,select_text
227,,呂蒙,因為今天是跳水比賽啊！！聽說連米迦勒學姐都報名參加了……,
228,,呂蒙,單純只是想像米迦勒學姐身著泳衣的模樣，就已經讓呂蒙興奮不已了！,
229,,呂蒙,裁判席上擁有最好的觀賞角度，所以呂蒙想跟著巴尼拉前輩一起進場。,
230,,巴尼拉,裁判席上應該還有空位，不過……小呂蒙你真的是女孩子嘛？,
231,,呂蒙,嚮往美好的事物本來就是人類的本能啊，前輩不要用奇怪的眼神看著我啊！,
232,,巴尼拉,呼，是因為呂蒙的表情本身就很容易讓人想到奇怪的東西吧……,
233,,巴尼拉,不過比賽快開始了，如果想要進場的話我們就趕快出發吧。,
234,,呂蒙,好，不過，前輩手裡的書也要帶去游泳館嗎？會濕掉的吧……,
235,,巴尼拉,啊，因為想要在比賽間隙不那麼無聊……,
236,,巴尼拉,而且從昨晚開始，小黃好像一直在懇求我帶它去游泳館。,
237,,巴尼拉,原本只是本無意識的童話書而已，最近好像因為沾染上了魔力開始擁有想法了呢。,
238,,呂蒙,誒……小黃這個名字感覺異常的和諧呢……,
239,,呂蒙,不過巴尼拉前輩可以依靠呂蒙哦，畢竟呂蒙手中的是特製傘哦~,
240,,,趕到游泳館的時候，發現看臺上早已坐滿了觀眾。,
241,,呂蒙,呼，幸好跟著巴尼拉前輩一起來，可以坐在寬敞的裁判席上。,
242,,巴尼拉,看起來，大家對跳水比賽真的都非常關注啊……,
243,,呂蒙,是啊，連前輩手裡的小黃都叫嚷著要來呢。,
244,,,跳水比賽卻是出乎意料的異常激烈，選手們的動作乾淨俐落卻又賞心悅目，場內響起了一陣陣的歡呼叫好聲。,
245,,,等到米迦勒上場時，場內氣氛一時到達了最高潮，連呂蒙都按捺不住地站了起來。,
246,,巴尼拉,小呂蒙稍微冷靜一點呀，這裡是裁判席，不可以離開座位。,
247,,呂蒙,是……可是米迦勒學姐的身材真的超棒的，如果能靠得更近一點……,
248,,巴尼拉,等到比賽結束後，不如去好好拜訪一下米迦勒吧。,
249,,巴尼拉,但是現在，要認真地對待比賽哦。,
250,,巴尼拉,誒誒？小黃怎麼不見了？,
251,,呂蒙,前輩，小黃好像在那裡……,
252,,,呂蒙指著裁判席邊緣，那裡比所有席位都更靠近跳臺，可以近距離觀察選手。,
253,,,就在此時，隨著一聲清脆的破水聲，米迦勒完美地完成了向後屈體翻騰兩周半接轉體兩周半。,
254,,,正當所有觀眾都為米迦勒鼓掌時，原本鎮定的巴尼拉裁判卻正在為挽救小黃而努力。,
255,,巴尼拉,小黃……這樣做你會濕透的！,
256,,巴尼拉,……就算是再怎麼想近距離觀察米迦勒也不能跳到水……,
257,,,巴尼拉裁判的話還沒有說完，被稱作小黃的童話書卻縱身一躍，在空中勉強地劃出了半圓弧形也跳入了水中，接著傳來的就是一聲沉悶的破水聲。,
258,,呂蒙,果然，小黃是米迦勒學姐的粉絲吧……寧願被水浸濕也要模仿偶像。,
259,,呂蒙,這可真是壯舉！下次，呂蒙也要這麼表達傾慕之情！,
260,,巴尼拉,唔，只是沾染了一些魔力竟然就有這麼強大的驅動力嗎？,
261,,巴尼拉,也許小黃身上有其他的秘密值得細細研究呢……,
262,,呂蒙,前輩，再不去打撈的話，小黃可能就要散架了……研究的事，不如之後再說吧……,
263,,巴尼拉,誒誒……差點忘記了……,
264,射擊比賽,消息靈通的學妹,聽說了嗎？這次射擊比賽黃忠會參加哦~,
265,,無所事事的學妹,她不是……很久都沒有露面了嘛……,
266,,消息靈通的學妹,因為一直都有神射手的稱號所以格外受人關注呢，聽說……,
267,,無所事事的學妹,聽說什麼？快告訴我~,
268,,消息靈通的學妹,聽說為了這次比賽，黃忠很早就開始秘密訓練了，有學妹在她房門前看到一簇簇的斷矢，還有一堆蘋果核。,
269,,無所事事的學妹,奇怪……箭矢不奇怪，但是蘋果核是怎麼回事……,
270,,巴尼拉,各位作為每個學園精心選拔出來的神射手，相信已經非常瞭解射擊規則了吧。,
271,,巴尼拉,不過這次的射擊比賽，與平常略有不同。,
272,,巴尼拉,為了更好地考驗各位的反應速度與準確率，這次採用的是活動箭靶。,
273,,巴尼拉,比賽開始後，請大家集中注意力觀察天空與草地，會有相應箭靶飛過或出現，使用自己專屬的子彈或箭支射中靶子，即可獲得分數。,
274,,巴尼拉,那麼，比賽開始，祝各位順利。,
275,,呂蒙,誒？活動箭靶？難度突然上升了這麼多！,
276,,魏延,嗯……看來是為了考察大家的真正實力，所以到現在才通知。,
277,,呂蒙,可……可是，射擊什麼的根本不擅長啦……,
278,,呂蒙,而且……呂蒙本來就只是為了湊數才來參加的啊！,
279,,魏延,好了，先不要說洩氣的話，你們學園不是還有一位神射手嗎？,
280,,魏延,你看黃忠同學可沒有像你這樣吵吵嚷嚷的。,
281,,呂蒙,那是因為……因為她一直都在拿移動靶子當做練習啦，應該說今天的專案剛剛好是她的強處吧。,
282,,魏延,誒？移動靶子，是什麼？不會是學園裡的小動物吧？,
283,,魏延,而且呂蒙同學是怎麼知道的？,
284,,呂蒙,不是小動物，是……是蘋果……,
285,,呂蒙,要問呂蒙為什麼會知道，因為就是我在幫她啊，把蘋果一個個飛出去什麼的。,
286,,魏延,誒？蘋果？聽起來真的有在非常刻苦地練習呢。,
287,,呂蒙,辛苦的是呂蒙啦，要負責吃掉所有的蘋果……,
288,,呂蒙,就算到了現在，再見到蘋果的話，仍然會不受控制地反胃……,
289,,魏延,好了好了，那就不要再提了，集中注意力，箭靶馬上就要出現了。,
290,,,話未說完，就看見黃忠提弓拉弦，射向了一枚剛飛出的箭靶，箭矢觸到靶心的瞬間，木質的箭靶應聲而碎。,
291,,魏延,黃忠同學在練習的時候，就是這樣射向蘋果的嗎？,
292,,呂蒙,是啊，不僅可以百發百中，而且能非常精准地控制力道。,
293,,呂蒙,每個蘋果都會留下圓形的穿孔卻不碎裂，說是為了不浪費，方便……呂蒙吃掉。,
294,,呂蒙,現在射碎靶子也是為了不讓別人輕易奪分吧。,
295,,魏延,呂蒙同學，請問你們練習了多久？,
296,,呂蒙,要問時間長短的話？可能……有一個多月了吧。,
297,,呂蒙,怎麼了，突然問起這個……,
298,,魏延,如果猜得沒錯的話，對蘋果進行了這麼久練習，應該會形成特殊的反射弧……,
299,,呂蒙,魏延的意思是……看到蘋果就會自然而然地想要去射穿？,
300,,魏延,嗯……而且最糟糕的是，裁判席上的巴尼拉裁判……（咕，咽口水）正打算吃蘋果。,
301,,,場上的黃忠在那一抹紅色進入視野時就無意識地拉開了弓弦，箭搭在弦上的感覺讓她回到了那無數個練習的日夜。,
302,,,直到特製箭尾拂過臉頰時，才突然意識到了這不是練習所使用的箭支，而那顆蘋果並沒有離空，反而正安穩地待在巴尼拉裁判手中。,
303,,黃忠,糟糕！巴尼拉前輩，快躲開！,
304,,巴尼拉,誒誒？？！,
305,,,雖然對於自己的箭術非常自信，這一箭一定會和之前的所有箭一樣，準確地射穿那顆蘋果，但黃忠的臉頰上還是沁出了一絲冷汗。,
306,,,而巴尼拉在聽到大家驚慌的呼喊後，早就拋開了手中的蘋果，並在面前召喚出了一堵冰牆。,
307,,,箭支卻仿佛長了雙眼，在蘋果被拋起後也開始改變飛行軌跡，仍舊朝著蘋果飛去。,
308,,,一瞬間，箭支穿過蘋果，釘在了裁判席背面的牆上，而蘋果則帶著穿孔回落到了巴尼拉的手中。,
309,,巴尼拉,就算是中途改變了運動軌跡，這支箭依舊直中中心，黃忠同學確實值得被稱為神射手。,
310,,黃忠,不過是本能罷了，不值得稱讚……,
311,,黃忠,前輩，對不起，剛剛差點傷害到了您。,
312,,巴尼拉,沒關係，如果連這點自保能力都沒有的話，我也不好意思被叫一聲前輩啦。,
313,,巴尼拉,不過……攻擊裁判可是要被取消比賽資格的。,
314,,黃忠,是……對不起，那麼我就先退場了。,
315,,巴尼拉,等等，雖然不能再繼續比賽了，不過基於你如此卓越的表現，請讓我為你頒發一份榮譽獎吧。,
316,,巴尼拉,還有……這個蘋果，就讓我留下當個紀念吧。,
317,,黃忠,當……當然，如果前輩喜歡的話，我還可以多做幾個……,
318,,巴尼拉,不用不用，太多蘋果的話，會浪費的……又不是大胃王。,
319,,呂蒙,阿嚏，感覺好像有人在談論我呢……,
320,騎馬戰,巴尼拉,誒？騎馬戰？好像有在比賽排期表內看到這個名字。,
321,,巴尼拉,不過……我不會騎馬哦，看起來沒有辦法參加了呢~,
322,,以掃,不不不！騎馬戰騎的不是真正的「馬」啦！,
323,,雅各,騎馬戰需要4人組隊，其中1人會作為騎手，另外3人作為「馬」出場。,
324,,雅各,「馬」需要分別在前、左、右三個方向，將手搭在一起撐起騎手，而騎手頭上將佩戴頭帶。,
325,,雅各,比賽期間需要盡力去爭奪其他隊伍騎手的頭帶，最後保留自己頭帶並且奪得最多頭帶的隊伍即會獲勝。,
326,,巴尼拉,噢噢，雅各看起來非常瞭解規則呢~,
327,,巴尼拉,唔唔，不過非常抱歉，我的力氣真的很小呢~,
328,,巴尼拉,所以可能沒有辦法幫到你們了呢。,
329,,雅各,姐姐，前輩就算參賽也一定是作為騎手吧，而且……前輩個子那麼小……,
330,,以掃,雅各！有時候話不用說得那麼直接啦……,
