id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
42007,劉禪,主人，看到您真的是太開心了！請問有什麼吃的嗎？放心，我的食量也就您的幾倍而已！,別人搶不走的東西有兩個，一個是已經吃下肚的食物，另一個是心中的夢想。所以！有夢想的吃貨才是最強的！,啊啊~如果能實現一個願望的話，那就要絕對吃不胖的身體和吃不完的食物吧。啊咧？這樣願望就變成兩個了呢。,我最強的時候，是有人搶我手中食物的時候！,天啊！我的衣服又瘦了！,甜食，那就是，生命的原動力！是我的生命之光！,今天的戰場上有吃的東西嗎？,零食就是一切！,森永理科,這個也太難吃了吧...,嗯……比起這個，我還是更想要好吃的呢~,這也太好吃了吧~謝謝你！你真懂我~,哎呀~我不太擅長處理這種複雜的感情啦……不過我劉禪保證，以後只要有我一口吃的，就絕對少不了你的份！,歡迎回來！喂喂，又帶什麼吃的東西嗎？,飲料喝完了嗎？沒有了嗎？,吃下去的東西都會變成我的力量！,年級提升了，食堂的飯菜會不會也跟著升級呢？,飯！量！大！增！,穿的東西再好，也不如一頓熱飯來的實在~,哦哦哦！有了這身裝備，以後孟獲別想再和我搶吃的啦！哈哈哈哈！,學長要帶我去吃好吃的東西嗎？,房間裡~有沒有吃的呢~♪,喲，學長好！,不知不覺又到了該吃飯的時候啦！快起來！今天食堂可是有醬汁豬肉定食販售的啊！再不走就搶不到第一口了！,吃飽了以後，就可以去打工了~,不好好領任務獎勵，可是會吃不起飯的！,每次有新的事件發生，都代表……可能有蹭飯的機會！我們快去看看！,啊，打完一架又餓了~,好餓，早知道吃了飯再來就好了~,填充,填充,填充,填充
42008,徐晃,我才是王者，聽從我的指揮吧！我可不想因為你的愚蠢而敗北！,害怕？我的字典裡沒有這個詞！,無敵可真寂寞啊~,噓，安靜點！啊…好不容易小兔子們才靠過來的…,人生就是一直超越自我，超越極限的一個過程啊！,你，想和我一起回去嗎？,哈哈~成為我斧下的亡魂吧！,直面死亡吧。,竹内順子,這種精緻的東西，實在是不適合我~,嗯，為我準備的禮物？謝了啊~,這是什麽？也太可愛了吧……咳嗯！謝謝你的禮物，還有，請記住，你剛才什麽也沒看見！,如今我所要守護的事物又多了一員~,哦！你終於回來啦！,多謝！,我的巨斧無人能擋！,成為強者，在學習上也不能認輸！,更強！更強！我要保護更多！,精良的裝備，謝謝你！,我…我…我真的可以穿這麼可愛的衣服嘛！,今天要順路去看看我養的小動物嗎？,打擾了~,歡迎回來~,睡…睡著了的學長也好可愛……怎麼辦，怎麼辦~我要控制不住自己了~,學長，今天的打工也別忘了~,你的任務獎勵別落下了！,學校裡是不是發生什麼事了？我可得趕快去看看才行！,哼，不自量力！,是我敗了…我無話可說……,填充,填充,填充,填充
43001,魯肅,痛苦，悲傷，迷茫。我來為主人掃除負面情緒吧。來吧，讓我來引導您吧！朝著那閃耀著光芒，讓人憐愛的世界！,世界都是由神所創造的，所以得要好好感謝神呢。,我來淨化您的原罪吧，讓我們一起等待救贖之時的到來。,若懷虔誠的信仰之心，在神的指引下，人們是不會迷茫的。,世界的一切都起源於愛與寬恕。,讓神來帶給大家救贖吧。,主啊，請賜我力量。,主的恩惠！,胡麻鶴彩,主啊，原諒他的無禮吧。,謝謝你。,你的禮物，我很喜歡~主會保佑你的~,學長的心意無需冗長的誓言來表達，我早已明白，也早已在心中接受了~,歡迎回來！愿主賜予學長祝福~,請不要煩惱。,為你祈福。,有機會接觸更多的人，讓他們都理解主的偉大便是我能做的事情。,填充,華麗的鎧甲真是一點都不適合我。,使用武器只是爲了給予他們救贖。,請勿擔心我，我會保護好自己的。,要不要在空出來的角落裡給流浪的小傢夥們安個家呢？,學長？請等我整理好衣裝再進來！,獨自享受午休的閒暇時光，也是主給予我的恩賜呢~,任何事情都不能任性而為唷！就算是簡單的打工也不要遲到！,真是的，難道領取獎勵這麼重要的事情學長你也會忘記嗎？,學長，積極面對新的挑戰可是很重要的唷！,主會引領我們走向勝利。,難道，主認為他們才是對的嗎？,填充,填充,填充,填充
43002,曹休,我只會執行攻擊命令。我沒有防禦程式。請注意別進入我的攻擊範圍內。,人的價值是什麼？死了的話大家都是一樣的。,性命很重要？與我無關。我只要執行命令就好。,血，和一般的水有什麼區別呢……,我不聽也不想知道原因。只要告訴我誰是目標就可以了。,所有都無關緊要……包括我。,執行……命令……,攻擊程式……啟動……,茅野愛衣,你是在爭當我刀下的亡魂嗎？,雖然不懂，但還是謝謝你~,唔……我第一次覺得有這樣比命令更能左右我的東西……我很喜歡~,戴上戒指？不是命令，只是請求？嗯，好吧，我答應你了~,學長~你回來了~,能力提升！,機器是不需要飲食的，給我燃料就好~,升學？命令收到！,命令不再是唯一？對不起，我暫時還無法理解這句話的含義，但我會努力嘗試的。,新的武器，又有什麽新命令了嗎？,明白，更強力的裝備是爲了更好的執行命令。,進入預熱模式，隨時準備出擊。,收到命令，立刻休息。,學長，是有新的命令……欸，只是來和我聊天？,沒有待執行的命令，待機中……無聊……,執行長期命令：提醒學長該去打工了！,雖然沒有命令，但我還是想提醒你，現在可以去領任務獎勵。,有意外情況，請立刻下達命令！,執行完畢，等待下一步指示。,命令……無法繼續執行……,填充,填充,填充,填充
43003,王允,暗殺的委託？幫我準備好目標的情報吧，還有報酬也別忘了。,黑衣適合在夜晚行動，我的工作不適合讓人看見。,自由？我沒有那種權利。,我從沒在白天行動過，原來陽光，是這麼溫暖啊…,新的任務嗎，收到了。必定在期限之內完成。,一起上學什麼的，以前的我從來沒有這種經歷，我只要完成任務就好了。,任務開始！,夜行潛伏。,皆川純子,想趕我走就直說，不要這麼拐彎抹角的！,我會努力完成任務的。,嗯，你意外的挺討人喜歡的嘛~,嗯，今後你就是我的目標了，當然，是另一種意義上的~,你回來了呀，學長！,這是我努力的成果。,我在等待下一個任務目標的確定。,學園的制度還真是麻煩啊，竟是一些我不太懂的事情。,填充,爲什麽，要給我這麼好的武器？,謝謝你，這件武器很趁手。,我會靜靜地等目標自己送上門來。,燈壞了？無所謂，不如說黑暗的環境更適合我。,我還以為有新的任務呢，原來是學長你啊？,真是難得，學長這樣的大忙人竟然也有能閑下來睡午覺的時間……,派發給我的任務我一定會努力完成，所以學長打工也要加油呀~,你沒想過今天有忘記什麽重要的事情嗎？去領任務獎勵啦！,這次的任務需要學長的配合，請學長隨我前去目標地點吧。,我的目標名單上又少了幾個名字。,任務……失敗了……,填充,填充,填充,填充
43004,步練師,區區人類，居然能夠將我召喚出來？看來你有什麼我不知道的秘密呢？難道你不知道本大人最憎恨的就是人類？,人類什麼的…最好全部都消失！全部…,人類？他們最擅長的不就是背叛嗎？還有，互相殘殺……,魂魄……與我……合為一體……我也分不清楚，這股怨恨的感情到底是我，還是他。,不知道你還能撐多久，對於我這種永生的靈魂……一切不過是滄海一粟。,你所想的、所厭惡的、所期望的，一切的一切我都能為你實現。,全身上下，都破綻百出呢~,貫穿吧！,能登麻美子,人類……果然都不是好東西！,嗯，你竟會送給我這樣的人禮物，真是稀奇呢~,唔……區區人類……竟然也有這樣的美感嗎……哼，別期望用這種程度的東西收買我~,我這樣的人，真的可以嗎……人類，可別欺負她喔，本大人會一直盯著你的！,啊拉~人類你回來啦~,明明是人類的飲品，卻讓我感受到了力量的提升……,又是偽裝成日常食品的魔藥？人類真是種不擇手段想要變強的生物啊~,新學期？跟我漫長的經歷相比，還真是沒什麽實感呢。,填充,區區人類，難道你認為這樣的裝備能配上我這樣的劍神嗎？,給我的防護用具？明白了，我不會讓你失望的！,魂魄……很興奮，他在期待著殺戮……,最好不要給我安排室友喔，不然魂魄會生氣的！,哈哈，人類，你是來和本大人聊天的嗎？,至少在時常走神這點上，你果然還是人類嘛！,人類果然還是會爲了物質而忙碌啊~,每日任務完成了，別忘了領獎。,雖然不知道你到底在忙什麽，但如果你再不去解決那個事件，可能會有大麻煩喔~,又是一場無聊的勝利！還不夠！,人類！你就這點本事嗎？,填充,填充,填充,填充
43005,文聘,又有麻煩了嗎？真是的，這世道真是不太平呢~那就交給我這個正義的俠客吧！給我一個小時就能擺平這些麻煩了唷！,這裡的秩序由我來守護！,我的機甲葫蘆中，可是大有乾坤哦~！,只要有不公平的事，一定就會出現糾正它的人，我正是這種角色唷。,酒？好啊！這才是點綴人生的調味料嘛！,己所不欲勿施於人。否則，遲早會有正義的俠客來懲罰你唷！,唷─喔！正義的俠客來啦！,接受正義的審判吧！,中恵光城,學長，難道……你是故意惹我生氣的？,謝謝學長~,果然，只有學長最懂我了~,雖然俠客總是伴隨著孤獨，但和你相處久了，漸漸覺得有人牽掛才是最大的幸福啊~,喲！學長！,俠客在成長~,只要是心懷正義之人，一定能理解我的所作所為！,不會吧？這麼繁瑣的手續我還是第一次見到。,填充,普通的酒壺我可看不上！,機甲葫蘆是非賣品！,任何不平之事，遇到我這位正義的俠客，都無法繼續存在！,嗯，正好葫蘆裡的酒喝完了，該休息了~,爲了正義，乾杯！,這裡一個人都沒有，正好，就讓我給葫蘆補充一點彈藥和美酒吧~,記得按時去打工，不要遲到唷！,財富的積累可是很重要的事情，不能輕易對待！,正義可不能只是嘴上說說，讓我們現在就行動起來吧！,你們這些只會欺負弱小的懦夫，讓我告訴你們什麽才叫做正義！,那個，俠客也有失手的時候，撤退也不是什麽丟人的事情。,填充,填充,填充,填充
43006,張角,絕對無敵的最強女王，張角大人駕到！快跪下求饒吧！,我可沒有害怕的東西！啊哈哈哈哈哈！,我要成為新世界的王！快，服從我吧！,呵呵呵，你也終於注意到我的魅力啦？啊嗯，果然這世上沒有什麼東西能夠和我的美相提並論呢！,這個世界已經是我的啦！,啊啦，竟然讓本小姐繞遠路！本小姐的前行之路上怎麼能有障礙存在呢。,雷公，電母！聽我號令！,雷電召來！,豊崎愛生,你是在耍本大爺嗎？,謔~禮物啊，本大爺就勉強收下了~,嗯，本大爺喜歡的就是這個~,學、學長，你能答應本小姐的這個請求嗎？哼，我可不想聽到拒絕的聲音喔！,歡迎回來，學長！,本小姐變強了，這有什麽稀奇的？,你還在擔心什麽，有本小姐在，誰能囂張？,新學期？那意味著有新的學妹會臣服於本小姐了吧？,雷電的力量！現在的我如同雷神降臨一般，無人能當~,我只需要使用雷電本身的力量，硬幣什麽的我可用不上。,沒問題，你就在一旁看著我的表演吧~,本小姐親自出馬，你們這些不長眼的就快快投降吧。,這間屋子還湊合吧，本小姐就住這了。,嗯？你來找本小姐玩嗎？,竟然把本小姐一個人晾在這裡，看來學長是想嘗嘗電擊的滋味了！,你定下的打工時間，是準備推遲嗎？否則你還在這做什麽？,你上次說的那個很難的任務，已經順利完成了？獎勵是什麽能給本小姐開開眼界嗎？,什麽？竟然有人無視本小姐的威懾在學園搗亂？你快帶路，本小姐讓他們有來無回！,我剛才說什麽來著，你還要繼續反饋嗎？,什麽！本小姐竟然會輸？,填充,填充,填充,填充
43007,魏延,主人……選……選我……不後悔嗎……我……會盡全力努力的……,不要……不要再欺負我了……我……我很強的……,不行……不要碰我……我不配感受……人類的溫暖……,你們……你們都是壞人……,嗚嗚嗚嗚……要壞掉了……要壞掉了……,求求你們，不要再看我了……,那個……我，能不去嗎？,去……去死吧……,能登麻美子,請……請您慎重考慮！我……配不上這樣的禮物……,謝謝你……謝謝你……謝謝你的禮物……,我……真的可以嗎？我會加油的……,我……真的可以嗎？……嗯，明白了……魏延不才，從今以後，請多指教。,歡~歡迎回來，學長~,我……我會繼續努力的。,這是學長你特意為我準備的嗎？,新學期？請……請多多關照。,機巧義肢，在回應我！,義肢……升級？謝、謝謝你！,學長……請把任務交給我吧！,這次退治行動，我……我可不會拖後腿！,學長，請你也好好休息~,學長，真的是你嗎？,學長~學長~難道……睡著了？,學長……打工，是不是快遲到了？,那個……學長你是不是漏領了獎勵？,教室外似乎發生了什麽事情，學長快過去看看吧！,這是特訓的成果！,學長……對不起……,填充,填充,填充,填充
43008,諸葛瑾,怎麼了？你叫我嗎？又發現什麼BUG了嗎？……啊啊~沒有的話就好啦，那我回去工作囉。,約會…？有這時間的話可以處理多少個BUG…啊不是…啊咧？你說什麼？,好睏啊…又是BUG嗎？咦，還有這麼多嗎？,什麼？電影？今天要把這個程式完成呢…要約我的話記得要提前一週預約喔。,工作又堆積如山了……今天要加班，明天也要加班啊…,啊咧？手機，壞掉了嗎？…這一個月裡，電話和訊息都沒有嗎…嗚…,不接受訊息傳輸。,刪除，刪除，刪除！,村田遥,都說了，不要用這種所謂的禮物啦、約會啦來煩我了！,哦，你這麼認真嗎？那還是謝謝你了。,能收到這樣的禮物，我很開心。哦，約會啊，原來有趣的事也不只有寫代碼嘛~,程式沒能分析出你現在這行為的目的，所以，我會遵循我內心的想法，以後還請多多指教。,歡迎回來，bug修復完之前請不要打擾我哦~,BUG修復成功。,程式優化終於完成了。,系統升級？不是？新學期什麽的都無所謂啦！,填充,電腦運轉得很慢，能給我換些更好的部件嗎？,新設備能讓電腦的數據處理速度提高嗎？,真麻煩，出門在外可沒法處理BUG啊！,能讓我的設備連接上網絡的地方，就是好地方~,工作中，學長請回吧。,沒人幹擾的工作著，處理BUG也稍微有了些動力~,日程表中顯示你現在應該去打工了，你怎麼還在這？,自動領取任務獎勵？抱歉，現在還沒有這樣的功能呢~,敵人剛才的襲擊破壞了校園的網路~這可不能坐視不管了，出發吧！,我只是想快些回家處理程式的BUG罷了。,戰鬥裝置的程式竟然有BUG！,填充,填充,填充,填充
44001,袁術,我聽到馬的聲音了。你就是我的王子大人嗎？是會來親吻我嗎？還是說會幫我穿上水晶鞋呢？,熊熊，你看到我的水晶鞋了嗎？,王子大人肯定會從那個星星來迎接我的。,姐姐真是個懶鬼啊，嗯，再這麼懶下去肯定會起不來的，要告訴她嗎…？還是算了。,為什麼不穿蓬蓬裙？因為……太大了……容易摔倒啦……,啊咧？這是哪裡？……姐姐呢？奇怪了。,庶民，走開……,熊熊，去吧。,茅野愛衣,這樣粗俗的東西，不適合我~,謝~謝~,區區庶民，竟然能如此瞭解我的喜好，看來你是做足了功課的嘛~勉強表揚你一下~,勉強讓你做我的王子大人，也不是不行，嗯，就當是給你的獎勵了~,你回來了~,我變強了？這是當然的~,庶民的食物？我勉強嘗嘗吧。,新學期，我能遇見我的王子大人嗎？,填充,這樣的飾品，能讓王子大人注意到我嗎？,誒，這是什麽？庶民使用的物品，我沒見過呢~,我親自出馬，王子大人一定能看到我華麗的身姿~,嗯，偶爾嘗試一下庶民的居所也是一種特別的體驗嘛~,誒，只是學長嗎？,悠閒的下午茶真是一天最愜意的時光，要是身邊能有王子大人陪著我就更好了。,打工？原來庶民還需要進行這樣的活動？我可以跟著你去參觀一下嗎？,嗯，雖然我不清楚那個所謂的任務獎勵到底有多重要啦，但估計對你挺重要的，所以要記得去領取啊。,這些破壞學園秩序的人，真是連粗俗的庶民都不如！可不能讓他們繼續囂張下去，快去把他們都解決掉吧！,粗俗的壞蛋們，現在該意識到我們之間的差距了吧？,我竟然失敗了？,填充,填充,填充,填充
44002,潘鳳,篤！篤！篤！我是在遊樂園保護公主的白馬王子唷！今天的特別保護對象就是你啦！,今天也元氣滿滿的去遊樂園巡邏啦！,我想要那個糖果和霜淇淋！啊，還有甜甜圈！看起來都好好吃啊！,我是守護遊樂園的美少女！壞人在哪！我會保護大家的！,小木馬！快去幹掉那些壞蛋！,嗯！多虧了我，今天的遊樂園也很和平呢！,啊！那邊那個人！你在幹什麼！說的就是你！,我可是很厲害的！,中島唯,學長，就算是在遊樂園裡也要遵守規則啊！,學長的禮物，我確實收到了~,謝謝學長！最喜歡你了~,從今天起，我也會像保護遊樂園那樣保護你了~畢竟，你在我心中也變得很重要了。,歡迎回來，學長！今天要玩什麼呢？,今天的我比昨天更強！,就算沒有壞蛋，我也要堅持維護遊樂園的秩序。,我的管轄範圍擴大了，我能保護更多的遊客了！,填充,無論是誰，都不可以插隊。,我只是在維護秩序，不會傷到遊客的。,爲了更好的保護遊樂園，打倒學園裡的壞蛋也是必要的。,這個門太小了，我的小木馬沒法放進去！,又是新的一天~,開心就去玩耍，累了就躺下休息，遊樂園就是這麼自由的一個地方。,因為貪玩而不顧工作可是不行的，快到打工時間了！,今天要記得去領取任務獎勵唷！,壞蛋在哪裡？學長你見到那些在學園裡搗亂的壞蛋了嗎？,這下你知道我的厲害了吧！,你只是這次打敗了我，下次可就不一定了！,填充,填充,填充,填充
44003,步騭,咕.咕.咕.咕…渴死我了，這邊的溫度太高了，水，水，水！我還要水！,軟綿綿的~小水母唷~客人請問您在找什麼嗎？,歡迎光臨，只要是海產都有賣喔~哇哇哇！人家不是商品啦~,啊啊啊~水灑出來了！客人，真的很對不起~嗚嗚（哭）,謝謝惠顧～歡迎下次光臨～,嗚嗚，客人剛好遲了一步呢…已經賣完了，不過下次還會繼續進更多貨的，請不用擔心！,嗯嗯~那就出門去採購囉~,水母噴射~,茅野愛衣,客人，我們是剛見面吧？請你自重！,謝……謝謝……,謝謝你的禮物，非常感謝~,店鋪的經營我繼續負責就好，還請學長爲了我的，不，我們的店鋪多多宣傳咯~,歡迎回來，學長！,天氣炎熱，我需要補水~,學習再累，也要記得按時吃飯。,借著這個機會，我要好好的宣傳一下自己的店鋪才行~,填充,現在購買這件商品，有大優惠唷！,商品的質量是良好口碑的關鍵。,不知道這次能不能招攬到更多的客人呢？,明天的店鋪活動該怎麼設置比較好呢？,學長，今天這麼來得這麼早？,偶爾的清閒雖然不錯，但還是希望店鋪更熱鬧一些啊。,學長要去打工？真好啊，像我的店鋪都不需要雇傭別人……,做完任務的報酬你有記得領取嗎？,我想看看有沒有更好的開店地點，學長能陪我去校園裡走走嗎？,客人，拿走商品卻不付錢可是不行的唷！,爲什麽客人們都不來了啊？,填充,填充,填充,填充
44004,王元姬,你需要我的幫助嗎？除了同門弟子以外，我還是第一次見到其他人呢！今後就請多多指教啦！,左慈是我的師姐喔，她也是我認識的人裡面最強的，最讓我憧憬的。我，最喜歡左慈了。啊，當然也喜歡你唷！,我可以召喚逝者的靈魂讓你們相見。你有哪個想見的人嗎？,司馬昭？她的預測未來很厲害呢~不過他看到的是未來，而我，則是瞭解過去。,山下有很多我不知道的事情呢……很有趣，也很複雜……,真想一直和你在一起呢！是真的喔！你知道好多我不知道的事呢。但是，像我這種人真的能派上用場嗎？,如果不得不戰鬥的話，就沒辦法了。,還給你！,水瀬いのり,抱歉，我不太喜歡這個……,謝謝你的禮物。,謝謝你的禮物，你果然很溫柔呢~其實，只要能陪在你身邊，我就已經很滿足了~,我們的相遇只是偶然，但今後的陪伴卻是必然。這並非預測，只是我由過去的經歷推斷出的結果。你說對嗎？,啊~歡迎回來，學長！,這是我喝過的最好喝的飲料！,這就是便當嗎？謝謝你~,真期待，升學後就能見到更多的同學了吧？,填充,這串鈴鐺是給我的嗎？,嗯，其實我不太擅長戰鬥啊。,既然你都這麼說了，那我試試吧。,我對房間沒什麼挑剔的，現在這樣就好。,學長，謝謝你陪我練習。,我先試試這個技能的效果如何吧，一會在學長面前讓他檢驗練習成果時，可不能出錯！,學長快去打工吧，我記得你說過，今天要去打工的。,誒？昨天忘記領取任務獎勵了？那今天也不能再次忘記唷！,雖然我不擅長戰鬥，但現在大家都在努力，我怎麼能逃避呢！,誒，我真的做到了？,唉，我這樣的人，果然不行的……,填充,填充,填充,填充
44005,馬謖,啊咧……胖胖你在哪？……哈欸……這裡，是哪？……難道你就是，我的，主人嗎？我得告訴胖胖！,啊~是翻車魚~翻車魚翻車啦~,胖胖~你太胖啦！這樣下去，要游不動了喔~？,欸……這裡是哪裡呀……嗯……又迷路了呀……,我有好多好多的魚兒朋友呢~比如這個……欸……你叫花花還是白白來著？,啊啦啦，胖胖你溺水了嗎……我來給你做人工呼吸吧……咦……魚會溺水嗎……？,呼哇~呼哇~呼哇哇~,魚兒們~幹掉他！,悠木碧,不許欺負小魚兒！,謝謝你了~,嗯嗯，你放心吧，這個東西我會好好保存的~,短暫的分別後才發現，和學長在一起，我就有一種安心的感覺呢~,歡迎回來，主人！,那個，請問是發生什麽事了嗎？,魚兒魚兒，你們什麽時候變得這麼厲害了？,誒？要去新的教室上課嗎？,我可是努力記住了回宿舍的路了唷！哈哈，有嚇到嗎？,能變強的道具？好的，我收下了~,魚兒們會提醒我使用道具的，放心好了。,這又是什麽地方？魚兒們你們知道嗎？,學長你也要好好休息唷。,胖胖你睡醒了嗎？你看，學長都來了~,那個，既然學長睡著了，就不要去打擾他了唷！胖胖，說的就是你啦！,如果今天的打工需要搬運什麽東西的話，我可以讓胖胖幫你~,上次就是因為胖胖迷路了導致我錯過了獎勵的領取時間，學長可不能犯同樣的錯誤唷。,學長，我也要守護大家的校園~請帶我去解決掉那些壞人吧！,做壞事可是不對的唷，就讓我的魚兒們教訓教訓你吧。,是我做的不夠好，不是魚兒們的錯。,填充,填充,填充,填充
44006,李典,吶，你是個不錯的人呢！能把你拆解了做成標本嗎！,鋸斷鋸斷鋸斷！給你大卸八塊！,電鋸因為會生鏽所以用起來也很困難啊。吶，主人，能用你的骨頭來磨一磨嗎？,啊啊啊啊好想鋸斷什麼啊！骨頭都在發癢啊啊！想砍啊想砍啊！！,如果是周泰姐的話，就算把她大卸八塊也沒事吧？,主人討厭的東西就由我的電鋸來鋸斷吧！但是，好想把主人喜歡的東西也都鋸斷啊！全部全部，大卸八塊！,啊~骨頭都興奮起來了~,大卸八塊！,松浦チエ,你的手，別亂碰！如果不想要了，可以讓我把它鋸掉~,禮物？你竟然還能想到我，挺讓我意外的啊~,謝謝你的禮物，這很適合我~,我做了一個夢，在夢中我用電鋸把學長你大卸八塊了。我的願望已經在夢裡實現了，所以現實中會好好對待你的！,歡迎回來，今天要把什麼給切掉呢？！,要把這個鋸得更小塊一些嗎？,不管是什麽，能被電鋸鋸斷的就是好東西！,可惜啊，要是能把大家都鋸斷就好了。,填充,最浪漫的武器？當然是電鋸了！,請給我換一副更鋒利的鋸齒。,我就喜歡這樣的敵人，可以讓我毫無顧慮的鋸斷掉！,我需要找一個地方給我的電鋸充電。,呿，我還以為是周泰姐呢，原來是學長啊……,學園規定什麽的，要不就不管了，趁學長現在睡著了，先把他的手鋸下來吧？,嗯？你還要去打工嗎？好吧，那暫時就不把你的腳鋸斷了吧。,我不需要什麽任務獎勵，如果學長你能讓我把你的身體鋸斷就好了。,敵人應該都可以被隨意鋸斷吧？那還等什麽，我們快去吧！,哈哈，今天真是過癮啊！,不！我的電鋸！,填充,填充,填充,填充
44007,何太后,你不怕我嗎？你是第一個初次見面還不怕我的人！能讓我一直跟著你嗎？,我不是人，但也不是完全的妖怪，請稱呼我為「半妖」。,人類不願接受我的存在，妖怪也不認為我是同族……那麼我到底，該怎麼做才好呢？,做為人類出生…做為妖怪被養大…其實我也，根本沒有選擇的餘地……,請不要感到害怕，我只是習慣了這麼看人類…啊，也不只限於人…什麼都…,不要害怕哦~我只想和你做朋友……,不要欺負我！,妖之力！,菅野真衣,那個……雖然還是很感謝啦，但這樣的東西給我，真的很浪費呢……,朋友……嗎……謝謝你~,謝謝你！我很喜歡這個~能和你成為朋友真是太好了~,那個，雖然這麼說可能是我自己的奢望，但要是和學長的關係能更進一步就太好了。,歡迎回來~那個，能和我稍微說一會話嗎？,我也在努力變強！,請你看著，這是我真正的能力！,我能和新的同學們成為朋友嗎？,就算是我這樣的人，也不會一直任人欺負的！,嗯，謝謝你的忠告，我會注意的。,我真的能發揮出這件道具的威力嗎？,他們不是人類，那會不會不像人們這麼害怕我？,這樣就好，很適合我。,是學長嗎？真的是學長！,學長請你不要在這裡睡覺！不好好保暖的話，會生病的！,嗯，我明白，是到打工時間了吧，那就快去吧，不用在意我的。,沒關係嗎？任務獎勵什麽的可不要忘記了呀~,學長你平時已經這麼照顧我了，這時候我還要麻煩你的話就太不好意思了。請讓我去解決那些敵人吧！,我會讓欺負我的人都付出代價！,明明都不是人類，爲什麽他們還是會欺負我？,填充,填充,填充,填充
44008,張仲景,葛格你有哪裡不舒服嗎？有我能夠幫得上忙的地方的話，請儘管來找我吧！,啊啦啦，又擦傷了嗎？真是的，要注意保護身體唷？知道了嗎？,葛格你……已經連續好幾天都來這裡了欸，今天又是哪裡受傷啦？,不要害怕唷，放心吧……嗯嗯，好孩子~之後給你獎勵唷。,感覺身體不適的話不要硬撐唷。要趕快過來我這裡呢。,救死扶傷，正是我們醫務人員的職責。,準備OK，手術開始！,就算是我也會生氣的！,神山裕紀,小哥哥……沒想到你是這樣的人！,謝謝你，小哥哥~,我會好好用上這個的，一定不會辜負你的心意~,救死扶傷是一個醫生的職責，你心中的傷口，就讓我來填補吧~,歡迎回來~小哥哥~,我的醫術每天都在進步~,雖然我不能解決所有問題，但不嚴重的病癥，都請放心的交給我治療吧！,這只是小傷，休息幾天就好了，不會耽誤你訓練的。,不要仗著有醫生在，做事時就肆無忌憚的不愛惜自己的身體！你再這麼做，我也是會生氣的唷！,更細的針頭需要更小心的使用。,請定期來我這裡檢查唷，你這次的傷可不是那麼容易就痊癒的！,在混亂中受傷的同學們，都交給我治療吧！,受傷了就要好好休息。,早上好，小哥哥。,雖然保證睡眠時間是很好的事情，但你睡在這裡可不算愛惜自己的身體唷！,今天的打工請不要讓自己太累唷，你身上的傷還沒好呢。,小哥哥認真地完成了學園給出的任務，還請不要忘記領取獎勵。,醫生可是戰場上很重要的存在呢，我可不能缺席！小哥哥我們快去支援其他同學吧！,可別小瞧了醫生的戰鬥力！,儲備藥物不足，請先撤退，救治傷員要緊！,填充,填充,填充,填充
45001,賈詡,咦，你就是我的新玩具嗎？看起來挺不錯的嘛~哼哼，可以啊，就讓你待在我身邊吧！,哈哈~在你不知道的時候~你就已經逃不掉啦~,真是可悲呢~明明只是被當做一個玩具，卻什麼都不知道呢！,區區玩具……為什麼……為什麼不陪我玩呢……,我想要的是聽話的玩具~你只要聽我的話好好陪我玩就行啦~,好玩具不會拒絕主人的要求哦~乖，好好取悅我吧！說不定哪天我就把你扔進倉庫了~,收集玩具去了~,好孩子啊~消失吧！,辻あゆみ,哈哈，你是來找死的嗎？,這種程度，還不夠啦！,就是這個！明明是個玩具，但你這次幹得很漂亮~,真沒想到你這個人類能陪伴我到今天，就勉強把你的「玩具」身份升格為「眷屬」吧，今後侍奉我可不能懈怠了！,今天要怎麼玩好呢？！,哈？你就給我喝這些？快去把你有的都拿出來！,你的主人變強了，還不快讚美她！,你要記住，不管去到哪裡，我都是你的主人~,想要更多的「玩具」！快去給我抓新的「玩具」來！,這就是你找到的裝備嘛？暫且先將就一下好了~,哈！這樣的裝備才配得上我嘛！,今天要去哪裡找新「玩具」呢~,你給我準備新玩具了嗎？,我正無聊著呢，你來得正好！,呐~我無聊了，人類，快想個辦法給我找點樂子！,快去打工，然後回來把工錢都交給我！哈哈哈哈~,任務獎勵，你就自己拿著吧，這可是給表現好的玩具的賞賜！,這次學園裡的事情可不是我挑起的，不過看起來還挺有意思的樣子，你去調查一下回來告訴我發生了什麼~,你們怎麼可能敵得過我！,切，你們給我等著~,填充,填充,填充,填充
