id,name,desc,unlock_desc
120302,挑戰·高級（勝利）,在高級挑戰中勝利，獲得全額獎勵,
120303,挑戰·高級（失敗）,在高級挑戰中失敗，僅獲得一半獎勵,
130101,嫦娥·其一,華佗醫生在山腳下撿到了重傷昏迷的我，還將我帶回幽夢學園養傷。可我醒來後，除了名字，想不起任何事情……,
130102,嫦娥·其二,嫦娥──我的名字。除此之外，我還擁有什麼，之後又該何去何從呢？誰都不記得，孤身一人的感覺，有點寂寞。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.1時解鎖
130103,嫦娥·其三,一個叫「學長」的人告訴我，我和學園的大家是一樣的，邀請我留在學園，還送了我一隻小兔子……好高興。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.2時解鎖
130104,嫦娥·其四,原來學長不叫「學長」，知道學長的名字了，真好聽(oﾟ▽ﾟ)o 送了學長試做的糰子當謝禮，希望學長會喜歡。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.3時解鎖
130105,嫦娥·其五,學長推薦我加入點心社，看來上次的糰子成功了！社裡的大家很熱情，還有蹭點心的小孩子，稍微不那麼寂寞了。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.4時解鎖
130106,嫦娥·其六,今天除了小孩子，還有個高個子也來拿點心，記得是叫后羿？菲斯納不可以嘲笑人家啦，喜歡點心的人越多越好。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.5時解鎖
130107,嫦娥·其七,總感覺有個視線在偷窺我，但四處檢查只發現了蹲在草叢裡的后羿同學，應該不是她，喜歡點心的不可能是壞人。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.6時解鎖
130201,荀彧·其一,來到學園已經~整整一星期了~學園生活大致還算不錯，但唯獨沒有浴場只能淋浴這點，人家怎麼忍耐都受不了嘛~,
130202,荀彧·其二,翹了一天課探索校園，才發現學園居然什麼娛樂設施都沒有！監獄都沒這麼變態吧？人家想要浴場~大大的浴場~,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.1時解鎖
130203,荀彧·其三,改變學園，從我做起！既然沒有浴場，就用我的雙手創造……好累，流了好多汗，想在浴池裡美美地泡個澡，嗚~,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.2時解鎖
130204,荀彧·其四,今天也是為了浴場努力的大姐姐，誇誇自己，嘿咻嘿咻……鏟子碰到了一個硬硬的東西，是誰把油燈埋在地裡的？,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.3時解鎖
130205,荀彧·其五,夢裡，有個漂亮姐姐從油燈裡出來，說她能實現我的願望，如果夢能成真就好了，請賜我一個超~級大的浴場吧！,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.4時解鎖
130206,荀彧·其六,天啊，學園裡真的一夜之間出現了一個大浴場，我要把這幾天缺的澡全~都泡回來！咦，我放在床頭的油燈去哪了？,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.5時解鎖
130207,荀彧·其七,學園裡最近出現了好多新鮮玩意兒，live廳、街機館，怎麼還有賭場……不知道那盞油燈，現在在誰手上呢？,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.6時解鎖
130301,水鏡·其一,消滅惡魔！我入學已經三個月了，居然連一個惡魔都沒有消滅，太失職了！說起來，惡魔到底是什麼東西來著？,
130302,水鏡·其二,修羅學院的那些傢伙，給我一種很不舒服的感覺。沒錯，她們一定就是惡魔──發現破綻，路西法，看聖水！,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.1時解鎖
130303,水鏡·其三,被米迦勒大人嚴厲地教育了，我明明只是想消滅惡魔而已，但米迦勒大人是絕對正確的，所以是我哪裡搞錯了嗎？,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.2時解鎖
130304,水鏡·其四,雖然答應了米迦勒大人，但修羅學院的氣息還是很討厭，這次野外探索不想和她們一起走……等等，這是哪裡？,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.3時解鎖
130305,水鏡·其五,迷路又碰上大雨，今天真倒楣。前面突然出現一個幽靈，我下意識將手中聖水潑了出去……糟糕，那是郭嘉同學。,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.4時解鎖
130306,水鏡·其六,郭嘉同學被我的聖水灼傷，還不計前嫌帶我回到學園，實在慚愧。但我還沒來得及道謝，就因為高燒陷入昏迷……,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.5時解鎖
130307,水鏡·其七,醒來後，我前往修羅學院向郭嘉同學道謝。不知是否是我的錯覺，我對修羅學院的厭惡，似乎沒有以前那麼強烈了。,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.6時解鎖
130401,芬里爾·其一,解決掉來挑釁的神，我又帶著一身傷回到家中，母親也如往常一樣，準備了美味的岩燒龍脊肉，微笑著招呼我吃飯。,
130402,芬里爾·其二,我不是母親孕育的生命，她真正的孩子早已死去，不知為何，母親用她巨狼神的神格保下了本該被眾神處死的我。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.1時解鎖
130403,芬里爾·其三,縱使有母親的庇佑，還是有雜碎想殺了我。無所謂，誰讓我是預言中並非由神體孕育、註定毀滅神界的神明呢？,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.2時解鎖
130404,芬里爾·其四,來挑釁的雜碎變少了，是因為人界向神界的宣戰？那些神居然連人類都解決不了，有趣，我也下界和人類過過招吧。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.3時解鎖
130405,芬里爾·其五,人類的強者還真不少，有個綠髮小丫頭居然能和我戰幾個來回，打得真痛快。更期待了，你們的首領──太陽王。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.4時解鎖
130406,芬里爾·其六,太陽王──哈，你是怎麼從人類變成神明的，預言中的神難道其實是你？不管了，你看起來很強，和我打一場吧！,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.5時解鎖
130407,芬里爾·其七,好熱……我昏迷了多久？睜眼看到的，是母親守在我身邊的巨大狼體，和吞噬著神界的金色火焰……啊，人類贏了。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.6時解鎖
130501,華佗·其一,記錄：綺部第七編隊隊長銀月，左小腿刀傷清創縫合。不愧是那個銀月，手術中不需要打暈，也能一直保持鎮定。,
130502,華佗·其二,記錄：幽夢預備軍成員三位，腹部刺傷……居然在演練中受這麼重的傷，只能讓你們提前見識到醫療部的可怕了。,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.1時解鎖
130503,華佗·其三,又一位戰友沒有撐過去，也是手術中途痛醒亂動，讓手術無法進行……要是有一種藥能讓人感受不到疼痛就好了。,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.2時解鎖
130504,華佗·其四,向同在醫療部的友人請教，得知了一種能讓人身體麻痺的植物──火洋花，但火洋花有很大的毒性，不能直接使用。,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.3時解鎖
130505,華佗·其五,拜託外出採藥的隊員拿到火洋花種子後，我申請了一塊空地對火洋花進行研究。試了很多辦法，還是沒法分離毒性。,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.4時解鎖
130506,華佗·其六,友人給我送來了一本研究筆記，是她也曾經研究過火洋花嗎？看著這些詳細的實驗記錄，我又有了新的想法。,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.5時解鎖
130507,華佗·其七,成功~成功~再完善一下，應該很快就能投入使用了，名字的話……就叫麻沸散吧，要和友人分享這個好消息才行！,此迴廊星空儀科技「事件卡升級·五」的等級達到Lv.6時解鎖
130601,特蕾莎·其一,神父教了我很多，他理應是俯瞰的人。而現在他在街邊大聲說話，宣揚教義吸引人群的樣子，卑微得讓我不敢去看。,
130602,特蕾莎·其二,教會裡也有一些信眾，他們看似虔誠地跪拜祈禱，卻在神父看不到的地方做盡無法被原諒的事……我都知道。,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.1時解鎖
130603,特蕾莎·其三,我動了一點小心思騙了些人來教會聽神父說話，神父看起來很開心~我也很開心……他分明值得站在更高的地方。,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.2時解鎖
130604,特蕾莎·其四,他不原諒我，因為我用那種卑劣的辦法替他吸引人群，而我只是希望他開心……言語的力量太微弱了，他不明白……,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.3時解鎖
130605,特蕾莎·其五,我不知道他為什麼會崩潰……是因為這些人都是靠我的小心思吸引和強迫來的，而不是靠他的「聖經」？,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.4時解鎖
130606,特蕾莎·其六,教義、聖經……這些說辭一點威懾力也沒有！說教根本就沒有暴力來得直接有效！他終於知道了，也終於離開我了……,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.5時解鎖
130607,特蕾莎·其七,這學園裡的有些人還真是把仁義道德掛在嘴邊，但冠冕堂皇的教條是最沒用的東西，沒人能比我更明白這回事……,此迴廊星空儀科技「事件卡升級·六」的等級達到Lv.6時解鎖
130701,許褚·其一,終於不是玫瑰花三天凋謝的季節了！黃金芥末的顏色怎麼這麼好看呀~笨蛋郭嬛，這當然不是真的芥末啊，是花名！,
130702,許褚·其二,新來的莫妮卡總是用那種看異類的眼神看我，還真奇怪，但我才不在乎呢……無論是誰，都沒有我的花花溫柔~,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.1時解鎖
130703,許褚·其三,喂！你們這些壞蛋為什麼要在花壇附近跑來跑去的，它們被傷到會痛的……我沒有胡說！花都是有感覺的啊！,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.2時解鎖
130704,許褚·其四,就知道不該和她們說我能聽見花花說話的事，我明明沒騙人，卻還要被用奇怪的口吻質疑……還是曹操學姐人最好。,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.3時解鎖
130705,許褚·其五,今天很開心，曹操學姐和我說她也相信植物是有靈性的~明天想把這束洋牡丹送她，也不知道她能不能聽見它說話。,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.4時解鎖
130706,許褚·其六,我根本不在乎那些人怎麼說我，怎麼想我的啦，嘿嘿~曹操學姐完全不需要擔心我，我早就習慣這些了……,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.5時解鎖
130707,許褚·其七,怪力？啊，我也不知道我為什麼會有這種東西……害怕我？呃，我不在乎，只要能和花花待在一起，我就很高興。,此迴廊星空儀科技「事件卡升級·七」的等級達到Lv.6時解鎖
130801,積分·1分,獲得1點積分（觀測結束後，計算此次觀測中觸發積分卡的總分，用於完成對應成就）,
130901,積分·2分,獲得2點積分（觀測結束後，計算此次觀測中觸發積分卡的總分，用於完成對應成就）,
131001,積分·4分,獲得4點積分（觀測結束後，計算此次觀測中觸發積分卡的總分，用於完成對應成就）,
131101,積分·8分,獲得8點積分（觀測結束後，計算此次觀測中觸發積分卡的總分，用於完成對應成就）,
131201,積分·16分,獲得16點積分（觀測結束後，計算此次觀測中觸發積分卡的總分，用於完成對應成就）,
210101,基礎補給 Lv.1,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210102,基礎補給 Lv.2,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210103,基礎補給 Lv.3,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210104,基礎補給 Lv.4,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210105,基礎補給 Lv.5,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210106,基礎補給 Lv.6,在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
210201,普通紐扣 Lv.1,在觀測結束後，獲得一定數量的普通紐扣,
210202,普通紐扣 Lv.2,在觀測結束後，獲得一定數量的普通紐扣,
210203,普通紐扣 Lv.3,在觀測結束後，獲得一定數量的普通紐扣,
210204,普通紐扣 Lv.4,在觀測結束後，獲得一定數量的普通紐扣,
210205,普通紐扣 Lv.5,在觀測結束後，獲得一定數量的普通紐扣,
210206,普通紐扣 Lv.6,在觀測結束後，獲得一定數量的普通紐扣,
210301,絲綢 Lv.1,在觀測結束後，獲得一定數量的絲綢,
210302,絲綢 Lv.2,在觀測結束後，獲得一定數量的絲綢,
210303,絲綢 Lv.3,在觀測結束後，獲得一定數量的絲綢,
210304,絲綢 Lv.4,在觀測結束後，獲得一定數量的絲綢,
210305,絲綢 Lv.5,在觀測結束後，獲得一定數量的絲綢,
210306,絲綢 Lv.6,在觀測結束後，獲得一定數量的絲綢,
210401,高級絲綢 Lv.1,在觀測結束後，獲得一定數量的高級絲綢,
210402,高級絲綢 Lv.2,在觀測結束後，獲得一定數量的高級絲綢,
210403,高級絲綢 Lv.3,在觀測結束後，獲得一定數量的高級絲綢,
210404,高級絲綢 Lv.4,在觀測結束後，獲得一定數量的高級絲綢,
210405,高級絲綢 Lv.5,在觀測結束後，獲得一定數量的高級絲綢,
210406,高級絲綢 Lv.6,在觀測結束後，獲得一定數量的高級絲綢,
210501,夢魘·1,在觀測結束後，獲得1點「夢魘點數」,
210601,夢魘·2,在觀測結束後，獲得2點「夢魘點數」,
210701,夢魘·4,在觀測結束後，獲得4點「夢魘點數」,
210801,夢魘·6,在觀測結束後，獲得6點「夢魘點數」,
210901,夢魘·8,在觀測結束後，獲得8點「夢魘點數」,
211001,夢魘·10,在觀測結束後，獲得10點「夢魘點數」,
211101,裝扮展示·頭部1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211201,裝扮展示·頭部2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211301,裝扮展示·頭部3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211401,裝扮展示·上衣1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211501,裝扮展示·上衣2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211601,裝扮展示·上衣3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211701,裝扮展示·下裝1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211801,裝扮展示·下裝2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
211901,裝扮展示·下裝3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212001,裝扮展示·頭飾1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212101,裝扮展示·頭飾2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212201,裝扮展示·頭飾3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212301,裝扮展示·裝飾1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212401,裝扮展示·裝飾2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212501,裝扮展示·裝飾3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212601,裝扮展示·屬性1,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212701,裝扮展示·屬性2,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
212801,裝扮展示·屬性3,觸發後需按照要求的條件選擇一件個性裝扮進行展示。完成展示則在觀測結束後，隨機獲得以下道具：金幣/經驗飲料/水晶刻刀/便當/鑽石,
220101,挑戰·初級,面對初級敵人，將勇氣、魅力、知識三項屬性轉換為戰鬥屬性進行挑戰,
220102,挑戰·初級（勝利）,在初級挑戰中勝利，獲得全額獎勵,
220103,挑戰·初級（失敗）,在初級挑戰中失敗，僅獲得一半獎勵,
220201,挑戰·中級,面對中級敵人，將勇氣、魅力、知識三項屬性轉換為戰鬥屬性進行挑戰,
220202,挑戰·中級（勝利）,在中級挑戰中勝利，獲得全額獎勵,
220203,挑戰·中級（失敗）,在中級挑戰中失敗，僅獲得一半獎勵,
220301,挑戰·高級,面對高級敵人，將勇氣、魅力、知識三項屬性轉換為戰鬥屬性進行挑戰,
220302,挑戰·高級（勝利）,在高級挑戰中勝利，獲得全額獎勵,
220303,挑戰·高級（失敗）,在高級挑戰中失敗，僅獲得一半獎勵,
220401,遭遇戰I,面對敵人，上陣戰姬進行挑戰，可使用此迴廊的助戰戰姬（需解鎖對應星空儀科技）,
220402,遭遇戰I（勝利）,在遭遇戰I中勝利，獲得全額獎勵,
220403,遭遇戰I（失敗）,在遭遇戰I中失敗，僅獲得部分獎勵,
220501,遭遇戰II,面對敵人，上陣戰姬進行挑戰，可使用此迴廊的助戰戰姬（需解鎖對應星空儀科技）,
220502,遭遇戰II（勝利）,在遭遇戰II中勝利，獲得全額獎勵,
220503,遭遇戰II（失敗）,在遭遇戰II中失敗，僅獲得部分獎勵,
220601,遭遇戰III,面對敵人，上陣戰姬進行挑戰，可使用此迴廊的助戰戰姬（需解鎖對應星空儀科技）,
220602,遭遇戰III（勝利）,在遭遇戰III中勝利，獲得全額獎勵,
220603,遭遇戰III（失敗）,在遭遇戰III中失敗，僅獲得部分獎勵,
220701,遭遇戰IV,面對敵人，上陣戰姬進行挑戰，可使用此迴廊的助戰戰姬（需解鎖對應星空儀科技）,
220702,遭遇戰IV（勝利）,在遭遇戰IV中勝利，獲得全額獎勵,
220703,遭遇戰IV（失敗）,在遭遇戰IV中失敗，僅獲得部分獎勵,
220801,遭遇戰V,面對敵人，上陣戰姬進行挑戰，可使用此迴廊的助戰戰姬（需解鎖對應星空儀科技）,
220802,遭遇戰V（勝利）,在遭遇戰V中勝利，獲得全額獎勵,
220803,遭遇戰V（失敗）,在遭遇戰V中失敗，僅獲得部分獎勵,
230101,薇拉·其一,學長今天打了這麼多噴嚏，一定是晚上又踢被子著涼了。哼哼，果然沒有我的照顧是不行的。,
230102,薇拉·其二,給學長換上了厚厚的羊絨被~真是的，這兩天急速降溫，怎麼可以還用夏天的被子呢，太不注意身體了。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.1時解鎖
230103,薇拉·其三,一路走過來，居然有這麼多同學打噴嚏，果然換季的時候最容易感冒，是時候研究增強抵抗力的營養餐──哈啾！,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.2時解鎖
230104,薇拉·其四,居然連我也感冒了，我明明一直很注意保暖和運動……那大家豈不是會更嚴重，要快點把營養餐做出來才行。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.3時解鎖
230105,薇拉·其五,哈啾！天都快黑了，怎麼還沒有人來，大家沒看到拿營養餐的通知嗎？哈啾……有點熱……是不是衣服穿太厚了……,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.4時解鎖
230106,薇拉·其六,……是，學長和華佗醫生？欸，我因為過度勞累發燒暈倒了？！居然讓大家為我擔心，我很抱歉o(╥﹏╥)o,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.5時解鎖
230107,薇拉·其七,這份給學長，味道如何……呼，太好了，看來應該是大家沒看到通知，我還擔心是不是我做的很難吃呢。,此迴廊星空儀科技「事件卡升級·一」的等級達到Lv.6時解鎖
230201,夏侯淵·其一,哈欠~誰在叫我，昨晚遊戲玩的太晚，好睏……是惇姐啊，有什麼事你先去吧，留我一個人在房間裡耍廢就好zzz,
230202,夏侯淵·其二,淵淵甦醒！果然還是宅在家玩遊戲最棒了，出門哪有什麼事能比遊戲好玩──好刺眼的光，誰，誰把我的VR眼鏡拿下來！,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.1時解鎖
230203,夏侯淵·其三,咦──這裡是女校吧，為什麼男生會在這裡，還若無其事地進入女孩子的房間……開學典禮，什麼開學典禮？,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.2時解鎖
230204,夏侯淵·其四,仔細想想，這不是超級王道的設定嗎，女校裡唯一的男生，闖入我這個宅系美少女的宿舍……啊~主人大人~,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.3時解鎖
230205,夏侯淵·其五,不行不行，就算是主人的命令，我也不會出去的。而且遊戲裡男主可從沒強制女主走出房門過，主人你太不專業了。,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.4時解鎖
230206,夏侯淵·其六,今天主人沒來呢，算了，正好把上次的美少女遊戲玩完，害怕離開房間的奴隸少女實在太棒了……怎麼這麼快就結局了！,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.5時解鎖
230207,夏侯淵·其七,呦，前輩~稱呼？上個遊戲玩完啦，現在我是在沙灘上打喪屍的泳裝後輩哦。還是說，前輩更想我稱呼你──主人？,此迴廊星空儀科技「事件卡升級·二」的等級達到Lv.6時解鎖
230301,孫策·其一,嘿！哈！這副拳套真不錯，果然小瑜嘴上說嫌棄我，心裡還是很關心我的嘛，連送我的拳套都這麼合手。,
230302,孫策·其二,最近混沌跡象患者越來越多了，學園裡這麼危險，我一定要加倍鍛煉，保護好小瑜和大喬、小喬妹妹才行。,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.1時解鎖
230303,孫策·其三,小瑜受傷了？！怎麼會，不是說好了讓她們躲在安全的地方，我來保護她們嗎……,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.2時解鎖
230304,孫策·其四,諸──葛──亮！是不是你騙小瑜加入風紀委員的，小瑜那麼柔弱，她的手是用來彈琴的，你怎麼可以讓她去打架！,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.3時解鎖
230305,孫策·其五,我聽不懂你們這種聰明人拐彎抹角地說話，囉哩囉嗦解釋了，有種今天放學後天台見！,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.4時解鎖
230306,孫策·其六,小、小瑜？你不是在醫務……沒，我們沒打架，我和諸葛會長在友好交流呢，對吧，諸葛會長？,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.5時解鎖
230307,孫策·其七,嘶，痛痛痛，華佗醫生上藥能再輕點嗎……不不不，我不是說小瑜打得很用力的意思，你的拳頭最溫柔了……,此迴廊星空儀科技「事件卡升級·三」的等級達到Lv.6時解鎖
230401,織田信長·其一,被霸凌的孩子們都仰賴我，好像只要走在我身邊就不會被欺負……雖然不清楚原因，但我不介意成為她們的保護者。,
230402,織田信長·其二,因為不愛念書，大人們看不慣我不是一天兩天了，也很介意其他孩子跟著我，但這都是他們自己的選擇，與我何干。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.1時解鎖
230403,織田信長·其三,大傻瓜？是啊，這種稱呼我並非聽過一兩次，還有暴躁、瘋癲的形容，但我心裡很清楚自己的人生方向……,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.2時解鎖
230404,織田信長·其四,遇到了難纏的對手，挑戰我的權威……還真好笑，簇擁者都是自願而來，我才不屑和她們爭奪這個徒有其名的王者。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.3時解鎖
230405,織田信長·其五,越是親近的人反倒是越看不起我，妹妹好像很眼紅我的聲望……但能站上這種高度總有我的道理，謙讓在此刻不合適。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.4時解鎖
230406,織田信長·其六,我要讓所有人都知道，風見學院的領導者，除我織田信長外別無他人……我必須設法讓她們知道，我不只是個莽夫。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.5時解鎖
230407,織田信長·其七,人生在世，可信賴的人寥寥無幾，就算親近之臣也會背叛自己……本能寺那場近臣放的大火已經燒光了我全部的信任。,此迴廊星空儀科技「事件卡升級·四」的等級達到Lv.6時解鎖
230501,戴安娜·其一,冬日晴天正午的陽光意外明媚，昨天就和妹妹約定今天要去郊遊，在草地裡野餐……她一直都這麼熱愛自然。,
