id,name,suit_name,skin_text
6035,魔法進階指南,,
6036,黃金魔方,,
6037,銀白皇冠,,
6038,巫女詛咒,,
6039,萬能包,,
6040,魔法進階指南,,
6041,幸運四葉草,,
6042,彈弓,,
6043,雪精靈之吻,,
6044,柔道黑帶,,
6045,柔道頭巾,,
6046,幸運四葉草,,
6047,彈弓,,
6048,雪精靈之吻,,
6049,柔道黑帶,,
6050,柔道頭巾,,
6051,幸運四葉草,,
6052,彈弓,,
6053,雪精靈之吻,,
6054,柔道黑帶,,
6055,柔道頭巾,,
6056,幸運四葉草,,
6057,彈弓,,
6058,雪精靈之吻,,
6059,柔道黑帶,,
6060,柔道頭巾,,
6061,幸運四葉草,,
6062,彈弓,,
6063,雪精靈之吻,,
6064,柔道黑帶,,
6065,柔道頭巾,,
6066,棒球棍,,
6067,武士刀,,
6068,封印之書,,
6069,龍牙,,
6070,燃油桶,,
6071,小皮鞋,,
6072,棒球棍,,
6073,武士刀,,
6074,封印之書,,
6075,龍牙,,
6076,燃油桶,,
6077,小皮鞋,,
6078,棒球棍,,
6079,武士刀,,
6080,封印之書,,
6081,龍牙,,
6082,燃油桶,,
6083,小皮鞋,,
6084,棒球棍,,
6085,武士刀,,
6086,封印之書,,
6087,龍牙,,
6088,燃油桶,,
6089,小皮鞋,,
6090,棒球棍,,
6091,武士刀,,
6092,封印之書,,
6093,龍牙,,
6094,燃油桶,,
6095,小皮鞋,,
6096,天使之杖,,
6097,火羽,,
6098,妖刀赤染櫻,,
6099,引雷符,,
6100,呂布的勇猛,,
6101,蕾絲襪,,
6102,櫻花枝,,
6103,舞會面具,,
6104,撲克女王,,
6105,雪精靈之斧,,
6106,聖誕樹,,
6107,雷神之心,,
6108,超能藥劑,,
6109,魂石掛墜,,
6110,加百列之歌,,
6111,惡魔之書,,
6112,命運十字,,
6113,精靈祝福頭冠,,
6114,貓兒兜帽,,
6115,吊帶襪,,
6116,沙灘排球,,
6117,愛心耳環,,
6118,天使之杖,,
6119,火羽,,
6120,妖刀赤染櫻,,
6121,引雷符,,
6122,呂布的勇猛,,
6123,蕾絲襪,,
6124,櫻花枝,,
6125,舞會面具,,
6126,撲克女王,,
6127,雪精靈之斧,,
6128,聖誕樹,,
6129,雷神之心,,
6130,超能藥劑,,
6131,魂石掛墜,,
6132,加百列之歌,,
6133,惡魔之書,,
6134,命運十字,,
6135,精靈祝福頭冠,,
6136,貓兒兜帽,,
6137,吊帶襪,,
6138,沙灘排球,,
6139,愛心耳環,,
6140,天使之杖,,
6141,火羽,,
6142,妖刀赤染櫻,,
6143,引雷符,,
6144,呂布的勇猛,,
6145,蕾絲襪,,
6146,櫻花枝,,
6147,舞會面具,,
6148,撲克女王,,
6149,雪精靈之斧,,
6150,聖誕樹,,
6151,雷神之心,,
6152,超能藥劑,,
6153,魂石掛墜,,
6154,加百列之歌,,
6155,惡魔之書,,
6156,命運十字,,
6157,精靈祝福頭冠,,
6158,貓兒兜帽,,
6159,吊帶襪,,
6160,沙灘排球,,
6161,愛心耳環,,
6162,天使之杖,,
6163,火羽,,
6164,妖刀赤染櫻,,
6165,引雷符,,
6166,呂布的勇猛,,
6167,蕾絲襪,,
6168,櫻花枝,,
6169,舞會面具,,
6170,撲克女王,,
6171,雪精靈之斧,,
6172,聖誕樹,,
6173,雷神之心,,
6174,超能藥劑,,
6175,魂石掛墜,,
6176,加百列之歌,,
6177,惡魔之書,,
6178,命運十字,,
6179,精靈祝福頭冠,,
6180,貓兒兜帽,,
6181,吊帶襪,,
6182,沙灘排球,,
6183,愛心耳環,,
6184,天使之杖,,
6185,火羽,,
6186,妖刀赤染櫻,,
6187,引雷符,,
6188,呂布的勇猛,,
6189,蕾絲襪,,
6190,櫻花枝,,
6191,舞會面具,,
6192,撲克女王,,
6193,雪精靈之斧,,
6194,聖誕樹,,
6195,雷神之心,,
6196,超能藥劑,,
6197,魂石掛墜,,
6198,加百列之歌,,
6199,惡魔之書,,
6200,命運十字,,
6201,精靈祝福頭冠,,
6202,貓兒兜帽,,
6203,吊帶襪,,
6204,沙灘排球,,
6205,愛心耳環,,
6206,天使之杖,,
6207,火羽,,
6208,妖刀赤染櫻,,
6209,引雷符,,
6210,呂布的勇猛,,
6211,蕾絲襪,,
6212,櫻花枝,,
6213,舞會面具,,
6214,撲克女王,,
6215,雪精靈之斧,,
6216,聖誕樹,,
6217,雷神之心,,
6218,超能藥劑,,
6219,魂石掛墜,,
6220,加百列之歌,,
6221,惡魔之書,,
6222,命運十字,,
6223,精靈祝福頭冠,,
6224,貓兒兜帽,,
6225,吊帶襪,,
6226,沙灘排球,,
6227,愛心耳環,,
6228,大喬的祝福,,
6229,迷魂香爐,,
6230,妖刀村正,,
6231,火精靈之怒,,
6232,萬物復甦,,
6233,風之力,,
6234,雪球,,
6235,黑魔法帽,,
6236,命運指南,,
6237,封印之劍·隱蹤,,
6238,痛苦鐐銬·隱蹤,,
6239,尖刺盾牌·隱蹤,,
6240,封印之心·神威,,
6241,惡魔之血·神威,,
6242,雪精靈之弓,,
6243,封印之劍·風見,,
6244,痛苦鐐銬·風見,,
6245,尖刺盾牌·風見,,
6246,封印之心·曇華,,
6247,女王皇冠,,
6248,惡魔之羽,,
6249,命運魔鏡,,
6250,隱形斗篷,,
6251,大喬的祝福,,
6252,迷魂香爐,,
6253,妖刀村正,,
6254,火精靈之怒,,
6255,萬物復甦,,
6256,風之力,,
6257,雪球,,
6258,黑魔法帽,,
6259,命運指南,,
6260,封印之劍·隱蹤,,
6261,痛苦鐐銬·隱蹤,,
6262,尖刺盾牌·隱蹤,,
6263,封印之心·神威,,
6264,惡魔之血·神威,,
6265,雪精靈之弓,,
6266,封印之劍·風見,,
6267,痛苦鐐銬·風見,,
6268,尖刺盾牌·風見,,
6269,封印之心·曇華,,
6270,女王皇冠,,
6271,惡魔之羽,,
6272,命運魔鏡,,
6273,隱形斗篷,,
6274,大喬的祝福,,
6275,迷魂香爐,,
6276,妖刀村正,,
6277,火精靈之怒,,
6278,萬物復甦,,
6279,風之力,,
6280,雪球,,
6281,黑魔法帽,,
6282,命運指南,,
6283,封印之劍·隱蹤,,
6284,痛苦鐐銬·隱蹤,,
6285,尖刺盾牌·隱蹤,,
6286,封印之心·神威,,
6287,惡魔之血·神威,,
6288,雪精靈之弓,,
6289,封印之劍·風見,,
6290,痛苦鐐銬·風見,,
6291,尖刺盾牌·風見,,
6292,封印之心·曇華,,
6293,女王皇冠,,
6294,惡魔之羽,,
6295,命運魔鏡,,
6296,隱形斗篷,,
6297,大喬的祝福,,
6298,迷魂香爐,,
6299,妖刀村正,,
6300,火精靈之怒,,
6301,萬物復甦,,
6302,風之力,,
6303,雪球,,
6304,黑魔法帽,,
6305,命運指南,,
6306,封印之劍·隱蹤,,
6307,痛苦鐐銬·隱蹤,,
6308,尖刺盾牌·隱蹤,,
6309,封印之心·神威,,
6310,惡魔之血·神威,,
6311,雪精靈之弓,,
6312,封印之劍·風見,,
6313,痛苦鐐銬·風見,,
6314,尖刺盾牌·風見,,
6315,封印之心·曇華,,
6316,女王皇冠,,
6317,惡魔之羽,,
6318,命運魔鏡,,
6319,隱形斗篷,,
6320,大喬的祝福,,
6321,迷魂香爐,,
6322,妖刀村正,,
6323,火精靈之怒,,
6324,萬物復甦,,
6325,風之力,,
6326,雪球,,
6327,黑魔法帽,,
6328,命運指南,,
6329,封印之劍·隱蹤,,
6330,痛苦鐐銬·隱蹤,,
6331,尖刺盾牌·隱蹤,,
6332,封印之心·神威,,
6333,惡魔之血·神威,,
6334,雪精靈之弓,,
6335,封印之劍·風見,,
6336,痛苦鐐銬·風見,,
6337,尖刺盾牌·風見,,
6338,封印之心·曇華,,
6339,女王皇冠,,
6340,惡魔之羽,,
6341,命運魔鏡,,
6342,隱形斗篷,,
6343,大喬的祝福,,
6344,迷魂香爐,,
6345,妖刀村正,,
6346,火精靈之怒,,
6347,萬物復甦,,
6348,風之力,,
6349,雪球,,
6350,黑魔法帽,,
6351,命運指南,,
6352,封印之劍·隱蹤,,
6353,痛苦鐐銬·隱蹤,,
6354,尖刺盾牌·隱蹤,,
6355,封印之心·神威,,
6356,惡魔之血·神威,,
6357,雪精靈之弓,,
6358,封印之劍·風見,,
6359,痛苦鐐銬·風見,,
6360,尖刺盾牌·風見,,
6361,封印之心·曇華,,
6362,女王皇冠,,
6363,惡魔之羽,,
6364,命運魔鏡,,
6365,隱形斗篷,,
6366,水果蛋糕,,
6367,水果蛋糕,,
6368,水果蛋糕,,
6369,水果蛋糕,,
6370,水果蛋糕,,
6371,魔法磚頭,,
6372,魔法磚頭,,
6373,魔法磚頭,,
6374,魔法磚頭,,
6375,魔法磚頭,,
6376,魔法磚頭,,
6377,時之沙,,
6378,時之沙,,
6379,時之沙,,
6380,時之沙,,
6381,時之沙,,
6382,時之沙,,
6383,優雅騎士,,
6384,優雅騎士,,
6385,優雅騎士,,
6386,優雅騎士,,
6387,優雅騎士,,
6388,優雅騎士,,
6389,對立,,
6390,對立,,
6391,對立,,
6392,對立,,
6393,對立,,
6394,對立,,
6395,心靈之鑰,,
6396,心靈之鑰,,
6397,心靈之鑰,,
6398,心靈之鑰,,
6399,心靈之鑰,,
6400,心靈之鑰,,
6401,瑞士軍刀,,
6402,瑞士軍刀,,
6403,瑞士軍刀,,
6404,瑞士軍刀,,
6405,瑞士軍刀,,
6406,瑞士軍刀,,
6407,探知懷錶,,
6408,探知懷錶,,
6409,探知懷錶,,
6410,探知懷錶,,
6411,探知懷錶,,
6412,探知懷錶,,
6413,審判之劍,,
6414,審判之劍,,
6415,審判之劍,,
6416,審判之劍,,
6417,審判之劍,,
6418,審判之劍,,
6419,平衡,,
6420,平衡,,
6421,平衡,,
6422,平衡,,
6423,平衡,,
6424,平衡,,
6425,天堂之鑰,,
6426,天堂之鑰,,
6427,天堂之鑰,,
6428,天堂之鑰,,
6429,天堂之鑰,,
6430,天堂之鑰,,
6431,命運魂晶,,
6432,命運魂晶,,
6433,命運魂晶,,
6434,命運魂晶,,
6435,命運魂晶,,
6436,命運魂晶,,
6437,金輝之翼,,
6438,金輝之翼,,
6439,金輝之翼,,
6440,金輝之翼,,
6441,金輝之翼,,
6442,金輝之翼,,
7001,海濱閒憩,,不要……不要打擾我……我想一直這樣……悠閒
7002,源數之序,,這彷彿能創造和改寫世界的力量，定會助我征服校園！
7003,海之公主,,呼啦呼啦！海裡面也有很多好吃的肉呢！
7004,命運的紅線,,命運……紅線交纏著……這樣又算是幸福嗎？
7005,萬聖華裳,,哦，節日的新衣？好像還不錯嘛……正好也讓那個血包看看我的厲害
7006,戰場精英,,喝！你要打架嗎？那就讓你嘗嘗俺手雷的滋味吧！
7007,風拳流宗師,,想學功夫嗎？我教你啊！
7008,夢境愛麗絲,,兔子洞裡有好多奇妙的事情啊！…我這是在做夢嗎？
7009,冰雪女王,,我就是…美麗凍人的冰雪女王！沒有人可以反駁~
7010,聖誕狂歡,,你，過來幫我裝飾聖誕樹，我要給米迦勒一個驚喜
7011,聖誕仙靈,,吶~這是送給你的聖誕禮物，一定要拿好哦！
7012,冬季仙境,,快看快看~那裡有一顆冰晶形成的樹耶，好美啊~
7013,冰霜騎士,,每個騎士都爲了自己的夢想而戰鬥，爲了保護他們所愛的人，而我要爲了保護世界而戰。
7014,新年紅妝,,今夕復何夕，共此燈燭光。
7015,甜心寶貝,,這一次我並不孤單，因為有你相伴~
7016,粉紅甜心,,哼，讓我給你一個深刻的教訓吧~把頭伸過來！！
7017,櫻雨謠,,櫻花下落的速度？也完全在我的計算中哦！
7018,夜薇低羞,,夜色下的薔薇顯得格外美麗，而你也顯得格外可口呢~
7019,彼岸之守,,因為是你帶來的光明，我欣然接受~
7020,緋色之吻,,既然你能戰勝我，那麼我會遵守自己的諾言，來締結誓約吧！
7021,粉櫻禮贊,,謝謝你一直以來的照顧，學……學長，從今以後，請多指教~
7022,冰薔輕舞,,寒霜與薔薇，你與我，都是彼此的依靠~
7023,白玫之誓,,在聖潔的玫瑰花叢中宣誓，我將與你相伴一生。
7024,櫻之華,,可愛的小狐狸，你也來一起品酒賞櫻嗎？
7025,春日蛋生,,從彩蛋中好好品嘗春日氣息吧~
7026,荼蘼戀歌,,一場粉紫色的愛戀隨著微風席捲而來。
7027,紅瑰之約,,猩紅的玫瑰花叢，抑或是熾熱的地獄深淵，你會選擇哪一邊呢？
7028,喵之萌殺,,如果有麻煩的話，請儘管告訴我喔喵~我一定會全力幫助你的喵~
7029,辰星考核官,,我是辰星學院考核官米迦勒，請多指教。
7030,神威考核官,,你就是下一位考生嗎？我可沒空等你準備好，考核開始！
7031,香蒲青粽,,香香軟軟的粽子，你也要來一口嗎？~~啊！巴魯別搶！
7032,風見考核官,,來吧，就讓我見識一下，你的力量吧！
7033,清涼海灘,,來一場排球比賽吧，我可是不會手下留情的哦~
7034,蔚瀾海域,,泳裝？倒是和這片大海很相襯，要和我一起去玩水嗎？
7035,修羅考核官,,考核開始！我很期待看到你靈魂掙扎的樣子~
1166,戰士大劍,,
2166,戰士鎧甲,,
3166,戰士頭盔,,
4166,戰士護靴,,
1266,法師之杖,,
2266,法師之服,,
3266,法師之飾,,
4266,法師之翼,,
1366,遊俠之杖,,
2366,遊俠之服,,
3366,遊俠之飾,,
4366,遊俠之翼,,
1466,刺客匕首,,
2466,刺客兜帽,,
3466,刺客戒指,,
4466,刺客之靴,,
1566,牧師魔瓶,,
2566,牧師頌歌,,
3566,牧師十字,,
4566,牧師長靴,,
6443,荊棘之心,,
6444,荊棘之心,,
6445,荊棘之心,,
6446,荊棘之心,,
6447,荊棘之心,,
6448,荊棘之心,,
7036,派對破壞王,,聽說有派對？哈！那俺可要來參一腳了！
7037,甜點女神,,來來來，這裡的點心你想要什麼都可以拿~
7038,破浪之劍,,我的劍，無所不斷！即使是這波濤也不例外！
7039,傾城眷屬,,相逢即緣分，此刻即永恆~
7040,緋想幻戀,,唔，我沒有像樣的禮服，只能先以這樣的姿態出現了，你不會介意吧？
7041,乘風之矢,,我的箭，可以劈開這波浪──小心喔，它可沒長眼睛。
7042,曇華考核官,,曇華學院的考核可是很嚴的喔，你有準備好嗎？
7043,夏色幽夢,,呀！別過來！被人看到泳裝還是太害羞了~
7044,落櫻無垢,,給我送這樣的衣服，你知道意味著什麼吧，呵呵~
7045,隱蹤考核官,,真是的，為什麼非要我來負責考核呢……來吧來吧，我趕時間！
7046,無瑕輕羽,,學長為什麼這麼驚訝呢？我看上去不像是會穿上這身衣服的人嗎？
7047,誘惑之顏,,先醉的人要答應對方一個條件哦！
7048,熾熱之羽,,你體會到我這熾熱的感情了嗎？
7049,浮光倩影,,唔誒~真的要當著這麼多人的面出現嘛……就，就這一次哦~
5641,龍玉,,
5642,龍玉,,
5643,龍玉,,
5644,龍玉,,
5645,龍玉,,
5646,龍玉,,
5647,龍玉,,
5648,龍玉,,
5649,龍玉,,
5650,龍玉,,
5651,龍玉,,
5652,龍玉,,
5653,龍玉,,
5654,龍玉,,
5655,龍玉,,
5656,龍玉,,
5657,龍玉,,
5658,龍玉,,
5659,龍玉,,
5660,龍玉,,
7050,黑羽魂音,,不必掩藏！不必假裝！在我的歌聲中釋放最狂野的自己吧！
7051,虹音亂墜,,這琴可比家裡那台老古董敲起來帶勁多啦！
7052,爆音連打,,我的鼓棒，揮向的是虛浮的幻影，擊中的是聽者的心靈
6449,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
6450,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
6451,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
6452,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
6453,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
6454,機關穹傘,,"
出自傳說中的工匠──魯班之手的「人造魂器」之一。除了幽夢科技，似乎還採用了多種未知而危險的技術。

這把傘能夠隨使用者的意願切換為各種形態，以應對瞬息萬變的戰局。打開此傘時，能夠看到傘面內側繪有魯班所作的星圖。

傘本是用來抵禦來自天上之物的工具。因此，只有當使用者將其用作原本的用途──打開傘，並將其指向天空時，才能發現魯班寄託於此物中的想法：繪有星圖的傘面意指天穹，而真正的敵人更在天穹之外。"
7053,低音咆哮,,仔細聆聽這低音的力量！！！
7054,月下宅兔,,唔！得趁著新關卡開始前趕緊吃兩口月餅才行！
7055,煞影之蜂,,我即是強者，我便是正義！
7056,炎霜之書,,再過來，就把你們「喀！」地凍住！！「轟！」地炸飛！！
7057,流焰赤凰,,在我的火焰中燃盡你們的罪孽吧！
7058,初心,,魏延的初心造型
7059,丹楓化雨,,等這場秋雨過去，學長要和我一起去後山賞今年的紅楓嗎？
7060,岑中楓色,,楓色滿枝雲天遠，學長，要在這秋色下和我來一局對弈嗎？
7061,不給糖就搗蛋,,不給糖就搗蛋！學長快把糖交出來！
7062,魅惑女巫,,學長，想從天上欣賞萬聖節的景色嗎？只有我們倆哦~
7063,赤之流火,,火焰為什麼可以凍結敵人？學長，你知道的太多啦。
7064,流光星隕,,學長，星星會告訴我你向他們許下的願望哦。
7065,AI驅逐者,,所有異端都必須被驅逐，所有惡魔都必須被消滅！
7066,無瑕之櫻,,學長，這是我第一次穿這樣的衣服，你…你喜歡嗎～
7067,竹間悠風,,呼，學長泡完溫泉不熱嗎？我的扇子下可涼快了！
7068,醉酒縱歌,,我這可是有喝不完的酒，學長也想一起喝酒嗎？
7069,醉翁之意,,你也要喝一杯嗎？……啊~不好意思，把酒弄撒了，麻煩你幫我清理乾淨吧~呵呵呵~
7070,溫泉妖精,,拜託你，把我的衣服還給我~
