id,name
25040207,[初級綠晶Ⅱ] 日之命魂
25040301,[中級綠晶Ⅰ] 鱗之命魂
25040302,[中級綠晶Ⅰ] 痕之命魂
25040303,[中級綠晶Ⅰ] 羽之命魂
25040304,[中級綠晶Ⅰ] 殼之命魂
25040305,[中級綠晶Ⅱ] 星之命魂
25040306,[中級綠晶Ⅱ] 月之命魂
25040307,[中級綠晶Ⅱ] 日之命魂
25040401,[高級綠晶Ⅰ] 鱗之命魂
25040402,[高級綠晶Ⅰ] 痕之命魂
25040403,[高級綠晶Ⅰ] 羽之命魂
25040404,[高級綠晶Ⅰ] 殼之命魂
25040405,[高級綠晶Ⅱ] 星之命魂
25040406,[高級綠晶Ⅱ] 月之命魂
25040407,[高級綠晶Ⅱ] 日之命魂
25050101,[普通赤晶Ⅰ] 鱗之命魂
25050102,[普通赤晶Ⅰ] 痕之命魂
25050103,[普通赤晶Ⅱ] 羽之命魂
25050104,[普通赤晶Ⅱ] 殼之命魂
25050105,[普通赤晶Ⅲ] 星之命魂
25050106,[普通赤晶Ⅲ] 月之命魂
25050107,[普通赤晶Ⅲ] 日之命魂
25050201,[初級赤晶Ⅰ] 鱗之命魂
25050202,[初級赤晶Ⅰ] 痕之命魂
25050203,[初級赤晶Ⅰ] 羽之命魂
25050204,[初級赤晶Ⅰ] 殼之命魂
25050205,[初級赤晶Ⅱ] 星之命魂
25050206,[初級赤晶Ⅱ] 月之命魂
25050207,[初級赤晶Ⅱ] 日之命魂
25050301,[中級赤晶Ⅰ] 鱗之命魂
25050302,[中級赤晶Ⅰ] 痕之命魂
25050303,[中級赤晶Ⅰ] 羽之命魂
25050304,[中級赤晶Ⅰ] 殼之命魂
25050305,[中級赤晶Ⅱ] 星之命魂
25050306,[中級赤晶Ⅱ] 月之命魂
25050307,[中級赤晶Ⅱ] 日之命魂
25050401,[高級赤晶Ⅰ] 鱗之命魂
25050402,[高級赤晶Ⅰ] 痕之命魂
25050403,[高級赤晶Ⅰ] 羽之命魂
25050404,[高級赤晶Ⅰ] 殼之命魂
25050405,[高級赤晶Ⅰ] 星之命魂
25050406,[高級赤晶Ⅰ] 月之命魂
25050407,[高級赤晶Ⅰ] 日之命魂
25050501,[終極赤晶Ⅰ] 鱗之命魂
25050502,[終極赤晶Ⅰ] 痕之命魂
25050503,[終極赤晶Ⅰ] 羽之命魂
25050504,[終極赤晶Ⅰ] 殼之命魂
25050505,[終極赤晶Ⅰ] 星之命魂
25050506,[終極赤晶Ⅰ] 月之命魂
25050507,[終極赤晶Ⅰ] 日之命魂
25060601,[召喚者] 鱗之命魂
25060602,[召喚者] 痕之命魂
25060603,[召喚者] 羽之命魂
25060604,[召喚者] 殼之命魂
25060605,[召喚者] 星之命魂
25060606,[召喚者] 月之命魂
25060607,[召喚者] 日之命魂
25060701,[裁決者] 鱗之命魂
25060702,[裁決者] 痕之命魂
25060703,[裁決者] 羽之命魂
25060704,[裁決者] 殼之命魂
25060705,[裁決者] 星之命魂
25060706,[裁決者] 月之命魂
25060707,[裁決者] 日之命魂
25060801,[碎天者] 鱗之命魂
25060802,[碎天者] 痕之命魂
25060803,[碎天者] 羽之命魂
25060804,[碎天者] 殼之命魂
25060805,[碎天者] 星之命魂
25060806,[碎天者] 月之命魂
25060807,[碎天者] 日之命魂
25060901,[主宰者] 鱗之命魂
25060902,[主宰者] 痕之命魂
25060903,[主宰者] 羽之命魂
25060904,[主宰者] 殼之命魂
25060905,[主宰者] 星之命魂
25060906,[主宰者] 月之命魂
25060907,[主宰者] 日之命魂
