id,name,title,text
26,가브리엘,신문사,"가브리엘은 베테랑 선배로 유몽학원에 몇 년째 재적하고 있다. 그녀는 신문부를 세웠다. 신문부는 언뜻 보기엔 교내외 일들을 보도하는 순종적인 조직을 가장하고 있지만, 실제로는 학원의 야간 당번으로서, 모두가 잠들고 어둠에 둘러싼 학원의 평화를 지키고 있다."
27,가브리엘,야간 순찰자,"가브리엘의 신문부원들에 대한 요구는 첫째도, 둘째도, 셋째도 ""전투력!""이다. 전투력을 가진 자만이 학원 야간 순찰을 맡을 수 있다. 전투력이 특히 높은 부원은 가브리엘로부터 특별지도를 받고 있으며, 전투력과 정찰력을 향상시키고 있다. 부원들은 부장의 ""풀조차도 다 적으로 보인다""는 마인드는 잘 이해 못하지만 훈련은 잘 받고 있다."
28,가브리엘,심판의 날,"유몽학원에 카오스 증후군이 퍼지고 학원에 혼란이 일자 가브리엘은 매우 초조해졌다. 왜냐하면 가브리엘의 기억에는 ""심판의 날""이라는 단어가 항상 머리에 맴돌고 있기 때문이다. ""심판의 날"" 은 모든 것이 끝나는 날이며, 가브리엘은 카오스 증후군이 ""심판의 날""의 전조라고 믿고 있다. 하여 가브리엘은 야간 순찰에 대한 요구를 더욱 강하게 했다. 신문부가 야경 순찰을 한다고 발각된 후, 선도위원회와 DEF 양쪽에서 가입 제안이 들어왔지만 가브리엘은 거절했다."
29,주유,비밀 자료,"
[c][f55090]생일：[-][/c]未知
[c][f55090]외모 나이：[-][/c]16
[c][f55090]싫어하는 선물：[-][/c]신비한 약물, 희귀 부적
[c][f55090]좋아하는 선물：[-][/c]여우귀 헤어밴드, 여우 가면"
30,주유,슬픔,"주유는 음악부의 일원이며, 주유가 연주하는 소리는 바람처럼 가볍고 아름다워 듣는 사람을 기분 좋게 한다. 그래서 사람들이 많이 모이지만 혼자 있는 것을 좋아하는 편이다. 심야에 쓸쓸한 연주 소리를 들었다면, 아마 그것은 주유의 기타 소리이다."
31,주유,동료,"""어디서 왔는지, 왜 왔는지, 어디로 가야 하는지."" 여우귀의 연주자의 질문은 연주 소리와 함께 넓은 방에 울려 퍼지고 있다.\n 어느 날 부채를 들고 있는 한 소녀가 이렇게 대답했다. ""그 질문들의 답은 잘 모르겠지만, 너의 연주 소리는 공감이 되는군. 다음 밤길을 걸을 때, 나도 같이 가면 안 될까?""\n그때 이후로, 방에서 들려오는 고독했던 소리는 아름답고 부드러운 하모니로 바뀌었다."
32,주유,구원,주유는 동아리에만 전념하다 어느 날 오래전 요청 받았던 선도위원회에 합류했다. 그날부터 주유는 다시는 연습실에 발을 들여놓지 않았고 선도위원회는 주유의 합류로 카오스증후군 환자 제거의 효율성을 크게 높였다. 주유의 말에 따르면 그녀가 하고 싶은 것은 제거하는 것이 아니라 구제하는 것이라고 한다.
33,노부나가,비밀 자료,"
[c][f55090]생일：[-][/c]6/23
[c][f55090]외모 나이：[-][/c]18
[c][f55090]싫어하는 선물：[-][/c]푸딩, 커피
[c][f55090]좋아하는 선물：[-][/c]검우산, 여우귀 헤어밴드"
34,노부나가,신념,"""천하포무!""\n이것은 노부나가가 유몽학원에 온 후, 계속 머릿속으로 중얼거리고 있는 말이다.\n뜻은 모르겠지만, 그 말을 중얼거리면 마음 속에서 무한한 힘과 자신감이 생긴다. 그 힘은 수많은 힘겨운 싸움과 외로운 날들 속에서도 그녀를 지탱해 왔다."
35,노부나가,관심 갖는 일,"노부나가 유몽학원에 온 후, 그녀는 주변의 모든 것에 호기심을 가졌다. 총이나 사람들, 가브리엘이 널리 선전하고 있는 예수에 관한 것 들도 매우 좋아하게 되었다. 또한 자주 학원을 돌아다니며 신기한 일이나 새로운 일, 혹은 아무도 들어가지 않았던 곳을 찾아다닌다. 그러나 그녀에게 총은 단지 도구일 뿐, 이야기를 듣는 것도 시간을 보내는 수단일 뿐이다. 그리고 모든 사람들은 평등하고 똑같이 대해야 한다고 믿는다."
36,노부나가,진의,"노부나가는 사람을 업신여기고, 약한 사람을 괴롭히는 사람을 질색한다. 그녀는 약자를 돕고 어떻게 싸워야하는지를 가르쳤다. 그리고 자신을 믿는 것의 소중함도.\n 모든 사람이 ""무""의 힘을 갖추고 가슴을 펴고 강하게 살 수 있도록……. 어쩌면 이것이 그녀의 가슴에 품고 말의 진의인지도 모른다.\n 카오스 증후군이 만연한 뒤 노부나가는 이 위기의 배후에 분명 비밀이 있음을 깨달았다. 그래서 그녀는 DEF 측에 들어가 환자를 도움과 동시에 스스로 진상을 밝히려 한다."
37,장합,비밀 자료,"
[c][f55090]생일：[-][/c]1/8
[c][f55090]외모 나이：[-][/c]18
[c][f55090]싫어하는 선물：[-][/c]럭키 팔찌, 여우귀 헤어밴드
[c][f55090]좋아하는 선물：[-][/c]바둑돌, 게임기"
38,장합,겜블러,"장합은 유몽학원에서 유명한 카드 플레이어이다. 누군가와 승부를 하고, 이기는 것이 그녀의 가장 큰 즐거움이다.\n그녀는 자주 학원에서 여러 사람에게 말을 걸어 친해진 후 상대를 꼬셔서 카드 게임으로 승부를 벌인다. 만약 본인이 지면, 그녀는 상대방이 가장 갖고 싶은 것을 준다. 그러나 이겼을 경우에는 자신이 갖고 싶은 것을 상대방으로부터 빼앗아 간다."
39,장합,선택된 자,"장합은 특별한 기술을 가진 것도 아니고 그렇다고 상대 플레이어를 속이거나 어떤 트릭을 쓰지도 않는다. 단지 자신이 지지 않는다고 강력히 믿는 것 뿐이다. 이상하게도 그녀는 거의 진 적이 없다. 마치 하늘에서 선택받은 사람 처럼, 항상 가장 중요한 때 가장 중요한 카드가 나와 게임을 뒤집는다. 그녀는 항상 진 사람이 가장 아끼는 것을 골라 가져가기 때문에 많은 사람에게 원망을 사고 있다."
40,장합,천적,"장합이 유일하게 이길 수 없는 상대는 조조다.\n조조는 그녀보다 더 자신감 있고 교활하며, 그녀의 모든 것을 간파하고 있는 것 같다. 조조는 기선제압을 통해 장합에게 게임을 제안하였고. 장합의 운은 조조 앞에서 아무런 소용이 없었고, 그녀는 게임에서 패배했다.\n조조가 원하는 것은 장합 본인이였다. 그 이후 장합는 조조의 충실한 부하가 되었고, 카오스 증후군이 퍼진 후에도 계속 조조와 함께하게 되었다. 운이 좋은 조조 옆에 있으면 모든 위험을 피할 수 있다고 믿기 때문이다."
41,장비,비밀 자료,"
[c][f55090]생일：[-][/c]10/20
[c][f55090]외모 나이：[-][/c]13
[c][f55090]싫어하는 선물：[-][/c]양자 장미, 데이지 헤어핀
[c][f55090]좋아하는 선물：[-][/c]크로아상, 감자튀김"
42,장비,요리의 신,"장비는 개구쟁이에 요리를 잘하는 소녀다. 그녀는 음식에 이상한 집착이 있다. 학원에 들어간 지 얼마 안 되어, 식당의 부엌을 자신의 영역으로 만들어버렸다. 학원 매점 외에, 평소 활동 장소는 식당이다. 매일 다른 요리를 만들지만 자기 몫밖에 안 만든다. 후배들은 식당에서 나는 냄새에 군침을 삼키지만, 장비가 무서워 어쩔 수 없이 매점에서 빵을 살 수밖에 없다."
43,장비,전쟁의 여신,"좋은 냄새에 견디지 못한 후배들은 ""전쟁의 여신""이라 불리는 관우에게 부탁해 구경하고 있던 유비와 함께 장비를 혼내키고 모두를 위한 식사를 만들라고 요구했다. 싸움이 끝난 후 장비는 관우와 유비를 인정한 듯 관우와 후배들에게 학원 7대 불가사의의 신급 요리 ""동파육 정식""을 만들어 줬다. 입안에서 살짝 녹는 맛은 천하의 미식을 먹어 본 ""전쟁의 여신""도 견딜 수 없게 만들어, 자기도 모르게 만족스러운 소리를 내었다."
44,장비,식당,"사실 의리를 중요시하는 장비는 연약한 후배들을 지키기 위해 철권을 휘두르며 싸울 때도 있다. 그래서 카오스 증후군이 지배하고 학원 내 곳곳에서 전투가 일어났을 때 장비의 식당은 유몽 학원에서 몇 없는 평화의 장소 중 하나가 되었다. 후배를 쫓아 식당까지 따라온 카오스 증후군 환자도 떠다니는 요리 냄새에 싸우는 것을 잊어버렸다.(물론, 식사를 한 뒤에는 싸운다)"
45,맹획,비밀 자료,"
[c][f55090]생일：[-][/c]5/5
[c][f55090]외모 나이：[-][/c]12
[c][f55090]싫어하는 선물：[-][/c]크로아상,  단도
[c][f55090]좋아하는 선물：[-][/c]칠면조, 공룡 블럭"
46,맹획,먹보,"맹획은 힘이 넘치고, 종횡무진 돌진하는 스타일의 소녀다. 그녀의 행동을 예측할 수 없으며, 화를 잘 내는 편이다. 그러나 맹획의 신조인 ""고기가 곧 정의""를 알고 있다면, 그녀와 순탄하게 지낼 수 있다. 즉, 맛있는 것이 있으면 얌전한 고양이로 변한다. 유몽 학원의 대식가 TOP10을 결정한다면 맹획는 분명 TOP3 일 것이다. 학원에 들어온 후 그녀는 공부에는 일절 관심 없이 음식에만 열중했다."
47,맹획,진정한 우정,"첫 번째 고기를 쟁취하기 위해 맹획는 수업이 끝나기도 전에 교실 창문으로 뛰쳐나와 식당으로 향한다. 마지막 고기를 차지하기 위해 싸우다가 그녀는 같은 먹보인 유선을 만나 함께 수업을 빼먹거나 식사를 하는 친구가 되었다. 맹획를 찾고 싶다면 음식 냄새가 나는 곳에 가면 찾을 수 있을 것이다. 물론 그 장소에는 유선도 있을 것이다. 그들의 우정은 먹기로 시작해 먹기로 끝난다. 또 새로운 맛있는 음식이 발견되면, 그녀들의 우정도 다시 싹튼다."
48,맹획,7일 동안의 구금,"장비의 식당도 그녀들이 자주 들르는 곳이다. 그러나 맹획는 돈을 안내고 도망가곤 했고, 그 도망치는 속도도 빨라서 장비는 골머리를 앓고 있었다. 그래서 장비는 단골인 제갈량에게 도움을 청했고 제갈량은 덫을 쳐 맹획를 바구니 안에 가두었다. 갇힌 맹획는 7일간 카페에서 맛있는 음식을 그저 바라볼 수 밖에 할 수 없었다. 그 후 반성한 맹획는 적어도 장비의 식당에서는 얌전히 지낸다."
49,유협,비밀 자료,"
[c][f55090]생일：[-][/c]10/5
[c][f55090]외모 나이：[-][/c]14
[c][f55090]싫어하는 선물：[-][/c]관절 인형, 양자 장미
[c][f55090]좋아하는 선물：[-][/c]이야기책, 벚꽃 부채"
50,유협,투명 인간,유협과 접촉한 사람은 별로 없다. 모두 그녀를 조조와 원소의 뒤에 숨어 벌벌 떨고 있는 아이라고 여겼다. 학원에 별다른 친구가 없고 아주 평범한 아이었다.
51,유협,언니,유협은 언니 유굉와 함께 유몽학원에 왔다. 학원에 온 이후로 쭉 함께 살고 있다. 하지만 언니는 화를 많이 냈고 여동생인 유협에게 참견이 너무 심했다. 아마도 이것이 유협이 쉽게 겁먹는 성격이 된 원인일 것이다.
52,유협,꼭두각시 인형,조조와 원소의 패거리에 합류하기 전에 유협은 동탁과 친하게 지냈다. 그러나 이런 이야기를 아는 사람은 드물고 학대나 명령 같은 일들이 있었는지도 모른다. 조조는 유협을 그 상황에서 구해냈다. 아마 조조가 자신을 구해줬으니 기꺼이 조수 역할을 맡았을 것이다. 누군가 좀 더 관심을 가져줬으면 하는 바람에 조조와 원소의 뒤를 묵묵히 따라다니는 유협의 눈빛이 간간이 공허하고 무감각한 눈빛을 띄었다.
53,관우,비밀 자료,"
[c][f55090]생일：[-][/c]6/20
[c][f55090]외모 나이：[-][/c]22
[c][f55090]싫어하는 선물：[-][/c]커피, 감자튀김
[c][f55090]좋아하는 선물：[-][/c]칠면조, 생선 통조림"
54,관우,전쟁의 여신의 일상,"관우는 학원에서 최강 무력을 가진 자(인기에 의한 과대평가의 가능성도 있음)로, 존경의 의미를 담아 ""전쟁의 여신""이라고 불린다. 그녀는 항상 용감하게 나서는 것으로 칭찬을 받고 있다. 그러나 사실, 그녀는 조용하게 좋아하는 음식을 즐기고 싶을 뿐이다.\n약한자를 돕는 것이 그녀의 일상지만, 그녀의 눈에는 모든 후배가 자신의 도움이 필요한 약한 사람으로 보인다."
55,관우,충언!,"학원 내에서 곤란한 일을 마주쳤을 때 가장 처음 나타나 주는 것이 관우다.(만약 그녀가 아니라면, 밥을 먹고 있는 것이다) 관우와 친해지고 싶다면 학원식당의 명물인 ""제육 정식""을 대접하면 친해질 수 있다."
56,관우,베스트 프렌드,"관우와 가장 사이가 좋은 사람은 장비다. 장비의 혼이 담긴 요리는 ""전쟁의 여신""을 정복했다. 그녀들은 전투를 통해 서로를 알게 되었다. 그 전투에서 관우는 장비를 손쉽게 제압했다.(이때 유비는 신나게 옆에서 그 싸움에 부채질을 하고 있었다.) 전투에서 져 모욕감을 느껴야 할 장비는 엠마의 아우라에 놀라 얼굴이 빨갛게 달아올랐다. 모두를 위해서 요리할 때 관우가 돼지고기를 좋아하는 것을 알게 된 장비는 얼떨결에 ""동파육 정식""을 만들었다. 그리고 뻔뻔스럽게 밥을 먹으러 온 유비도 같이 밥을 먹게 되었고 이렇게 셋은 절친이 되었다."
57,루시퍼,비밀 자료,"
[c][f55090]생일：[-][/c]10/12
[c][f55090]외모 나이：[-][/c]17
[c][f55090]싫어하는 선물：[-][/c]여우 가면, 카메라
[c][f55090]좋아하는 선물：[-][/c]악마의 쥬스, 스컬 베개"
58,루시퍼,빛과 어둠,루시퍼는 겉모습은 차가운 미소녀지만 실제로는 칠칠 맞은 오타쿠다. 항상 동기인 미카엘을 의지하고 있다. 평소 미카엘이 깨우러 오지 않으면 일어나지 않는다. 루시퍼는 생각지도 못하게 마음대로 행동해 항상 주변 사람들에게 민폐를 끼치고 있다. 그런 그녀를 유일하게 얌전하게 만드는 사람은 역시 미카엘 뿐이다.
59,루시퍼,타천의 마녀,"루시퍼의 가장 큰 취미는 기숙사에 틀어박혀 미카엘과 노는 것이다. 그러나 미카엘은 가끔 너무 방 안에만 있는 생활에 불만을 가지기도 해 억지로 루시퍼를 이벤트에 참가시키기도 한다. 루시퍼는 일 년에 한 번 있는 학원 뮤직 페스티벌에서 샤이닝 밴드의 멤버로서 무대에 섰고, 자유분방한 기타 연주로 후배들의 마음을 사로잡았다. 그녀를 밴드에 넣은 미카엘은 그런 그녀를 보고 깜짝 놀랐다. 그 이후로 그녀는 ""타천의 마녀""라고 불리게 되었다."
60,루시퍼,아득한 꿈,"
수많은 망혼에 휩싸인 은빛 머리의 소녀. 어둠이 그녀의 영혼을 잠식했고, 그녀의 순결했던 여섯 날개를 검은 날개로 만들었다. 소녀는 정신을 잃고 제멋대로 힘을 휘둘렀고, 소녀가 지나가는 곳마다 초토화되었다. 고성의 상공은 죽음으로 뒤덮였고 사람들은 폐허 밑에 숨어서 오들오들 떨며 신의 구원을 기다렸다.
이윽고 금발 소녀가 나타나 은발 소녀의 죄를 끝냈다. 금발의 천사는 하얀 십자가를 휘둘러 은발의 악마의 가슴을 뚫고..

""언제까지 잘 거야? 수업에 늦겠어!"" 미스테리한 잠에서 깨어나기도 전에 루시퍼가 덮고 있는 이불을 금발 소녀-미카엘이 걷어버렸다."
61,미카엘,비밀 자료,"
[c][f55090]생일：[-][/c]10/12
[c][f55090]외모 나이：[-][/c]16
[c][f55090]싫어하는 선물：[-][/c]악마의 쥬스, 검우산
[c][f55090]좋아하는 선물：[-][/c]커피, 천사의 링"
62,미카엘,빛의 소녀,미카엘은 긴 금발에 온몸에서 태양처럼 부드러운 후광을 풍기는 소녀다. 미카엘은 피아노 치는것과 방청소를 좋아한다. 결벽증이 있지만 사람을 잘 돌본다. 전투 중에는 팀 동료들의 안전을 최우선으로 생각한다.
63,미카엘,신의 뜻,"이곳은 신이 존재하는 세계이지만 신이 나타나기 전에는 마수가 존재했던 것 같다. 잔혹하고 강한 마수는 계속 인류를 괴롭히고 있었다. 그러던 어느날 한 소녀가 꿈에서 신을 보았고, 신은 그녀에게 ""천사""라는 신분을 부여하고 인류에게 위협을 가하는 마수를 물리치라고 명령했다. 그것은 훗날 신의 광망이 대지를 밝히는 초석이 되었다."
64,미카엘,천사의 이름,"착한 소녀는 신의 사명을 받아 가족과 고향의 품을 떠나 마수를 제거하기 위한 여정을 떠났다.\n그녀의 몸은 더이상 자라지도 늙지도 않는다. 몇 천만의 세월 동안 소녀는 자신의 몸보다 훨씬 큰 거대한 흰색 십자가를 짊어지고 각 지역를 순회했다.\n마수를 제거하는 여정 동안, 그녀는 무수히 많은 생명을 구하고 무수한 죄인을 처벌하며, 문명의 흥망 성쇠를 모두 지켜보았다. 사람들은 어둠 속에서 그녀의 이름을 속삭인다. 약자를 수호하는 천사, 신의 복음을 전하는 자— — 그 이름은 성·미카엘."
65,조조,비밀 자료,"
[c][f55090]생일：[-][/c]11/11
[c][f55090]외모 나이：[-][/c]18
[c][f55090]싫어하는 선물：[-][/c]여우 가면, 벚꽃 부채
[c][f55090]좋아하는 선물：[-][/c]검우산, 희귀 부적"
66,조조,문무양도,"조조는 패기 있고, 낡은 질서를 파괴하기를 좋아하는 소녀다. 그녀는 자신을 엄하게 단련하고 무력을 숭상한다. 동시에 문무양도로 폭넓은 취미를 가진 만능 소녀이기도 하다. 마음 속 깊은 곳에서 나온 충동이 그녀를 지배하고, 모든 동아리와 잘 어울려 어느 장소에서나 가장 빛나는 스타가 되고 있다."
67,조조,학원 제패,조조는 처음으로 어린 나이에 선도위원회에 참여한 후배다. 그리고 위원회 안에서도 빠른 속도로 승진했다. 그녀는 동탁을 비롯하여 학원 내에 있는 규율을 무시한 조직을 무너뜨려 나갔다. 원소 등의 불온한 세력 또한 위원회에 의해 견제하고 있다. 그들에게 오랫동안 괴롭힘을 당했던 학생들을 구원해 주었다. 조조는 유명해졌고 모든 사람들에게 사랑 받고 존경받는다. 그 이후로 그녀를 인정하는 많은 학생들이 그녀를 따르기 시작했다.
68,조조,DEF진영,"선도위원회의 규정과 룰은 대부분 조조가 만든 것이지만, 긴급사태에는 조조 자신도 이 룰을 무시하고 있다. 그녀에게 룰은 단지 도구일 뿐이다. 만약 기존의 룰이 방해된다면 없애 버려도 상관없다고 생각한다. 그러나 카오스 증후군이 만연한 후, 전선에서 싸우던 세인트 또한 감염이 되었고 현세 기억의 일부를 갖게 되자 DEF로 돌아갔다. 세인트는 운명에 순응하는 삶을 좋아하지 않기에 스스로 진실을 찾기위해 노력한다."
