name,translation
GAMBLE_BUY_TEN,10회
GAMBLE_SYSTEM_REFRESH_TIME,다음 갱신까지
GAMBLE_COIN_NOT_ENOUGH,슬롯 머신 사용권이 부족합니다!
GAMBLE_VIP_NOT_ENOUGH,"VIP{1} 또는 레벨{2}의 달성이 필요합니다. 다이아를 구매하고, VIP EXP를 획득하시겠습니까?"
CRYSTAL_NOT_ENOUGH,다이아가 부족합니다. 상점에서 구매하시겠습니까?
GAMBLE_BUY_TITLE,슬롯 머신 사용권 구매
GAMBLE_ITEM_RATE,확률:{1}%%
GAMBLE_RECORD_ITEM,{1} 획득 [c][{2}]{3} x{4}[-][/c]
GAMBLE_RECORD_TITLE,당첨 기록
BUY,구매
GAMBLE_WINDOW_HELP,"1. 슬롯 머신은 24시간마다 한번 갱신되며, 만약 수동으로 갱신된 후에는 갱신 시간이 리셋 됩니다.|2. 슬롯 머신 사용권을 사용하여 소녀의 조각, 장비 등의 아이템을 획득 할 수 있습니다.|3. 슬롯 머신의 랜덤 보상은 선배님의 레벨에 따라 달라지며, 레벨이 높을수록 보상도 많아집니다.|4. 1회에 교환권을 10장 얻을 수 있습니다. 상점에서 교환권으로 소녀의 조각, 장비 등의 아이템과 교환할 수 있습니다.|5. 슬롯 머신 사용권은 다이아를 사용하여 구입하거나 이벤트 팩이나 특정 이벤트를 통해 획득할 수 있습니다.|6. 보상 아이콘을 클릭하여 획득 확률을 확인할 수 있습니다."
GAMBLE_WOMAN_TALK_1,일반 게임기 사운드1
GAMBLE_WOMAN_TALK_2,일반 게임기 사운드2
GAMBLE_WOMAN_TALK_3,일반 게임기 사운드3
GAMBLE_WOMAN_TALK_4,일반 게임기 사운드4
GAMBLE_WOMAN_TALK_5,일반 게임기 사운드5
GAMBLE_UP_WOMAN_TALK_1,고급 게임기 사운드1
GAMBLE_UP_WOMAN_TALK_2,고급 게임기 사운드2
GAMBLE_UP_WOMAN_TALK_3,고급 게임기 사운드3
GAMBLE_UP_WOMAN_TALK_4,고급 게임기 사운드4
GAMBLE_UP_WOMAN_TALK_5,고급 게임기 사운드5
OPEN_SLOT_TIPS,{1}다이아를 사용하여 소녀 소유 한도를 {2} 늘리시겠습니까?
NOT_ENOUGH,{1} 부족!
LOCK_PARTNER_TIPS,소녀는 잠겨 있습니다.|소녀는 학원 리그 팀에 배치되어 있습니다.|소녀는 톱 리그 팀에 배치되어 있습니다.|소녀는 팀 리그 팀에 배치되어 있습니다.|소녀는 현재 간판 소녀로 설정되어 있습니다.|소녀는 기숙사에서 휴식 중입니다.|소녀는 소풍 중 베이스캠프에 배치 중입니다.|소녀는 소풍 수익 건물에 배치 중입니다.
ALTAR_DECOMPOSE_TIP,4성 이상의 소녀를 전학시킬까요?
ALTAR_HERO_NUM_TEXT,남은 소녀：
ALTAR_SMART_TEXT,자동 선택
ALTAR_FILTER_TEXT,선택
ALTAR_DECOMPOSE_TEXT,전학
ALTAR_PREVIEW_TEXT,미리 보기
ALTAR_DECOMPOSE_TIP2,마지막 소녀는 전학을 갈 수 없습니다
MAIL_AWAED_TEXT,보상
MAIL_SYSTEM_TEXT,시스템 메일
MAIL_PLAYER_TEXT,플레이어 메일
PARTNER_INFO_JOB,직업
PARTNER_INFO_GRADE,랭크
PROPHET_MANU1,신입생 모집처
PROPHET_MANU2,교환생
PROPHET_TIP1,탭해서 교환하고 싶은 소녀 선택
PROPHET_BTN_CANCEL,취소
PROPHET_BTN_SAVE,저장
PROPHET_BTN_REPLACE,교환
PROPHET_REPLACE_HELP,"1. 포트폴리오를 사용하여 같은 학부, 같은 레벨의 소녀와 교환할 수 있습니다.|2. 교환 결과가 마음에 들지 않을 경우 현재 소녀를 보류함으로써 교환을 취소할 수 있습니다. 그 때 사용된 포트폴리오는 반환되지 않습니다.|3. 잠겨있거나 경기장에 설정된 소녀는 교환할 수 없습니다. 4성 및 5성 소녀만 교환할 수 있습니다. 진성, 수라학부의 소녀는 교환할 수 없습니다.|4. 해당 학부의 모든 5성 소녀를 교환할 수 있습니다.|5. 교환이 완료되면 원래 소녀의 레벨, 랭킹, 장비, 크리스탈, 혼기는 새로운 소녀에게 이행됩니다.|6. 교환한 소녀의 관련 정보를 확인할 수 있습니다. 확인할 수 있는 특성은 소녀 레벨 1 상태의 특성입니다.|7. 교환한 소녀의 호감도는 계승되지 않으며 교환 후 소녀의 호감도는 리셋됩니다.|8. 신입생은 첫 번째 주에 교환생을 통하여 얻을 수 없습니다."
PROPHET_SUMMON_RULE_HELP,"1. 도장은 이벤트, 아르바이트 미션으로 획득 및 매점에서 구입할 수 있습니다.|2. 도장을 1개 사용하면 지정된 학부 소환을 한번 실시할 수 있습니다.|3. 신입생 모집을 통해 일정 확률로 4성 소녀, 5성 소녀(졸업으로 얻은 5성 소녀 포함), 4성 소녀 조각, 5성 소녀 조각을 획득할 수 있습니다.|4. 학생을 모집할 때마다 추가적으로 소녀 교환에 사용할 수 있는 일정 수량의 포트폴리오를 얻을 수 있습니다.|5. 신입생은 첫 번째 주에 신입생 모집을 통하여 얻을 수 없습니다."
PROPHET_SUMMON_RATE_HELP,"은신 학부 신입생 모집에서 아이템 획득율：4성 조각 7%%, 4성 은신 학부 소녀 60%%, 5성 조각 24%%, 5성 은신 학부 소녀 9%%|신위 학부 신입생 모집에서 아이템 획득율：4성 조각 7%%,  4성 신위 학부 소녀 60%%, 5성 조각 24%%, 5성 신위 학부 소녀 9%%|풍견 학부 신입생 모집에서 아이템 획득율：4성 조각 7%%, 4성 풍견 학부 소녀 60%%, 5성 조각 24%%, 5성 풍견 학부 소녀 9%%|담화 학부 신입생 모집에서 아이템 획득율：4성 조각 7%%, 4성 담화 학부 소녀 60%%, 5성 조각 24%%, 5성 담화 학부 소녀 9%%|진성&수라 학부 신입생 모집에서 아이템 획득율：4성 진성&수라 조각 40%%, 4성 진성&수라 학부 소녀 28%%, 5성 소녀 조각 28%%, 5성 진성&수라 학부 소녀 4%%"
PROPHET_WOMAN_TALK_1,신입생 모집처의 여자 사운드 1
PROPHET_WOMAN_TALK_2,신입생 모집처의 여자 사운드 2
PROPHET_WOMAN_TALK_3,신입생 모집처의 여자 사운드 3
PROPHET_WOMAN_TALK_4,신입생 모집처의 여자 사운드 4
PROPHET_WOMAN_TALK_5,신입생 모집처의 여자 사운드 5
ATTR,속성
DUNGEON_TITLE,{1} {2}
DUNGEON_HARD_1,쉬움
DUNGEON_HARD_2,보통
DUNGEON_HARD_3,어려움
DUNGEON_HARD_4,극한
DUNGEON_MONSTER_PREVIEW,적 미리보기
DUNGEON_FIGHT,출전
DUNGEON_HERO_HAS_UP,소녀가 출전 중입니다!
DUNGEON_FULL_HERO,출격할 소녀가 꽉 찼습니다!
DUNGEON_START_ERROR,출전할 소녀를 선택하세요!
DUNGEON_SHOP,상점
DUNGEON_SHOP_LEV_1,초급
DUNGEON_SHOP_LEV_2,중급
DUNGEON_SHOP_LEV_3,고급
DUNGEON_SHOP_DETAIL,{1}상인
DUNGEON_SHOP_TIPS_1,합계：
DUNGEON_SHOP_TIPS_2,구매 가능한 상품이 없습니다!
DUNGEON_HERO_TITLE,소녀 출전
DUNGEON_SWEEP_CAMPAIGN,퀘스트를 완료했습니다!
DAILY_QUIZ_TITLE,일일 퀴즈
DAILY_QUIZ_DETAIL_TITLE_1,골드 퀴즈
DAILY_QUIZ_DETAIL_TITLE_2,경험치 퀴즈
DAILY_QUIZ_DETAIL_TITLE_3,소녀 퀴즈
DUNGEON_TIME_COUNT_END,종료까지：
DUNGEON_TIME_COUNT_START,시작까지：
NO_OPEN,미활성화
RANK_WINDOW,랭킹
TOWER_VIDEO_WINDOW,최근 클리어
DAILY_MISSION,일일 미션
REFRESH_TIME,갱신 시간
GO,이동
PURCHASE_SUCCESS,구매 성공
GROUP_1,은신
GROUP_2,신위
GROUP_3,풍견
GROUP_4,담화
GROUP_5,수라
GROUP_6,진성
GROUP_5_6,진성&수라
PROPHET_TREE_NOT_ENOUGH,신입생 모집 도장이 부족합니다.
PROPHET_BRANCH_NOT_ENOUGH,포트폴리오가 부족합니다
DAILY_QUIZ_TIME_COUNT,카운트 다운：
DAILY_QUIZ_LEFT_COUNT,남은 횟수:
FIGHT,배틀
AFTER_FREE,갱신 시간
MAINWIN_RIGHT_1,매점
MAINWIN_RIGHT_2,도전
MAINWIN_RIGHT_3,기숙사
MAINWIN_RIGHT_4,동아리
MAINWIN_RIGHT_5,교무
MAINWIN_RIGHT_6,토너먼트
MAINWIN_TOP_1,튜토리얼
MAINWIN_TOP_2,업적
MAINWIN_TOP_3,메일
MAINWIN_TOP_4,설정
MIDAS_WINDOW,마이다스의 손
ACHIEVEMENT,업적
SUMMON_RATE,확률
NOT_MAX_GRADE,소녀 랭크가 MAX가 아닙니다.
CONFIRM_BUY,구입하시겠습니까?
CONFIRM_REFRESH,리셋을 하기 위해서는 {2}{1}이(가) 필요합니다. 계속하시겠습니까?
CHOOSE_MATERIAL_PARTNER,소녀를 고르세요
NOT_ENOUGH_PARTNERS,소녀가 부족합니다.
DAILY_QUIZ_AWARD,퀴즈 보상：
DAILY_QUIZ_AWARD_1,골드
DAILY_QUIZ_AWARD_2,경험치 드링크와 도시락
DAILY_QUIZ_AWARD_3,소녀 조각
DAILY_QUIZ_HELP_1,1. 레벨 20 달성 시 골드 테스트가 개방됩니다. 승리 시 골드를 대량으로 획득할 수 있습니다.|2. 매일 무료로 2회 골드 테스트 를 풀 수 있습니다. 승리한 횟수는 집계되지만 실패한 횟수는 집계되지 않습니다.|3. 플레이어 레벨을 올리면 더 높은 난이도의 퀴즈가 개방됩니다. 난이도가 높을수록 보상도 풍부해집니다.|4. 더 높은 VIP 레벨에서는 더 많은 추가 도전 횟수를 구매할 수 있습니다.|5. 전투에 승리하면 일정 확률로 2배 또는 3배의 보상을 얻을 수 있습니다.
DAILY_QUIZ_HELP_2,1. 레벨 25 달성 시 경험치 테스트가 개방되고 승리 시 경험치 드링크와 도시락을 대량으로 얻을 수 있습니다.|2. 매일 무료로 2회 경험치 테스트를 실시할 수 있습니다. 승리한 횟수는 집계되지만 실패한 횟수는 집계되지 않습니다.|3. 플레이어 레벨을 올리면 더 난이도가 높은 테스트가 개방됩니다. 난이도가 높을수록 보상도 더욱 풍부해집니다.|4. 더 높은 VIP 레벨에서는 더 많은 추가 도전 횟수를 구매할 수 있습니다.|5. 전투에 승리하면 일정 확률로 2배 또는 3배의 보상을 얻을 수 있습니다.
DAILY_QUIZ_HELP_3,1. 레벨 30 달성 시 소녀 테스트가 개방됩니다. 승리 시 소녀 조각을 대량으로 획득할 수 있습니다.|2. 매일 무료로 2회 소녀 테스트에 도전할 수 있습니다. 승리한 횟수는 집계되지만 실패한 횟수는 집계되지 않습니다.|3. 플레이어 레벨을 올리면 더 높은 난이도의 테스트가 개방됩니다. 난이도가 높을수록 보상도 풍부해집니다.|4. 더 높은 VIP 레벨에서는 더 많은 추가 도전 횟수를 구매할 수 있습니다.|5. 전투에 승리하면 일정 확률로 2배의 보상을 얻을 수 있습니다.
DAILY_QUIZ_BUY_TIPS_1,VIP{1}은(는) {2}회까지 구매 가능합니다.
DAILY_QUIZ_BUY_TIPS_2,다이아 {1} 개가 사용됩니다. 구입하시겠습니까?
DAILY_QUIZ_BUY_TIPS_3,구매 성공!
DAILY_QUIZ_FIGHT_TIPS,이 테스트의 도전 횟수가 남아 있지 않습니다!
NEXT_BATTLE,다음
BACKPACK_WINDOW,가방
SKIP_BATTLE,전투를 스킵 하시겠습니까?
ALTAR_TITLE,소녀 전학
ACTIVITY_WINDOW,기프트 팩
TOWER_TEXT01,적
TOWER_TEXT02,보상
TOWER_TEXT03,스테이지 {1}
TOWER_TEXT04,전투
SHOP_TEXT01,무료 갱신
SHOP_TEXT02,무료 갱신
NO_EQUIP,장비가 없습니다…
NO_ITEM,아이템이 없습니다…
NO_DEBRIS,조각이 없습니다…
NO_ARTIFACT,혼기가 없습니다…
SMITHY_WINDOW,장비 합성
SMITHY_WINDOW_HELP,1. 장비 합성에는 지정된 개수의 낮은 등급 장비를 소비해야 합니다.|2. 장비 합성에는 골드가 사용됩니다.|3. 장착 중인 장비는 합성하지 못하며 가방 안에 있는 장비만 합성 가능한 장비 목록에 나타납니다.
EQUIP_NAME_1,무기
EQUIP_NAME_2,상의
EQUIP_NAME_3,장신구
EQUIP_NAME_4,하의
COMPOSE,합성
CHECKIN_TEXT01,1. 로그인하면 매일 한번 로그인 보상을 수령할 수 있습니다.\n2. 30회 수령 시 보상이 갱신됩니다.\n3. 미수령 보상은 보류할 수 있습니다.
CHECKIN_TEXT02,2. 30회 수령시 보상이 갱신됩니다.
CHECKIN_TEXT03,3. 수령하지 않은 보상은 보류할 수 있습니다.
CHECKIN_TEXT04,출석 체크
FIGHT_EVENT,전투 준비
STAGE_FIGHTED,클리어
DUNGEON_USE_DRUG,{1}을 사용하시겠습니까?
AWAKE_UP,각성 업그레이드
SKILL_UP,스킬 업그레이드
TOWER_WINDOW,옥상 정복
PROPHET_WINDOW,신입생 모집
ALTAR_WINDOW,소녀 전학
MAX_AWAKE,소녀가 완전히 각성되었습니다
SAVE_FORMATION,라인업 저장
BATTLE_START,출전
LOGIN,로그인
MIDAS_TEXT01,갱신
MIDAS_TEXT02,임의의 금액의 골드를 구입
MIDAS_TEXT03,무료 수령
MIDAS_TEXT04,수령
RANK_TEXT01,클리어
RANK_TEXT02,층수
FREE2,무료
FREE3,무료
SUMMON_X_TIME,{1}회
SUMMON_HELP_1,"1. 일반 캡슐 뽑기에서 비교적 낮은 품질의 소녀 소환 가능(1성~5성). 일반 캡슐 뽑기를 하려면 일반 캡슐 뽑기 코인이 필요합니다.|2. 프리미엄 캡슐 뽑기에서 비교적 높은 품질의 소녀 소환 가능(3성~5성). 프리미엄 캡슐 뽑기를 하려면 다이아 또는 프리미엄 캡슐 뽑기 코인이 필요합니다.|3. 우정 캡슐 뽑기에서도 소녀 소환 가능(2성~5성). 우정 캡슐 뽑기를 하려면 하트를 사용해야합니다. 플레이어가 받을 수 있는 하트 수는 최대 1000개입니다. 한도를 초과하면 받을 수 없습니다.|4. 프리미엄 캡슐 뽑기를 할때마다 10포인트의 황금 알 에너지가 축적됩니다. 1000포인트 축적 및 VIP3 이상인 경우 황금 알을 클릭하여 랜덤으로 우정 캡슐 뽑기에 있는 5성 소녀중 한명을 얻을 수 있습니다.|5. 프리미엄 캡슐 뽑기 각 단계별 출현 확률:|3성‐ 78.42%%, 4성‐ 20%%, 5성‐ 1.58%%|6. 캡슐 팩 이벤트 중 프리미엄 캡슐 뽑기의 각 단계별 출현 확률:|3성‐ 77.84%%, 4성‐ 19%%, 5성‐ 3.16%%|7. 우정 캡슐 뽑기 각 단계별 출현 확률:|2성‐ 32%%, 3성 ‐ 54%%, 4성 ‐ 13.2%%, 5성 ‐ 0.8%%|8. 일반 캡슐 뽑기 각 단계별 출현 확률:|1성‐ 56%%, 2성‐ 34%%, 3성‐ 8.5%%, 4성‐ 1.45%%, 5성‐ 0.05%% "
SUMMON_HELP_2,"프리미엄 캡슐 뽑기에서의 확률: |3성-78.42%%, 4성-20%%, 5성-1.58%%||캡슐 팩 이벤트 시 프리미엄 캡슐 뽑기에서의 확률: |3성-77.84%%, 4성-19%%, 5성-3.16%%||우정 캡슐 뽑기에서의 확률:|2성-32%%, 3성-54%%, 4성-13.2%%, 5성-0.8%%||일반 캡슐 뽑기에서의 확률: |1성-56%%, 2성-34%%, 3성-8.5%%, 4성-1.45%%, 5성-0.05%%"
SUMMON_HELP_3,프리미엄 캡슐 뽑기를 할때마다 10포인트의 황금 알 에너지가 축적됩니다. 1000포인트 축적 및 VIP3 이상인 경우 황금 알을 클릭하여 랜덤으로 우정 캡슐 뽑기에 있는 5성 소녀중 한명을 얻을 수 있습니다.
NIUDANJI,캡슐 뽑기
SURE_2,확인
LEV_UP_AWARD,보상
LEV_UP_CLICK_TIPS,화면을 탭하고 다음으로
MAIL_TIPS,받을 수 있는 메일이 없습니다.
DUNGEON_AUTO_DESC_1,수동
DUNGEON_AUTO_DESC_2,자동
PARTNER_DETAIL,소녀 설명
SHENXUE,졸업
SHENXUE_WINDOW,졸업
FREE_NOW,무료 갱신
MARKET_WINDOW,매점
NEED_LEV,플레이어 레벨{1} 필요
HANG_TEAM_EMPTY,자동 모드용 팀은 비울 수 없습니다.
REFRESH_GAME,화면을 갱신하시겠습니까?
TAVERN_WINDOW,아르바이트
GROUP_BUFF_DES,출전 소녀는 아래의 후광 특성을 받습니다.
SETTING_UP_TAP_1,설정
SETTING_UP_TAP_2,정보
SETTING_UP_TAP_3,서버
SETTING_UP_TAP_4,커뮤니티
SETTING_UP_WINDOW,설정
MODIFY_PASSWORD_WINDOW,비밀번호 변경
CHANGE_LANGUAGE_WINDOW,언어 변경
LOGIN_UP,로그인
CHANGE_ACCOUNT,계정 전환
SETTING_UP_HELP,설명
SETTING_UP_NOTICE,공지
SETTING_UP_MUSIC,음악
SETTING_UP_SOUND,효과음
SETTING_UP_LANGUAGE,언어
SETTING_UP_ACCOUNT,계정
SETTING_UP_USER_NAME,유저 네임
SETTING_UP_PASSWORD,비밀번호
SETTING_UP_OLD_PASSWORD,이전 비밀번호
SETTING_UP_NEW_PASSWORD,새로운 비밀번호
SETTING_UP_CONFIRM_PASSWORD,비밀번호 확인
REGISTER,등록
SETTING_UP_SYSTEM,시스템
REGISTER_ACCOUNT,계정 등록
SETTING_UP_FEEDBACK,운영진에 연락
FEEDBACK_TEXT_NONE,내용을 입력해 주세요
FEEDBACK_TEXT_OVER,입력 가능한 글자는가 200자 이내입니다
FEEDBACK_TEXT_RECEIVED,소중한 의견 감사합니다.
FEEDBACK_TEXT_INVALID,부적절한 내용이 포함되어 있습니다
