id,name,desc
26003,무라마사,조각 합성
26004,불의 정령의 분노,조각 합성
26005,만물소생,조각 합성
26006,바람의 힘,조각 합성
26007,스노우볼,조각 합성
26008,암흑 마법 모자,조각 합성
26009,운명의 가이드,조각 합성
26010,봉인된 검·은신,"조각 합성, 전속 혼기 상점에서 구매"
26011,고통의 족쇄·은신,"조각 합성, 전속 혼기 상점에서 구매"
26012,가시 방패·은신,"조각 합성, 전속 혼기 상점에서 구매"
26013,봉인된 마음·신위,"조각 합성, 전속 혼기 상점에서 구매"
26014,악마의 피·신위,"조각 합성, 전속 혼기 상점에서 구매"
26015,눈의 정령의 활,"조각 합성, 전속 혼기 상점에서 구매"
26016,봉인된 검·풍견,"조각 합성, 전속 혼기 상점에서 구매"
26017,고통의 족쇄·풍견,"조각 합성, 전속 혼기 상점에서 구매"
26018,가시 방패·풍견,"조각 합성, 전속 혼기 상점에서 구매"
26019,봉인된 마음·담화,"조각 합성, 전속 혼기 상점에서 구매"
26020,여왕 왕관,"조각 합성, 전속 혼기 상점에서 구매"
26021,악마의 날개,"조각 합성, 전속 혼기 상점에서 구매"
26022,운명의 거울,"조각 합성, 전속 혼기 상점에서 구매"
26023,투명 망토,"조각 합성, 전속 혼기 상점에서 구매"
26024,맥가이버칼,조각 합성
26025,탐지 회중시계,조각 합성
26026,심판의 검,"조각 합성, 전속 혼기 상점에서 구매"
26027,균형,"조각 합성, 전속 혼기 상점에서 구매"
26028,천국의 열쇠,"조각 합성, 전속 혼기 상점에서 구매"
26029,운명의 크리스탈,한정 이벤트
26030,이카루스의 날개,한정 이벤트
26031,가시 돋친 마음,한정 이벤트
26032,꼭두각시 우산,한정 이벤트
26033,트윈 지팡이,한정 이벤트
26034,붉은 사슬 검,한정 이벤트
26035,은월의 비수,한정 이벤트
26036,어반 판타지,한정 이벤트
26037,울프 바이트,한정 이벤트
26038,브레이크 웨이브,한정 이벤트
31001,첫번째 토너먼트 결전 한정 섬네일,한정 이벤트
31002,양염 챔피언 아이콘,팀 리그 우승 보상
31003,빛나는 달 섬네일,팀 리그 2위 보상
31004,육망 뱃지 섬네일,팀 리그 3위 보상
31005,실버 뱃지 섬네일,팀 리그 4-10위 보상
31006,브론즈 뱃지 섬네일,팀 리그 11-20위 보상
31007,할로윈 한정 섬네일,한정 이벤트
31008,퍼즐 수집 한정 섬네일,한정 이벤트
31009,새해 한정 섬네일,한정 이벤트
31010,눈의 꽃 한정 섬네일,한정 이벤트
31011,기간 한정 섬네일,한정 이벤트
31012,봄 페스티벌 한정 섬네일,한정 이벤트
31013,불운의 부반장,목표 달성
31014,불운의 반장,목표 달성
31015,저주 받은 반장,목표 달성
31016,춘란화개 한정 섬네일,한정 이벤트
31017,서약식 꽃다발 섬네일,한정 이벤트
31018,부활절 한정 섬네일,한정 이벤트
31019,어버이날 한정 섬네일,한정 이벤트
31020,입학식 한정 섬네일,한정 이벤트
31021,단오절 한정 섬네일,한정 이벤트
31022,모래사장 난투 한정 섬네일,한정 이벤트
31023,1주년 한정 섬네일,한정 이벤트
31024,여름 한정 아이스크림 섬네일,한정 이벤트
31025,결의의 검,한정 이벤트
31026,밴드 공연,한정 이벤트
31027,가을 단풍잎,한정 이벤트
31028,할로윈 검은 고양이,한정 이벤트
31029,2020년 한정 아이콘,한정 이벤트
31030,크리스마스 순록 SNS 이벤트,페이스북 이벤트
32001,동아리 전투 우승 섬네일 프레임,동아리 전투 우승 보상
32002,동아리 전투 2위 섬네일 프레임,동아리 전투 2위 보상
32003,동아리 전투 4강 섬네일 프레임,동아리 전투 4강 보상
32004,동아리 전투 8강 섬네일 프레임,동아리 전투 8강 보상
32005,동아리 전투 16강 섬네일 프레임,동아리 전투 16강 보상
32006,마음의 맹세,한정 이벤트
32008,시원한 여름,한정 이벤트
32009,한여름의 풀파티,한정 이벤트
32010,밴드 공연,한정 이벤트
32011,선임 연구원,한정 이벤트
32012,인피니트 리그 Top 64,인피니트 리그 64강 달성
32013,인피니트 리그 Top 8,인피니트 리그 8강 달성
32014,인피니트 리그 Top 4,인피니트 리그 4강 달성
32015,인피니트 리그 우승,인피니트 리그 우승 1회
32016,인피니트 리그 우승,인피니트 리그 우승 2회
32017,인피니트 리그 우승,인피니트 리그 우승 3회
32018,인피니트 리그 우승,인피니트 리그 우승 4회
32019,인피니트 리그 우승,인피니트 리그 우승 5회
32020,튜린 표시,캐릭터 챌린지·튜린
32021,사랑의 버블,한정 이벤트
32022,독구장심,페이스북 이벤트
32023,금메달 선수,한정 이벤트
32024,은메달 선수,한정 이벤트
32025,동메달 선수,한정 이벤트
32026,스팀 월드,한정 이벤트
40001,벽지,자동 획득
40002,나무 바닥,자동 획득
40003,화물 골판지,가구 상점에서 구매
40004,골판지 상자,가구 상점에서 구매
40005,정사각형 책상,가구 상점 구매
40006,골판지 의자,가구 상점 구매
40007,돗자리,가구 상점 구매
40008,녹색 식물,가구 상점 구매
40009,티팟 세트,가구 상점 구매
40010,물통,가구 상점 구매
40011,청소 도구,가구 상점 구매
40012,동화책,가구 상점 구매
40013,수납 박스,가구 상점 구매
40014,포스트잇,가구 상점 구매
40015,시간표,가구 상점 구매
40016,포스터,가구 상점 구매
40017,기숙사 정문,가구 상점 구매
40018,기숙사 창문,가구 상점 구매
40019,교실 벽,가구 상점 구매
40020,교실 바닥,가구 상점 구매
40021,교실 책상1,가구 상점 구매
40022,교실 책상2,가구 상점 구매
40023,교단,가구 상점 구매
40024,교실 의자1,가구 상점 구매
40025,교실 의자2,가구 상점 구매
40026,작은 책장,가구 상점 구매
40027,교과서,가구 상점 구매
40028,펜꽂이,가구 상점 구매
40029,캐비닛,가구 상점 구매
40030,청소 도구함,가구 상점 구매
40031,교실 식물,가구 상점 구매
40032,스탠드 에어컨,가구 상점 구매
40033,쓰레기통,가구 상점 구매
40034,이동식 칠판,가구 상점 구매
40035,칠판1,가구 상점 구매
40036,칠판2,가구 상점 구매
40037,교실문,가구 상점 구매
40038,시계,가구 상점 구매
40039,벽걸이 스피커,가구 상점 구매
40040,교실 창문,가구 상점 구매
40041,실내 벽지,가구 상점 구매
40042,다다미,가구 상점 구매
40043,검은 나무 책상,가구 상점 구매
40044,쿠션1,가구 상점 구매
40045,원형 테이블,가구 상점 구매
40046,쿠션2,가구 상점 구매
40047,새로 나온 다도 세트,가구 상점 구매
40048,고급 도시락,가구 상점 구매
40049,플라워 아트1,가구 상점 구매
40050,플라워 아트2,가구 상점 구매
40051,바닥 조명,가구 상점 구매
40052,이불,가구 상점 구매
40053,병풍,가구 상점 구매
40054,전화기,가구 상점 구매
40055,마네키네코 그림,가구 상점 구매
40056,미닫이 문,가구 상점 구매
40057,TV,가구 상점 구매
40058,에어컨,가구 상점 구매
40059,부채꼴 창문,가구 상점 구매
40060,크리스마스 벽지,가구 상점 구매
40061,크리스마스 바닥,가구 상점 구매
40062,눈꽃 카페트 (흰색),가구 상점 구매
40063,눈꽃 카페트 (빨간색),가구 상점 구매
40064,크리스마스 침대,가구 상점 구매
40065,크리스마스 쇼파,"한정 이벤트, 컬렉션 상점에서 구매"
40066,크리스마스 테이블,가구 상점 구매
40067,크리스마스 의자,가구 상점 구매
40068,스테이크,가구 상점 구매
40069,칠면조,가구 상점 구매
40070,빵,가구 상점 구매
40071,와인,가구 상점 구매
40072,크리스마스 트리,가구 상점 구매
40073,크리스마스 선물 상자,가구 상점 구매
40074,산타 인형,가구 상점 구매
40075,크리스탈 볼,"한정 이벤트, 컬렉션 상점에서 구매"
40076,난로,가구 상점 구매
40077,크리스마스 슬로건,가구 상점 구매
40078,크리스마스 창문,가구 상점 구매
40079,크리스마스 장식,가구 상점 구매
40080,새해 벽지,가구 상점 구매
40081,새해 눈 밭,가구 상점 구매
40082,잠자는 눈사람,가구 상점 구매
40083,스톤 테이블,가구 상점 구매
40084,스톤 의자,가구 상점 구매
40085,따뜻한 차,가구 상점 구매
40086,스톤 바닥1,가구 상점 구매
40087,스톤 바닥2,가구 상점 구매
40088,연못,가구 상점 구매
40089,눈 쌓인 매화나무,가구 상점 구매
40090,사자춤 의자,한정 이벤트
40091,탕후루 가게,가구 상점 구매
40092,조식 전문점,가구 상점 구매
40093,불꽃놀이 가게,가구 상점 구매
40094,소형 불꽃놀이,가구 상점 구매
40095,설날 스노우건,한정 이벤트
40096,붉은 등불,가구 상점 구매
40097,설날 대문,가구 상점 구매
40098,설날 작은 창문,가구 상점 구매
40099,석등,가구 상점 구매
40100,카페 실내 벽,가구 상점 구매
40101,카페 타일,가구 상점 구매
40102,카페 카운터,가구 상점 구매
40103,바 의자,가구 상점 구매
40104,쇼케이스,가구 상점 구매
40105,커피 머신,가구 상점 구매
40106,사이펀,가구 상점 구매
40107,캐셔,가구 상점 구매
40108,커피 테이블,가구 상점 구매
40109,커피,가구 상점 구매
40110,커피 의자1,가구 상점 구매
40111,커피 의자2,가구 상점 구매
40112,긴 의자,가구 상점 구매
40113,간판,가구 상점 구매
40114,식물 장식,가구 상점 구매
40115,캣 타워,한정 이벤트
40116,케이크 스탠드,가구 상점 구매
40117,계단,가구 상점 구매
40118,벽면 책장,가구 상점 구매
40119,캐비닛,가구 상점 구매
40120,가격표,가구 상점 구매
40121,커피 선반,가구 상점 구매
40122,원두,가구 상점 구매
40123,벽걸이 그림,가구 상점 구매
40124,저장고 벽,가구 상점 구매
40125,저장고 바닥,가구 상점 구매
40126,자동 침대,가구 상점 구매
40127,기어 테이블,가구 상점 구매
40128,작업대,가구 상점 구매
40129,작업용 의자,가구 상점 구매
40130,스팀 라이트,가구 상점 구매
40131,타자기,가구 상점 구매
40132,분해 기계,가구 상점 구매
40133,오래된 시계,가구 상점 구매
40134,수납장,가구 상점 구매
40136,기계 팔,가구 상점 구매
40137,스팀 난로,가구 상점 구매
40138,원형 기계,가구 상점 구매
40139,공구,가구 상점 구매
40140,저장고 문,가구 상점 구매
40141,기계 설계도,가구 상점 구매
40142,증기관,가구 상점 구매
40143,컨트롤러,가구 상점 구매
50001,기본 배경-학교 건물 앞,자동 획득
50002,학교 건물 앞-밤,자동 획득
50003,학원 내부,레벨 30 달성
50004,학원 풍경,자동 획득
50005,기본 전투 로딩 화면1,자동 획득
50006,기본 전투 로딩 화면2,자동 획득
50007,기본 전투 로딩 화면3,자동 획득
50008,기본 전투 로딩 화면4,자동 획득
50009,기본 전투 로딩 화면5,자동 획득
50010,기본 전투 로딩 화면6,자동 획득
50011,기본 전투 로딩 화면7,자동 획득
50012,기본 전투 로딩 화면8,자동 획득
50013,기본 전투 로딩 화면9,자동 획득
50014,기본 전투 로딩 화면10,자동 획득
50015,성당 내부,소녀와 서약
50016,운동장,골드 구매
50017,드라큘라의 성,드라큘라 졸업
50018,은신 학부,메인 스토리 챕터 3 클리어
50019,은신 학부,골드 구매
50020,신위 학부,골드 구매
50021,풍견 학부,골드 구매
50022,담화 학부,골드 구매
50023,수라 학부,골드 구매
50024,진성 학부,골드 구매
50025,은신 학부 루시퍼,메인 스토리 챕터 3 클리어
50026,에드워드의 사진,메인 스토리 챕터 4 클리어
50027,재탄생,다이아 구매
50028,웨딩 드레스 로딩 화면,"다음 소녀와 서약합니다：미카엘, 루시퍼, 사마의, 제갈량, 위연, 등애, 조조, 드라큘라."
50029,기념일 로딩 화면,다이아 구매
50030,썸머 비치 로딩 화면,다이아 구매
50031,크리스마스 로딩 화면,다이아 구매
50032,수경&가브리엘 로딩 화면,다이아 구매
50033,새해 로딩 화면,다이아 구매
50034,沙滩主界面,다이아 구매
50035,뮤직 페스티벌 로딩 화면,다이아 구매
50036,왈큐레 로딩 화면,다이아 구매
50037,온천 로딩 화면,다이아 구매
50038,운명의 쌍둥이,캐릭터 챌린지·이사우&야곱
50039,따뜻한 크리스마스,다이아 구매
50040,적련의 설날,다이아 구매
50041,체육대회의 추억,다이아 구매
60001,불의 신의 눈,한정 이벤트
60002,튜린 게임,한정 이벤트
71001,역시 나야!,자동 획득
71002,아직 애인걸,자동 획득
71003,안아줘~,자동 획득
71004,저리 가~,자동 획득
71005,나 불렀오?,자동 획득
71006,어쩌라구요,자동 획득
71007,으음~,자동 획득
71008,더 이상 못 참아!,자동 획득
71009,슬퍼요 힝,자동 획득
71010,어서 도와줘요...,자동 획득
71011,(코피),자동 획득
71012,수줍음,자동 획득
71013,네네~ 다 하세요~,자동 획득
71014,여보세요? 경찰이죠?,자동 획득
71015,체면 따위 필요없어,자동 획득
71016,어이없음,자동 획득
71017,지켜보고 있다,자동 획득
71018,갑자기 등장!!,자동 획득
71019,거래 할래?,자동 획득
71020,거절,자동 획득
71021,한다면 상대해주지!,자동 획득
71022,부들부들,자동 획득
71023,ㅠㅠㅠ,예약 획득
71024,고마워!,자동 획득
72001,해피 할로윈!,"자동 획득, 기간 한정 사용"
72002,트릭올트릿!,"자동 획득, 기간 한정 사용"
72003,깜짝아!,"자동 획득, 기간 한정 사용"
72004,사탕 더 없어?,"자동 획득, 기간 한정 사용"
72005,응응,자동 획득
72006,조아~!,자동 획득
72007,설명 해주실래요?,자동 획득
72008,메모 메모,자동 획득
72009,졸려,자동 획득
72010,hi~,자동 획득
72011,후에엥,자동 획득
72012,지켜 보고 있다,자동 획득
72013,오예~,캐릭터 챌린지·방통
72014,억울,캐릭터 챌린지·위연
72015,당당,캐릭터 챌린지·여령기
72017,충격,성취감
72018,귀찮음,업적
10098,파풍 검객,한정 이벤트
32027,인피니트 리그 우승,인피니트 리그 우승 6회
32028,인피니트 리그 우승,인피니트 리그 우승 7회
32029,인피니트 리그 우승,인피니트 리그 우승 8회
32030,인피니트 리그 우승,인피니트 리그 우승 9회
32031,인피니트 리그 우승,인피니트 리그 우승 10회
32032,입문 수집가,컬렉션 상점에서 구매
32033,보통 수집가,컬렉션 상점에서 구매
32034,고급 수집가,컬렉션 상점에서 구매
31031,입문 수집가 섬네일,컬렉션 상점에서 구매
31032,보통 수집가 섬네일,컬렉션 상점에서 구매
31033,고급 수집가 섬네일,컬렉션 상점에서 구매
40135,타임 머신,스팀 페스티벌 · 시즌2
40144,밀실 벽지,스팀 페스티벌 · 시즌2
40145,밀실 타일,스팀 페스티벌 · 시즌2
40146,밀실 카페트,가구 상점에서 구매
40147,밀실 쇼파,스팀 페스티벌 · 시즌2
40148,밀실 파티션,가구 상점 구매
40149,수납 선반,가구 상점 구매
40150,화장대 의자,가구 상점 구매
40151,화장대,가구 상점 구매
40152,거울,가구 상점 구매
40153,가죽 커튼,스팀 페스티벌 · 시즌2
10100,5월의 차,한정 이벤트
10101,과거의 아이돌,한정 이벤트
10102,달콤한 젤라또,한정 이벤트
32035,스팀 라이트,스팀 페스티벌 · 시즌2
10103,꼭두각시 천사,스팀 페스티벌 · 시즌2
10104,폭렬 악당,한정 이벤트
10105,2주년 뱀파이어,한정 이벤트
32036,2주년 한정 섬네일 프레임,기간 한정 이벤트
31034,2주년 한정 섬네일,한정 이벤트
72021,왓?,한정 이벤트
72022,알겠어.,한정 이벤트
72023,화남!,한정 이벤트
72024,축하축하,한정 이벤트
72025,한 입 먹을래?,한정 이벤트
72026,벌컥벌컥,한정 이벤트
72027,내 꿈 꿔~,한정 이벤트
72028,서~프라이즈!,한정 이벤트
26040,축제 지팡이,한정 이벤트
50042,2주년 케이크,한정 이벤트-카니발 퍼즐
10106,보라색 유혹,한정 이벤트
10107,무기 여왕,한정 이벤트
32037,센스쟁이,한정 이벤트
32038,시원한 여름,한정 이벤트
10099,한여름의 해수욕,한정 이벤트
10108,따스한 해풍,한정 이벤트
40154,비치 체어,가구 상점에서 구매
40155,비치 테이블,가구 상점에서 구매
40156,아이스박스,가구 상점에서 구매
40157,비치 돗자리,가구 상점에서 구매
40158,모래 거북이,가구 상점에서 구매
40159,안전요원 의자,가구 상점에서 구매
40160,샌드 아트,가구 상점에서 구매
40161,샌드 아트 도구,가구 상점에서 구매
40162,네트,가구 상점에서 구매
40163,소지품,가구 상점에서 구매
40164,야자수,가구 상점에서 구매
40165,서핑 보드,가구 상점에서 구매
40166,수박,가구 상점에서 구매
40167,아이스 음료,가구 상점에서 구매
40168,불가사리,가구 상점에서 구매
40169,소라,가구 상점에서 구매
40170,구명 튜브,가구 상점에서 구매
40171,경기장 경계선1,가구 상점에서 구매
40172,경기장 경계선2,가구 상점에서 구매
40173,경기장 경계선3,가구 상점에서 구매
40174,투명 벽지,가구 상점에서 구매
40175,투명 바닥,가구 상점에서 구매
32039,사랑의 맹세,한정 이벤트
10109,여름 향기,한정 이벤트
10110,썸머 게임,한정 이벤트
10111,해변의 물곰,한정 이벤트
10112,은빛 서퍼,한정 이벤트
10113,천사의 장난,한정 이벤트
40176,경기장 경계선4,가구 상점 구매
40177,해변,자동 획득
40178,기본 배경,자동 획득
40179,일반 배경1,가구 상점에서 구매
40180,일반 배경2,가구 상점에서 구매
40181,일반 배경3,가구 상점에서 구매
10114,달콤한 딸기,한정 이벤트
72019,데헷,캐릭터 챌린지·크리스
10115,썸머 메이드,한정 이벤트
10116,썸머 스토리,한정 이벤트
10117,낭만 비행,스팀 페스티벌 · 시즌3
31035,왕이 한정 섬네일,입학 세트
32040,비 오는 옛 도시,스팀 페스티벌 · 시즌3
50043,심쿵 대작전의 추억,다이아 구매
50044,은신 학부,은신 학부 소녀 도감 45개 해제
50045,신위 학부,신위 학부 소녀 도감 45개 해제
50046,풍견 학부,풍견 학부 소녀 도감 45개 해제
50047,담화 학부,담화 학부 소녀 도감 45개 해제
50048,수라 학부,수라 학부 소녀 도감 18개 해제
50049,진성 학부,진성 학부 소녀 도감 18개 해제
10118,한가한 휴일,기간 한정 이벤트
10119,네온 여신,기간 한정 이벤트
26041,혼광,기간 한정 이벤트
10120,붉은 그림자,기간 한정 이벤트
10121,눈꽃 환상,기간 한정 이벤트
31036,환상 동화,기간 한정 이벤트
60003,에그리트의 책,기간 한정 이벤트
10122,심쿵한 첫만남,한정 이벤트
32041,절세미인·은신,은신 학부 시즌 랭킹 결산시 포인트 1위 보상
32042,유아독존·신위,신위 학부 시즌 랭킹 결산시 포인트 1위 보상
32043,완전무결·풍견,풍견 학부 시즌 랭킹 결산시 포인트 1위 보상
32044,풍화정모·담화,담화 학부 시즌 랭킹 결산시 포인트 1위 보상
32045,천하무쌍·수라,수라 학부 시즌 랭킹 결산시 포인트 1위 보상
32046,절세무쌍·진성,진성 학부 시즌 랭킹 결산시 포인트 1위 보상
10123,카구야,한정 이벤트
31037,추석 섬네일,한정 이벤트
40182,네온 벽지,가구 상점 구매
40183,바닥,가구 상점 구매
40184,인형 뽑기 머신,가구 상점 구매
40185,레이싱 머신,가구 상점 구매
40186,네온 블록,가구 상점 구매
40187,유리문,가구 상점 구매
40188,벽걸이 모니터,가구 상점 구매
40189,레이싱 랭킹,가구 상점 구매
40190,아케이드 게임,가구 상점 구매
40191,농구 머신,가구 상점 구매
40192,댄스 머신,가구 상점 구매
40193,보상 캐비닛,가구 상점 구매
40194,오락실 바,가구 상점 구매
40195,책상,가구 상점 구매
40196,게임 의자,가구 상점 구매
40197,이어폰(핑크),가구 상점 구매
40198,이어폰(녹색),가구 상점 구매
40199,오락기,가구 상점 구매
72020,나와 상관없음,캐릭터 챌린지·화타
10124,가을의 속삭임,한정 이벤트
10125,거울속의 꽃,한정 이벤트
10126,보라색 천사,한정 이벤트
10127,버블 신사,스팀 페스티벌 · 시즌4
32047,타임 미러,스팀 페스티벌 · 시즌4
10128,지고지순,소녀와 서약
10129,천국의 연주자,한정 이벤트
31038,용마 한정 아이콘,한정 이벤트
31039,할로윈 막대사탕,한정 이벤트
10130,카탈레나,한정 이벤트
10131,영혼 지배자,한정 이벤트
26042,신성한 빛,한정 이벤트
10132,호박 마녀,기간 한정 이벤트
10133,러브 멜로디,소녀와 서약
40200,학원의 밤,가구 상점에서 구매
31040,감사절 섬네일,한정 이벤트
10134,블랙로즈,한정 이벤트
31041,비비안 한정 섬네일,한정 이벤트
31042,유비 한정 섬네일,기간 한정 이벤트
31043,한계 돌파 스테이지5 특별 섬네일,목표 달성
10135,영원한 약속,소녀와 서약
10136,비밀의 숲,한정 이벤트
10137,여왕벌,한정 이벤트
10138,기계의 꽃,스팀 페스티벌 · 시즌5
32048,스팀 타이머,스팀 페스티벌 · 시즌5
10139,고요한 밤,한정 이벤트
31044,우리엘&이자나미 한정 섬네일,한정 이벤트
10140,산타의 선물,한정 이벤트
10141,기쁨 폭발,한정 이벤트
26043,영원한 여명,한정 이벤트
72029,너무해!,한정 이벤트
72030,귀엽네,한정 이벤트
72031,구경,한정 이벤트
72032,뭐해!,한정 이벤트
40201,게임 의자2,가구 상점 구매
40202,파티 바닥,가구 상점 구매
40203,파티 벽지,가구 상점 구매
40204,창밖 설경,가구 상점 구매
40205,레드 커튼,가구 상점 구매
40206,야광 크리스마스 트리,가구 상점 구매
40207,캔디 기차,가구 상점 구매
40208,캔디 카트(그린),가구 상점 구매
40209,캔디 카트(블루),가구 상점 구매
