id,name,title,text
11,Hexa,Artefact,"
La rumeur dit que Hexa est née dans l\'Académie Yume.
Il semblerait que son corps soit les restes du pouvoir mental d\'une personne très puissante étant resté à l\'Académie Yume, elle possède des connaissances mystérieuses, et il ne reste que quelques fragments de souvenirs.
Hexa fabriqua ses propres armes avec ces fragments de souvenirs：une Lama en Plasma et un Fusil Electromagnétique, qui peuvent tous deux être rechargés par des pouvoirs mystiques.
Ces puissantes armes ont des conséquences sur Hexa ainsi que sur le campus et il n\'y a que Saint qui est au courant des effets secondaires."
12,Hexa,Réponse,"Après plusieurs batailles contre les infectés du Chaos, Hexa appris la compétence 「Prévision」qui lui permet de prédire le futur. Même si sa compétence ne dure qu'une seconde, cela la rend unique sur le campus.\nSa mémoire revient également peu à peu, ces souvenirs qui reviennent n'ont aucun rapport avec la vie qu'elle mène actuellement. Ce qui la rend de plus en plus curieuse sur son propre passé, et se pose des questions sur son code moral et son sens de la justice. Est-ce à cause de sa propre volonté ou aurait-elle été programmée ?\nPour le moment elle n'en a aucune idée."
13,Hottie,Secret,"
[c][f55090]Anniversaire：[-][/c]31 Janvier
[c][f55090]Âge(en apparence)：[-][/c]19
[c][f55090]Déteste：[-][/c]Pièce d\'Échec et Écharpe
[c][f55090]Aime：[-][/c]Ruban et Pince à Cheveux Marguerite"
14,Hottie,Professeur,"Tous les élèves à l'Académie Yume connaissent Hottie, elle est l'une des élèves les plus expérimentés sur le campus.\nPersonne y compris elle-même ne savent pourquoi elle n'a pas encore été graduée, mais elle adore enseigner aux nouveaux élèves."
15,Hottie,Salle de Classe,"Hottie est la personne la plus importante dans la salle de classe. Elle adore avoir tous les yeux fixés sur elle, elle aime aussi poser des questions aux élèves en flirtant avec eux.\nQuand elle donne une leçon aux mauvais élèves, elle devient vite très sévère et sort un rubon d'une longueur inconnu appelé 「Ruban du Désir」afin de l'utiliser sur eux. Personne ne peut y échapper. Toutes les victimes ne peuvent que se voir, sans pouvoir rien faire, attirer par les ténèbres afin de recevoir leurs 「leçons」…"
16,Hottie,Statut,"Hottie pense qu'elle a une bonne relation avec tous les différents groupes sur le campus, la plupart des leaders des différentes Maisons ont reçu leur enseignement. Lorsque les gens parlent d'Hottie, les leaders font un visage dégoutés et leurs visages deviennent rouges.\nAprès que le Chaos commença, Hottie essaya de protéger les élèves mais en vain. Puisque ses élèves étaient de moins en moins nombreux, elle décida de joindre le combat contre les infectés en première ligne car elle s'ennuyait."
17,Elfe Bourgeon,Secret,"
[c][f55090]Anniversaire：[-][/c]17 Juillet
[c][f55090]Âge(en apparence)：[-][/c]12
[c][f55090]Déteste：[-][/c]Rose Mythique et Outil de Réparation
[c][f55090]Aime：[-][/c]Bouteille Écologique et Cactus"
18,Elfe Bourgeon,La Bonne Vivante,"Elfe Bourgeon est plutôt connue sur le campus car elle est bonne vivante. Elle possède des pouvoirs horribles qui ne vont pas bien avec son apparence.\nElle est membre du Club de Jardinage. Après un long moment de doute, le leader du Club l'accepta après avoir vu son potentiel de jardinière."
19,Elfe Bourgeon,Plante,"Pendant qu'elle jardine, Elfe Bourgeon parle souvent toute seule, quand les gens lui demande à qui elle parle, elle répond qu'elle discute avec les plantes, les gens la prennent donc pour quelqu'un de bizarre.\nIl n'y a que Saint qui ne trouve pas cela étrange, car elle pense également que les plantes sont intelligentes, elle passe donc souvent du temps avec Elfe Bourgeon et ses plantes. Elfe Bourgeon trouva que Saint était vraiment très gentille et elles devinrent amies grâce à leur amour pour les plantes."
20,Elfe Bourgeon,Liste d'Ami,"
Dans l\'enceinte de l\'Académie Yume il faut faire attention où on met ses pieds, je déteste que les gens marchent sur les plantes même s\'il s\'agit d\'herbe.

Tout le monde doit être responsable de ses actions, le seul moyen pour te faire pardonner serait de planter des fleurs.

Je n\'aurais jamais pensé que tu avais un don pour le jardinage. Je ne vais tout de même pas reconnaître que tu es géniale, mais j\'accepte de devenir ton amie-- euh, non ! je veux dire rivale.

Hé, je ne te le dirais qu\'à toi car nous sommes amies, je peux communiquer avec les plantes. Tiens une rose pour toi, cette rose te dira ce que j\'ai envie de dire."
21,Aquaris,Secret,"
[c][f55090]Anniversaire：[-][/c]21 Août
[c][f55090]Âge(en apparence)：[-][/c]16
[c][f55090]Déteste：[-][/c]Masque de Vampire et Masque de Renard
[c][f55090]Aime：[-][/c]Amulette Rare et Éventail Cerise"
22,Aquaris,Nature Innocente,"Aquaris est une personne très ouverte d'esprit et de nature innocente, elle est pleine d'énergie positive. Elle est membre du Comité de Discipline, elle se balade toujours avec une ombrelle. Son ombrelle n'a rien de spécial, mais d'après elle, c'est plutôt utile quand elle en a besoin et c'est facile à utiliser. Son ombrelle semble incassable et donc beaucoup de gens pense qu'elle la trafique en secret."
23,Aquaris,Cible,"Aquaris pense que si elle étudie ardemment, elle sera capable de finir ses études, mais le problème est que ses résultats ne s'améliorent jamais peu importe l'effort qu'elle met à étudier. Maintenant, Aquaris s'entraîne à fond afin que Guan Yin l'accepte. (il semblerait que cette idiote n'a aucun autre hobby mis à part s'entraîner)."
24,Aquaris,Entraînement Spécial,"Durant une attaque surprise lancée par les infectés du Chaos, Guan Yin a sauvé une Aquaris piégée et encerclée en bataille. Depuis ce jour là, Aquaris se comporta envers Guan Yin comme si elle était la personne la plus importante dans sa vie précédente. Mais à leur rencontre suivante, Guan Yin ne se rappelait plus d'Aquaris.\nIl semblerait que soit beaucoup de personne souffraient d'amnésies, ou que Guan Yin se moquait entièrement d'Aquaris car elle ne lui montrait aucun sentiment, tandis qu'Aquaris était en admiration devant Guan Yin. C'est pour cette raison là qu'Aquaris avait commencé son entraînement spécial près de la librairie."
25,Gabriel,Secret,"
[c][f55090]Anniversaire：[-][/c]19 Juillet
[c][f55090]Âge(en apparence)：[-][/c]15
[c][f55090]Déteste：[-][/c]Boisson Démoniaque et Stylo
[c][f55090]Aime：[-][/c]Auréole d\'Ange et Caméra"
26,Gabriel,Journal,"Gabriel est une ainée dans l'Académie Yume. Après quelques années dans le campus, elle débuta un Club de Journalisme. Le Club reporte toutes les nouvelles autour du campus, petite ou grande, mais en réalité c'est juste une couverture pour sa réelle identité, ce Club est en réalité une équipe de patrouille. Le but réel de ce club est de protéger le campus durant la nuit."
27,Gabriel,Patrouille de Nuit,"Le Club de Journalisme de Gabriel ne recrute que des personnes étant prêtes pour la bataille. Car il n'y a que les meilleurs qui peuvent être capables de faire la patrouille de nuit. Les plus puissants d'entre eux reçoivent un entraînement spécial par Gabriel afin d'améliorer leurs capacités de combat et de reconnaissance. Même si ceux faisant partis du Club de Journalisme ne comprennent pas pourquoi Gabriel voit tous ceux qui sortent la nuit comme des ennemis, ces derniers participent quand même à l'entraînement."
28,Gabriel,Jour du Jugement,"Depuis le début du Chaos à l'Académie Yume, le Chaos a laissé Gabriel très inquiète. Car dans les souvenirs de Gabriel, le jour du jugement est quelque chose qui arrivera un jour ou l'autre. D'après elle, le Chaos est un des premiers signes de la fin des temps, c'est pour cela qu'elle est très stricte avec les membres de son Club. Après que l'identité cachée de son Club fut révélée, le Comité de Discipline et DEF demandèrent à Gabriel de les rejoindre, mais elle refusa."
29,Sapphire,Secret,"
[c][f55090]Anniversaire：[-][/c]21 Janvier
[c][f55090]Âge(en apparence)：[-][/c]19
[c][f55090]Déteste：[-][/c]Potion Mystérieuse et Amulette Rare
[c][f55090]Aime：[-][/c]Oreille de Renard et Masque de Renard"
30,Sapphire,Lamentation,"Sapphire est membre du Club de Musique, lorsqu'elle joue de son instrument, sa musique est tellement mélodieuse qu'elle rend les autres heureux. Mais même lorsqu'elle a un grande audience, cette génie de la musique a toujours des problèmes personnels. Si à minuit vous entendez des cordes qui vibrent sur un instrument à corde, c'est peut-être elle qui fait un solo."
31,Sapphire,Compagnon,"「Qui suis-je ? D'où est-ce que je viens ? Où est-ce que je vais ? 」ces questions sont celles que cette musicienne aux oreilles de renard se pose souvent quand elle joue de la musique\n「Je ne sais peut-être pas la réponse à ces questions. Mais la prochaine fois que je me balade la nuit, accepterais-tu de marcher à mes côtés ?」un jour, une nouvelle élève répondit à sa question.\nEt depuis ce jour-là, la musique qui sort des murs n'est plus un solo mais un duo harmonique."
32,Sapphire,Délivrance,"Sapphire ne s'occupait que de son Club jusqu'au jour où elle accepta de rejoindre le Comité de Discipline. Après ce jour-là elle ne retournera plus dans la salle de chant, et son efficacité pour s'occuper des infectés était vraiment incroyable. D'après elle, elle ne fait pas cela pour la purification mais pour la délivrance."
33,Nobunaga,Secret,"
[c][f55090]Anniversaire：[-][/c]23 Juin
[c][f55090]Âge(en apparence)：[-][/c]18
[c][f55090]Déteste：[-][/c]Pudding et Café
[c][f55090]Aime：[-][/c]Parapluie et Oreille de Renard"
34,Nobunaga,Croyance,"「Ten Ka Fu Bu !」\nAprès avoir rejoint l'Académie Yume, cette phrase n'a jamais quitté la tête de Oda Nobunaga.\nMême si elle ne sait pas ce que cela signifie, cette phrase lui donne de la confiance, et cette confiance la supporta durant les périodes difficiles et la solitude de la vie quotidienne."
35,Nobunaga,Hobby,"Après être arrivée à l'Académie Yume, Nobunaga est vraiment curieuse car il y a beaucoup de nouvelles choses pour elle. Elle aime beaucoup les armes à feu, se faire des amis et écouter les sermons de Gabriel. Parfois elle explore et se retrouve dans des endroits connus de très peu de personne. Elle ne fait pas de jugement hâtif et elle n'est pas non plus superstitieuse. Elle pense que les armes à feu ne sont que des outils et qu'écouter des histoires n'est utile que pour passer le temps. D'après elle, les gens sont tous égaux et devraient être traîtés comme tels."
36,Nobunaga,Vrai Sens,"Nobunaga déteste ceux qui se sentent supérieurs aux autres. Elle encourage les faibles et leur apprend comment gagner du pouvoir, se battre et avoir confiance en soi.\nSi tout le monde a de la puissance, ils n'ont plus besoin de baisser les yeux, les gens peuvent donc vivre fortement, c'est ce qu'elle espère le plus.\nAprès l'épidémie, Nobunaga se rendit compte que quelque chose de mystérieux était présent, elle rejoignit donc DEF afin de pouvoir découvrir la vérité tout en sauvant les infectés."
37,Gambler,Secret,"
[c][f55090]Anniversaire：[-][/c]8 Janvier
[c][f55090]Âge(en apparence)：[-][/c]18
[c][f55090]Déteste：[-][/c]Ruban et Oreille de Renard
[c][f55090]Aime：[-][/c]Pièce d\'Échec et Manette de Jeu"
38,Gambler,Parieuse,"Gambler est une joueuse de carte très connue dans l'Académie Yume, sa plus grande passion est de vaincre les autres aux jeux.\nElle parle souvent avec toutes sortes de personnes sur le campus. Après être devenue leur ""amie"", elle veut jouer aux cartes avec eux en faisant un simple pari. Si les gens gagnent, elle leur donnera ce qu'ils ont le plus envie d'avoir, s'ils perdent ils doivent lui donner la chose qu'elle veut."
39,Gambler,L'Élue,"Gambler ne triche pas aux cartes, elle n'a pas non plus de capacité spéciale ou autre. Elle est juste très confiante dans le fait qu'elle ne perdra pas et ce qui est très étrange, c'est qu'elle ne perd quasiment jamais. On pourrait même croire qu'elle a reçu une bénédiction divine, elle pourra toujours piocher la carte dont elle a besoin lorsqu'elle en a besoin. Quand elle gagne, elle demande à ses adversaire de lui donner les objets qui leurs sont les plus précieux, c'est donc pour cela que beaucoup de monde la déteste."
40,Gambler,Ennemi Naturel,"Il n'y a qu'une personne que Gambler n'a pas pu battre, c'est Saint.\nSaint est plus confiante qu'elle, plus sournoise, et elle semble tout savoir sur Gambler. Dans une partie, Saint joua le premier coup et bloqua directement tout le jeu de Gambler. La chance de Gambler disparu entièrement lorsqu'elle fut face à Saint, et elle perdit la partie.\nCe que Saint voulait, c'était Gambler elle même. Depuis ce jour-là, Gambler est devenue la loyale servante de Saint. Après l'épidémie, elle a toujours suivi Saint. Elle croit que suivre une personne encore plus chanceuse qu'elle l'aidera à échapper à cette crise."
41,Sonya,Secret,"
[c][f55090]Anniversaire：[-][/c]20 Octobre
[c][f55090]Âge(en apparence)：[-][/c]13
[c][f55090]Déteste：[-][/c]Rose Mythique et Pince à Cheveux Marguerite
[c][f55090]Aime：[-][/c]Croissant et Frites"
42,Sonya,Déesse de la Cuisine,"Sonya est une fille malicieuse qui sait extrêmement bien cuisiner, elle ne pense qu'à la nourriture. Peu après qu'elle ait rejoint l'Académie Yume, elle conquit la Cuisine par la force et en fit son territoire. Tous les jours, si elle n'est pas au Marché, elle est à la Cafétéria. Elle cuisine plusieurs plats de différents styles et de différents goûts chaque jour... Mais juste pour elle. Les étudiants ne peuvent que baver en sentant l'odeur de ses plats, mais vu que la cuisine lui appartient, ils ne peuvent qu'aller au marché acheter du pain."
43,Sonya,Déesse de la Guerre,"Après que les étudiants ne puissent plus supporter l'odeur des plats fait par Sonya qu'elle seule à le droit de manger, Guan Yin aussi appelée「Déesse de la Guerre」se joignit à Joan afin de lui apprendre une leçon et pour qu'elle accepte de cuisiner pour tout le monde. Après avoir eu le nez gros cassé, Sonya accepta de cuisiner pour les autres étudiants. Sa nourriture était si délicieuse qu'aucuns des élèves ne purent y résister..."
44,Sonya,Cafétéria,"Sonya est tout de même une personne qui protége les faibles, et elle sait faire danser ses poings d'acier dans la bataille. Même durant l'épidémie du Chaos, lorsque les gens se battaient partout sur le campus, sa Cafétéria était tout de même très calme. Car même quand des gens en train de se battre arrivaient devant la Cafétéria, peu importe s'ils étaient infectés ou non, tous voulaient se remplir l'estomac (Bien entendu après s'être rempli l'estomac, la bagarre continuait)."
45,Wildtress,Secret,"
[c][f55090]Anniversaire：[-][/c]15 Mai：</font>5/15
[c][f55090]Âge(en apparence)：[-][/c]12
[c][f55090]Déteste：[-][/c]Croissant et Kunaï
[c][f55090]Aime：[-][/c]Dinde et Bloc Dinosaure"
46,Wildtress,Fin Gourmet,"Wildtress est une fille qui résout tous ses problèmes par la force. Elle est imprévisible, elle a un très mauvais tempérament, et elle est très difficile à maîtriser. Mais si tu comprends sa devise 「la viande c'est la justice」, tu te rendras compte qu'elle est très facile à apprivoiser, il suffit pour cela de lui donner de la bonne nourriture et elle sera calme. S'il y avait une liste des fins gourmet de l'Académie Yume, Wildtress serait sûrement dans les trois premiers. La seule chose dont elle se préoccupe est de manger, et non pas d'étudier."
47,Wildtress,Véritable Amitié,"Wildtress sèche souvent les cours en sautant par la fenêtre afin de pouvoir être la première à être servie à la Cafétéria. Une fois en se battant pour avoir le dernier plat de viande à la Cafétéria elle rencontra Quinnie, une autre fin gourmet, elles devinrent des amies séchant les cours afin d'aller manger toutes les deux ensemble. Si quelqu'un cherche à trouver Wildtress, il ne faut pas aller chercher bien loin, il suffit d'aller là où il y a de la nourriture sur le Campus. Bien entendu Quinnie sera présente également. Cette amitié commence avec le premier plat servi et s'achève avec le dernier. Une fois qu'elles retrouvent de la nourriture, leur amitié revient également."
48,Wildtress,Sept Jours d'Enfermement,"La cafétéria de Sonya est l'endroit où elles sont le plus souvent présente. Mais Wildtress pratique le cafétéria-basket, et elle court à une vitesse incroyable, Sonya déteste cela. C'est pour cela que Sonya a supplié l'aide de Kong Ming une autre de ses habituées, après plusieurs refus, Kong Ming accepta d'aider Sonya, elle captura Wildtress et la mis dans une cage. Pendant 7 jours et 7 nuits, Wildtress fut captive dans la cafétéria de Sonya, ne pouvant que voir les clients mangeant leurs nourritures et ne pouvant pas s'en approcher. Finalement, Wildtress fut apprivoisé et apprit sa leçon. Enfin disons plutôt que la cafétéria de Sonya est un peu plus calme qu'auparavant."
49,Muppy,Secret,"
[c][f55090]Anniversaire：[-][/c]5 Octobre
[c][f55090]Age(en apparence)：[-][/c]14
[c][f55090]Déteste：[-][/c]Marionnette et Rose Mythique
[c][f55090]Aime：[-][/c]Livre d\'Histoire et Eventail Cerise"
50,Muppy,Personne Translucide,"Rares sont les gens qui connaissent Muppy, tout le monde la voit comme celle qui suit Saint et Elisa, la petite fille qui a peur de son ombre. Elle n'a pas d'autre ami sur le campus, et personne ne la remarque."
51,Muppy,Grande Sœur,"Muppy s'est inscrite à l'Académie Yume avec sa grande sœur Nia, depuis qu'elles sont arrivées sur le campus elles ont toujours vécut ensemble. Mais Nia est impatiente, elle a un mauvais caractère et elle contrôle tout. Il arrive qu'elle contrôle Muppy d'une façon trop aggressive c'est la raison pour laquelle Muppy a désormais peur de son ombre."
52,Muppy,Marionnette,"Avant de rejoindre le groupe de Saint et d'Elisa, Muppy était proche de Succuba. Il y a peu d'information sur le sujet, mais il est dit que certaines choses pas très sympathique se sont passés entre les deux, et Saint a sauvé Muppy de cette tourmente. C'est donc pour cette raison que Muppy était plus qu'heureuse de pouvoir devenir l'amie de Saint. Avec un peu d'espoir quelqu'un pourrait montrer de l'affection envers elle. Beaucoup de personnes disent que même lorsqu'elle est avec Saint et Elisa, ses yeux sont vides et on pourrait même croire qu'elle soit morte."
53,Guan Yin,Secret,"
[c][f55090]Anniversaire：[-][/c]20 Juin
[c][f55090]Age(en apparence)：[-][/c]22
[c][f55090]Déteste：[-][/c]Café et Frites
[c][f55090]Aime：[-][/c]Dinde et Poisson en Conserve"
54,Guan Yin,Vie Quotidienne de Déesse de la Guerre,"Guan Yin est la plus puissante des guerrières sur le campus (D'après ses fans en tout cas), c'est pour cela qu'elle est aussi appelée 『Déesse de la Guerre』. Elle a toujours été fécilité pour sa bravoure, mais en réalité elle voudrait juste pouvoir manger en paix.\nSa routine est de sauver les faibles, mais dans ses yeux, tout le monde est faible et à besoin de son aide."
55,Guan Yin,Avertissement !,"Si vous avez un problème sur le campus, Guan Yin sera la première qui viendra à votre secours (si ce n'est pas le cas, c'est qu'elle est en train de manger). Si vous voulez avoir une bonne relation avec elle, c'est très facile, il suffit de l'inviter manger à la cafétéria."
56,Guan Yin,Meilleures Amies,"La meilleure amie de Guan Yin est bien entendu Sonya, parce qu'elle cuisine avec amour et passion, avec sa nourriture elle a entièrement conquise la 『Déesse de la Guerre』. Même si leur première rencontre fut pendant une bagarre, et que Guan Yin gagna sans aucun effort (Surtout avec Joan qui rajoutait de l'huile sur le feu). Sonya qui aurait due être entièrement humilié, fut juste vraiment attirée par l'aura dégagé par Guan Yin. Après avoir cuisiné pour tout le monde, Sonya apprit que Guan Yin aimait le porc, et lui fit donc un porc bourguignon uniquement pour elle. Après que les deux aient partagées ce repas (Avec Joan sur le côté) elles devinrent les meilleures amies."
57,Lucifer,Secret,"
[c][f105090]Anniversaire：[-][/c]12 Octobre
[c][f55090]Age(en apparence)：[-][/c]17
[c][f55090]Déteste：[-][/c]Masque de Renard et Caméra
[c][f55090]Aime：[-][/c]Boisson Démoniaque et Coussin Tête de Mort"
58,Lucifer,Contraste,"Ne laissez pas l'apparence froide et élégante de Lucifer vous trompez. En réalité c'est une vraie geek qui passe son temps chez elle. Elle dépend entièrement de son amie Michael pour tout, y compris le réveil du matin... Elle agit sans réflechir auparavant et cause de nombreux problèmes autour d'elle. Il n'y a que Michael qui a la capacité de la calmer."
59,Lucifer,Démon Déchue,"Lucifer aime rester au dortoir et s'y amuser avec Michael, mais Michael n'aime pas son style de vie, et la force à aller dehors. Pendant la fête de la musique, Lucifer est montée sur le podium avec sa guitare avec le groupe Shining Band, elle surprit Michael et attira énormement d'élèves de l'école grâce à son esprit ouvert et sa façon de jouer de la guitare. Depuis ce jour-là son surnom devint『Démon Déchue』."
60,Lucifer,Rêve Lointain,"La jeune fille aux cheveux d'argent était entourée d'un nombre incalculable d'âme déformées des morts. Les ténèbres avaient pris le contrôle d'elle, transformant ses magnifiques ailes divines noires. Elle perdit sa raison et tomba dans la folie, tous les endroits touchés par son pouvoir étaient transformés en cendres. Avec la mort tournant autour de la ville antique, les pauvres innocents ne pouvaient rien faire d'autre que de se cacher derrière les ruines en tremblant et en priant pour qu'un miracle arrive. Finalement, l'ange aux cheveux dorés avec une croix blanche géante perça la poitrine démoniaque de celle aux cheveux argentés.\n\n「Réveille-toi, c'est l'heure d'aller en classe」Lucifer fut réveillée par Michael... La fille aux cheveux dorés."
61,Michael,Secret,"
[c][f55090]Anniversaire：[-][/c]12 Octobre
[c][f55090]Age(en apparence)：[-][/c]16
[c][f55090]Déteste：[-][/c]Boisson Démoniaque et Parapluie
[c][f55090]Aime：[-][/c]Café et Auréole d\'Ange"
62,Michael,Rayon de Soleil,"Michael a des cheveux dorés, elle est très douce et gentille. Elle adore jouer du piano et faire les corvées ménagères. Elle est aussi très forte pour aider et prendre soin des autres, et sa priorité quand elle se bat et de protéger les autres."
63,Michael,Volonté de Dieu,"C'est un monde dans lequel Dieu existe, mais avant l'apparition de Dieu, les démons existaient déjà. Les puissantes créatures des enfers, n'avaient aucune merci, et menaçaient l'espèce humaine. Pendant cette période, le monde n'étaient qu'un abysse de souffrance, et l'espèce humaine étaient remplies d'angoisse et de désespoir. Un jour, une fille vit le Divin en rêve. Le Divin fit d'elle un『Ange』, et lui demanda d'éliminer et de détruire toutes les bêtes menaçant l'espèce humaine, afin que la lumière de Dieu puisse se propager sur les terres."
64,Michael,Nom Réel de l'Ange,"Cette jeune et gentille fille accepta la mission que Dieu lui avait confié, elle quitta sa ville et sa famille, et s'en alla vers une longue aventure vers la mort des bêtes démoniaques.\nSon corps ne pouvait plus ni grandir ni vieillir. Pendant des millénaires, la jeune fille portait une croix blanche gigantesque, beaucoup plus grande qu'elle, et s'en allait d'endroit à endroit afin d'accomplir sa tâche divine.\nDurant sa mission, elle sauva beaucoup de vies, et elle tua aussi beaucoup de pêcheurs, elle fut témoin du développement et de la chute de civilisations. Dans les nuits les plus sombres, les gens priaient silentieusement son nom. L'ange gardien qui protégeait les faibles et transmettait les paroles de dieu——St. Michael"
65,Saint,Secret,"
[c][f55090]Anniversaire：[-][/c]11 Novembre
[c][f55090]Age(en apparence)：[-][/c]18
[c][f55090]Déteste：[-][/c]Masque de Renard et Eventail Cerise
[c][f55090]Aime：[-][/c]Parapluie et Amulette Rare"
66,Saint,Femme à Tout Faire,"Saint est plutôt agressive, elle est très stricte sur sa façon d'apprendre peu importe ce qu'elle apprend. Elle est plutôt douée pour enfreindre les règles et pour causer des ravages, elle est excellente dans les arts, comme la littérature et l'art de la guerre. Elle est conduite par une voix intérieure, elle est attirée par beaucoup de domaines différents. Elle a rejoint plusieurs Clubs différents et elle est rapidement la plus douée dans chacun d'entre eux."
67,Saint,Ambition de Conquérir le Campus,"Saint est la première à rejoindre le Comité de Discipline durant sa première année à l'Académie Yume, et elle fut rapidement promue dans le Comité de Discipline. Avec son aide, plusieurs guildes furent abandonnées et les membres rejoignirent le Comité de Discipline, les guildes de Succuba et d'Elisa en sont les plus connues. Les jeunes étudiants qui ont été brutalisés furent enfin libres. Saint est devenue populaire et adorée de tous. Beaucoup d'autres élèves ont rejoint sa cause depuis."
68,Saint,DEF,"La plupart des règles et régulations du Comité de Discipline ont été écrites par Saint en personne, mais elle les enfreint souvent pendant les urgences. Pour elle les règles ne devraient être que des outils et non pas des fardeaux ou des obstacles. Pendant l'épidémie du Chaos, Saint fut infectée pendant qu'elle se battait en première ligne. Avec les fragments de souvenir qu'elle avait toujours en tête de sa vie précédente, elle rejoignit le DEF, Saint n'aime pas l'idée d'être contrôlée par sa destinée, elle vit pour trouvait la vérité pour elle même."
69,Iron Fist,Secret,"
[c][f55090]Anniversaire：[-][/c]16 Juillet
[c][f55090]Age(en apparence)：[-][/c]18
[c][f55090]Déteste：[-][/c]Thé Noir et Livre d\'Histoire
[c][f55090]Aime：[-][/c]SF Lunettes et Outil de Réparation"
70,Iron Fist,Pleurnicharde,"Iron Fist n'a pas de confiance en soi, c'est une pleurnicharde, elle n'aime pas avoir l'attention portée sur elle, car elle a peur d'être abandonnée après que les gens la remarque, c'est donc pour cela qu'elle a peur quand des gens sont près d'elle. Il y a très peu d'élève qui ont des handicap à l'Académie Yume, et elle en fait malheuresement partie."
71,Iron Fist,Bras Robotisé,"Quand Iron Fist est arrivée à l'Académie Yume, elle était très faible et fragile en apparence avec son bras manquant. Avec l'aide des senpais, elle récupéra un peu. Mais son bras perdu ne pourra jamais revenir, c'est donc pour cela qu'ils lui ont donnée un bras artificiel fait en acier. Mais même après avoir récupérée physiquement, elle ne pouvait pas se débarasser des ombres de son passé. Elle a un cauchemar récurrent dans lequel elle se fait attraper par derrière, et la personne lui arrache les bras violemment, même si elle n'a jamais vu clairement le visage de la personne dans son cauchemar, elle ressent une douleur paralysante."
