id,unknown_2,name,desc
3300301,Magicien,Battre,Inflige 105% d'Attaque aux ennemis de la ligne arrière.
3300401,Caitlin,Vengeance,Inflige 150% d'Attaque à un ennemi et lui inflige des dégâts supplémentaires (36% de l'Attaque) pendant 2 tours.
3300501,Marynari,Coup de Boule,Inflige 77% d'Attaque aux ennemis de la ligne avant et leur inflige des dégâts supplémentaires (42% de l'Attaque) pendant 2 tours.
3400101,Robin,Coup de Poing,Inflige 70% d'Attaque aux ennemis de la ligne avant et leur inflige des dégâts supplémentaires (46% de l'Attaque) pendant 2 tours.
3400201,Sisha,Attaque en Force,Inflige 147% d'Attaque à 2 ennemis aléatoires.
3400301,Mythra,Surprise,Inflige 160% d'Attaque à un ennemi et soigne un allié de la ligne avant de 75% de la valeur d'Attaque.
3400401,Athena,Feinte,Inflige 120% d'Attaque à un ennemi et lui inflige des dégâts supplémentaires (54% de l'Attaque) pendant 2 tours.
3400501,Kenshin,Assaut,Inflige 119% d'Attaque aux ennemis de la ligne avant et réduit leur Armure de 21% pendant 2 tours.
3500101,Reo,Attaque Mentale,Inflige 110% d'Attaque à un ennemi aléatoire et a 100% de chance de la [c][01a310]pétrifier[-][/c] pendant 2 tours.\n[c][01a310]Pétrifier :[-][/c]\nEffet de Contrôle. La Fille sera temporairement incapable d'utiliser sa Compétence Active ou d'attaquer les ennemis.
3600101,Luna,Lumière Sacrée,Inflige 110% d'Attaque à un ennemi aléatoire et a 100% de chance de l'[c][01a310]étourdir[-][/c] pendant 2 tours.\n[c][01a310]Étourdir:[-][/c]\nEffet de Contrôle. La Fille sera temporairement incapable d'utiliser sa Compétence Active ou d'attaquer les ennemis.
4100101,Zombia,Frappe de Sang,Inflige 180% d'Attaque à un ennemi et se soigne de 75% sa valeur d'Attaque.
4100201,Flash,Brochette Sauvageonne,Inflige 140% d'Attaque aux ennemis de la ligne avant et obtient 15% de Précision pendant 2 tours.
4100301,Werewolf,Attaque Venteuse,Inflige 200% d'Attaque à 1 ennemi de la ligne arrière et obtient 15% de Pénétration d'Armure pendant 2 tours.
4100401,Nona,Couronne du Vainqueur,"Inflige 126% d'Attaque aux ennemis de la ligne avant, a 30% de chance de les [c][01a310]geler[-][/c] pendant 2 tours et soigne l'allié avec le moins de PV de 90% de sa valeur d'Attaque.\n[c][01a310]Geler :[-][/c]\nEffet de Contrôle. La Fille sera temporairement incapable d'utiliser sa Compétence Active ou d'attaquer les ennemis."
4100501,Assassin,Lame d'Âme,Inflige 115% d'Attaque aux ennemis de la ligne arrière.
4100601,Ashely,Sang de Monstre,Inflige 130% d'Attaque aux ennemis de la ligne avant et réduit leur Blocage de 10% pendant 2 tours.
