id,name,suit_name,skin_text
2063,Robe de Princesse,Ensemble de Princesse,
3063,Couronne de Princesse,Ensemble de Princesse,
4063,Chaussures de Princesse,Ensemble de Princesse,
1064,Sabre Galactique,Ensemble Galactique,
2064,Combinaison Galactique,Ensemble Galactique,
3064,Lunettes Galactique,Ensemble Galactique,
4064,Bottes Galactique,Ensemble Galactique,
1065,Faux Démoniaque,Ensemble Démoniaque,
2065,Costume Démoniaque,Ensemble Démoniaque,
3065,Ruban de Cheveux Démoniaque,Ensemble Démoniaque,
4065,Bottes Démoniaque,Ensemble Démoniaque,
1066,Baguette Angélique,Ensemble Angélique,
2066,Robe Angélique,Ensemble Angélique,
3066,Ruban Angélique,Ensemble Angélique,
4066,Ailes Angélique,Ensemble Angélique,
1999,Equipement Spécial 1,Equipement Spécial,
2999,Equipement Spécial 2,Equipement Spécial,
3999,Equipement Spécial 3,Equipement Spécial,
4999,Equipement Spécial 4,Equipement Spécial,
5101,Cristal Bleu,,
5102,Cristal Bleu,,
5103,Cristal Bleu,,
5104,Cristal Bleu,,
5105,Cristal Bleu,,
5106,Cristal Bleu,,
5107,Cristal Bleu,,
5108,Cristal Bleu,,
5109,Cristal Bleu,,
5110,Cristal Bleu,,
5111,Cristal Bleu,,
5112,Cristal Bleu,,
5113,Cristal Bleu,,
5114,Cristal Bleu,,
5115,Cristal Bleu,,
5116,Cristal Bleu,,
5201,Cristal Jaune,,
5202,Cristal Jaune,,
5203,Cristal Jaune,,
5204,Cristal Jaune,,
5205,Cristal Jaune,,
5206,Cristal Jaune,,
5207,Cristal Jaune,,
5208,Cristal Jaune,,
5209,Cristal Jaune,,
5210,Cristal Jaune,,
5211,Cristal Jaune,,
5212,Cristal Jaune,,
5213,Cristal Jaune,,
5214,Cristal Jaune,,
5215,Cristal Jaune,,
5216,Cristal Jaune,,
5301,Cristal Runique,,
5302,Cristal Runique,,
5303,Cristal Runique,,
5304,Cristal Runique,,
5305,Cristal Runique,,
5306,Cristal Runique,,
5307,Cristal Runique,,
5308,Cristal Runique,,
5309,Cristal Runique,,
5310,Cristal Runique,,
5311,Cristal Runique,,
5312,Cristal Runique,,
5313,Cristal Runique,,
5314,Cristal Runique,,
5315,Cristal Runique,,
5316,Cristal Runique,,
5317,Cristal Runique,,
5318,Cristal Runique,,
5319,Cristal Runique,,
5320,Cristal Runique,,
5321,Cristal Runique,,
5322,Cristal Runique,,
5323,Cristal Runique,,
5324,Cristal Runique,,
5401,Cristal du Paradis,,
5402,Cristal du Paradis,,
5403,Cristal du Paradis,,
5404,Cristal du Paradis,,
5405,Cristal du Paradis,,
5406,Cristal du Paradis,,
5407,Cristal du Paradis,,
5408,Cristal du Paradis,,
5409,Cristal du Paradis,,
5410,Cristal du Paradis,,
5411,Cristal du Paradis,,
5412,Cristal du Paradis,,
5413,Cristal du Paradis,,
5414,Cristal du Paradis,,
5415,Cristal du Paradis,,
5416,Cristal du Paradis,,
5417,Cristal du Paradis,,
5418,Cristal du Paradis,,
5419,Cristal du Paradis,,
5420,Cristal du Paradis,,
5421,Cristal du Paradis,,
5422,Cristal du Paradis,,
5423,Cristal du Paradis,,
5424,Cristal du Paradis,,
5501,Cristal Agate,,
5502,Cristal Agate,,
5503,Cristal Agate,,
5504,Cristal Agate,,
5505,Cristal Agate,,
5506,Cristal Agate,,
5507,Cristal Agate,,
5508,Cristal Agate,,
5509,Cristal Agate,,
5510,Cristal Agate,,
5511,Cristal Agate,,
5512,Cristal Agate,,
5513,Cristal Agate,,
5514,Cristal Agate,,
5515,Cristal Agate,,
5516,Cristal Agate,,
5517,Cristal Agate,,
5518,Cristal Agate,,
5519,Cristal Agate,,
5520,Cristal Agate,,
5521,Cristal Agate,,
5522,Cristal Agate,,
5523,Cristal Agate,,
5524,Cristal Agate,,
5525,Cristal Agate,,
5526,Cristal Agate,,
5527,Cristal Agate,,
5528,Cristal Agate,,
5529,Cristal Agate,,
5530,Cristal Agate,,
5531,Cristal Agate,,
5532,Cristal Agate,,
5533,Cristal Agate,,
5534,Cristal Agate,,
5535,Cristal Agate,,
5536,Cristal Agate,,
5537,Cristal Agate,,
5538,Cristal Agate,,
5539,Cristal Agate,,
5540,Cristal Agate,,
5541,Cristal Agate,,
5542,Cristal Agate,,
5543,Cristal Agate,,
5544,Cristal Agate,,
5545,Cristal Agate,,
5546,Cristal Agate,,
5601,Jade Dragon,,
5602,Jade Dragon,,
5603,Jade Dragon,,
5604,Jade Dragon,,
5605,Jade Dragon,,
5606,Jade Dragon,,
5607,Jade Dragon,,
5608,Jade Dragon,,
5609,Jade Dragon,,
5610,Jade Dragon,,
5611,Jade Dragon,,
5612,Jade Dragon,,
5613,Jade Dragon,,
5614,Jade Dragon,,
5615,Jade Dragon,,
5616,Jade Dragon,,
5617,Jade Dragon,,
5618,Jade Dragon,,
5619,Jade Dragon,,
5620,Jade Dragon,,
5621,Jade Dragon,,
5622,Jade Dragon,,
5623,Jade Dragon,,
5624,Jade Dragon,,
5625,Jade Dragon,,
5626,Jade Dragon,,
5627,Jade Dragon,,
5628,Jade Dragon,,
5629,Jade Dragon,,
5630,Jade Dragon,,
5631,Jade Dragon,,
5632,Jade Dragon,,
5633,Jade Dragon,,
5634,Jade Dragon,,
5635,Jade Dragon,,
5636,Jade Dragon,,
5637,Jade Dragon,,
5638,Jade Dragon,,
5639,Jade Dragon,,
5640,Jade Dragon,,
6000,Essence,,
6001,Craie,,
6002,Tabouret,,
6003,Machette Maléfique,,
6004,Lumière d'Alarme,,
6005,Livre de Magie pour Débutant,,
6006,Craie,,
6007,Tabouret,,
6008,Machette Maléfique,,
6009,Lumière d'Alarme,,
6010,Livre de Magie pour Débutant,,
6011,Craie,,
6012,Tabouret,,
6013,Machette Maléfique,,
6014,Lumière d'Alarme,,
6015,Livre de Magie pour Débutant,,
6016,Craie,,
6017,Tabouret,,
6018,Machette Maléfique,,
6019,Lumière d'Alarme,,
6020,Livre de Magie pour Débutant,,
6021,Cube Doré,,
6022,Couronne Argenté,,
6023,Malédiction de Sorcière,,
6024,Sac Universel,,
6025,Guide de Magie Avancé,,
6026,Cube Doré,,
6027,Couronne Argenté,,
6028,Malédiction de Sorcière,,
6029,Sac Universel,,
6030,Guide de Magie Avancé,,
6031,Cube Doré,,
6032,Couronne Argenté,,
6033,Malédiction de Sorcière,,
6034,Sac Universel,,
6035,Guide de Magie Avancé,,
6036,Cube Doré,,
6037,Couronne Argenté,,
6038,Malédiction de Sorcière,,
6039,Sac Universel,,
6040,Guide de Magie Avancé,,
6041,Trèfle à 4 Feuilles,,
6042,Fronde,,
6043,Baiser de la Fée des Neiges,,
6044,Ceinture Noire,,
6045,Foulard de Judo,,
6046,Trèfle à 4 Feuilles,,
6047,Fronde,,
6048,Baiser de la Fée des Neiges,,
6049,Ceinture Noire,,
6050,Foulard de Judo,,
6051,Trèfle à 4 Feuilles,,
6052,Fronde,,
6053,Baiser de la Fée des Neiges,,
6054,Ceinture Noire,,
6055,Foulard de Judo,,
6056,Trèfle à 4 Feuilles,,
6057,Fronde,,
6058,Baiser de la Fée des Neiges,,
6059,Ceinture Noire,,
6060,Foulard de Judo,,
6061,Trèfle à 4 Feuilles,,
6062,Fronde,,
6063,Baiser de la Fée des Neiges,,
6064,Ceinture Noire,,
6065,Foulard de Judo,,
6066,Batte de Baseball,,
6067,Katana,,
6068,Livre Scellé,,
6069,Dent de Dragon,,
6070,Baril de Pétrole,,
6071,Chaussures en Cuir,,
6072,Batte de Baseball,,
6073,Katana,,
6074,Livre Scellé,,
6075,Dent de Dragon,,
6076,Baril de Pétrole,,
6077,Chaussures en Cuir,,
6078,Batte de Baseball,,
6079,Katana,,
6080,Livre Scellé,,
6081,Dent de Dragon,,
6082,Baril de Pétrole,,
6083,Chaussures en Cuir,,
6084,Batte de Baseball,,
6085,Katana,,
6086,Livre Scellé,,
6087,Dent de Dragon,,
6088,Baril de Pétrole,,
6089,Chaussures en Cuir,,
6090,Batte de Baseball,,
6091,Katana,,
6092,Livre Scellé,,
6093,Dent de Dragon,,
6094,Baril de Pétrole,,
6095,Chaussures en Cuir,,
6096,Bâton d'Ange,,
6097,Plume de Feu,,
6098,Lame Démoniaque,,
6099,Rune d'Eclair,,
6100,Cœur Brave,,
6101,Bas en Dentelle,,
6102,Branche de Cerisier,,
6103,Masque de Danse,,
6104,Reine du Poker,,
6105,Hache de la Fée des Neiges,,
6106,Sapin de Noël,,
6107,Cœur du Tonnerre,,
6108,Super Potion,,
6109,Pendentif d'Ame,,
6110,Chanson de Gabriel,,
6111,Livre Démoniaque,,
6112,Croix du Destin,,
6113,Couronne de Fée,,
6114,Capuche de Chat,,
6115,Porte Jarretelle,,
6116,Ballon de Beach-Volley,,
6117,Boucle d'Oreille Cœur,,
6118,Bâton d'Ange,,
6119,Plume de Feu,,
6120,Lame Démoniaque,,
6121,Rune d'Eclair,,
6122,Cœur Brave,,
6123,Bas en Dentelle,,
6124,Branche de Cerisier,,
6125,Masque de Danse,,
6126,Reine du Poker,,
6127,Hache de la Fée des Neiges,,
6128,Sapin de Noël,,
6129,Cœur du Tonnerre,,
6130,Super Potion,,
6131,Pendentif d'Ame,,
6132,Chanson de Gabriel,,
6133,Livre Démoniaque,,
6134,Croix du Destin,,
6135,Couronne de Fée,,
6136,Capuche de Chat,,
6137,Porte Jarretelle,,
6138,Ballon de Beach-Volley,,
6139,Boucle d'Oreille Cœur,,
6140,Bâton d'Ange,,
6141,Plume de Feu,,
6142,Lame Démoniaque,,
6143,Rune d'Eclair,,
6144,Cœur Brave,,
6145,Bas en Dentelle,,
6146,Branche de Cerisier,,
6147,Masque de Danse,,
6148,Reine du Poker,,
6149,Hache de la Fée des Neiges,,
6150,Sapin de Noël,,
6151,Cœur du Tonnerre,,
6152,Super Potion,,
6153,Pendentif d'Ame,,
6154,Chanson de Gabriel,,
6155,Livre Démoniaque,,
6156,Croix du Destin,,
6157,Couronne de Fée,,
6158,Capuche de Chat,,
6159,Porte Jarretelle,,
6160,Ballon de Beach-Volley,,
6161,Boucle d'Oreille Cœur,,
6162,Bâton d'Ange,,
6163,Plume de Feu,,
6164,Lame Démoniaque,,
6165,Rune d'Eclair,,
6166,Cœur Brave,,
6167,Bas en Dentelle,,
6168,Branche de Cerisier,,
6169,Masque de Danse,,
6170,Reine du Poker,,
6171,Hache de la Fée des Neiges,,
6172,Sapin de Noël,,
6173,Cœur du Tonnerre,,
6174,Super Potion,,
6175,Pendentif d'Ame,,
6176,Chanson de Gabriel,,
6177,Livre Démoniaque,,
6178,Croix du Destin,,
6179,Couronne de Fée,,
6180,Capuche de Chat,,
6181,Porte Jarretelle,,
6182,Ballon de Beach-Volley,,
6183,Boucle d'Oreille Cœur,,
6184,Bâton d'Ange,,
6185,Plume de Feu,,
6186,Lame Démoniaque,,
6187,Rune d'Eclair,,
6188,Cœur Brave,,
6189,Bas en Dentelle,,
6190,Branche de Cerisier,,
6191,Masque de Danse,,
6192,Reine du Poker,,
6193,Hache de la Fée des Neiges,,
6194,Sapin de Noël,,
6195,Cœur du Tonnerre,,
6196,Super Potion,,
6197,Pendentif d'Ame,,
6198,Chanson de Gabriel,,
6199,Livre Démoniaque,,
6200,Croix du Destin,,
6201,Couronne de Fée,,
6202,Capuche de Chat,,
6203,Porte Jarretelle,,
6204,Ballon de Beach-Volley,,
6205,Boucle d'Oreille Cœur,,
6206,Bâton d'Ange,,
6207,Plume de Feu,,
6208,Lame Démoniaque,,
6209,Rune d'Eclair,,
6210,Cœur Brave,,
6211,Bas en Dentelle,,
6212,Branche de Cerisier,,
6213,Masque de Danse,,
6214,Reine du Poker,,
6215,Hache de la Fée des Neiges,,
6216,Sapin de Noël,,
6217,Cœur du Tonnerre,,
6218,Super Potion,,
6219,Pendentif d'Ame,,
6220,Chanson de Gabriel,,
6221,Livre Démoniaque,,
6222,Croix du Destin,,
6223,Couronne de Fée,,
6224,Capuche de Chat,,
6225,Porte Jarretelle,,
6226,Ballon de Beach-Volley,,
6227,Boucle d'Oreille Cœur,,
6228,Bénédiction de Geisha,,
6229,Encensoir,,
6230,Muramasa,,
6231,Rage de la Fée du Feu,,
6232,Récupération Totale,,
6233,Pouvoir du Vent,,
6234,Boule de Neige,,
6235,Chapeau Magique Noir,,
6236,Guide du Destin,,
6237,Épée Scellée · Fantôme,,
6238,Menottes du Mal · Fantôme,,
6239,Bouclier Épineux · Fantôme,,
6240,Cœur Scellé · Humain,,
6241,Sang Démoniaque · Humain,,
6242,Arc de la Fée des Neiges,,
6243,Épée Scellée · Monstre,,
6244,Menottes du Mal · Monstre,,
6245,Bouclier Épineux · Monstre,,
6246,Cœur Scellé · Fée,,
6247,Couronne de la Reine,,
6248,Ailes Démoniaque,,
6249,Mirroir du Destin,,
6250,Cape d'Invisibilité,,
6251,Bénédiction de Geisha,,
6252,Encensoir,,
6253,Muramasa,,
6254,Rage de la Fée du Feu,,
6255,Récupération Totale,,
6256,Pouvoir du Vent,,
6257,Boule de Neige,,
6258,Chapeau Magique Noir,,
6259,Guide du Destin,,
6260,Épée Scellée · Fantôme,,
6261,Menottes du Mal · Fantôme,,
6262,Bouclier Épineux · Fantôme,,
6263,Cœur Scellé · Humain,,
6264,Sang Démoniaque · Humain,,
6265,Arc de la Fée des Neiges,,
6266,Épée Scellée · Monstre,,
6267,Menottes du Mal · Monstre,,
6268,Bouclier Épineux · Monstre,,
6269,Cœur Scellé · Fée,,
6270,Couronne de la Reine,,
6271,Ailes Démoniaque,,
6272,Mirroir du Destin,,
6273,Cape d'Invisibilité,,
6274,Bénédiction de Geisha,,
6275,Encensoir,,
6276,Muramasa,,
6277,Rage de la Fée du Feu,,
6278,Récupération Totale,,
6279,Pouvoir du Vent,,
6280,Boule de Neige,,
6281,Chapeau Magique Noir,,
6282,Guide du Destin,,
6283,Épée Scellée · Fantôme,,
6284,Menottes du Mal · Fantôme,,
6285,Bouclier Épineux · Fantôme,,
6286,Cœur Scellé · Humain,,
6287,Sang Démoniaque · Humain,,
6288,Arc de la Fée des Neiges,,
6289,Épée Scellée · Monstre,,
6290,Menottes du Mal · Monstre,,
6291,Bouclier Épineux · Monstre,,
6292,Cœur Scellé · Fée,,
6293,Couronne de la Reine,,
6294,Ailes Démoniaque,,
6295,Mirroir du Destin,,
6296,Cape d'Invisibilité,,
6297,Bénédiction de Geisha,,
6298,Encensoir,,
6299,Muramasa,,
6300,Rage de la Fée du Feu,,
6301,Récupération Totale,,
6302,Pouvoir du Vent,,
6303,Boule de Neige,,
6304,Chapeau Magique Noir,,
6305,Guide du Destin,,
6306,Épée Scellée · Fantôme,,
6307,Menottes du Mal · Fantôme,,
6308,Bouclier Épineux · Fantôme,,
6309,Cœur Scellé · Humain,,
6310,Sang Démoniaque · Humain,,
6311,Arc de la Fée des Neiges,,
6312,Épée Scellée · Monstre,,
6313,Menottes du Mal · Monstre,,
6314,Bouclier Épineux · Monstre,,
6315,Cœur Scellé · Fée,,
6316,Couronne de la Reine,,
6317,Ailes Démoniaque,,
6318,Mirroir du Destin,,
6319,Cape d'Invisibilité,,
6320,Bénédiction de Geisha,,
6321,Encensoir,,
6322,Muramasa,,
6323,Rage de la Fée du Feu,,
6324,Récupération Totale,,
6325,Pouvoir du Vent,,
6326,Boule de Neige,,
6327,Chapeau Magique Noir,,
6328,Guide du Destin,,
6329,Épée Scellée · Fantôme,,
6330,Menottes du Mal · Fantôme,,
6331,Bouclier Épineux · Fantôme,,
6332,Cœur Scellé · Humain,,
6333,Sang Démoniaque · Humain,,
6334,Arc de la Fée des Neiges,,
6335,Épée Scellée · Monstre,,
6336,Menottes du Mal · Monstre,,
6337,Bouclier Épineux · Monstre,,
6338,Cœur Scellé · Fée,,
6339,Couronne de la Reine,,
6340,Ailes Démoniaque,,
6341,Mirroir du Destin,,
6342,Cape d'Invisibilité,,
6343,Bénédiction de Geisha,,
6344,Encensoir,,
6345,Muramasa,,
6346,Rage de la Fée du Feu,,
6347,Récupération Totale,,
6348,Pouvoir du Vent,,
6349,Boule de Neige,,
6350,Chapeau Magique Noir,,
6351,Guide du Destin,,
6352,Épée Scellée · Fantôme,,
6353,Menottes du Mal · Fantôme,,
6354,Bouclier Épineux · Fantôme,,
6355,Cœur Scellé · Humain,,
6356,Sang Démoniaque · Humain,,
6357,Arc de la Fée des Neiges,,
6358,Épée Scellée · Monstre,,
6359,Menottes du Mal · Monstre,,
6360,Bouclier Épineux · Monstre,,
6361,Cœur Scellé · Fée,,
6362,Couronne de la Reine,,
6363,Ailes Démoniaque,,
6364,Mirroir du Destin,,
6365,Cape d'Invisibilité,,
6366,Gâteau de Fruit,,
6367,Gâteau de Fruit,,
6368,Gâteau de Fruit,,
6369,Gâteau de Fruit,,
6370,Gâteau de Fruit,,
6371,Brique Magique,,
6372,Brique Magique,,
6373,Brique Magique,,
6374,Brique Magique,,
6375,Brique Magique,,
6376,Brique Magique,,
6377,Sable du Temps,,
6378,Sable du Temps,,
6379,Sable du Temps,,
6380,Sable du Temps,,
6381,Sable du Temps,,
6382,Sable du Temps,,
6383,Chevalier Elégant,,
6384,Chevalier Elégant,,
6385,Chevalier Elégant,,
6386,Chevalier Elégant,,
6387,Chevalier Elégant,,
6388,Chevalier Elégant,,
6389,Contraire,,
6390,Contraire,,
6391,Contraire,,
6392,Contraire,,
6393,Contraire,,
6394,Contraire,,
6395,Clé de l'Esprit,,
6396,Clé de l'Esprit,,
6397,Clé de l'Esprit,,
6398,Clé de l'Esprit,,
6399,Clé de l'Esprit,,
6400,Clé de l'Esprit,,
6401,Couteau Suisse,,
6402,Couteau Suisse,,
6403,Couteau Suisse,,
6404,Couteau Suisse,,
6405,Couteau Suisse,,
6406,Couteau Suisse,,
6407,Montre de Perception,,
6408,Montre de Perception,,
6409,Montre de Perception,,
6410,Montre de Perception,,
6411,Montre de Perception,,
6412,Montre de Perception,,
6413,Epée du Jugement,,
6414,Epée du Jugement,,
6415,Epée du Jugement,,
6416,Epée du Jugement,,
6417,Epée du Jugement,,
6418,Epée du Jugement,,
6419,Balance,,
6420,Balance,,
6421,Balance,,
6422,Balance,,
6423,Balance,,
6424,Balance,,
6425,Clé du Paradis,,
6426,Clé du Paradis,,
6427,Clé du Paradis,,
6428,Clé du Paradis,,
6429,Clé du Paradis,,
6430,Clé du Paradis,,
6431,Cristal du Destin,,
6432,Cristal du Destin,,
6433,Cristal du Destin,,
6434,Cristal du Destin,,
6435,Cristal du Destin,,
6436,Cristal du Destin,,
6437,Ailes d'Icare,,
6438,Ailes d'Icare,,
6439,Ailes d'Icare,,
6440,Ailes d'Icare,,
6441,Ailes d'Icare,,
6442,Ailes d'Icare,,
7001,Bain de Soleil,,Non... Ne me dérange pas... Je veux juste me reposer...
7002,Code Source,,Le pouvoir qui est capable de créer et de remodeler le monde m'aidera à conquérir le campus !
7003,Reine des Mers,,Il y a aussi beaucoup de chair délicieuse dans la mer !
7004,Ligne du Destin,,Le destin... C'est comme des fils entrelacés... Tu appelles ça le bonheur toi ?
7005,Habit de Sorcière,,Nouveau costume de fête ? C'est assez sympa j'trouve... J'vais faire voir à ces poches de sang ambulante à quel point je suis forte
7006,Elite de Bataille,,Hé toi là ! Tu veux te battre ? Tiens fais-toi exploser par ma grenade !
7007,Maître du Karaté,,Tu veux apprendre le Kung-fu ? J'vais t'apprendre moi !
7008,Alice en rêve,,Ouah c'est incroyable à quel point ce terrier est magnifique ! Attend... Serais-je en train de rêver ?
7009,Reine des Neiges,,"Je me fiche de ce qu'ils disent, que la tempête se déchaîne ! Le froid ne m'a jamais dérangé de toute façon !"
7010,Carnaval de Noël,,Viens ici et aide-moi à décorer ce sapin. Je veux faire une surprise à Michael...
7011,Lutin de Nôel,,Tiens voilà ton cadeau de Noël ! Fais bien attention ça casse !
7012,Fête Yukata,,Regarde là-bas ! Un arbre s'est formé juste avec de la glace ! La Nature est vraiment superbe !
7013,Danse Givrée,,Les chevaliers se battraient pour leurs rêves et protégeraients leurs amants. Moi je me bats pour protéger le monde.
7014,Nouvel An,,"C'est vraiment une nuit magnifique, et nous dinons aux chandelles."
7015,Chérie,,"Grâce à toi, je ne suis pas seul cette fois !"
7016,Rose Chérie,,"Hmmm... Je pense que tu as besoin d'une bonne leçon, viens voir ici !"
7017,Pluie de Cerise,,A quelle vitesse les fleurs de cerisier tombent-elles sur la route ? Même ça je l'ai inclus dans mes calculs.
7018,Rose de Nuit,,"Les roses sont vraiment sublime le soir, et toi tu as aussi l'air très appétissant~"
7019,Equinoxe,,"Merci de m'apporter ta lumière, je l'accepte volontière~"
7020,Bisou Ecarlate,,"Maintenant que vous m'avez battu, je tiendrai ma promesse, je t'en fait serment !"
7021,Louange Rose,,"Merci Senpai pour toujours prendre soin de moi, tu devrais me donner plus de conseils."
7022,Rose Glacée,,"Toi et moi, c'est pour la vie, on sera toujours là l'un pour l'autre."
7023,Rose Blanche,,"Avec cet alliance, je te donne mon cœur, tu ne marcheras plus jamais seul."
7024,Floraison,,"Adorable renard, es-tu ici pour les fleurs de cerisier ? Viens partager du vin avec moi !"
7025,Chasse de Pâques,,Ressentez la chaleur printanière des œufs de Pâques !
7026,Musique d'Amour,,La brise légère transporte un soupçon de romance.
7027,Rose Rouge,,Un chemin mène à un jardin rempli de roses. L'autre mène tout droit en enfer. Lequel choisis-tu ?
7028,Miaou Tueur,,"Miaou~Si tu as besoin de mon aide, il te suffit de demander !"
7029,Examen Ange,,"Je suis Michael, l'Examinateur Ange, si tu as des questions n'hésite pas !"
7030,Examen Humain,,C'est toi le suivant ? Tu n'as plus de temps pour te préparer ! On commence tout de suite !
7031,Zongzi,,Ces boulettes de riz sont délicieuses ! Tu veux goûter ? Attends Bruno ! C'est chaud !
7032,Examen Monstre,,Viens ! Fais-moi voir ce que tu as dans le ventre !
7033,Fraîcheur,,"Tu veux jouer au volley avec moi ? Ok, pas de pitié donc !"
7034,Mer d'Azur,,"Un maillot de bain ? C'est pas mal sur la plage en effet, tu veux venir t'amuser avec moi dans l'eau ?"
7035,Examen Démon,,L'examen commence maintenant ! Je suis pressée de voir vos âmes en difficulté !
1166,Epée de Guerrière,,
2166,Armure de Guerrière,,
3166,Casque de Guerrière,,
4166,Bottes de Guerrières,,
1266,Bâton du Mage,,
2266,Tenue du Mage,,
3266,Accessoire du Mage,,
4266,Ailes du Mage,,
1366,Bâton de l'Éclaireur,,
2366,Tenue de l'Éclaireur,,
3366,Accessoire de l'Éclaireur,,
4366,Ailes de l'Éclaireur,,
1466,Dague de l'Assassin,,
2466,Capuche de l'Assassin,,
3466,Anneau de l'Assassin,,
4466,Bottes de l'Assassin,,
1566,Potion de Prêtre,,
2566,Chant de Prêtre,,
3566,Croix de Prêtre,,
4566,Bottes de Prêtre,,
6443,Cœur d'Epine,,
6444,Cœur d'Epine,,
6445,Cœur d'Epine,,
6446,Cœur d'Epine,,
6447,Cœur d'Epine,,
6448,Cœur d'Epine,,
7036,Ruineuse de Fête,,Quoi ? Y'a une fête ? J'arrive !
7037,Gourmande,,Viens ! Prends ce que tu veux
7038,Surfeuse,,Personne ne peut arrêter ma lame ! Même les vagues ne peuvent pas !
7039,Mariée Divine,,"C'est le destion qui nous a réunit, et se moment restera gravé pour l'éternité !"
7040,Quartz Rose,,J'espère que tu aimes cette robe... Je n'ai jamais fait ça de ma vie auparavant
7041,Brise de l'Océan,,"Mes flèches touchent toujours leurs cibles, même si une vague immense bloque ma vue !"
7042,Examen Fée,,"Cet examen ne sera pas facile, tu es prêt pour ça ?"
7043,Fantaisie d'Eté,,Non ! Ne regarde pas ici ! C'est très embarassant d'être vue en maillot de bain
7044,Kimono Blanc,,"Tu me donnes ce genre d'habit, tu sais ce que ça veut dire non ?"
7045,Examen Fantôme,,Pourquoi c'est à moi de faire passer ce test ? J'ai pas le choix... Bon bah tant pis ! On commence et vous allez devoir faire vite !
7046,Plume Légère,,Pourquoi tu es aussi surpris ? Mes habits ne te plaise pas ?
7047,Visage Séduisant,,Celui qui sera saoul en premier devra réaliser le souhait de l'autre ok?
7048,Flamme Eternelle,,Mon cœur est brulant d'amour... Tu peux sentir sa chaleur ?
7049,Voile Gracieux,,"Je ne veux pas être vue par autant de personne, mais pour toi je le ferais une fois."
5641,Jade Dragon,,
5642,Jade Dragon,,
5643,Jade Dragon,,
5644,Jade Dragon,,
5645,Jade Dragon,,
5646,Jade Dragon,,
5647,Jade Dragon,,
5648,Jade Dragon,,
5649,Jade Dragon,,
5650,Jade Dragon,,
5651,Jade Dragon,,
5652,Jade Dragon,,
5653,Jade Dragon,,
5654,Jade Dragon,,
5655,Jade Dragon,,
5656,Jade Dragon,,
5657,Jade Dragon,,
5658,Jade Dragon,,
5659,Jade Dragon,,
5660,Jade Dragon,,
