id,title,desc
10623,金魚掬い-2,白地に黒い斑点がある金魚
10631,金魚掬い-3,金魚が一匹しかないと、寂しがると思うな。\n仲間を作ってあげようよ。
10632,金魚掬い-3,安心して、僕が甘夫人と一緒に\nきちんと世話をするから。
10633,金魚掬い-3,まぁ、たとえ細心の注意を払っても、\n命はいつか終わりが来るものさ。\nそこまで重く考えないでいいよ。
10711,屋台-1,美味しいよ！特にソース味は最高だ。\nきっと気に入ってくれると思うよ。
10712,屋台-1,悪くない味だよ。\n僕を信じてくれるのなら、一度は試して欲しいな。
10713,屋台-1,僕は好きだけど、\n甘夫人の口に合うかは保証できないな。
10721,屋台-2,ソース味
10722,屋台-2,海鮮風味
10723,屋台-2,カラシ味
10731,屋台-3,甘夫人を背後に庇う
10732,屋台-3,甘夫人を抱きしめる
10733,屋台-3,持っていたかばんで防ぐ
10811,お面-1,甘夫人が特別だからこそ、\n僕もずっと目が離せないんだよ？
10812,お面-1,綺麗なんだから、隠す必要ないよ。\n自信を持っていいと思うな。
10813,お面-1,他人の視線なんて気にする必要はないよ。\n自分が楽しいならそれで良いじゃないか。
10821,お面-2,それは……ちゃんと選ばないといけないね。
10822,お面-2,こ、恋人って、少し早いんじゃないかな……？
10823,お面-2,こ、恋人！？\nそんなの、甘夫人が困るんじゃないかな？
10831,お面-3,狐のお面
10832,お面-3,天狗のお面
10833,お面-3,ひょっとこのお面
10911,花火大会-1,手をつないでゆっくり歩く
10912,花火大会-1,しゃがんで自分の背に乗るよう指示する
10913,花火大会-1,自分の靴を脱いで渡す
10921,花火大会-2,彼女を近くの病院に連れて行く
10922,花火大会-2,近くのベンチに座らせる
10923,花火大会-2,一人で近くのドラッグストアで薬品を買おうとする
10931,花火大会-3,建物の屋上から
10932,花火大会-3,湖の横にあるベンチ
10933,花火大会-3,その場の人混みに残る
11011,ミスコン-1,ん？ミスコンがあるのは初耳だな。\nあまり興味がなかったから、知らなかったよ。
11012,ミスコン-1,ミスコン？そんなの見に行く必要ないじゃないか。\n甘夫人より綺麗な子？いないいない～！
11013,ミスコン-1,ミスコン？\n甘夫人も出たらどう？きっと優勝できるよ。
11021,ミスコン-2,ほら見て！\nあの人、ひょっとこのお面つけてるよ！
11022,ミスコン-2,自分に勝てる人がいるかどうか、気になるのか？
11023,ミスコン-2,まぁまぁ、甘夫人。さ、ここを離れよう。\n甘夫人に勝てる人なんている訳がない。\n見なくても分かるさ。
11031,ミスコン-3,それ、絶対どう答えてもダメなヤツじゃないか！\nノーコメント！ノーコメントで！
11032,ミスコン-3,えっ？適当に見ていたから、分からないな……\nあまり気にしてなかったし。
11033,ミスコン-3,そうだな、強いて言うなら5番だな。
11111,劇場-1,えっ、う、うん！\n学園でも話題の舞踊家だもん！全部見たさ……
11112,劇場-1,まぁ、全部は見れなかったけど、\n甘夫人の引退公演はバッチリ目に焼き付けたよ。
11113,劇場-1,ごめん……甘夫人レベルの舞踊家にもなると、\n大人気な上に、チケットが僕には少し高くて……
11121,劇場-2,ロミオとジュリエット
11122,劇場-2,ドン・キホーテ
11123,劇場-2,白鳥の湖
11131,劇場-3,近くにいる人に、\nチケットを交換できるか聞いてみる。
11132,劇場-3,次の時間帯で連番の席のチケットを買う
11133,劇場-3,バラバラの席のチケットを買う
11211,観客席-1,本当にすみません、すぐ通りますので……
11212,観客席-1,スマンな、連れの美しさは生まれつきでね。\n目を引いてしまって悪かったな。
11213,観客席-1,少し遅れて入って来た僕らも悪いけど、\nこれ以上の言いがかりは容赦しないぞ？
11221,観客席-2,動きが綺麗で、一つ一つが力強く、\nしかもキレがあって良いよね。
11222,観客席-2,最後に出てきたダンサー、\nなんだか動きが魅力的で綺麗だったね。
11223,観客席-2,ごめん……そこまでちゃんと見てなかったよ。\nでも、どっちにしろ、甘夫人よりは\n上手くなかったと思うよ。
11231,観客席-3,いや僕の方こそ、夢中になっている甘夫人の姿に\nすっかり目を奪われてしまってね。
11232,観客席-3,甘夫人の博識さに驚いて、\n言葉が出なかっただけさ。
11233,観客席-3,あぁ、大丈夫だよ。\n気にしていないから。
11311,土産屋-1,このバッジ、甘夫人の服と\n似合うと思うんだけど、どうかな？
11312,土産屋-1,僕もこの扇子が甘夫人に似合うと思うから、\nこれにしよう。
11313,土産屋-1,うーん……\nどっちも選び難いから、両方買おう。
11321,土産屋-2,大丈夫だよ。たとえどんなに繊細に写したって、\n甘夫人は綺麗なんだから。
11322,土産屋-2,じゃあ、僕がこのポスターと甘夫人を\n細かく見比べてみよう。じっとしててね～。
11323,土産屋-2,何言ってるの？\n綺麗に写ってるじゃないか！
11331,土産屋-3,甘夫人の宣伝ポスター
11332,土産屋-3,甘夫人のフィギュア
11333,土産屋-3,甘夫人の等身大パネル
11411,楽屋-1,今日は甘夫人とのデートなんですよ。
11412,楽屋-1,えっと、その、甘夫人とは普通の友人関係だよ。
11413,楽屋-1,自分は甘お嬢様の付き人でございます。\n皆様も何かございましたら、\n何なりとお申し付けください。
11421,楽屋-2,黒鳥
11422,楽屋-2,白鳥
11423,楽屋-2,舞姫
11431,楽屋-3,あるよ。\nすべての後輩たちを幸せにすることさ！
11432,楽屋-3,まぁ、僕は欲があまり無い人だから。
11433,楽屋-3,一生続けたい事というか……そうだね、\n今日のような平和で楽しい毎日が一生続いたら\nいいな、って思っているよ。
11511,舞台-1,でも、踊りたいんだったら、\n別にどこでも踊れるよね？
11512,舞台-1,せっかくだし、踊って来なよ。\n観客は僕一人しかいないけど、満席にだって\n負けないぐらいの拍手を送るよ。
11513,舞台-1,スポットライトは無いけど、\nせめて僕がペンライトでも灯すよ。
11521,舞台-2,ここに来たくなったら、\nまたいつでも来れば良いじゃないか？
11522,舞台-2,それなら、また舞台に復帰すれば良いじゃない？
11523,舞台-2,ほら、今日の舞台は大成功だよ。\n全観客がスタンディングオベーションさ！
11531,舞台-3,突然の事に驚いて、反応できなかった。
11532,舞台-3,なりふり構わず、自らの体で庇って下敷きになる。
11533,舞台-3,なりふり構わず、甘夫人を抱きとめる。
20111,観覧車-1,そんなこと、普通は起こらないよ。\n例えそうなったとしても、\nスタッフがどうにかしてくれるから。
20112,観覧車-1,何千何万人が乗っても起こらなかった状況だし、\nもしあったら、ある意味ラッキーじゃない？
20113,観覧車-1,まぁ、例えそんな事が起きても、\n鄧艾が側にいるなら安心だね。
20121,観覧車-2,鄧艾の正面に座る
20122,観覧車-2,鄧艾の横に座る
20131,観覧車-3,彼女の手を握って、元気づける
20132,観覧車-3,怯えて震えている彼女の背を軽く擦る
20133,観覧車-3,彼女の目を隠す
20211,メリーゴーランド-1,素直になったらいいじゃない。\n他人の考えを気にしだしたら、疲れるだけさ。
20212,メリーゴーランド-1,えぇ～でもな～、僕は乗りたいかな～。\nねぇ、一緒に乗ってくれないか？
20213,メリーゴーランド-1,いやいや、子供以外にもメリーゴーランドが\n好きな人はたくさんいるよ。僕もその一人さ。\nせっかくだし、一緒に行こうよ。
20221,メリーゴーランド-2,あはは、違うよ。\n本物のカップルはこんなもんじゃないよ～。
20222,メリーゴーランド-2,はは、誤解だよ。\n僕たちは「まだ」そういうのじゃないよ。
20223,メリーゴーランド-2,カップル……？\nまぁ、基準を下げれば、たしかにそうかもな？
20231,メリーゴーランド-3,前後に並んでいる馬
20232,メリーゴーランド-3,隣り合わせの馬
20233,メリーゴーランド-3,二人乗りの馬車
20311,アイスクリームスタンド-1,おや、まさか僕のお財布事情を\n気遣ってくれたのかい？優しいな～。
20312,アイスクリームスタンド-1,せっかくの遊園地でアイス食べないなんて、\n僕の怠慢になっちゃうよ。
20313,アイスクリームスタンド-1,はいはい、反対は受け付けませーん。\nとりあえず二本買うから、もし鄧艾がいらないなら\nそこらへんにいる子供にでもあげるよ。
20321,アイスクリームスタンド-2,イチゴアイス
20322,アイスクリームスタンド-2,ミントとチョコのダブルアイス
20323,アイスクリームスタンド-2,バニラのスペシャルアイス
20331,アイスクリームスタンド-3,ポケットにあるティッシュを渡す
20332,アイスクリームスタンド-3,ポケットにあるハンカチを渡す
20333,アイスクリームスタンド-3,手で拭き取る
20411,ジェットコースター-1,勇気を出すように説得してみる
20412,ジェットコースター-1,諦める
20421,ジェットコースター-2,あれって？もしかして体調が良くないの？\n暑いし、熱中症になったら大変だから、\n涼しい所で少し休もうか。
20422,ジェットコースター-2,あぁ、やっぱり僕のことが心配なんだね。\nまぁ、近くで見てみたら、\nやっぱり僕もちょっと無理かもな。
20423,ジェットコースター-2,ん？トイレでもガマンしているのか？\nガマンは良くないな。トイレを探そうか。
20431,ジェットコースター-3,小型のジェットコースター
20432,ジェットコースター-3,バイキング
20433,ジェットコースター-3,スプラッシュ系
20511,お化け屋敷-1,うん、いいよ。\n僕たちの番が来たら一番前に立つから、\n君たちは鄧艾と一緒について来て。
20512,お化け屋敷-1,ごめんね、今日は鄧艾を守るだけで精一杯でね。
20513,お化け屋敷-1,うーん、それならまず、\n僕の側にいるこの子に聞かないとね。
20521,お化け屋敷-2,手を差し出す
20522,お化け屋敷-2,鄧艾の手をにぎる
20523,お化け屋敷-2,鄧艾の肩に手を回す
20531,お化け屋敷-3,購入しない
20532,お化け屋敷-3,オプションを一つ購入
20533,お化け屋敷-3,オプションを三つ購入
20611,服屋-1,まさか。今日の鄧艾は可愛いよ。\nけっこう時間かけて準備してくれたんでしょ？
20612,服屋-1,いやいや、いつもの鄧艾と違って、\n元気で活発な感じがして、良いと思うよ。
20613,服屋-1,そうだな……普段と全然違って、\n一瞬誰だか分からなかったよ。でも鄧艾は\n元々きれいだし、何着たって似合うさ。
20621,服屋-2,店員に説得を任せる
20622,服屋-2,わざと別の物を選んで、混乱させる。
20623,服屋-2,褒めて自信を持たせる
20631,服屋-3,ショーケースにあった服
20632,服屋-3,鄧艾が自分で選んだ服
20633,服屋-3,鄧艾が元々着ている服
20711,猫カフェ-1,カバンの中にある猫缶を取り出す
20712,猫カフェ-1,カバンの中からゆで卵を出す
20713,猫カフェ-1,カバンの中を探してみたが、食べ物はなかった。
20721,猫カフェ-2,ブリティッシュショートヘアーのグレー
20722,猫カフェ-2,全身真っ白なペルシャ猫のスー
20723,猫カフェ-2,店を案内してくれた三毛猫のミー
20731,猫カフェ-3,豪華プラン
20732,猫カフェ-3,延長プラン
20733,猫カフェ-3,興味ない
20811,英国式レストラン-1,窓辺の席
20812,英国式レストラン-1,一番奥の席
20813,英国式レストラン-1,適当に案内してもらう
20821,英国式レストラン-2,どちらも含まれている三段セット
20822,英国式レストラン-2,スコーン
20823,英国式レストラン-2,フルーツタルト
20831,英国式レストラン-3,ミルクが先
20832,英国式レストラン-3,紅茶が先
20833,英国式レストラン-3,一緒にいれる
20911,花屋-1,買うべきと主張する
20912,花屋-1,諦める
20913,花屋-1,慰めながら説得する
20921,花屋-2,受け取らない
20922,花屋-2,買い取る
20923,花屋-2,鄧艾に受け取って貰う
20931,花屋-3,アイスローズ
20932,花屋-3,赤いバラ
20933,花屋-3,エーデルワイス
21011,休憩所-1,そ、そりゃあまぁ、みんなの先輩として、\nみんなの世話をするのが僕の役目さ！
21012,休憩所-1,ごめん鄧艾、からかわないでくれよ……
21013,休憩所-1,うーん、少し残念だな。僕は鄧艾に対して、\n少しは贔屓しているつもりだったけど、\n鄧艾は感じなかったようだね……
21021,休憩所-2,自分の水を渡す
21022,休憩所-2,近くのコンビニで水を買う
21023,休憩所-2,一緒に飲み物がある店に行くように説得する
21031,休憩所-3,カバンから今日の為に考えたスケジュールを出す
21032,休憩所-3,ポケットに隠していたプレゼントを渡す
21033,休憩所-3,気持ちが高ぶって、鄧艾の手をにぎる
21111,りんご飴屋台-1,そうだよ。普段の冷たい雰囲気と違って、\n真っ赤な顔がまるでリンゴ飴みたいで可愛いよ。
21112,りんご飴屋台-1,あっ、ごめん。\n可愛いというより綺麗の方が合ってたかな。\nとても素敵だよ。
21113,りんご飴屋台-1,ごめん。かわいいって言われるの、嫌だったか？\nそうか……残念だけど、\n今後は言わないようにするよ……
21121,りんご飴屋台-2,甘い
21122,りんご飴屋台-2,甘酸っぱい
21123,りんご飴屋台-2,酸っぱい
21131,りんご飴屋台-3,見て見ぬ振りをして誤魔化す
21132,りんご飴屋台-3,直接教える
21133,りんご飴屋台-3,ハンカチを渡す
21211,花火大会-1,自分に厳しいのは良いことだと思うけど、\nいつもそんな感じだと、疲れちゃうんじゃない？
21212,花火大会-1,いやいや、実際羨ましいよ。\n自分にも周りにも、真剣に向き合ってるって\nことだもんね。
21213,花火大会-1,僕は少しいい加減だから、正直ちょっと怖いかな。\nいや、そうだな……尊敬、と言った方が\nいいかもしれない。
21221,花火大会-2,人混みをかき分けて、鄧艾のそばに戻る
21222,花火大会-2,鄧艾の手を握る
21223,花火大会-2,鄧艾を抱きしめる
21231,花火大会-3,屋上
21232,花火大会-3,湖畔のベンチ
21233,花火大会-3,その場で見る
21311,たこ焼き屋-1,何もつけない
21312,たこ焼き屋-1,海苔
21313,たこ焼き屋-1,ブラックペッパー
21321,たこ焼き屋-2,鄧艾に任せる
21322,たこ焼き屋-2,自分で組み合わせる
21323,たこ焼き屋-2,トッピングしない
21331,たこ焼き屋-3,自分で食べる
21332,たこ焼き屋-3,鄧艾に譲る
21333,たこ焼き屋-3,半分ずつ分ける
21411,かき氷屋-1,後輩に譲る
21412,かき氷屋-1,譲ってくれるように説得する
21413,かき氷屋-1,相談して、半分ずつにする
21421,かき氷屋-2,メロン味
21422,かき氷屋-2,黒糖味
21423,かき氷屋-2,白玉を追加
21431,かき氷屋-3,捨てる
21432,かき氷屋-3,まだ溶けてない部分を早く食べるように言う
21433,かき氷屋-3,魔法を使うように言う
21511,輪投げ屋-1,一回分の輪を買う
21512,輪投げ屋-1,あるだけの輪を買う
21513,輪投げ屋-1,やめておく
21521,輪投げ屋-2,直接熊のぬいぐるみを買う
21522,輪投げ屋-2,諦めず続ける
21523,輪投げ屋-2,諦めるように言う
21531,輪投げ屋-3,受け取る
21532,輪投げ屋-3,一度断るが、やはり受け取る
21533,輪投げ屋-3,断る
30111,湖畔での会話-1,白鳥は他の鳥と比べて、綺麗だと思うな。\n動きも優雅な感じがするし。
30112,湖畔での会話-1,えっと……これは僕のイメージだけど、\n綺麗な声で鳴きそうじゃない？
30113,湖畔での会話-1,白鳥は結構、家族思いだって言うよね。\n子供が生まれても、家族で一緒に行動するって\n聞いた事があるよ。
30121,湖畔での会話-2,水辺から離れようと提案する
30122,湖畔での会話-2,ハッカ油を出す
30123,湖畔での会話-2,虫除けスプレーを出す
30131,湖畔での会話-3,凧揚げ
30132,湖畔での会話-3,ボート
30133,湖畔での会話-3,ピクニック
30211,ボート-1,諸葛亮の様子を見に行く
30212,ボート-1,こっそり諸葛亮の様子を見て、驚かす
30213,ボート-1,諸葛亮との約束を守り、その場で待つ
30221,ボート-2,真っ直ぐ進む
30222,ボート-2,左に曲がる
30223,ボート-2,右に曲がる
30231,ボート-3,諸葛亮と一緒に少し休む
30232,ボート-3,こっそり近づいて、諸葛亮を観察する
30233,ボート-3,諸葛亮のために日傘をさしてあげる
30311,ピクニック-1,ゆるい丘にある木の下
30312,ピクニック-1,湖畔のベンチ
30313,ピクニック-1,この場で
30321,ピクニック-2,普通のクッキー
30322,ピクニック-2,少し焦げていたマフィン
30323,ピクニック-2,綺麗いなケーキ
30331,ピクニック-3,自発的に全部片付ける
30332,ピクニック-3,一緒に片付ける
30333,ピクニック-3,ノロノロと片付ける
30411,凧揚げ-1,天気が良くないと言う
30412,凧揚げ-1,諸葛亮の気持ちを考えて、黙る
30413,凧揚げ-1,凧揚げに興味がないと言う
30421,凧揚げ-2,色鮮やかな蝶
30422,凧揚げ-2,巨大な龍
30423,凧揚げ-2,小籠包
30431,凧揚げ-3,やってみせる
30432,凧揚げ-3,背後から諸葛亮の手を取る
30433,凧揚げ-3,凧を持ち上げるのを手伝う
30511,将棋-1,同意する
30512,将棋-1,同意しない
30513,将棋-1,強く押す
30521,将棋-2,言葉に出す
30522,将棋-2,こっそりヒントを出す
30523,将棋-2,諸葛亮の事を信頼して、黙って見ている
30531,将棋-3,デートを口実に断る
30532,将棋-3,諸葛亮と一緒に将棋をする
30533,将棋-3,怒ったふりをする
30611,扇子屋-1,好きな人について
30612,扇子屋-1,日常生活について
30613,扇子屋-1,聞かない
30621,扇子屋-2,素朴なそよ風模様
30622,扇子屋-2,雅な竹模様
30623,扇子屋-2,華麗な花柄
30631,扇子屋-3,何も買わない
30632,扇子屋-3,精巧な木彫りの箱
30633,扇子屋-3,綺麗なタッセル
30711,休憩所での会話-1,も、勿論、みんなの先輩として、\nしっかり面倒を見ないとね！
30712,休憩所での会話-1,あはは、困らせないでよ……諸葛亮さん……
30713,休憩所での会話-1,え？そう思ってたんだ……諸葛亮さんに対しては、\n特別優しいと思ってたんだけどな。
30721,休憩所での会話-2,カバンの中にある水を渡す
30722,休憩所での会話-2,近くのコンビニに駆け込む
30723,休憩所での会話-2,一緒に近くの喫茶店に行こうと誘う
30731,休憩所での会話-3,きっちり計画したスケジュールを見せる
30732,休憩所での会話-3,ポケットから用意したプレゼントを渡す
30733,休憩所での会話-3,どうすれば良いか分からず、下を向く
30811,猫カフェ-1,初めて来たと主張する
30812,猫カフェ-1,会員プランを使用する
30813,猫カフェ-1,諸葛亮に説明する
30821,猫カフェ-2,ブリティッシュショートヘアーのグレー
30822,猫カフェ-2,全身真っ白なペルシャ猫のスー
30823,猫カフェ-2,人懐っこい三毛猫のミー
30831,猫カフェ-3,諸葛亮の意見を聞く
30832,猫カフェ-3,延長する
30833,猫カフェ-3,延長しない
30911,ブックカフェ-1,拒否する
30912,ブックカフェ-1,他に空いている席を教える
30913,ブックカフェ-1,席を譲る
30921,ブックカフェ-2,ミステリー小説
30922,ブックカフェ-2,歴史書籍
30923,ブックカフェ-2,教本
30931,ブックカフェ-3,そっとしておく
30932,ブックカフェ-3,小声で起こす
30933,ブックカフェ-3,自分も少し休む
31011,ゲームセンター-1,諸葛亮の為に挑戦する
31012,ゲームセンター-1,諸葛亮にやってみるよう勧める
31013,ゲームセンター-1,諸葛亮と一緒に挑戦する
31021,ゲームセンター-2,よし、せっかくだし、やってみよう！
31022,ゲームセンター-2,いや、せっかくだし\n諸葛亮さんがやっているところが見たいな。
31023,ゲームセンター-2,いや、レースゲームにあまり興味がないかな……
31031,ゲームセンター-3,自分で引く
31032,ゲームセンター-3,諸葛亮に引かせる
31033,ゲームセンター-3,二人で一回ずつ引く
31111,ラフティング-1,選ぶのを手伝う
31112,ラフティング-1,買ってあげる
31113,ラフティング-1,手伝わない
31121,ラフティング-2,諸葛亮の手を握る
31122,ラフティング-2,叫んで怖さを紛らわす
31123,ラフティング-2,アトラクションに夢中になって、気付かなかった
31131,ラフティング-3,諸葛亮の手を取って、一緒にゆっくりと水に入る
31132,ラフティング-3,一緒に水に入ろうと誘う
31133,ラフティング-3,やめておくように言う
31211,ジェットコースター-1,快く了承する
31212,ジェットコースター-1,鳩を羨ましがる
31213,ジェットコースター-1,疑う
31221,ジェットコースター-2,断る
31222,ジェットコースター-2,諸葛亮の意見を聞く
31223,ジェットコースター-2,了承する
31231,ジェットコースター-3,諸葛亮にプレゼントする
31232,ジェットコースター-3,自分がもらう
31233,ジェットコースター-3,買わない
31311,バンパーカー-1,二人乗りにする
31312,バンパーカー-1,別々の車にして競争する
31313,バンパーカー-1,別々に乗る
31321,バンパーカー-2,積極的に攻める
31322,バンパーカー-2,ターゲットを決める
31323,バンパーカー-2,自由にやる
31331,バンパーカー-3,快く譲る
31332,バンパーカー-3,諸葛亮が心配なので断る
31333,バンパーカー-3,自分が運転したいので断る
31411,休憩所-1,高級海鮮セット
31412,休憩所-1,スペシャルチキン
31413,休憩所-1,リュックから手作りのビスケットを取り出す
31421,休憩所-2,屋台で買った食べ物を、少しだけ花壇の横に置く。
31422,休憩所-2,猫の鳴き真似をする
31423,休憩所-2,何もしない
31431,休憩所-3,花を買う
31432,休憩所-3,認める
31433,休憩所-3,何も言わずに立ち去る
31511,釣り大会-1,諦める
31512,釣り大会-1,諸葛亮の手を握って人混みに入る
31513,釣り大会-1,人混みに入って、諸葛亮の通り道を作る
31521,釣り大会-2,諸葛亮
31522,釣り大会-2,自分
31523,釣り大会-2,二人で参加する
31531,釣り大会-3,それはそれで、十分すごい結果だよ。
31532,釣り大会-3,諦めないで、もう一回チャレンジしようよ！
31533,釣り大会-3,そんなことないでしょ。\nよく見て、2.5匹だよ。
40101,思いがけない出会い-1-1,しーにゃん 
40102,思いがけない出会い-1-2,バル
40103,思いがけない出会い-1-3,ラブリー
40201,思いがけない出会い-2-1,風船を売るのを手伝う
40202,思いがけない出会い-2-2,風船を一つ買ってあげる
40203,思いがけない出会い-2-3,風船を全て買う 
40301,思いがけない出会い-3-1,ケーキ屋
40302,思いがけない出会い-3-2,お茶屋
40303,思いがけない出会い-3-3,和菓子屋
40401,思いがけない出会い-4-1,曹操について行く
40402,思いがけない出会い-4-2,呂蒙について行く
40403,思いがけない出会い-4-3,張郃について行く
40501,思いがけない出会い-5-1,バニラに返す
40502,思いがけない出会い-5-2,曹植に返す
40503,思いがけない出会い-5-3,フェンリルに返す
40601,思いがけない出会い-6-1,黄月英が何か探しているようだ
40602,思いがけない出会い-6-2,ポケットの中にまだお菓子があるようだ
40603,思いがけない出会い-6-3,しーにゃんとそっくりだ
40701,思いがけない出会い-7-1,キツネの耳
40702,思いがけない出会い-7-2,オオカミの耳
40703,思いがけない出会い-7-3,ウサギの耳
40801,思いがけない出会い-8-1,一段目
40802,思いがけない出会い-8-2,二段目
40803,思いがけない出会い-8-3,三段目 
40901,思いがけない出会い-9-1,喜んで挑戦を受ける
40902,思いがけない出会い-9-2,キッパリと断る 
40903,思いがけない出会い-9-3,クジ引きにしようと提案する
41001,思いがけない出会い-10-1,青羽の魏延
41002,思いがけない出会い-10-2,蔡文姫
41003,思いがけない出会い-10-3,ガブリエル
41101,思いがけない出会い-11-1,家に連れて帰る
41102,思いがけない出会い-11-2,動物保護部に連れて行く
41103,思いがけない出会い-11-3,落とし物預り所に連れて行く
41201,思いがけない出会い-12-1,ユリ
41202,思いがけない出会い-12-2,タンポポ
41203,思いがけない出会い-12-3,ヒマワリ
41301,思いがけない出会い-13-1,張飛に火を起こしてもらう
41302,思いがけない出会い-13-2,祝融に火をつけてもらう
41303,思いがけない出会い-13-3,曹操（神龍）に火をつけてもらう
41401,思いがけない出会い-14-1,古そうな漫画
41402,思いがけない出会い-14-2,ビジネス書
41403,思いがけない出会い-14-3,怪しいファイル
41501,思いがけない出会い-15-1,ショーケースの前で眺める
41502,思いがけない出会い-15-2,入店して試着する
41503,思いがけない出会い-15-3,買わずに立ち去る
41601,思いがけない出会い-16-1,リュックから水を取り出す
41602,思いがけない出会い-16-2,自動販売機で飲み物を買う
41603,思いがけない出会い-16-3,カフェでコーヒーを飲む
41701,思いがけない出会い-17-1,張飛食堂でバイトする
41702,思いがけない出会い-17-2,生徒会でバイトする
41703,思いがけない出会い-17-3,動物保護部でバイトする
41801,思いがけない出会い-18-1,焼肉屋
41802,思いがけない出会い-18-2,高級海鮮レストラン
41803,思いがけない出会い-18-3,屋台
41901,思いがけない出会い-19-1,アクション映画
41902,思いがけない出会い-19-2,ホラー映画
41903,思いがけない出会い-19-3,恋愛映画
42001,思いがけない出会い-20-1,筋トレ
42002,思いがけない出会い-20-2,有酸素運動
42003,思いがけない出会い-20-3,トレーナーに指導してもらう
42101,思いがけない出会い-21-1,レストランを開く
42102,思いがけない出会い-21-2,ファッションショップを開く
42103,思いがけない出会い-21-3,後輩たちでアイドルグループを作る
101001,修羅場1-1,甘夫人
101002,修羅場1-2,鄧艾
101003,修羅場1-3,諸葛亮
102001,修羅場2-1,甘夫人おすすめのカフェラテ
102002,修羅場2-2,鄧艾おすすめのモカ
102003,修羅場2-3,諸葛亮おすすめのアメリカン
20123,観覧車2-3,気にしないまま座る
20413,ジェットコースター1-3,どうしても乗る
