id,name,desc,unlock_desc
130406,フェンリル・其ノ六,「太陽王」――ハハッ……ハッハハハハハ！テメェはどうやって人間から神になった？予言の示した神ってのはテメェのことなのか？いや、そんなのどうでも良い！強いと言うなら、オレと戦え！,本回廊のプラネタリウム「イベント強化Ⅳ」がレベル5になるとアンロック。
130407,フェンリル・其ノ七,熱い……オレはどれぐらい寝てたんだ？ようやく開いた目に映ったのは、巨大な狼となってオレを守っていた母さんの姿と、金色の炎に飲まれた神界だった……あぁ……人間共が勝ったのか……,本回廊のプラネタリウム「イベント強化Ⅳ」がレベル6になるとアンロック。
130501,華佗・其ノ一,記録：「綺」の第七部隊隊長シルバー、左脛に切り傷があり、それを縫合。さすがシルバーちゃん、失神することもなく、冷静に手術を受けていたわ。,
130502,華佗・其ノ二,記録：幽夢予備軍の3名の腹部に刺傷。たかが模擬戦でこんな傷を作るなんて……うっかりさん達には軍医部の恐ろしさを身体で分かってもらおうかしら。,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル1になるとアンロック。
130503,華佗・其ノ三,また一人、救えなかったわ……手術中、痛みに耐えかねて暴れだし、手術が続けられなかった……痛みを感じない薬の開発を急がないと……,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル2になるとアンロック。
130504,華佗・其ノ四,軍医部の人が、強力な麻痺毒を持った「火洋花」を見つけたわ！この毒はこのままでは使えないけれど、これを抽出すれば……あるいは……！,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル3になるとアンロック。
130505,華佗・其ノ五,資源採取部隊に頼んで採取してもらった火洋花のサンプルと種を、申請した空地で栽培し始めたわ。研究はここからがスタートね。,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル4になるとアンロック。
130506,華佗・其ノ六,思うように毒性を分離することができない……そんな折、友人から研究ノートを貰ったわ。この実験記録……もしかして彼女も昔は……？ううん、今はこれも参考に研究を進めないと……！,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル5になるとアンロック。
130507,華佗・其ノ七,成功よ！ようやく成功したわ！これなら実戦投入もきっとすぐにできそうね。早く友人にもこの結果を伝えないと……！そうね、薬名は「麻沸散」にするわ！,本回廊のプラネタリウム「イベント強化Ⅴ」がレベル6になるとアンロック。
130601,テレサ・其ノ一,神父は私に色々教えてくれたわ。私にとって神父はとても高尚……だから街で教義を大声で宣伝したり、あちこちで説法したりしても無視される彼を、正直見るに堪えなかった。,
130602,テレサ・其ノ二,信徒たちも大概だわ。教会では信心深く祈りを捧げているようだけど、見えないところで色々やっていることを私は知っている。,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル1になるとアンロック。
130603,テレサ・其ノ三,少し話を盛って、人々が教会に来るように仕向けたの。喜ぶ神父を見られて嬉しかったわ。神父はもっと偉い存在になるべきよ！,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル2になるとアンロック。
130604,テレサ・其ノ四,神父に怒られた。私がやっていることは卑劣だと。私はただ、神父に喜んで欲しいだけなのに……何で分かってくれないのよ！,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル3になるとアンロック。
130605,テレサ・其ノ五,神父がなぜ絶望した顔をしたのか理解できないわ。こいつらが「聖典の教え」の為に教会に来たのではなく、私の話術や「強めの説得」で来たのがそんなに気に食わないの？,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル4になるとアンロック。
130606,テレサ・其ノ六,教義とか聖典とか……そんなものに意味なんてないわ！悔い改めて欲しいなら、直接殴るのが一番早くて効率的よ！神父もようやくそれを理解したみたい。でも、受け入れてはくれなかったわ……そしてある日、彼は突然姿を消した……,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル5になるとアンロック。
130607,テレサ・其ノ七,学園内に「仁義」や「道徳」を掲げる人がたくさんいるけど、そんな言葉がただのお飾りでしかないこと、私が一番知っているわ……,本回廊のプラネタリウム「イベント強化Ⅵ」がレベル6になるとアンロック。
130701,許褚・其ノ一,うんっ！丹精を込めて育てたゴールドワサビの花は最高に綺麗ね！もうバカね、郭氏。この子は名前に「ワサビ」って入っているけど、調味料じゃないのよ！,
130702,許褚・其ノ二,多くの生徒から変な目で見られているけど、そんなの構わないわ！私にはお花たちがいるんだから！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル1になるとアンロック。
130703,許褚・其ノ三,こら！なんで花壇に入る人が後を絶たないのよ！花だって痛みを感じるのよ！本当だもん！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル2になるとアンロック。
130704,許褚・其ノ四,花にも感情があると言ったら、アイツらに笑われた……もう、本当のことなのに！でも、曹操さんだけは信じてくれたよ！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル3になるとアンロック。
130705,許褚・其ノ五,曹操さんも、植物には感情があるって言ってくれたの！やっと仲間を見つけたよ！明日、この牡丹の花をプレゼントしよっと～！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル4になるとアンロック。
130706,許褚・其ノ六,他の人に何を言われようとも構わない！だから曹操さん、そんな顔しないで？私は全然大丈夫だから！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル5になるとアンロック。
130707,許褚・其ノ七,私の怪力を恐れる生徒が増えた？ふぅ～ん……私の花壇にさえ入らなければ、アイツらなんて知～らない！私はずっと、お花たちと一緒にいられればいいんだもん！,本回廊のプラネタリウム「イベント強化Ⅶ」がレベル6になるとアンロック。
130801,ポイント・1pt,1ptを獲得（観測終了後、観測中に触発されたポイントカードの合計は計算され、対応する実績をクリアできる）,
130901,ポイント・2pt,2ptを獲得（観測終了後、観測中に触発されたポイントカードの合計は計算され、対応する実績をクリアできる）,
131001,ポイント・4pt,4ptを獲得（観測終了後、観測中に触発されたポイントカードの合計は計算され、対応する実績をクリアできる）,
131101,ポイント・8pt,8ptを獲得（観測終了後、観測中に触発されたポイントカードの合計は計算され、対応する実績をクリアできる）,
131201,ポイント・16pt,16ptを獲得（観測終了後、観測中に触発されたポイントカードの合計は計算され、対応する実績をクリアできる）,
210101,基礎補給 Lv.1,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210102,基礎補給 Lv.2,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210103,基礎補給 Lv.3,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210104,基礎補給 Lv.4,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210105,基礎補給 Lv.5,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210106,基礎補給 Lv.6,観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
210201,ボタン Lv.1,観測終了後、一定数のボタンを獲得できる。,
210202,ボタン Lv.2,観測終了後、一定数のボタンを獲得できる。,
210203,ボタン Lv.3,観測終了後、一定数のボタンを獲得できる。,
210204,ボタン Lv.4,観測終了後、一定数のボタンを獲得できる。,
210205,ボタン Lv.5,観測終了後、一定数のボタンを獲得できる。,
210206,ボタン Lv.6,観測終了後、一定数のボタンを獲得できる。,
210301,絹（普通） Lv.1,観測終了後、一定数の絹（普通）を獲得できる。,
210302,絹（普通） Lv.2,観測終了後、一定数の絹（普通）を獲得できる。,
210303,絹（普通） Lv.3,観測終了後、一定数の絹（普通）を獲得できる。,
210304,絹（普通） Lv.4,観測終了後、一定数の絹（普通）を獲得できる。,
210305,絹（普通） Lv.5,観測終了後、一定数の絹（普通）を獲得できる。,
210306,絹（普通） Lv.6,観測終了後、一定数の絹（普通）を獲得できる。,
210401,絹（高級） Lv.1,観測終了後、一定数の絹（高級）を獲得できる。,
210402,絹（高級） Lv.2,観測終了後、一定数の絹（高級）を獲得できる。,
210403,絹（高級） Lv.3,観測終了後、一定数の絹（高級）を獲得できる。,
210404,絹（高級） Lv.4,観測終了後、一定数の絹（高級）を獲得できる。,
210405,絹（高級） Lv.5,観測終了後、一定数の絹（高級）を獲得できる。,
210406,絹（高級） Lv.6,観測終了後、一定数の絹（高級）を獲得できる。,
210501,悪夢-1,観測終了後、「悪夢pt」を1pt獲得。,
210601,悪夢-2,観測終了後、「悪夢pt」を2pt獲得。,
210701,悪夢-4,観測終了後、「悪夢pt」を4pt獲得。,
210801,悪夢-6,観測終了後、「悪夢pt」を6pt獲得。,
210901,悪夢-8,観測終了後、「悪夢pt」を8pt獲得。,
211001,悪夢-10,観測終了後、「悪夢pt」を10pt獲得。,
211101,アバター展示-頭部1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211201,アバター展示-頭部2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211301,アバター展示-頭部3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211401,アバター展示-上半身1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211501,アバター展示-上半身2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211601,アバター展示-上半身3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211701,アバター展示-下半身1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211801,アバター展示-下半身2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
211901,アバター展示-下半身3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212001,アバター展示-頭部小物1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212101,アバター展示-頭部小物2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212201,アバター展示-頭部小物3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212301,アバター展示-アクセサリー1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212401,アバター展示-アクセサリー2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212501,アバター展示-アクセサリー3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212601,アバター展示-ステータス1,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212701,アバター展示-ステータス2,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
212801,アバター展示-ステータス3,発動後、要求に合ったアバターを1つ選び展示する。展示が完了すると、観測終了後、ランダムで以下のアイテムを獲得：ゴールド/EXPドリンク/彫刻刀/弁当/ダイヤ。,
220101,挑戦・初級,初級挑戦では、勇気、魅力、知識の3つのステータスはバトルステータスに変換されます。,
220102,挑戦・初級（勝利）,初級挑戦で勝利し、全てのボーナスを獲得しました。,
220103,挑戦・初級（失敗）,初級挑戦で失敗し、半分のボーナスを獲得しました。,
220201,挑戦・中級,中級挑戦では、勇気、魅力、知識の3つのステータスはバトルステータスに変換されます。,
220202,挑戦・中級（勝利）,中級挑戦で勝利し、全てのボーナスを獲得しました。,
220203,挑戦・中級（失敗）,中級挑戦で失敗し、半分のボーナスを獲得しました。,
220301,挑戦・上級,上級挑戦では、勇気、魅力、知識の3つのステータスはバトルステータスに変換されます。,
220302,挑戦・上級（勝利）,上級挑戦で勝利し、全てのボーナスを獲得しました。,
220303,挑戦・上級（失敗）,上級挑戦で失敗し、半分のボーナスを獲得しました。,
220401,衝突Ⅰ,出撃して、敵に挑戦する。この回廊の協力戦姫を使用できる（対応するプラネタリウムをアンロックする必要がある）。,
220402,衝突Ⅱ（勝利）,衝突Ⅰで勝利し、全てのボーナスを獲得しました。,
220403,衝突Ⅰ（失敗）,衝突Ⅰで失敗し、一部のボーナスを獲得しました。,
220501,衝突Ⅱ,出撃して、敵に挑戦する。この回廊の協力戦姫を使用できる（対応するプラネタリウムをアンロックする必要がある）。,
220502,衝突Ⅱ（勝利）,衝突Ⅱで勝利し、全てのボーナスを獲得しました。,
220503,衝突Ⅱ（失敗）,衝突Ⅱで失敗し、一部のボーナスを獲得しました。,
220601,衝突Ⅲ,出撃して、敵に挑戦する。この回廊の協力戦姫を使用できる（対応するプラネタリウムをアンロックする必要がある）。,
220602,衝突Ⅲ（勝利）,衝突Ⅲで勝利し、全てのボーナスを獲得しました。,
220603,衝突Ⅲ（失敗）,衝突Ⅲで失敗し、一部のボーナスを獲得しました。,
220701,衝突Ⅳ,出撃して、敵に挑戦する。この回廊の協力戦姫を使用できる（対応するプラネタリウムをアンロックする必要がある）。,
220702,衝突Ⅳ（勝利）,衝突Ⅳで勝利し、全てのボーナスを獲得しました。,
220703,衝突Ⅳ（失敗）,衝突Ⅳで失敗し、一部のボーナスを獲得しました。,
220801,衝突Ⅴ,出撃して、敵に挑戦する。この回廊の協力戦姫を使用できる（対応するプラネタリウムをアンロックする必要がある）。,
220802,衝突Ⅴ（勝利）,衝突Ⅴで勝利し、全てのボーナスを獲得しました。,
220803,衝突Ⅴ（失敗）,衝突Ⅴで失敗し、一部のボーナスを獲得しました。,
230101,ヴェラ・其ノ一,今日、先輩がたくさんくしゃみをしてたの！きっと昨晩、布団を蹴り落としてたからなの！ふふっ、先輩はヴェラがお世話しないとダメなの～。,
230102,ヴェラ・其ノ二,先輩に暖かい羽毛布団をあげるの～。こんな寒い冬に、まだ夏用の布団を使うと、体が冷えるの。,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル1になるとアンロック。
230103,ヴェラ・其ノ三,学園を歩いてたら、たくさんの生徒がくしゃみしていたの。やっぱり季節の変わり目は風邪をひきやすいの！免疫力を上げるご飯を......くしゅん！,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル2になるとアンロック。
230104,ヴェラ・其ノ四,ヴェラも風邪をひいたの！温かくしていたし、運動もしていたのに……みんなはもっと大変な状態なの！早く栄養があるご飯を作らないとダメなの！,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル3になるとアンロック。
230105,ヴェラ・其ノ五,くしゅん！もうすぐ日が暮れるのに誰も来ないの。みんな栄養たっぷりご飯のお便り、見てないのかな？くしゅん……ちょっと暑いの……厚着しすぎたかな……,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル4になるとアンロック。
230106,ヴェラ・其ノ六,せ、先輩と華佗先生？あれ？過労で倒れていたの？うう……みんなに心配かけて、ごめんなさいなの……,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル5になるとアンロック。
230107,ヴェラ・其ノ七,先輩どうぞなの！味はどうかな……えへへ、良かった！ご飯が不味いから、みんな来ないんだと思ったの～。,本回廊のプラネタリウム「イベント強化Ⅰ」がレベル6になるとアンロック。
230201,夏侯淵・其ノ一,ふぁ～、昨日遅くまでゲームで遊んでいたから眠いわ……夏侯惇姉さん、先に行ってて。私はもう少し寝るわ……zzz……,
230202,夏侯淵・其ノ二,復活！やっぱり家でゲームを遊ぶのって最高ね！……って、まぶしい！だ、誰よ！私のVRゴーグル外したのは！,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル1になるとアンロック。
230203,夏侯淵・其ノ三,あれ～、ここ女子高だよね？なんで男子がいるわけ？それも堂々と女子寮に入るなんて……入学式？えっ！入学式だって！,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル2になるとアンロック。
230204,夏侯淵・其ノ四,よくよく考えると、これって超王道設定じゃない？女子高の唯一の男子生徒が、私みたいな美少女引きこもりゲーマーの部屋に入るなんて……キャー、ご主人様～！,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル3になるとアンロック。
230205,夏侯淵・其ノ五,だめよ！ご主人様からの命令でも、私は外に行かないわ。ゲームの設定だと、男主人公がヒロインを無理矢理外に出すはずないんだからね！,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル4になるとアンロック。
230206,夏侯淵・其ノ六,ご主人様、今日は来ないのかしら？まあいいわ、前回の美少女ゲームの続きを……あれ？どうしてもうエンディングなの！？,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル5になるとアンロック。
230207,夏侯淵・其ノ七,やあ、先輩～。呼び方が変わったって？前のゲームをクリアしたからね～。今の私はビーチでゾンビを倒している後輩よ！それとも、前みたいに「ご主人様」って呼んで欲しいのかな？,本回廊のプラネタリウム「イベント強化Ⅱ」がレベル6になるとアンロック。
230301,孫策・其ノ一,このグローブいいな！やっぱり周瑜ちゃんは、私のことを気にかけてくれているんだな。こんなにぴったりなグローブをくれるなんて。,
