id,name,dialog,click_dialog1,click_dialog2,click_dialog3,click_dialog4,click_dialog5,battle_dialog,skill_dialog,cv_name,love_gift_dialog1,love_gift_dialog2,love_gift_dialog3,vow_dialog,login_dialog,lvlup_dialog,gradeup_dialog,shengxue_dialog,awake_dialog,equip_dialog1,equip_dialog2,hangteam_dialog,house_set_dialog,house_dialog,idle_dialog,dagong_dialog,daily_mission_dialog,new_stage_dialog,victory_dialog,failed_dialog,love_point_dialog1,love_point_dialog2,love_point_dialog3,love_point_dialog4
51009,甘夫人,ご主人様、貴方様だけの舞姫として、舞を捧げますわ！,この舞で、神の祝福を齎しましょう。,いつの日か、壇上で、賛美の声を聞きたいものね。,舞いましょう！和の美しさをみんなに伝えなきゃ。,舞台のある所、私もあるわ。,生きがいね…？私の舞で和の美しさを知って貰える事かしら。,戦いの舞を踊りましょう！,私と共に舞いましょう！,茅原実里,そんな物を押し付けるのはおやめください。舞踊に集中できなくなってしまいます！,私の舞を見に来てくださったのですか？えっ、プレゼント？ありがとうございます。,ありがとうございます、ご主人様！お礼に、舞を教えて差し上げますわ。,誰のために舞うのかは重要ではありません……ですが願わくば、貴方様が私の傍にいてくださらんことを。,ようやく来てくださいましたね、ご主人様。私の舞をお見せしましょうか？,ご厚意、謹んでお受けしますわ。,私の舞の美しさに、さらに磨きがかかったと思いませんか？,何事もなく、無事進学できました。お祝いしましょう。,万人の注目を浴びようとも、無名のまま一人孤独であろうとも、私は決して舞う事を止めませんわ。,あら、ご主人様も舞踊の衣装について詳しいのですか？,まぁ！なんて素敵な衣装！すぐに着替えてきますので、ご主人様のために一曲舞わせていただけませんか？,ご要望とあらば、喜んで。,私のために用意してくださったのですか？静かで、舞に集中できそうな良いお部屋ですね。,新しい舞を見ていただけませんか？,少しお疲れのようですね。私の尻尾で少しお休みになりますか？,そろそろバイトのお時間ですよ。私はここでお待ちしておりますから……いってらっしゃいませ。,あら、受け取ってないミッションボーナスがあるようですよ。,学園で何か目新しい事でも始まったのでしょうか？,皆さまのお役に立てて何よりです。,心配なさらずとも、次は必ず勝ちますわ。,填充,填充,填充,填充
51010,司馬懿,うん？貴方、何か人に言えない闇を抱えていそうね。教えてくれない？勿体ぶるなら、取って食うわよ。,日の光なんて、消えればいいの。全部真っ暗になればいいのよ。,あの人、キラキラしてる……ああいう類の人間て大嫌いなのよね。,今日は誰を食べようかしら。あの子にしようかな？あっちの子も美味しそう……,悲しみ。怒り。憂鬱。ああ、今日はもうお腹いっぱい。もう食べられないわぁ。,お嬢ちゃん、一緒に遊ばない？お姉ちゃん、楽しいこといっぱいしてあげられるよ？,ねぇ教えて？何を怖がってるのかしら？ん？,闇よ……飲み込め！,田中貴子,私に食べられたいわけ？,プレゼントに免じて、今日は食べないでおいてあげるわ。,闇の匂いがする～。うん、気に入ったわ！,認めるわ。あなたと一緒にいるのも、意外と楽しいって。もう一歩進んだ関係……？うん、そうね。あなたならいいわ。,また会ったわね、人間。今なら見逃してあげてもいいけど。ふふふ……,うん？意外とおいしいわね。,闇の力がまた強くなったわ。悪くないわね。,ふふっ、皆さらにおいしそうになったわね。,貴方たち人間の感情が濁れば濁るほど、私の闇の力も強くなるわ～。,エネルギーが闇か光かなんて、そんなに大差ないと思うわ。,へぇ？私が好きな装備を知っているなんてね。,今日は子供でも捕まえて食べようかな？,もっと暗くできないの？明るすぎると、不安になるのよね……,おかえり〜。,感情の波動を感じないと思ったら……寝てたのね。,人間、バイトの時間よ。,ミッションボーナス、あなたがいらないなら、私が代わりに貰ってもいいのよ？,学園のことになんて興味はないわ。あなたは見に行くの？,ほら、もっと震えてみせて！,チッ、光が眩しかっただけよ。,填充,填充,填充,填充
52001,貂蝉,初めまして、ご主人様。私がいれば、毎晩寂しい思いをすることはないわ。,あなた、ご飯にする？お風呂にする？それとも、ワ・タ・シ？,あなたのしたいこと、何でもしてあげるわ。,私の前でかしこまる必要はないわ。あなたのことは、ぜ～～んぶ知ってるから。,私と遊びましょう？きっと満足させてあげるわ！,あなたが喜んでくれるんだったら、私、な～んだってしてあげるわ。,さぁ、私を愛して！,ウフフ、燃えるような感覚でしょ？,中恵光城,どうしたの？らしくないわよ？,確かにささやかな贈り物かもしれないけど、あなたの気持ちは伝わったわ、ありがとう。,お返しにわ・た・しをあげちゃおうかしら？うふふ。,私たちに言葉はいらないわよね。ほぉら、お顔をこっちに……Chu。,ご主人様、今日はどんな楽しいことしてくれるの？,Chu……キス一回で飲み物と交換、っていうのはどう？それとも、一回じゃ足りないかしら？ウフフ～。,ヤダぁ……ジロジロ見られると、照れちゃうわ～。,ちゃんと勉強しないとダ・メ・よ？それとも、お姉さんに特別授業して貰いたいのかしら。,大人の階段をまた一歩、のぼったわね。おめでとう。,せっかくなんだし、もっと特殊な服、着てあげてもいいわよ？ウッフフ～。,この服、どう？それとも、脱いだ私の方がいいかしら？,せっかく来てくれたことだし、楽しい事しない？,あら、素敵なところじゃない〜。,私を一人にするなんて、このい・け・ずぅ。,無防備な寝顔、我慢できなくなっちゃうわ……はっ、いけないいけない～。,バイトなんかサボって、今日は私と一緒にいてくれない？……冗談よ、いってらっしゃい。,ミッションボーナスを忘れてるわよ。,学園でまたなにかあったのかしら？一緒に見に行きましょ？,あらぁ？もうおしまいなの？,やん！もっと優しくして～。,填充,填充,填充,填充
52002,荀彧,まったくもう、髪も乾ききってないのに呼び出すなんてぇ～しっかりお相手してくれなかったら、許さないからねぇ。,私のご主人様なんだから、見た目は綺麗にする事！サボっちゃダメなんだからねぇ～髪は毎日手入れするのよぉ〜。,このドライヤーで、悩み事もぜ～んぶ吹き飛ばしてあげるわ～。,いらっしゃぁ～い、背中、流してあげるわ。,今日は薔薇のお風呂がいいかしら、それとも百合のお風呂にする～？あなたはどっちが良い？,んふふ～、お姉さんは百戦錬磨なのよ～、あ、信じてないでしょー試してみる？,さて、と、髪、乾かしてあげるわね～,ぶぅわぁ～っとね！,戸松遥,やだ……こんなもの、お姉さんいらないわ～。,一応合格～！今度はお姉さんをがっかりさせなかったわねぇ～。,うんうん、ご主人様ならきっと期待に応えてくれるって思ってたわ～。ご褒美はなにがいいかしら～？,今日から、ご主人様の背中を洗える関係になるのよぉ……ワクワクしなぁい？うふふふ。,あらぁ、こんにちは～。一緒にお風呂に入る？,お風呂上りの冷たい物は、たまらないわねぇ～。,お風呂で人は強くなるのよぉ～！泡風呂、電気風呂、炭酸風呂……どれも修行と同じよぉ～。,勉強は大事だけど、毎日勉強漬けなのも良くないわ。適度にリラックスすることも大切よ。さぁ、お姉さんとお風呂に行きましょう～！,凄いドライヤーに替えたの。試してみない～？,服はねぇ、緩い方がいいわぁ～。,あっ、脱ぎやすそうな服ね。これなら、お風呂に行く時便利そう。,大仕事なら、先にお風呂に入って、綺麗さっぱりしてから行きましょうよぉ～？,うーん、バスタブを置くには少し無理がありそうねぇ。,あらぁ、ご主人様～。,なんだか最近お疲れみたいねぇ。頭をなでなでしてあげるから、ゆっくりお休みなさ～い。,そろそろバイトの時間よ～！,受け取っていないボーナスがあるわよぉ～。,また新しい事件みたいね。頑張りすぎないようにねぇ。,大～勝～利～！ウフフフフフフ！,やぁ～んっ、次からは戦う前に、お風呂に入っておいたほうが良さそうねぇ～。,填充,填充,填充,填充
52003,夏侯惇,お主が私に打ち勝ち、私に負けを認めさせることができたら、お主を生涯の主人と認めよう。やってみるか？,隻眼でも、お主に負けはせんぞ～かかって参れ！,口先だけでペラペラと……我ら草原の男子は口よりこぶしで直接殴り合っていたぞ～。,挑発しておるのか～？あ～はっはっは～自ら死にに来る奴は久しぶりだな～。,ほ～う、太っ腹だな、お主のような奴は嫌いでは無いぞ！,あのオオカミ、見えたか？私なら、3秒以內にあやつの息の根を止められる、やって見せようか？,お主斬られたいのか？,斬る！,吉田聖子,さすがに、おふざけがすぎるぞ！,おお、すまない！,なんだ、よく分かっているではないか！,あの陽が沈む彼方まで、お主と駆けて行きたい……このような格好で話すことではなかったか。まぁ、お主にならば、これでいいのかもしれないな。,ちょうどいい！お主、私の稽古に付き合え！逃げるでないぞ～。,貴重な飲み物、感謝する！,お主と長くいたおかげで、私も随分と強くなった気がするぞ！,机に向かうのは苦手でな。今後も、お主には世話をかけるだろうが、よろしく頼む！,強さなど、正直どうでも良い。自由気ままに、どこへでも行けるのなら、私は満足だ！,良い馬には良い鞍だ！,近頃は、何かとお主の世話になってばかりだな。せめてもの礼だ、この猪の革を受け取ってくれ。,馬でどこかに行くのか？,いささか狭い部屋だな。これでは馬が入るかどうか……,おお、戻ったか！,お主の顔は柔らかいなぁ……あっ！唇が触れてしまった……まぁ、寝入っているようだし、気付かんだろう……,お主、バイトに遅れそうではないか？乗れ、送って行こう！,ミッションボーナスは早々に受け取っておけ！,学園で事件？今すぐ行くぞ！,何かに勝つということが、これほど気持ちの良いものだったとは！,ウッ、いたたたた……次からは別の道を使うとしよう。,填充,填充,填充,填充
52004,曹操,こんにちは、あなたはとても優秀な人だと聞いてるわ。我が学院には、あなたのような人が必要なの。私もあなたを高く評価しているわ。一緒にキャンパスを更正しない？,秩序もルールも、強者が定めたもの。だから、私がルールになるわ。,どんな手を使ったとしても、勝ってしまえば、発言権はあなただけのものになるわ。,歴史というものは、強者たちの歴史であって、弱者が介入する余地は無いのよ。,私は、秩序のある学院にしたいだけ、この学院を最強にすることこそが私の目標なのよ！,私は自分で制御できない物は嫌いなの、それさえも制御する為に私は強くなるのよ。,私は私の意志を貫くだけよ。,そこを退きなさい。,田中理恵,こんなもの、いらないわ。,ふむ、これぐらいなら認めてあげるわ。友人にプレゼントを送っちゃいけない……なんて規則はないものね。,認めたくはないけど、このプレゼント、すごく気に入ったわ。,誓約？私はとっくにあなたを認めているわ。こんな儀式、別にいらないでしょ？……仕方がないわね。いいわ、これも規則の一部だしね。,私と一緒に世界征服を目指すって？いいわ、歓迎してあげる！,これじゃあまだ、全然足りないわ！,これまでにない力ね。ふむ、どういった風に使うものかしら。,覇業を成すためにも、十分な知識を得ておかないとね。私の右腕として、あなたもサボらずに頑張りなさい！,実力が伴っていなければ、いくら夢を語ろうとも弱者にすぎないわ。私はそんな人たちとは違う。,あなたが持っている装備を全部渡して。私が最大限、活用して見せるわ！,なかなかの逸品ね。我が覇業を成す上で、心強い支えになりそうよ！,ここにいる全員が私に従ってくれるの？,この部屋、指揮センターとして使えそうね。,ちょうど作戦会議中よ。見学してく？,あら、寝ちゃったのね……もう、世話が焼けるんだから。せめて何か掛けて眠りなさいよ……,バイトを忘れないようにね！,グズグズしてないで、早くミッションボーナスを受け取りに行きなさい！,学園で何があったか確認してきなさい。戻って来たら私に報告すること、いいわね！,フン、弱者はすぐに消えなさい。戦場にあなたたちの居場所はないわ！,覇業を成すためにも、ここで止まる訳には……,填充,填充,填充,填充
52005,趙雲,趙子龍、御前に参上しました。必ずや、邪悪を打ち払ってみせましょう！,悪・即・斬！,障害は全て叩き切る！,そこに進むべき道があるのなら、幾千、幾万の障害があろうと、我は進み続ける！,千の軍を率いようと、私を止められるとは思わないことだ。,馬など必要ない。この槍と剣があれば十分だ。,我、趙雲なり！,斬る！,朴璐美,このようなもの……二度と私の前に現れるな！,私は、私が信じる道を行くだけだ。主様が気にかける必要はない。,これを見ていると、不思議と心が安らぐ。感謝する。,私もここで誓おう。本日より我が天命尽きるまで、私は主様の剣となり、盾となろう。,今日も顔を見れてよかった、主様。,感謝する。,礼を言おう。必ずや主様の期待に応えてみせよう！,強くなる道に果てはない。力と知恵、そのどちらも欠かすことはできぬ。私の道は、まだ長い。,世話になった。主様といる時間は、いつも有意義であった。,いついかなる時でも、優雅さは欠かせない。,このような装備をもらえるとは……心から感謝する。,本日はどこに向かおうか、主様？,うむ、さすがは主様の部屋だな。,お疲れ様。,ここで眠っては……さぁ、私の肩を貸すから、戻ろう……,バイトの時間だ。私に同行する許可を！,まだ受け取っていないミッションボーナスがあるようだな。,学園で何かあった様だ。念のため、私の傍にいてくれ。必ずや、主様を守り抜こう。,勝利は喜ばしいが、別に誇示する事ではない。,まだ……修行が、足りん……,填充,填充,填充,填充
52006,大喬,あら？もう私の出番？そんなに急がなくっても……ただいま支度致しますね。,求めたものが手に入らなかった時、その傷は、より深く心に刻まれるものなのです。,白馬の王子様の魅力は、王子様でも、白馬でもなく、彼の王子という身分なのです。,本当に大切な物というのは、目には見えないのです。人の内面を正しく評価出来る人なんて、どの位いるのでしょう。,男性は結局、女性を顔で選ぶ生き物なのです。,恋心って、自分では、どうする事も出来ないものなのね。,皆さん、どうかお気を付けて。,癒しの音色よ……,花澤香菜,私をからかっているのですか？,ありがとうございます、ご主人。,まあ……ご主人ってずるいわ……もう惑わされないと誓っていたはずなのに……ちゃんと責任をとってくださいね。,私の愛を手にできるなんて、自分の幸運に感謝すべきです。,今日のご主人は、いい男？それとも悪い男なのでしょうか？ふふふ～。,うふふ、ほんの少しEXPドリンクを頂くぐらい、いいですよね？,私の美貌により一層、磨きがかかりました！え？そんな事はない？……ふんっ、ご主人みたいな凡人には分からないようですね！,はぁ、学ぶということは本当に大変ですね。少し手伝っていただけませんか？,生まれ変わった私を見て、少しドキドキしているのではありませんか？うふふふふ。,ご主人、後ろのチャックを上げていただけませんか？……ふぅ、やっと着れました。もしかして私、ふとっ……ち、違います！きっとこの服が小さすぎるのです！,これでこそ、私の美貌に釣り合うというもの。あなたもそう思いませんか？,私と同じ道を歩めるのは、最高の名誉だと知りなさい！,あれ？私が来た途端、みんな、外に出て行ってしまいました……何故なのでしょうか？,おかえりなさい！誰も話し相手がいなくて、本当につまらなかったんですよ。,ねぇ、寝ないでください。私が先日参加した琵琶のコンテストのこと、聞きたくないのですか？,バイトの時間ですよ！,ミッションボーナスなんて後にして、まずは私とお話しましょう？,学園が騒がしいですね？,ふふふ、無駄な抵抗はやめなさい。私の美貌を前にして、あなた方に勝ち目などありません！,この美貌を前に、どうしてそんなことができるのでしょうか……ううぅ……,填充,填充,填充,填充
52007,張飛,オイ！そこのご主人とやら、少しは俺に遠慮しやがれ！俺の姉貴二人が黙ってないぜ！,ぶっ飛ばす！ぶっ飛ばす！ぶっ飛ばす！敵はこの俺様がぶっ飛ばしてやる！,理屈なんて大っ嫌いだ！グダグダ言ってたって、誰も納得しねぇんだからな！,殴りゃいいのに何で口を動かそうとするんだ、おしゃべりは喧嘩の後だ！,食うぞ食うぞー！うまっ！これも、これもうまい！うまい飯、サイコー！,俺は張翼徳！この街の覇者になる者の名前だ！覚えておけ！,あいつらみんな片付けちまおうぜ！,怒ったぞ！,小林ゆう,こんなの使わねえからな！,おっ、ありがとな！,久しぶりに食ったけどよ、相変わらず美味いな。ご主人もこれ、好きな味なのか？いいねぇ！,俺……わ、私は喋るのは得意じゃないから、こういう時は手を握ってくれればそれでいい……,おっ、ご主人じゃねぇか、オッス！,おっ？俺にくれるのか？,拳を握ると、自分でも強くなったのがわかる！ああ、この力を早く試してぇな！……なに逃げてんだ、ご主人？,こんなクソつまんねー勉強、いつになったら終わんだぁ？毎日毎日、机に向かってばっかは退屈すぎるぜ！,今ならこの拳ひとつで何でも解決できる気がするぜ！信じられねぇんなら、一発喰らってみるか？,おっ！サンキュー、ご主人！次に俺の食堂に来た時は奢るよ！,これを着けてりゃ、ケンカも負けなしだぜ！,ちょっくら外を回ってくらぁ。ご主人も来るか？,いい部屋じゃねえか！ちょいと横にならせてもらうぜー。,いい時に来たな！ちょうど飯の時間だ！,あぁ？急に黙りこくってどうしたぁ？もしかして行き倒れか？,バイトに行くぞ！,ミッションボーナスを無駄にすんなよ！,また学園でケンカか？俺も連れてけ！,次に死にたいヤツは誰だ！？,チッ、強ぇじゃねぇか。,填充,填充,填充,填充
52008,夏侯淵,ご主人様～私を養うのって簡単よ。寝るところと食べるところと、ネット環境さえあればいいの！あ、最新のゲームも買ってね！,あ……いや……起きたくない……布団から出たら死んじゃう病なの～。,外は太陽がギラギラ照ってるし、私はやっぱり家でゲームだな！ゲーム最高！,仕事にしろ、運動にしろ、ゲームより面白いものなんてないわ！,どっちかっていうと、BS Vitaよりも3CSが好きかな。,↑↑↓↓←→←→BA　ウフフッ！ちょろいわね！,このゲーム、クソゲーの予感しかしないわ…,私がMVPよ！,田中理恵,うっ……こんな物、私に渡さないでよ！,わーい！ありがとう～、ご主人様！,これ……ずっと欲しかったの……ご主人様大好き～！,あああ……こういう場面は、ギャルゲーで何度も予行演習してきたけど……いざ自分がされる立場になると、やっぱり緊張するものだね……！,何だご主人様か～。ゲームの邪魔はしないでね！,えぇ～、このドリンク冷たくないの？まぁいっか、一応飲んどく。,レベルアップ！！！アハハッ、今の私は最強！ってね！,え？勉強なんて……ゲームの方が面白いよ～！,ふぅ～、このゲームはクリアっと。次はどれで遊ぼうかなぁ。,ねぇ、新作のゲーム機が欲しいんだけど、何とか手に入らないかな、ご主人様ぁ。えっ、ダメ？それじゃ、もういいわ。邪魔だしどっか、別の場所へ行って。,おおお！これは！最新作『クールサマー』のコスプレ衣装じゃない！ご主人様、これ、どこで手に入れたの？,まぁ、どこに行くかは適当に決めていいよ。ゲーム機があれば、どこだって一緒だしね。,ねぇねぇ！コンセントはどこ？,ボーッと突っ立ってないで、早くクリアするの手伝って！,ゲームしてて寝落ちする人を生で見たの、初めてかも……,ほらほら、さっさとバイトに行った行った～。んで、帰ってきたら、ゲームしよ！,ミッションボーナスには注意しとかないと。もし限定品を逃すなんてことになったら、大惨事も大惨事だよ！,学園で事件？まあまあそんなことより～、今はこのステージの攻略を手伝って！,フンッ、イージーモードは面白くないな～……,うわーん……だから来たくないって言ったのに……,填充,填充,填充,填充
52009,関羽,いいだろう、君の心の強さは良くわかった。だが、やはり身体の強さがまだまだだな。これから、よろしく頼む。,男であろうと女であろうと、鍛錬は欠かしてはならない。,君自身を守れるのも君しかいないんだ。他人に頼って生きていこうなんて甘えは捨てろ！,顔を上げろ！うなだれていいのは弱い者だけだ。,恐れるな、君が恐れて良いのは、弱さを許してしまう自分自身だ 。,おい、失敗を恐れるんじゃない。土俵に立つ前から負けていてどうする！,関羽見参！邪魔をするものは、叩き切る！,叩き切る！,小林ゆう,修行中の身として、このような栄養に偏りのある食事をするわけにはいかない。,わざわざプレゼントを用意してくれたのか。感謝する。,お、これは張飛の手料理にも引けを取らない美味さだな、ありがとう！,強者が互いを引き寄せ合うとは、まさにこのことだな。先輩と肩を並べられて光栄だ。,また一つ強くなったな、私もうれしいぞ！,うむ、体力回復も修行のうちだ。,自分の弱さと向き合い、それに打ち勝つことでしか人は強くなれない！,戦場で敵なしと言うならば、勉強においても頂点を目指さないわけにはいかないな。,「武聖」の称号などただの飾りに過ぎない。本当の実力は口で語れるものではない。,並の装備など私にとって無いに等しい。,この装備であれば、より一層無駄なく力を発揮できるだろう。感謝する。,トンポーロー定食を食べに行くとするか……スマン、少し腹が減っていてな。,張飛を呼んできてくれないか？少し腹が減った。,むっ、一口どうだ？張飛お手製の弁当だ。ほら、まだ温かいぞ！,眠ってしまったか……風邪をひいたらまずい、送っていくか……ん、思ったより軽いな。,バイトの時間だ。何か手伝うか？,受け取っていないミッションボーナスがあるようだ。忘れるなよ。,学園で事件か？少し確認してくる。,ただやるべきことをやったまでだ。,もう一回だ！負けなど、私は認めない！,填充,填充,填充,填充
52010,曹植,ご主人様には、夢はありますか？私は、作家になりたいです。私の綴った物語で、たくさんの人が幸せになってくれればいいな、って思っています。,本の一冊一冊から作者の人間性が見え隠れするのを、私は心から愛しているのです。,この世界には捨てて良い本など、ただの一冊としてありません。,本を読み終えたら、物語はそこで終わってしまうのでしょうか？いいえ、そうではありません！どんな物語も、私たちの想像の世界へと続いていくのです。,どんな人だって、本の世界でなら、平等に幸せを感じられる！それもまた本の魅力ですね。,寂しくなったら、本を開くんです。本はいつだって、読む者をきらびやかな世界に連れて行ってくれます。,一緒に読書しませんか？,捕らえて見せます！,早見沙織,すみません、このプレゼントは受け取れません。,ありがとうございます。,このプレゼント、すごく気に入りました。これからも、ご主人様の期待を裏切らないように頑張ります。,今日あったことを、しっかり記録しておかないと！これで１０年、２０年、たとえ１００年経ったとしても、私たちの絆が永遠に語り継がれますね！,おはようございます、ご主人様。前に渡した本は読んでくれましたか？,ご主人様、何度も言いましたが、本を読んでいる時にイタズラは……あっ、EXPドリンク？ありがとうございます！,本は私に知識を与えてくれます。知識は知恵となり、やがて私の力になります。,勉強を途中で投げ出すのはいけませんよ。新学期はサボり癖を直しましょう！,ご主人様と勉強していると、毎回新たな発見があります。私の研究方針も、これでようやく決まりました！,甲冑ですか……前回お願いした古書かと思いました。甲冑の数倍は面白いですよ。,うーん、この甲冑だと、本をもう１冊入れるのは難しいようですね……残念です。,一緒に勉強すると約束したからには、最後まで付き合ってもらいますよ！,静かなお部屋ですね。気に入りました！,ご主人様、私の書斎を見てみませんか？,机で寝ちゃうなんて……明日の勉強会の為に、そこまでする必要ないんですよ？何か掛けてあげられる物は……,ご主人様、一緒に勉強してくれるのは嬉しいですけど、バイトに遅刻しますよ。,ご主人様、まだ受け取っていないミッションボーナスがあるようです。,学園で何かあったんでしょうか？一緒に見に行きましょう、ご主人様。,昨日の問題集と比べても、楽な戦いでしたね。,失敗は成功のもと。これで挫ける訳にはいけません。,填充,填充,填充,填充
53001,左慈,弟子をとるのは本意ではありませんが、あなたからは光るものを感じますね。どうでしょう、弟子として、一緒に俗世から離れてみる気はありませんか？,私は弟子をとりません。気の向くままに生きるのが一番ですから。,人の一生はせいぜい百年。悩んでばかりで楽しまないなんて、棒に振っているのと同じです。,道の道とすべきは、常の道に非ず　名の名とすべきは、常の名に非ず。,邪を祓ったのも、ついでのようなもの。礼には及びません。,人の世とは生の流れです。生があれば、必ず死もある。それが万物の理です。,やっかいですね。,流転せよ。,陶山恵実里,はぁ……結局、先輩にも私の志は伝わらなかったようですね……,感謝いたします。,ありがとうございます……ようやく先輩にも、私の志が伝わったのですね……,この長い人生の伴侶として、私はあなたと共にあると誓います。責任、ちゃんと取ってくれますよね？,今日も騒がしい一日になりそうですね。,古きを捨て、新しい物を受け入れてこそ、成長につながります。,難しく考える必要はありません。,すべては自然の赴くままに……,人は地に則り、地は天に則り、天は道に則る。道とは自然に則るべきものなのです。,この法器の威力、試させてもらいます。,珍しい物ですね。大事に使います。,魑魅魍魎たちよ、退きなさい！,ここは、良いところですね。,お久しぶりです、先輩。,身と心を落ち着かせ、浮世と離れるのも、たまには良いものですよ。,邪魔はしません。お仕事頑張ってくださいね。,躊躇う必要はありません。あなたが得るべき正当な報酬です。,学園の力になれることがあれば、と思っていたところです。早速問題の解決にあたります。,魔を滅するのは私の仕事、改まって礼を言われるほどのことでもありません。,あぁ、自然の摂理に綻びが……,填充,填充,填充,填充
53002,偃月,これまで、私の行動は私の感情によって自己制御されていました。これからは、貴方様を守るため、貴方様の決断に従い、貴方様の正義を貫きます。,ご命令とあらば、すぐにでも任務を遂行しましょう。,裁判？そんな単純なプロセスで善悪を評価できるのですか？,私は、命令に従って行動しているだけ。,功績とは後の時代に評されるもの。,夢の世界で逝かせてあげる。それがせめてもの情け。,月の光のもとに。,これで決めます！,杉山里穂,らしくないですね。記憶でも改竄されましたか？,ありがとうございます！,先輩は私の思考だけでなく、感情も読めるのですか？,先輩のおかげで、自分の成すべき事に集中できました。これから先も、長く険しい道のりが続くでしょうが、一緒に歩んで行ければと思います！,おかえりなさい。何かご命令はありますか？,生き残っていくためにも、アップデートは欠かせません！,この程度で限界だと思わないでください！,学業のせいにして、装備のメンテナンスを怠ってはいけません。,制御テクニックが一段階アップしました。ドローンにも新しい機能をつけましょう！,身の丈に合った戦闘服を選ぶことが重要です。,ドローンをアップデートするのに、良いパーツはありませんか？,ご命令を承りました！,今何時ですか？まだ休憩の時間ではないですよね？,こんなドローンの使い方があったなんて！,寝てしまうなんて……せめて、命令を解いてからにしてほしかったですね。,いつもバイト、お疲れ様です。私が代わりに行きましょうか？,ミッションボーナスがご不要なのでしたら、ドローンの強化に回しても構いませんか？,先輩、カオスの襲撃です。ご命令を！,ふっ……お話になりませんね！,イレギュラー発生、直ちに撤退します。,填充,填充,填充,填充
53003,霊帝,これは人形ではない。私のダーリンだ。私達を引き裂こうとする奴は、ダーリンの手で殺されるのよ？あなたは、そんな事しないわよね？,ダーリン、私の声が聞こえるかい？いつも君のことを想っているよ。知っているだろう。,こうしていればいつでも一緒にいられる。離れたりしないからね。,代償を支払わせてやる。,ダーリン、どれだけの時が経とうと、君はずっと美しいままだね。,例え離れ離れになったとしても、私は何処まででも、君を探しに行くよ。,さぁダーリン、起きる時間だよ。,私の人形になりなさい。,小林ゆう,こんな物で私を買収しようというのか？,あなたも、ダーリンが素敵だと思うだろう？,おお、これは悪くない。君もそう思うだろ？ダーリン。,ダーリンに聞いたが、彼女もあなた……彼女はあなたのことが好きなようだ。だから、今後も彼女の傍にいてやってくれ。,昨日よりもずっと素敵だよ、ダーリン。,ダーリンの力が、また強くなったようだ！,この程度の力ではまだ足りない！,ダーリン、もう少し待っていてくれ。もうすぐ君の力を取り戻せそうなんだ！,あの人形？長いこと、彼女とは話していないが、久しぶりに時間を作るとしようか。,ダーリンの新しい衣装か？,人形術を極める上でも、私を補助してくれる新しい装備が必要だな。,待て、行くならダーリンも一緒だ！,ここが私たちの新しい家だよ、ダーリン。,ようやく来たか。ダーリンがお待ちかねだぞ！,おい、起きろ。それともあなたまで人形になったのか？,さっさとバイトに行ってこい！,ダーリンも待ってるんだ、ミッションボーナスを受け取るのを忘れるなよ？,待て、私も連れて行ってくれ。何かダーリンに繋がる手掛かりがあるかもしれない。,私たちは間違いなく、最高のコンビだよ、ダーリン！,これで終わりだと思うなよ！,填充,填充,填充,填充
53004,献帝,新しいご主人？どうでもいい。私は、ただの、人形なんだから。,人形、には、願いなんて、いらない。感情、も、いらない。,絶望も……悲しみも……人形は感じられないの。でも、されたことを忘れる事は無いわ……,幸せ？幸せ、ってなに？笑っていることが幸せ？,あなたにとっての正義が本当にみんなを救うとは限らないわ。,心臓……ちゃんと動いてる……私は、生きている…,人形の苦しみを教えてやる。,あなたも人形にしてあげる！,豊崎愛生,人形に、このプレゼントは、必要ない……,本当に……私にくれるの……,私には、自分の……意志と……趣味が必要？これが……そのはじまり？……ありがとう。,私はこれまで操り人形だった。そしてそれに逆らおうともしなかった。でも、ご主人が勇気を出してくれたんだもの、私も自分の糸を切り離してみるわ。もちろん、私とご主人を繋いだ糸は、長く……永遠に……,ご主人……今日は何をしに来たの？,一気に飲めば、いいの？,弁当を食べる？分かったわ。,新しい教室？新しい友だち？そんなの……いらない……,道具として使いやすくするためだっていうのは、分かっているわ……,装備、変更完了。,これを……私に？,あ……安心して任せて……,部屋がどんなでも、別に構わない。,また来たの？ご主人。,どっちが長時間動かないでいられるか、私と勝負する？負けるつもりはないけど。,まだ終わってない仕事がある、みたい。,受け取ってないミッションボーナスがある、みたい。,私よりも学園のニュースに無関心なのね。,この感情が……勝利した喜びなの？,やっぱり……失敗は好きになれない。,填充,填充,填充,填充
