id,map_id,cell_type,name,desc,num
32,5,3,屋敷12,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「スリングショットまたは刀傘が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,12
33,5,0,,,
34,5,4,屋敷13,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,13
35,5,4,屋敷14,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,14
36,5,2,屋敷15,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,15
37,5,3,屋敷16,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「銀髪または白髪の戦姫（衣装は含まれない）」を選択すると、ボーナスが更に増加するよ！,16
38,5,4,屋敷17,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,17
39,5,0,,,
40,5,3,屋敷18,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「神威学部の戦姫」を選択すると、ボーナスが更に増加するよ！,18
41,5,4,屋敷19,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,19
42,5,2,屋敷20,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。,20
43,5,2,屋敷21,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,21
44,5,0,,,
45,5,0,,,
46,5,0,,,
47,5,0,,,
48,5,3,屋敷22,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「隠匿学部の戦姫」を選択すると、ボーナスが更に増加するよ！,22
49,5,4,屋敷23,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,23
50,5,2,屋敷24,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,24
51,5,0,,,
52,5,0,,,
53,5,3,屋敷25,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「風見学部の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,25
54,5,4,屋敷26,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,26
55,5,2,屋敷27,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。,27
56,5,3,屋敷28,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「雲華学部の戦姫」を選択すると、ボーナスが更に増加するよ！,28
57,5,2,屋敷29,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。,29
58,5,4,屋敷30,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,30
59,5,3,屋敷31,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「外見年齢が16歳の戦姫」を選択すると、ボーナスが更に増加するよ！,31
60,5,0,,,
61,5,0,,,
62,5,2,屋敷32,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,32
63,5,0,,,
64,5,0,,,
65,5,0,,,
66,5,0,,,
67,5,0,,,
68,5,0,,,
69,5,0,,,
70,5,0,,,
71,5,0,,,
72,5,3,屋敷33,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「誕生日が8月または9月の戦姫」を選択すると、ボーナスが更に増加するよ！,33
73,5,4,屋敷34,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,34
74,5,4,屋敷35,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,35
75,5,2,屋敷36,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵が拘束効果（石化、気絶、凍結）を受ける度、ランダムで2体の味方戦姫が自身の最大HP10％のダメージを受ける。,36
76,5,3,屋敷37,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「風見学部の戦姫」を選択すると、ボーナスが更に増加するよ！,37
77,5,3,屋敷38,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「外見年齢が16歳の戦姫」を選択すると、ボーナスが更に増加するよ！,38
78,5,4,屋敷39,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,39
79,5,2,屋敷40,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵は4回ダメージを受ける度、次のダメージを無効化する。,40
80,5,4,屋敷41,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,41
81,5,4,屋敷42,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,42
82,5,2,屋敷43,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,43
83,5,2,屋敷44,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,44
84,5,3,屋敷45,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「誕生日が8月または9月の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,45
85,5,2,屋敷46,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,46
86,5,4,屋敷47,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,47
87,5,2,屋敷48,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,48
88,5,3,屋敷49,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「雲華学部の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,49
89,5,2,屋敷50,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,50
90,5,4,屋敷51,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,51
91,5,0,,,
92,5,2,屋敷52,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。,52
93,5,3,屋敷53,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「スリングショットまたは刀傘が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,53
94,5,4,屋敷54,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,54
95,5,4,屋敷55,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,55
96,5,2,屋敷56,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,56
97,5,3,屋敷57,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「銀髪または白髪の戦姫（衣装は含まれない）」を選択すると、ボーナスが更に増加するよ！,57
98,5,2,屋敷58,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵が拘束効果（石化、気絶、凍結）を受ける度、ランダムで2体の味方戦姫が自身の最大HP10％のダメージを受ける。,58
99,5,3,屋敷59,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「隠匿学部の戦姫」を選択すると、ボーナスが更に増加するよ！,59
100,5,1,屋敷60,スタートマス,60
101,1,0,,,
102,1,0,,,
103,1,0,,,
104,1,0,,,
105,1,5,森01,迷いの森のボスチャレンジ！全力で敵を倒して、物語から抜け出そう！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,01
106,1,0,,,
107,1,0,,,
108,1,0,,,
109,1,0,,,
110,1,0,,,
111,1,0,,,
112,1,0,,,
113,1,2,森02,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵は4回ダメージを受ける度、次のダメージを無効化する。,02
114,1,3,森03,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「ケモミミの戦姫」を選択すると、ボーナスが更に増加するよ！,03
115,1,2,森04,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,04
116,1,0,,,
117,1,4,森05,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,05
118,1,2,森06,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。,06
119,1,0,,,
120,1,0,,,
121,1,0,,,
122,1,4,森07,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,07
123,1,2,森08,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。,08
124,1,4,森09,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,09
125,1,3,森10,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「神威学部の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,10
126,1,2,森11,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,11
127,1,4,森12,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,12
128,1,3,森13,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「量子バラまたは桜の扇子が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,13
129,1,0,,,
130,1,0,,,
131,1,0,,,
132,1,2,森14,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。,14
133,1,3,森15,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「風見学部の戦姫」を選択すると、ボーナスが更に増加するよ！,15
134,1,0,,,
135,1,0,,,
136,1,0,,,
137,1,0,,,
138,1,2,森16,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,16
139,1,4,森17,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,17
140,1,0,,,
141,1,4,森18,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,18
142,1,2,森19,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,19
143,1,4,森20,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,20
144,1,4,森21,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,21
145,1,3,森22,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「外見年齢が16歳の戦姫」を選択すると、ボーナスが更に増加するよ！,22
146,1,4,森23,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,23
147,1,0,,,
148,1,3,森24,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「誕生日が8月または9月の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,24
149,1,2,森25,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵が拘束効果（石化、気絶、凍結）を受ける度、ランダムで2体の味方戦姫が自身の最大HP10％のダメージを受ける。,25
150,1,0,,,
151,1,3,森26,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「雲華学部の戦姫」を選択すると、ボーナスが更に増加するよ！,26
152,1,0,,,
153,1,0,,,
154,1,0,,,
155,1,4,森27,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,27
156,1,2,森28,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵は4回ダメージを受ける度、次のダメージを無効化する。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,28
157,1,4,森29,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,29
158,1,2,森30,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,30
159,1,0,,,
160,1,3,森31,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「スリングショットまたは刀傘が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,31
161,1,2,森32,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。,32
162,1,4,森33,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,33
163,1,3,森34,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「銀髪または白髪の戦姫（衣装は含まれない）」を選択すると、ボーナスが更に増加するよ！,34
164,1,4,森35,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,35
165,1,3,森36,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「隠匿学部の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,36
166,1,4,森37,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,37
167,1,3,森38,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「ケモミミの戦姫」を選択すると、ボーナスが更に増加するよ！,38
168,1,4,森39,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,39
169,1,2,森40,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。,40
170,1,0,,,
171,1,0,,,
172,1,0,,,
173,1,2,森41,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,41
174,1,3,森42,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「神威学部の戦姫」を選択すると、ボーナスが更に増加するよ！,42
175,1,2,森43,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,43
176,1,3,森44,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「量子バラまたは桜の扇子が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,44
177,1,2,森45,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。,45
178,1,2,森46,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,46
179,1,0,,,
180,1,0,,,
181,1,0,,,
182,1,0,,,
183,1,4,森47,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,47
184,1,4,森48,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,48
185,1,3,森49,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「風見学部の戦姫」を選択すると、ボーナスが更に増加するよ！,49
186,1,3,森50,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「外見年齢が16歳の戦姫」を選択すると、ボーナスが更に増加するよ！,50
187,1,4,森51,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,51
188,1,0,,,
189,1,0,,,
190,1,0,,,
191,1,1,森52,スタートマス,52
192,1,2,森53,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵が拘束効果（石化、気絶、凍結）を受ける度、ランダムで2体の味方戦姫が自身の最大HP10％のダメージを受ける。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,53
193,1,3,森54,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「誕生日が8月または9月の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,54
194,1,2,森55,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵は4回ダメージを受ける度、次のダメージを無効化する。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,55
195,1,3,森56,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「雲華学部の戦姫」を選択すると、ボーナスが更に増加するよ！,56
196,1,2,森57,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,57
197,1,4,森58,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,58
198,1,2,森59,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。,59
199,1,2,森60,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。,60
200,1,0,,,
201,2,0,,,
202,2,0,,,
203,2,5,城01,見覚えのある城のボスチャレンジ！全力で敵を倒して、物語から抜け出そう！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,01
204,2,0,,,
205,2,4,城02,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,02
206,2,0,,,
207,2,2,城03,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,03
208,2,0,,,
209,2,0,,,
210,2,0,,,
211,2,0,,,
212,2,2,城04,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。,04
213,2,4,城05,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,05
214,2,2,城06,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,06
215,2,3,城07,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「スリングショットまたは刀傘が好きな戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,07
216,2,2,城08,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,08
217,2,4,城09,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,09
218,2,3,城10,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「銀髪または白髪の戦姫（衣装は含まれない）」を選択すると、ボーナスが更に増加するよ！,10
219,2,2,城11,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵が拘束効果（石化、気絶、凍結）を受ける度、ランダムで2体の味方戦姫が自身の最大HP10％のダメージを受ける。,11
220,2,0,,,
221,2,0,,,
222,2,0,,,
223,2,3,城12,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「隠匿学部の戦姫」を選択すると、ボーナスが更に増加するよ！,12
224,2,4,城13,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,13
225,2,0,,,
226,2,3,城14,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「ケモミミの戦姫」を選択すると、ボーナスが更に増加するよ！,14
227,2,2,城15,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：敵は4回ダメージを受ける度、次のダメージを無効化する。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,15
228,2,0,,,
229,2,0,,,
230,2,0,,,
231,2,0,,,
232,2,4,城16,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,16
233,2,2,城17,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,17
234,2,4,城18,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,18
235,2,2,城19,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方戦姫がBUFF状態の場合、BUFF1つにつき攻撃力が10％ダウンする。,19
236,2,4,城20,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,20
237,2,2,城21,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：ターン終了時に、残りHPが最も高い味方戦姫が、自身の最大HP20％のダメージを受ける。,21
238,2,3,城22,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「神威学部の戦姫」を選択すると、ボーナスが更に増加するよ！\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,22
239,2,2,城23,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,23
240,2,0,,,
241,2,4,城24,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,24
242,2,3,城25,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「量子バラまたは桜の扇子が好きな戦姫」を選択すると、ボーナスが更に増加するよ！,25
243,2,0,,,
244,2,0,,,
245,2,0,,,
246,2,0,,,
247,2,0,,,
248,2,2,城26,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える継続ダメージが80％減少。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,26
249,2,4,城27,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,27
250,2,0,,,
251,2,0,,,
252,2,2,城28,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：味方が与える会心ダメージが80％減少。,28
253,2,0,,,
254,2,4,城29,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,29
255,2,2,城30,自身の戦姫、または協力NPCで敵と戦って、ボーナスを獲得しよう！ダメージが高い程、ボーナスがアップするよ！\n特殊チャレンジ：無,30
256,2,3,城31,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「風見学部の戦姫」を選択すると、ボーナスが更に増加するよ！,31
257,2,4,城32,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。,32
258,2,4,城33,イベントが発生！イベントの内容と選択肢の結果により、ボーナスを獲得します。\nメインチャレンジ：当マスのチャレンジではボーナスが増加します。,33
259,2,3,城34,支援チャレンジに参加する戦姫を選択して、ボーナスを獲得！「外見年齢が16歳の戦姫」を選択すると、ボーナスが更に増加するよ！,34
260,2,0,,,
261,2,0,,,
