id,unknown_2,name,desc
65201700,張飛,通常攻撃,通常攻撃
65300100,劉表,通常攻撃,通常攻撃
65300200,祝融,通常攻撃,通常攻撃
65300300,郭氏,通常攻撃,通常攻撃
65300400,孫尚香,通常攻撃,通常攻撃
65300500,司馬昭,通常攻撃,通常攻撃
65300600,水鏡,通常攻撃,通常攻撃
65301100,偃月,通常攻撃,通常攻撃
65301200,張角,通常攻撃,通常攻撃
65301300,曹休,通常攻撃,通常攻撃
65301400,魏延,通常攻撃,通常攻撃
65301500,献帝,通常攻撃,通常攻撃
65301600,左慈,通常攻撃,通常攻撃
65301700,黄月英,通常攻撃,通常攻撃
65401100,蔡文姫,通常攻撃,通常攻撃
65401200,馬謖,通常攻撃,通常攻撃
65401300,呂蒙,通常攻撃,通常攻撃
65401400,張仲景,通常攻撃,通常攻撃
65401500,何皇后,通常攻撃,通常攻撃
65401600,諸葛亮,通常攻撃,通常攻撃
65401700,呂玲綺,通常攻撃,通常攻撃
65501100,于吉,通常攻撃,通常攻撃
65501200,李儒,通常攻撃,通常攻撃
65501300,ルシファー,通常攻撃,通常攻撃
65501400,郭嘉,通常攻撃,通常攻撃
65601100,ガブリエル,通常攻撃,通常攻撃
65601200,法正,通常攻撃,通常攻撃
65601300,ミカエル,通常攻撃,通常攻撃
65601400,龐統,通常攻撃,通常攻撃
75100100,董卓,通常攻撃,通常攻撃
75100200,ドラキュラ,通常攻撃,通常攻撃
75100300,孟獲,通常攻撃,通常攻撃
75100400,甘夫人,通常攻撃,通常攻撃
75100500,周瑜,通常攻撃,通常攻撃
75100600,孫悟空,通常攻撃,通常攻撃
75100700,司馬懿,通常攻撃,通常攻撃
75100800,張郃,通常攻撃,通常攻撃
75100900,鄧艾,通常攻撃,通常攻撃
75101000,千本桜,通常攻撃,通常攻撃
75200100,夏侯惇,通常攻撃,通常攻撃
75200200,趙雲,通常攻撃,通常攻撃
75200300,大喬,通常攻撃,通常攻撃
75200400,夏侯淵,通常攻撃,通常攻撃
75200500,関羽,通常攻撃,通常攻撃
75200600,曹植,通常攻撃,通常攻撃
75200700,荀彧,通常攻撃,通常攻撃
75200800,貂蝉,通常攻撃,通常攻撃
75200900,曹操,通常攻撃,通常攻撃
75201000,張飛,通常攻撃,通常攻撃
75300100,漢霊帝,通常攻撃,通常攻撃
75300200,織田信長,通常攻撃,通常攻撃
75300300,姜維,通常攻撃,通常攻撃
75300400,豊臣秀吉,通常攻撃,通常攻撃
75300500,伊達政宗,通常攻撃,通常攻撃
75300600,方天,通常攻撃,通常攻撃
75300700,偃月,通常攻撃,通常攻撃
75300800,献帝,通常攻撃,通常攻撃
75300900,左慈,通常攻撃,通常攻撃
75301000,黄月英,通常攻撃,通常攻撃
75400100,黄忠,通常攻撃,通常攻撃
75400200,許褚,通常攻撃,通常攻撃
75400300,劉表,通常攻撃,通常攻撃
75400400,祝融,通常攻撃,通常攻撃
75400500,郭氏,通常攻撃,通常攻撃
75400600,孫尚香,通常攻撃,通常攻撃
75400700,蔡文姫,通常攻撃,通常攻撃
75400800,呂蒙,通常攻撃,通常攻撃
75400900,諸葛亮,通常攻撃,通常攻撃
75401000,呂玲綺,通常攻撃,通常攻撃
75500100,司馬昭,通常攻撃,通常攻撃
75500200,于吉,通常攻撃,通常攻撃
75500300,ルシファー,通常攻撃,通常攻撃
75500400,郭嘉,通常攻撃,通常攻撃
75600100,水鏡,通常攻撃,通常攻撃
75600200,ガブリエル,通常攻撃,通常攻撃
75600300,ミカエル,通常攻撃,通常攻撃
75600400,龐統,通常攻撃,通常攻撃
100000100,石像鬼,通常攻撃,通常攻撃
100000200,ベヒーモス,通常攻撃,通常攻撃
100000300,ヒドラ,通常攻撃,通常攻撃
100000400,バハムート,通常攻撃,通常攻撃
100000500,ボーンドラゴン,通常攻撃,通常攻撃
100000600,窮奇,通常攻撃,通常攻撃
100000700,ぼんやりちゃんX,通常攻撃,通常攻撃
100000800,闇の教団の使徒X,通常攻撃,通常攻撃
100000900,正直な人X,通常攻撃,通常攻撃
100001000,山師X,通常攻撃,通常攻撃
100001100,小悪魔X,通常攻撃,通常攻撃
100001200,金角X,通常攻撃,通常攻撃
100001300,ベラX,通常攻撃,通常攻撃
100001400,偵察兵X,通常攻撃,通常攻撃
201,王元姫,通常攻撃切替,通常攻撃切替
202,夏侯淵,通常攻撃切替,通常攻撃切替
203,関羽,通常攻撃切替,通常攻撃切替
204,沙摩柯,通常攻撃切替,通常攻撃切替
208,小喬,通常攻撃切替,通常攻撃切替
209,関羽,通常攻撃切替,通常攻撃切替
212,夏侯淵,通常攻撃切替,通常攻撃切替
213,関羽,通常攻撃切替,通常攻撃切替
216,何皇后,通常攻撃切替,通常攻撃切替
217,貂蝉,通常攻撃切替,通常攻撃切替
218,貂蝉,通常攻撃切替,通常攻撃切替
219,貂蝉,通常攻撃切替,通常攻撃切替
220,何皇后,通常攻撃切替,通常攻撃切替
221,何皇后,通常攻撃切替,通常攻撃切替
235,劉表,通常攻撃切替,通常攻撃切替
236,方天,通常攻撃切替,通常攻撃切替
237,劉表,通常攻撃切替,通常攻撃切替
238,方天,通常攻撃切替,通常攻撃切替
240,ドラキュラ,通常攻撃切替,通常攻撃切替
241,ドラキュラ,通常攻撃切替,通常攻撃切替
242,ドラキュラ,通常攻撃切替,通常攻撃切替
243,周瑜,通常攻撃切替,通常攻撃切替
244,周瑜,通常攻撃切替,通常攻撃切替
245,周瑜,通常攻撃切替,通常攻撃切替
247,劉表,通常攻撃切替,通常攻撃切替
260,千本桜,通常攻撃切替,通常攻撃切替
261,千本桜,通常攻撃切替,通常攻撃切替
262,千本桜,通常攻撃切替,通常攻撃切替
263,郭嘉,通常攻撃切替,通常攻撃切替
264,郭嘉,通常攻撃切替,通常攻撃切替
265,郭嘉,通常攻撃切替,通常攻撃切替
266,龐統,通常攻撃切替,通常攻撃切替
267,龐統,通常攻撃切替,通常攻撃切替
268,龐統,通常攻撃切替,通常攻撃切替
270,黄月英,通常攻撃切替,通常攻撃切替
271,黄月英,通常攻撃切替,通常攻撃切替
272,黄月英,通常攻撃切替,通常攻撃切替
273,呂玲綺,通常攻撃切替,通常攻撃切替
274,呂玲綺,通常攻撃切替,通常攻撃切替
275,呂玲綺,通常攻撃切替,通常攻撃切替
1100101,廖化,衝撃,1体の敵に攻撃力180%のダメージを与える。
1100201,阮籍,天下降臨枕,前列の敵に攻撃力126%のダメージを与える。
1100301,王平,粉砕,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力48%の追加ダメージを与える。
1200101,曹洪,重撃,1体の敵に攻撃力180%のダメージを与える。
1200201,紀霊,全力打撃,後列の敵に攻撃力90%のダメージを与える。
1200301,韓当,重撃,1体の敵に攻撃力180%のダメージを与える。
1300101,凌統,報復,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力48%の追加ダメージを与える。
1300201,ジャコランタン,致命の打撃,ランダムで1体の敵に攻撃力180%のダメージを与え、命中した敵がレンジャーの場合、攻撃力50%の追加ダメージを与える。
1300301,馬雲リョク,迎撃,前列の敵に攻撃力126%のダメージを与える。
1400101,管輅,奇襲,1体の敵に攻撃力180%のダメージを与える。
1400201,盧植,フェイント,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力48%の追加ダメージを与える。
1400301,田豊,ひぃふぅみぃ,前列の敵に攻撃力126%のダメージを与える。
2100101,夏侯玄,無鉄砲,ランダムで1体の敵に攻撃力90%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]凍結[-][/c]させる。\n[c][01a310]凍結：[-][/c]\n拘束効果。凍結した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
2100201,程普,粉砕,後列の敵からランダムで2体の敵に攻撃力104%のダメージを与え、2ターンの間攻撃力18%の追加ダメージを与える。
2100301,韓遂,クリーンヒット,後列の敵からランダムで1体に攻撃力の190%のダメージを与える。
2100401,曹芳,重撃,ランダムで1体の敵に攻撃力90%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
2200101,馬良,急襲,前列の敵に攻撃力133%のダメージを与え、2ターンの間速度を20減少する。
2200201,龐会,重撃,ランダムで1体の敵に攻撃力90%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
2200301,黄蓋,報復,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力54%の追加ダメージを与える。
2200401,胡車児,重撃,ランダムで1体の敵に攻撃力190%のダメージを与える。
2300101,張宝,重撃,HPが最も低い敵に攻撃力171％のダメージを与える。
2300201,張梁,全力打撃,後列の敵に攻撃力65%のダメージを与え、2ターンの間攻撃力18%の追加ダメージを与える。
2300301,猿飛佐助,落石,1体の敵に攻撃力100%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
2300401,沙摩柯,リベンジ,後列の敵に攻撃力65%のダメージを与え、2ターンの間攻撃力18%の追加ダメージを与える。
2400101,公孫瓚,フェイント,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力54%の追加ダメージを与える。
2400201,丁奉,クリーンヒット,1体の敵に攻撃力130%のダメージを与え、100%の確率で2ターンの間、目標を[c][01a310]沈黙[-][/c]させる。\n[c][01a310]沈黙：[-][/c]\n拘束効果。沈黙した戦姫はアクティブスキルを発動できない。
2400301,華雄,重撃,1体の敵に攻撃力90%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
2400401,鐘繇,急襲,1体の敵に攻撃力100%のダメージを与え、2ターンの間攻撃力54%の追加ダメージを与える。
3100101,朱然,コイル,前列の敵に攻撃力77%のダメージを与え、35%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3100201,玉兎,鋭刃,1体の敵に攻撃力170%のダメージを与え、2ターンの間防御力を24%減少させる。
3100301,孔融,無鉄砲,ランダムで1体の敵に攻撃力110%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]凍結[-][/c]させる。\n[c][01a310]凍結：[-][/c]\n拘束効果。凍結した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3100401,王双,乱撃,前列の敵に攻撃力147%のダメージを与える。
3100501,孫堅,鋭刃,前列の敵に攻撃力112%のダメージを与え、2ターンの間防御力を21%減少させる。敵がウォーリアの場合、50%の確率で1ターンの間[c][01a310]凍結[-][/c]させる。\n[c][01a310]凍結：[-][/c]\n拘束効果。凍結した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3200101,郭図,驚愕,前列の敵に攻撃力112%のダメージを与え、前列の味方のHPを攻撃力44%分回復する。
3200201,エドワード,撃墜,後列の敵をランダムで1体、攻撃力180%のダメージを与え、2ターンの間自分のブロックを15%アップする。
3200301,何進,ホーリーライト,ランダムで1体の敵に攻撃力160%のダメージを与え、HPが最も低い味方を攻撃力75%分回復する。
3200401,陳登,コイル,ランダムで1体の敵に攻撃力110%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3200501,織田信忠,衝突,ランダムで3体の敵に攻撃力140%のダメージを与え、命中した敵がアサシンの場合、40%の確率で2ターンの間[c][01a310]石化[-][/c]させる。\n[c][01a310]石化：[-][/c]\n拘束効果。石化した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3300101,鍾会,フェイント,1体の敵に攻撃力110%のダメージを与え、2ターンの間攻撃力60%の追加ダメージを与える。
3300201,蔣幹,踏み付け,前列の敵に攻撃力147%のダメージを与え、その中にウォーリアの敵が居る場合、2ターンの間防御力を21%減少させる。
3300301,司馬師,ビート,後列の敵に攻撃力105%のダメージを与える。
3300401,夏侯覇,報復,1体の敵に攻撃力150%のダメージを与え、2ターンの間攻撃力36%の追加ダメージを与える。
3300501,毛利元就,迎撃,前列の敵に攻撃力の77%のダメージを与え、2ターンの間攻撃力42%の追加ダメージを与える。
3400101,曹性,真剣打撃,前列の敵に攻撃力70%のダメージを与え、2ターンの間攻撃力46%の追加ダメージを与える。
3400201,徐盛,全力打撃,後列の敵からランダムで2体、攻撃力147%のダメージを与える。
3400301,蔣欽,不意打ち,1体の敵に攻撃力160%のダメージを与え、前列の味方1体のHPを攻撃力75%分回復する。
3400401,高順,フェイント,1体の敵に攻撃力120%のダメージを与え、2ターンの間攻撃力54%の追加ダメージを与える。
3400501,梅英毒,奇襲,前列の敵に攻撃力119%のダメージを与え、2ターンの間防御力を21%減少させる。
3500101,曹叡,精神攻撃,ランダムで3体の敵に攻撃力110%のダメージを与え、命中した敵がアサシンの場合、100%の確率で2ターンの間[c][01a310]石化[-][/c]させる。\n[c][01a310]石化：[-][/c]\n拘束効果。石化した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
3600101,嫦娥,ホーリーライト,ランダムで1体の敵に攻撃力110%のダメージを与え、100%の確率で2ターンの間目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
4100101,周泰,嗜血打撃,1体の敵に攻撃力180%のダメージを与え、自分のHPを攻撃力75%分回復する。
4100201,赤兎,ワイルドパンクチャー,前列の敵に攻撃力140%のダメージを与え、2ターンの間自分のブレイクを15%アップする。
4100301,馬超,ウィンドアタック,ランダムで後列にいる1体の敵に攻撃力200%のダメージを与え、2ターンの間自分の突破力を15%アップする。
4100401,楊修,勝者は王,前列の敵に攻撃力126%のダメージを与え、30%の確率で2ターンの間[c][01a310]凍結[-][/c]させる。更にHPが最も低い味方のHPを攻撃力90%分回復する。\n[c][01a310]凍結：[-][/c]\n拘束効果。凍結した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
4100501,顔良,霊魂の刃,後列の敵に攻撃力115%のダメージを与える。
4100601,禰衡,妖血沸騰,前列の敵に攻撃力130%のダメージを与え、2ターンの間ブロックを10%減少させる。
4100701,文醜,アサシンの命,前列の敵に攻撃力140%のダメージを与え、ウォーリアの敵に50%の追加ダメージを与える。
4100801,張春華,バタフライ効果,ランダムで2体の敵に攻撃力144%のダメージを与え、敵戦姫が倒れるまで、毎ターン攻撃力13%の追加ダメージを与える。
4200101,小喬,撃鼓伝花,後列の敵に攻撃力85%のダメージを与え、2ターンの間自分の攻撃力が30%アップする。
4200201,典韋,神兵天降,1体の敵に攻撃力200%のダメージを与え、2ターンの間自分の防御力を15%アップする。
4200301,孫策,炎獅拳,後列の敵に攻撃力90%のダメージを与え、2ターンの間防御力を15%減少させる。
4200401,甄姬,氷の吐息,全ての敵に攻撃力51%のダメージを与え、15%の確率で2ターンの間敵を[c][01a310]凍結[-][/c]させる。\n[c][01a310]凍結：[-][/c]\n拘束効果。凍結した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
4200501,荀攸,爆裂実験,HPが最も低い敵に攻撃力135%のダメージを与え、2ターンの間攻撃力43%の追加ダメージを与える。
4200601,曹沖,イタズラ,前列の敵に攻撃力161%のダメージを与える。
4200701,劉禅,マジックキャンディ,前列の敵に攻撃力119%のダメージを与え、2ターンの間自分の防御力を30%アップする。
4200801,徐晃,山崩地滑,HPが最も低い敵に攻撃力180%のダメージを与え、命中した敵がアサシンの場合、50%の追加ダメージを与える。
4300101,魯粛,魔除け,前列の敵に攻撃力84%のダメージを与え、35%の確率で2ターンの間、目標を[c][01a310]気絶[-][/c]させる。\n[c][01a310]気絶：[-][/c]\n拘束効果。気絶した戦姫はアクティブスキルを発動できず、通常攻撃、追撃、カウンターも行えない。
4300201,曹休,メカ粉砕,全ての敵に攻撃力69%のダメージを与える。
4300301,王允,急襲,HPが最も低い敵に攻撃力162%のダメージを与え、自分のHPを攻撃力75%分回復する。
4300401,步練師,魂剣乱舞,後列の敵に攻撃力90%のダメージを与え、2ターンの間会心率を12.5%減少させる。
4300501,文聘,ショックミサイル,後列の敵に攻撃力40%のダメージを与え、2ターンの間攻撃力45%の追加ダメージを与える。
4300601,張角,高圧電流,ランダムで2体の敵に攻撃力184%のダメージを与え、命中した敵がアサシンの場合、攻撃力60%の追加ダメージを与える。
4300701,魏延,追魂奪命,HPが最も低い敵に攻撃力144%のダメージを与え、HPが最も低い味方のHPを攻撃力180%分回復する。
4300801,諸葛瑾,プログラムチェック,後列の敵に攻撃力90%のダメージを与え、2ターンの間スキルダメージを25%減少させる。
4400101,袁術,サプライズギフト,全ての敵に攻撃力69%のダメージを与え、50%の確率で2ターンの間、アサシンの敵を[c][01a310]沈黙[-][/c]させる。\n[c][01a310]沈黙：[-][/c]\n拘束効果。沈黙した戦姫はアクティブスキルを発動できない。
