id,name,skill_name,ex_skill_desc
751007015,司馬懿,毒念爆炸,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]毒[-][/c]ダメージ倍率が{2}にアップ、[c][01a310]気絶[-][/c]させる確率が{3}にアップ。
751007021,司馬懿,赤毒印,攻撃力アップ効果が{1}にアップ。
751007022,司馬懿,赤毒印,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751007023,司馬懿,赤毒印,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751007024,司馬懿,赤毒印,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751007025,司馬懿,赤毒印,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751007031,司馬懿,束縛一擊,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751007032,司馬懿,束縛一擊,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751007033,司馬懿,束縛一擊,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751007034,司馬懿,束縛一擊,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751007035,司馬懿,束縛一擊,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751007041,司馬懿,暗毒術,[c][01a310]毒[-][/c]ダメージ倍率が{1}にアップ。
751007042,司馬懿,暗毒術,[c][01a310]毒[-][/c]ダメージ倍率が{1}にアップ。
751007043,司馬懿,暗毒術,[c][01a310]毒[-][/c]ダメージ倍率が{1}にアップ。
751007044,司馬懿,暗毒術,[c][01a310]毒[-][/c]ダメージ倍率が{1}にアップ。
751007045,司馬懿,暗毒術,[c][01a310]毒[-][/c]ダメージ倍率が{1}にアップ。
751008011,張合,詭異卡牌,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ。
751008012,張合,詭異卡牌,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ。
751008013,張合,詭異卡牌,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ。
751008014,張合,詭異卡牌,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ。
751008015,張合,詭異卡牌,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ、回復量が{3}にアップ。
751008021,張合,放血,[c][01a310]流血[-][/c]ダメージ倍率が{1}にアップ。
751008022,張合,放血,[c][01a310]流血[-][/c]ダメージ倍率が{1}にアップ。
751008023,張合,放血,[c][01a310]流血[-][/c]ダメージ倍率が{1}にアップ。
751008024,張合,放血,[c][01a310]流血[-][/c]ダメージ倍率が{1}にアップ。
751008025,張合,放血,[c][01a310]流血[-][/c]ダメージ倍率が{1}にアップ、突破力アップ効果が{2}にアップ。
751008031,張合,殺戮意志,攻撃力アップ効果が{1}にアップ。
751008032,張合,殺戮意志,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751008033,張合,殺戮意志,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751008034,張合,殺戮意志,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751008035,張合,殺戮意志,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751008041,張合,飲血,回復量が{1}にアップ。
751008042,張合,飲血,回復量が{1}にアップ。
751008043,張合,飲血,回復量が{1}にアップ。
751008044,張合,飲血,回復量が{1}にアップ。
751008045,張合,飲血,回復量が{1}にアップ。
751009011,鄧艾,極寒之怒,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751009012,鄧艾,極寒之怒,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751009013,鄧艾,極寒之怒,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751009014,鄧艾,極寒之怒,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751009015,鄧艾,極寒之怒,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]凍結[-][/c]させる確率が{2}にアップ。
751009021,鄧艾,冰霜領域,ウォーリア以外の敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{1}にアップ。
751009022,鄧艾,冰霜領域,ウォーリア以外の敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{1}にアップ、ウォーリアの敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{2}にアップ。
751009023,鄧艾,冰霜領域,ウォーリア以外の敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{1}にアップ、ウォーリアの敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{2}にアップ。
751009024,鄧艾,冰霜領域,ウォーリア以外の敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{1}にアップ、ウォーリアの敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{2}にアップ。
751009025,鄧艾,冰霜領域,ウォーリア以外の敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{1}にアップ、ウォーリアの敵に攻撃された際に[c][01a310]凍結[-][/c]させる確率が{2}にアップ。
751009031,鄧艾,冰霜之主,攻撃力アップ効果が{1}にアップ。
751009032,鄧艾,冰霜之主,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751009033,鄧艾,冰霜之主,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751009034,鄧艾,冰霜之主,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751009035,鄧艾,冰霜之主,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751009041,鄧艾,冰晶涅槃,回復量が自身の最大HPの{1}にアップ。
751009042,鄧艾,冰晶涅槃,回復量が自身の最大HPの{1}にアップ。
751009043,鄧艾,冰晶涅槃,回復量が自身の最大HPの{1}にアップ。
751009044,鄧艾,冰晶涅槃,回復量が自身の最大HPの{1}にアップ。
751009045,鄧艾,冰晶涅槃,回復量が自身の最大HPの{1}にアップ。
751010011,千本櫻,緋櫻之舞,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751010012,千本櫻,緋櫻之舞,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751010013,千本櫻,緋櫻之舞,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751010014,千本櫻,緋櫻之舞,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751010015,千本櫻,緋櫻之舞,スキルの攻撃力によるダメージ倍率が{1}にアップ、敵の防御力の減少量が{2}にアップ。
751010021,千本櫻,劍道之心,攻撃力アップ効果が{1}にアップ。
751010022,千本櫻,劍道之心,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751010023,千本櫻,劍道之心,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751010024,千本櫻,劍道之心,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751010025,千本櫻,劍道之心,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751010031,千本櫻,殺意之痕,[c][01a310]石化[-][/c]状態の敵へのダメージアップ効果が{1}にアップ。
751010032,千本櫻,殺意之痕,[c][01a310]石化[-][/c]状態の敵へのダメージアップ効果が{1}にアップ、後列の敵へのダメージ倍率が{2}にアップ。
751010033,千本櫻,殺意之痕,[c][01a310]石化[-][/c]状態の敵へのダメージアップ効果が{1}にアップ、後列の敵へのダメージ倍率が{2}にアップ。
751010034,千本櫻,殺意之痕,[c][01a310]石化[-][/c]状態の敵へのダメージアップ効果が{1}にアップ、後列の敵へのダメージ倍率が{2}にアップ。
751010035,千本櫻,殺意之痕,[c][01a310]石化[-][/c]状態の敵へのダメージアップ効果が{1}にアップ、後列の敵へのダメージ倍率が{2}にアップ。
751010041,千本櫻,殘心,ダメージ軽減アップ効果が{1}にアップ。
751010042,千本櫻,殘心,ダメージ軽減アップ効果が{1}にアップ。
751010043,千本櫻,殘心,ダメージ軽減アップ効果が{1}にアップ。
751010044,千本櫻,殘心,ダメージ軽減アップ効果が{1}にアップ。
751010045,千本櫻,殘心,ダメージ軽減アップ効果が{1}にアップ。
751011011,巴尼拉,黑暗童謠,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751011012,巴尼拉,黑暗童謠,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]毒[-][/c]ダメージ倍率が{2}にアップ。
751011013,巴尼拉,黑暗童謠,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]毒[-][/c]ダメージ倍率が{2}にアップ。
751011014,巴尼拉,黑暗童謠,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]毒[-][/c]ダメージ倍率が{2}にアップ。
751011015,巴尼拉,黑暗童謠,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]毒[-][/c]ダメージ倍率が{2}にアップ。
751011021,巴尼拉,高速詠唱,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751011022,巴尼拉,高速詠唱,スキルの攻撃力によるダメージ倍率が{1}にアップ、敵の攻撃力の吸収量が{2}にアップ。
751011023,巴尼拉,高速詠唱,スキルの攻撃力によるダメージ倍率が{1}にアップ、敵の攻撃力の吸収量が{2}にアップ。
751011024,巴尼拉,高速詠唱,スキルの攻撃力によるダメージ倍率が{1}にアップ、敵の攻撃力の吸収量が{2}にアップ。
751011025,巴尼拉,高速詠唱,スキルの攻撃力によるダメージ倍率が{1}にアップ、敵の攻撃力の吸収量が{2}にアップ。
751011031,巴尼拉,魔法專精,攻撃力アップ効果が{1}にアップ。
751011032,巴尼拉,魔法專精,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751011033,巴尼拉,魔法專精,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751011034,巴尼拉,魔法專精,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751011035,巴尼拉,魔法專精,攻撃力アップ効果が{1}にアップ、HPアップ効果が{2}にアップ。
751011041,巴尼拉,魔力回收,HP回復量が{1}にアップ。
751011042,巴尼拉,魔力回收,HP回復量が{1}にアップ。
751011043,巴尼拉,魔力回收,HP回復量が{1}にアップ。
751011044,巴尼拉,魔力回收,HP回復量が{1}にアップ。
751011045,巴尼拉,魔力回收,HP回復量が{1}にアップ、エネルギー回復量が{2}ptにアップ。
751012011,芬里爾,重牙碎岳,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751012012,芬里爾,重牙碎岳,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751012013,芬里爾,重牙碎岳,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751012014,芬里爾,重牙碎岳,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751012015,芬里爾,重牙碎岳,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][01a310]流血[-][/c]ダメージ倍率が{2}にアップ。
751012021,芬里爾,狼魂沸血,HPアップ効果が{1}にアップ。
751012022,芬里爾,狼魂沸血,HPアップ効果が{1}にアップ、攻撃力アップ効果が{2}にアップ。
751012023,芬里爾,狼魂沸血,HPアップ効果が{1}にアップ、攻撃力アップ効果が{2}にアップ。
751012024,芬里爾,狼魂沸血,HPアップ効果が{1}にアップ、攻撃力アップ効果が{2}にアップ。
751012025,芬里爾,狼魂沸血,HPアップ効果が{1}にアップ、攻撃力アップ効果が{2}にアップ。
751012031,芬里爾,戰鬥狂熱,攻撃力アップ効果が{1}にアップ。
751012032,芬里爾,戰鬥狂熱,攻撃力アップ効果が{1}にアップ、会心ダメージアップ効果が{2}にアップ。
751012033,芬里爾,戰鬥狂熱,攻撃力アップ効果が{1}にアップ、会心ダメージアップ効果が{2}にアップ。
751012034,芬里爾,戰鬥狂熱,攻撃力アップ効果が{1}にアップ、会心ダメージアップ効果が{2}にアップ。
751012035,芬里爾,戰鬥狂熱,攻撃力アップ効果が{1}にアップ、会心ダメージアップ効果が{2}にアップ。
751012041,芬里爾,亡命迎擊,ダメージ量が敵の最大HPの{1}にアップ。
751012042,芬里爾,亡命迎擊,ダメージ量が敵の最大HPの{1}にアップ、HPへの変換割合が与ダメージ量の{2}にアップ。
751012043,芬里爾,亡命迎擊,ダメージ量が敵の最大HPの{1}にアップ、HPへの変換割合が与ダメージ量の{2}にアップ。
751012044,芬里爾,亡命迎擊,ダメージ量が敵の最大HPの{1}にアップ、HPへの変換割合が与ダメージ量の{2}にアップ。
751012045,芬里爾,亡命迎擊,ダメージ量が敵の最大HPの{1}にアップ、HPへの変換割合が与ダメージ量の{2}にアップ。
751013011,薇薇安,群星隕落,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751013012,薇薇安,群星隕落,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751013013,薇薇安,群星隕落,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751013014,薇薇安,群星隕落,スキルの攻撃力によるダメージ倍率が{1}にアップ。
751013015,薇薇安,群星隕落,スキルの攻撃力によるダメージ倍率が{1}にアップ、[c][e28002]月影[-][/c]による回復量が、味方対象の最大HPの{2}にアップ。
751013021,薇薇安,聆聽星聲,HPアップ効果が{1}にアップ。
751013022,薇薇安,聆聽星聲,HPアップ効果が{1}にアップ、速度アップ効果が{2}にアップ。
751013023,薇薇安,聆聽星聲,HPアップ効果が{1}にアップ、速度アップ効果が{2}にアップ。
751013024,薇薇安,聆聽星聲,HPアップ効果が{1}にアップ、速度アップ効果が{2}にアップ。
751013025,薇薇安,聆聽星聲,HPアップ効果が{1}にアップ、速度アップ効果が{2}にアップ。
751013031,薇薇安,星軌預言,エネルギーを減少させる確率が{1}にアップ。
751013032,薇薇安,星軌預言,エネルギーを減少させる確率が{1}にアップ、速度を減少させる確率が{2}にアップ。
751013033,薇薇安,星軌預言,エネルギーを減少させる確率が{1}にアップ、速度を減少させる確率が{2}にアップ。
751013034,薇薇安,星軌預言,エネルギーを減少させる確率が{1}にアップ、速度を減少させる確率が{2}にアップ。
751013035,薇薇安,星軌預言,エネルギーを減少させる確率が{1}にアップ、速度を減少させる確率が{2}にアップ。
751013041,薇薇安,星月聯結,ビビアンがダメージを受けた時、[c][e28002]星月[-][/c]を付与された敵の受けるダメージが、ビビアンが受けたダメージの{1}にアップ。
751013042,薇薇安,星月聯結,ビビアンがダメージを受けた時、[c][e28002]星月[-][/c]を付与された敵の受けるダメージが、ビビアンが受けたダメージの{1}にアップ。
751013043,薇薇安,星月聯結,ビビアンがダメージを受けた時、[c][e28002]星月[-][/c]を付与された敵の受けるダメージが、ビビアンが受けたダメージの{1}にアップ。
751013044,薇薇安,星月聯結,ビビアンがダメージを受けた時、[c][e28002]星月[-][/c]を付与された敵の受けるダメージが、ビビアンが受けたダメージの{1}にアップ。
751013045,薇薇安,星月聯結,ビビアンがダメージを受けた時、[c][e28002]星月[-][/c]を付与された敵の受けるダメージが、ビビアンが受けたダメージの{1}にアップ。ビビアンがマイナス効果を受けた時、[c][e28002]星月[-][/c]を付与された敵が同じ効果を受ける確率が{2}にアップ。
752001011,夏侯惇,合金風暴,スキルの攻撃力によるダメージ倍率が{1}にアップ。
752001012,夏侯惇,合金風暴,スキルの攻撃力によるダメージ倍率が{1}にアップ。
752001013,夏侯惇,合金風暴,スキルの攻撃力によるダメージ倍率が{1}にアップ。
752001014,夏侯惇,合金風暴,スキルの攻撃力によるダメージ倍率が{1}にアップ。
