id,name,title,text
11,Hexa,Artifacts,"It has been said that Hexa was born at Yume Academy. One of her main features is her mental powers, drawn from the academy's spiritual essence, which give her mystical knowledge. However, most of her memory scattered into fragments. Hexa crafted her own weapons according to this knowledge: an Ion blade and a gauss pistol, which can both be charged by mystical powers. These strong weapons have powerful side effects on Hexa. Only Saint knows those these side effects."
12,Hexa,Answers,"After several battles with infected Chaos Figures, Hexa developed an ability called ""Forecast"" which allows her to predict the future. Although the power lasts for only 1 second, it makes her unique on campus. Hexa's mind get flooded with memories, all of which seems unrelated to her current life. As these memories appear, Hexa grows more interested in finding her own past and starts to question her moral code and sense of justice. Will the outcome be shaped by her own will, or is it another's decision? For now, she doesn't have an answer."
13,Hottie,Secret,"
[c][f55090]Birth:[-][/c] Jan. 31st
[c][f55090]Age(In appearance):[-][/c] 19
[c][f55090]Dislikes:[-][/c] Chess Piece & Scarf
[c][f55090]Likes:[-][/c] Ribbon & Daisy Hairpin"
14,Hottie,Teacher,"Every student at Yume Academy knows Hottie. She is one of the most experienced students on campus. Everyone, including her, doesn't know why she doesn't graduate, although she enjoys guiding new students."
15,Hottie,Classroom,"Hottie absolutely dominates the classroom. She enjoys keeping the student's fixated on her appearance and loves to question students in a teasing and flirtatious manner. When educating the naughty students, she suddenly becomes strict and take out a ribbon of unknown lengths called the ""ribbon of lust"" to use on them. Nobody ever escapes it. All the victims watch helplessly as they get dragged into darkness and learn a ""lesson""."
16,Hottie,Status,"Hottie thinks she gets along well with all of the groups on campus. Many of the leaders in each faction were taught by her. Whenever Hottie is mentioned, however, their faces redden with spite. After the Chaos Figures outbreak, Hottie tried to protect the students, but her efforts went in vain. As the number of students attending her class got fewer and fewer, she joined the front line against the infected because "" She is lonely and there are no more students in her class."""
17,Bud Elf,Secret,"
[c][f55090]Birth:[-][/c] Jul. 17th
[c][f55090]Age(In appearance):[-][/c] 12
[c][f55090]Dislikes:[-][/c] Mystic Rose & Repair Tool
[c][f55090]Likes:[-][/c] Ecological Bottle & Cactus"
18,Bud Elf,The Lively One,"Bud Elf is well-known and has a pleasant sunny disposition. However, her horrifying powers don't match her personality. She's a member of Gardening Club. After a short moment of doubt, the leader of the club accepted her once she saw her potential in gardening."
19,Bud Elf,Plants,"When gardening, Bud Elf usually talks to herself. When asked, she tells others that she is talking to the plants. Most people think that she is a weirdo, but as Saint also thinks plants have intelligence, she often spends time with Bud Elf and her plants. With the acceptance of the plants, Bud Elf believes Saint is a good person and has become good friends with her."
20,Bud Elf,Friend List,"
""Watch your step when entering Yume Academy. I hate it when people step on plants, even if they are just weeds.""
""Everyone will deal with the consequences if they mess up. I won\'t even think about forgiving you unless you help me plant Suzuka flowers.""
""I really can\'t tell that you have a talent for gardening. I am not going to admit that you are good. Nevertheless, I don\'t mind having new friends--- I mean rivals.""
""Hey, I will tell you this only because you\'re my good friend. I can communicate with plants. Heres a rose for you. It will tell you what I want to say."""
21,Aquaris,Secret,"
[c][f55090]Birth:[-][/c] Aug. 21st
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Vampire Mask & Fox Mask
[c][f55090]Likes:[-][/c] Amulet & Cherry Fan"
22,Aquaris,BLNP,"Aquaris is a naturally cheerful and outgoing girl who is full of positive energy. She is one of the Discipline Members and stands out due to a unique umbrella she carries. There's nothing special about the umbrella's appearance, but according to her it's handy when she needs it and is easy to handle. The umbrella seems to be unbreakable, so a lot of people suspect she has giving it special upgrades."
23,Aquaris,Goal,"Aquaris thinks that if she studies hard, she'd be able to graduate. The problem is her grades never go up, even if she studies as hard as she can. Now, Aquaris is training hard to let Guan Yin accept her. (It seems the fool has no other hobbies besides constant training.)"
24,Aquaris,Special Training,"During a surprise assault by those infected by the Chaos Figures, Guan Yin effortlessly saved a trapped and surrounded Aquaris in battle. After that, Aquaris treated Guan Yin as the most important person in her life. Days later, Guan Yin couldn't recognize Aquaris. \n This could be seen as either symptoms of amnesia or Guan Yin simply treating Aquaris as a stranger. In short, Guan Yin didn't show any feelings for Aquaris even when she admired her former savior. Aquaris instead started special training near the library where she used resources there to help her train."
25,Gabriel,Secret,"
[c][f55090]Birth:[-][/c] Jul. 19th
[c][f55090]Age(In appearance):[-][/c] 15
[c][f55090]Dislikes:[-][/c] Evil Fruit & Pen
[c][f55090]Likes:[-][/c] Angel Halo & Camera"
26,Gabriel,News Report,"Gabriel is a senior student at Yume Academy. After a few years on campus, she established a news agency. The club seem to report all the news around campus, big or small. In reality, the news agency is a front for the group's true identity, the campus patrol team. Their real goal is to serve and protect the campus after dark."
27,Gabriel,Night Patrol,"What Gabriel demands from her club members is simple: be good at fighting!! Only the most elite fighters can take on the tasks and responsibilities of a night patrol. Those who are the best of the best receive private special training from Gabriel to improve their abilities in combat and reconnaissance. Although the News Agency members don't understand why Gabriel treats every outsider at night as if they are an enemy, they still attend training with dedication."
28,Gabriel,Judgement Day,"Since the Chaos Figure outbreak, the safety of the campus has left Gabriel greatly worried and anxious. She feels that ""judgement day"", or the end of the world, is something that will inevitably happen someday. According to her, the outbreak is an early sign of the end of days, so she is more strict on her club members. After the real identity of the News Report 's Night Patrol team had been revealed to the public, both the Discipline Committee and D. E. F asked her to join them. She rejected both."
29,Sapphire,Secret,"
[c][f55090]Birth:[-][/c] Jan. 21st
[c][f55090]Age(In appearance):[-][/c] 19
[c][f55090]Dislikes:[-][/c] Mystery Potion & Amulet
[c][f55090]Likes:[-][/c] Headband & Fox Mask"
30,Sapphire,Sorrow,"Sapphire is a member of the Music Club. When she plays her instrument, it is so melodic that it lifts the listener's mood and make them sway with happiness. Even with a large number of loving fans, this musical genius has deep personal issues. If someone hears lonesome strings in the deep of night, it's mostly likely a quiet solo from the virtuoso herself."
31,Sapphire,Companion,"""Who am I, where do I come from, where am I going?"" Such musings from this fox-eared musician often flow out of the strings of the zither she plays.\n""I may not understand these questions, but I do understand the sound of music. So next time you walk at night, can I walk with you?"" One day, a new student at the Academy took out her fan and answered...\n From now on, the music that comes out from these music halls will not be played solo. It will be played in harmony."
32,Sapphire,Salvation,"Sapphire used to care only for her club, but one day she suddenly accepted an offer and joined the Discipline Committee. Since then, she never enters the practice room, and she has become more efficient in cleaning up the infected. According to Sapphire, she does this not for purification, but for salvation."
33,Nobunaga,Secret,"
[c][f55090]Birth:[-][/c] Jun. 23rd
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Pudding & Coffee
[c][f55090]Likes:[-][/c] Umbrella & Headband"
34,Nobunaga,Belief,"""Ten Ka Fu Bu!""\nAfter enrolling in Yume Academy, this phrase keeps stickings in Oda Nobunaga's mind.\nEven though she does not know the meaning of it, the phrase empowers her with confidence. And this power supported her to go through hardships and loneliness of everyday life."
35,Nobunaga,Hobby,"Everything in Yume Academy is fresh and new to Nobunaga so a lot of things could easily catch her attention. She especially likes guns, making friends, and listening to Gabriel preaching to the audience. Sometimes she explores and wanders off to different places where few people knew existed. But she never follows anything blindly nor believes in superstition. She believes guns are merely tools and listening to stories is only meant for killing time. According to her, everyone is equal and should be treated equally."
36,Nobunaga,True Meaning,"Nobunaga hates those who think they are better than others. She encourages helping the weak and teaching them how to gain power. She encouraged them to fight and build self-confidence.\nYes, let everyone in the world possess the power and right to live freely... Maybe this is the true meaning of the sentence.\n After the outbreak, Nobunaga soon found out there was foul play behind the incident, so she joins D. E. F to further reveal the fog of mystery while saving the infected."
37,Gambler,Secret,"
[c][f55090]Birth:[-][/c] Jan. 8th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Ribbon & Headband
[c][f55090]Likes:[-][/c] Chess Piece & Game Controller"
38,Gambler,Gambler,"Gambler is a famous competitive card-game player in Yume Campus. Her biggest hobby is to beat others at games.\n She often talks to all kinds of people on campus. After becoming close to them, she lures them into a card game like a predator luring its prey. If they win, they can have whatever they want. If they lose, they'll have to offer something to her."
39,Gambler,The Chosen,"The fact, Gambler doesn't have any special abilities, cheap tricks, nor cheats when she plays games. She is simply extraordinarily confident that she won't lose. Oddly enough, she almost never loses. Like she receiving a divine blessing, she could always draw the most critical card in the direst moments. Because she takes the stuff that loser cherish the most, she has a lot of enemies."
40,Gambler,Natural Enemy,"There is only one person Gambler couldn't beat. That person is Saint.\n Saint is even more confident and cunning than her. Saint seems to know everything about her. In a game, Saint made the first move and set the game. Gambler's luck seemed run out, and she lost.\n And what Saint wanted, was Gambler herself. Since then, Gambler was Saint's loyal servant. After the outbreak, she always follows in Saint's footstep. She believes that following Saint, someone who is luckier than her will help her escape this crisis."
41,Sonya,Secret,"
[c][f55090]Birth:[-][/c] Oct. 20th
[c][f55090]Age(In appearance):[-][/c] 13
[c][f55090]Dislikes:[-][/c] Mystic Rose & Daisy Hairpin
[c][f55090]Likes:[-][/c] Croissant & French Fries"
42,Sonya,Kitchen Confidential,"Sonya has a mischievous, rebellious, and somewhat eccentric personality with excellent cooking skill. She's obsessed about food. Soon after joining Yume Academy, she dominated the kitchen by force and treat it as if the place is her turf. She is usually seen partaking in her daily routine around the market and cafeteria. She cooks different dishes and cuisines using many different styles and flavor every day--- just for herself. Students always drool with envy over the smell from the cafeteria, but since Sonya's existence, they could only go to the market for bread."
43,Sonya,Goddess of War,"After the schoolgirls can no longer stand the smell, the ""Goddess of War"" AKA Guan Yin, teaming up with Joan, beat Sonya and punished her by forcing her to cook for everyone. The beat-up, the swollen-faced Sonya accepted her punishment, and made a dish called Stewed pork with sauce for Guan Yin and girls. The soft, tender, and melt-in-your-mouth dish became one of the campus's seven wonders. Even the ""Goddess of War"" could not resist the taste."
44,Sonya,Cafeteria,"Sonya will swing her fist to protect the weak above all. So even after the outbreak, her cafeteria could be the Avalon on campus. Even the infected couldn't resist the smell of her dishes.(Of course, after having the meal, the infected were still taken down.)"
45,Wildtress,Secret,"
[c][f55090]Birth:[-][/c] May 15th
[c][f55090]Age(In appearance):[-][/c] 12
[c][f55090]Dislikes:[-][/c] Croissant & Kunai
[c][f55090]Likes:[-][/c] Turkey & Dinosaur Blocks"
46,Wildtress,Foodie,"Wildtress is a girl that solve everything using 100% brute force. She's unpredictable, bad-tempered, and hard to pin down. But if you understand her creed (somehow meat is justice), you'll see she is easy to get along with--- she can be ""tamed"" with food. If there's a ranking list for the gluttons and foodies, she'll be rank in top 3. After enrolling in the Academy, she had all her passion for food and ignore her grades."
47,Wildtress,Real Friendship,"Wildtress often cuts class by leaping out of the window and fights for the first serving of meat in the cafeteria. In a fight for the last dish of meat, she met Quinie, another foodie, and become buddies who cut classes and eat together. If anyone wants to find Wildtress, all they need to do is look for places that have food on campus. Of course, you'll find Quinie as well, their friendship starts with the beginning of a meal and ends with the last serving of it. When they find new foods to eat, their friendship rekindles again."
48,Wildtress,Seven Days of Imprisonment,"So Sonya's cafeteria became the place they visit the most. But Wildtress frequently dines and storms out of the cafeteria without paying (she runs at lightning fast speed). This gives Sonya a major headache. Hence, Sonya asks another frequent diner, KongMing, for help. After begging KongMing several times, KongMing finally gives in. KongMing lures and captures Wildtress in a cage. For 7 days and 7 nights, Wildress was held captive in a cage in Sonya's cafeteria, staring at customers eating food and no way to get near them. Finally, Wildtress has been tamed and learned her lesson. Or lets just say Sonya's cafeteria is a little more peaceful."
49,Muppet,Secret,"
[c][f55090]Birth:[-][/c] Oct. 5th
[c][f55090]Age(In appearance):[-][/c] 14
[c][f55090]Dislikes:[-][/c] Puppet & Mystic Rose
[c][f55090]Likes:[-][/c] Story Book & Cherry Fan"
50,Muppet,Empty,Very few people know Muppet. Other schoolgirls see her as Elisa's and Saint's overly cautious sidekick. It seems she is some other ordinary girl without any other friends on campus.
51,Muppet,Older Sister,"Muppet enrolled in Yume Academy with Nia, her older sister. After joining the Academy, they live and have been spending most of their time together. Nia has an impatient, ill-tempered, and a controlling personality. There are times when she went too far in controlling Muppet. This could be the reason behind Muppet's shyness."
52,Muppet,Puppets,"Before joining Saint's and Elisa's gang, Muppet was close with Succuba. Although there is limited information, it was noted that mistreatment was involved or a less than cheerful incident has happened. In conclusion, Saint saves Muppet and got her out of the situation. Consequently, Muppet was more than happy to be Saint's sidekick. Hopefully, someone could care or show support for Muppet. According to others, Muppet's eyes appear to be numb, empty, and lifeless even when she is with Saint and Elisa."
53,Guan Yin,Secret,"
[c][f55090]Birth:[-][/c] Jun. 20th
[c][f55090]Age(In appearance):[-][/c] 22
[c][f55090]Dislikes:[-][/c] Coffee & French Fries
[c][f55090]Likes:[-][/c] Turkey & Canned Fish"
54,Guan Yin,"Daily Life of the ""Goddess of War""","Guan Yin is the best fighter on campus (according to her fans of course). Thus, she became known as ""Goddess of War"". She has always been praised for being brave and just, but all she wants to do is to live peacefully and quietly, chowing down the most delicious foods she could get her hands on.\nHelping the weak is in her daily routine. But in her eyes, everyone must help and protect the weak."
55,Guan Yin,Word of Advice!,"If you run into trouble on campus, Guan Yin will be the first to appear in front of you (if not, it's because it is her meal time). If you want to befriend her, it easy and simple. Just provide her with the campus cafeteria's famous stewed pork with sauce."
56,Guan Yin,Best Friends,"Guan Yin's best friend is Sonya simply because she cooks with love and passion. She could totally dominate the ""Goddess of War"" with the dishes she cooks. Although their first encounter was during a fight, which was Guan Yin won without breaking a sweat (and Joan was stirring up trouble). Sonya, who should have been extremely humiliated, was attracted by Guan Yin's aura. After cooking for everyone, Sonya found out Guan Yin likes pork. Then Sonya seized this opportunity to make special stewed pork for her. After a nice meal between the two (with Joan on the side), the two became best friends."
57,Lucifer,Secret,"
[c][f55090]Birth:[-][/c] Oct. 12th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Fox Mask & Camera
[c][f55090]Likes:[-][/c] Evil Fruit & Skull Pillow"
58,Lucifer,Dark & Light,"Don't let Lucifer's cold and elegant appearance fool you. She is a total messy geek who stays at home all day. She completely relies on her friend Michael. She even needs Michael to wake her up every day. She acts and does things recklessly before thinking it over, which often causes a lot of trouble to people around her. Only Michael is able to calm her down."
59,Lucifer,The Fallen,"Lucifer's biggest hobby is to stay in the dorm and hang out with Michael. But Michael seems to not be too satisfied with her lifestyle and always make her go out. When Lucifer stood in the middle of the stage at a music festival, Shining Band, she surprised Michael and attracted a lot of schoolgirls with her free-spirited and excellent guitar play. Thus, providing the audience with an extremely charm side to her reckless personality. ""The Fallen"" became her nickname ever since."
60,Lucifer,A Distant Dream,"This silver-haired girl was surrounded by countless twisted souls of the deceased. Darkness has taken a hold of her, turning her pure holy wings black. She lost all sense of reason and descends into madness, any place that her power leaked into were charred and turned into ashes. As death spiral and circle over an ancient city, the helpless innocent city residents could do nothing but hide beneath the city ruins, tremble, and pray for a miracle. Finally, the golden-hair angel, with the giant white cross, pierce through the chest of the evil with silver hair.\n\n""Wake up, it's school time!"" Lucifer was woken up by Michael--- the girl with Golden hair."
61,Michael,Secret,"
[c][f55090]Birth:[-][/c] Oct. 12th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Evil Fruit & Umbrella
[c][f55090]Likes:[-][/c] Coffee & Angel Halo"
62,Michael,Sunshine,"Michael has golden hair and has a soft and gentle personality. She loves playing the piano and is obsessed with cleaning. Despite her obsessive traits, she is really good at supporting and taking care of others and will make protecting her teammates the highest priority when she is in combat."
63,Michael,God's Will,"This is a world in which gods exist. But it seems the demonic beasts appeared much earlier. The mighty, tyrannical, and merciless beasts threatened humankind. During that period, the world was an abyss of suffering, and humankind was filled with anguish and despair. One day, a girl saw a divine figure in a dream. This divine figure granted her the name, ""Angel"" and asked her to eliminate and destroy all beasts that threaten humankind, so that the light of God may spread throughout the land."
64,Michael,Angel's Real Name,"This kindhearted girl accepted the mission from God, left her hometown and family, and marched on a long endless journey to eliminate the demonic beasts.\nHer body doesn't age. For thousands of years, the girl bears a giant white cross, way bigger than her body, and marched from places after places and journey after journey, eliminating all demonic creatures.\n On her mission, she saved a lot of lives and executed a lot of sinners, and witnessed the rise and fall of civilizations. In the darkest of nights, people have silently prayed and meditated to her name. The guardian angel that protects the weak and spreads the Gospel--- Saint. Michael."
65,Saint,Secret,"
[c][f55090]Birth:[-][/c] Nov. 11th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Fox Mask & Cherry Fan
[c][f55090]Likes:[-][/c] Umbrella & Amulet"
66,Saint,Jack of All Trades,"Saint has a bold and aggressive personality and is extraordinarily strict to herself in whatever activity she is learning. She is good at breaking down order and causing havoc and, at the same time, she excels at scholarly arts, such as literature as well as in the art of war. Driven by an inner voice, she is drawn towards a wide range of interest. She joined many different clubs and quickly became the most exceptional and talented star at all of them."
67,Saint,Ambition to Conquer,"Saint is the first junior schoolgirl to join the Discipline Committee and got promoted at lightning fast speed. With her help, Succuba's guild collapses and Elisa' and others, restless and worried, were also round up under the Committee. The younger students who were bullied for a long time were free. Saint became popular and is loved and admired by all. Many students have joined her cause ever since."
68,Saint,D. E. F,"Most of Discipline Committee's rules and regulations were made and drafted by Saint herself, but she usually breaks them during urgent matters and situations. In her book, rules are nothing more than just tools that shouldn't be a burden or an obstacle. During the Chaos Figure outbreak, Saint got infected when she was fighting in the front-lines. With fragments of memories remaining from her previous life, she joined D. E. F., Saint doesn't like the idea of being controlled by destiny. She lives a life freely pursuing the real truth for herself."
69,Iron Fist,Secret,"
[c][f55090]Birth:[-][/c] Jul. 16th
[c][f55090]Age(In appearance):[-][/c] 18
[c][f55090]Dislikes:[-][/c] Black Tea & Story Book
[c][f55090]Likes:[-][/c] SF Glasses & Repair tool"
70,Iron Fist,The Crybaby,"Iron fist's sense of inferiority plays a huge role in her personality. She is timid, passive, and could easily cry. Hoping nobody would pay attention nor be interested in her, she believes that someday she will be abandoned if they do. Whenever someone is nearby, she becomes extraordinarily afraid and nervous. Only a few junior schoolgirls at Yume Academy are disabled or handicapped, and she is one of them."
71,Iron Fist,Robotic Arm,"When Iron Fist first enrolled in the Academy, she was extremely weak and fragile in appearance with a missing arm. After the good care and support from the senior students, she finally recovered. The lost arm won't regenerate and instead receive an artificial arm made of steel was attached to her. Even though she recovered physically, she couldn't get rid of the shadows that bother her. She has recurring nightmares of being ambushed from behind, arms being violently torn apart, and having an unrecognizable faceless figure haunting her to the point of crippling grief."
72,Iron Fist,Encouragement,"No one knows in detail how Iron Fist first met KongMing. But only when KongMing was by her side, she is at peace.\n ""Iron Fist, there's courage hidden within you. You can get it back without me, only if... you decide to face your fears. "" Those were the last word KongMing said to her before she left. Afterwards that Iron Fist became alone again, but her issues with feeling inferior have improved and she is not as passive nor shy anymore. She even joined the team to save and rescue the infected from the Chaos Figure."
73,Dracula,Secret,"
[c][f55090]Birth:[-][/c] Dec. 12th
[c][f55090]Age(In appearance):[-][/c] 13
[c][f55090]Dislikes:[-][/c] SF Pistol & SF Glasses
[c][f55090]Likes:[-][/c] Black Tea & Vampire Mask"
74,Dracula,Vampire,"Dracula is a vampire who is cold-blooded, arrogant and has a strong lust for violence. Her daily routine on the campus consists of leisurely drinking tea in the classroom during the daytime and then going back to her castle in another realm to sleep during the nighttime."
75,Dracula,Amnesia,"Dracula woke up in her castle. The massive castle was desolated and no other soul was in sight. Her mind was blank and she lost her memories.\n By reading a collection of books kept in the castle library, she knew her name as well as her identity. She realizes that she is... ""The Noble... The Powerful... The vampire who fears sunlight"". But other than these sentences, everything related to her in those books has turned into blank pages. She doesn't know anything else about herself.\n She was hungry, so she pushed open the castle gates and walked towards the outside world. According to the written records, the castle gate should allow her access to anywhere she wants to go. But, at the moment, she could only head to Yume Academy."
76,Dracula,Impetus,"After attempting to attack schoolgirls, Dracula was subdued by the senior students and the night patrol. After understanding the whole sequence of events and realizing what was going on, the senior students accepted Dracula as a new student to the Academy and fed her with different types of artificial blood with different flavors. In return, Dracula donated a large number of ancient books, which were both heavy and hard to understand, to the school library.\n During the Chaos Figure outbreak, Dracula, originally doesn't want to get involved in the conflicts. But she was afraid of losing her food source if the Academy burns down. Thereupon, Dracula started to plan her schemes in the dark."
77,Librarian,FYI,"
Senpai, take easy! This note is only for notifications! Nothing special! 
[c][f55090]Birth:[-][/c] Jan. 9th 
[c][f55090]Age(Out looking):[-][/c] 16 
[c][f55090]Dislikes:[-][/c] Skull Pillow & SFglasses 
[c][f55090]Likes:[-][/c] Notebooks & Story books"
78,Librarian,1st Note,"Librarian here. This note is to remember a very special day: Today. I stumbled upon this notebook by accident. The top cover has a large number of schoolgirl's records and information in it. From the looks of the dust on the cover, I am guessing the one who wrote this may have already graduated. I have no idea why she gave this up, but it took my interest. I want to continue recording this information!"
79,Librarian,2nd Note,"I am now studying at the Yume Academy. Although this counts as studying, I am reading books every day and taking notes while doing it. Sooo Booorringgg. Sometimes, I want to be like Sapphire and ask myself ""When did I come here? Where did I come from? Where am I going?"" Pondering those sorts of question. But I want to to be a writer. This gathering, collecting, and recording ""work"" is also a part of becoming a writer. I will try my best to do this work, despite problems along the way. Maybe someday, this note might be useful. Everything could change. Who knows?"
80,Librarian,Memory,"Actually, I don't remember much from my childhood that left a huge impression. What I remember was a vague memory where there was a huge study room in my house. My mother stored all of her books there. I often got lost in that room. I could burst into the room and can't find where I am. At first, everything was a novelty in that room. I was just curious about everything. But right when I got lost, all I can feel was fear and hopelessness. Three days later, my family found me under a pile of books. My fear and hunger were long swept clean by the world within the books."
81,Giana,Secret,"
[c][f55090]Birth:[-][/c] Jul. 6th
[c][f55090]Age(In appearance):[-][/c] 17
[c][f55090]Dislikes:[-][/c] Rum & Turkey
[c][f55090]Likes:[-][/c] Headband & Fox Mask"
82,Giana,Dancer,"Giana is the leader of the dancing club in the Academy. Like her sister, they both are devoted and crazy about dancing. She is still looking for someone who could resonate with her dancing. It seems that she needs to find someone to have her sign a contract, making her become an exclusive dancer. But things aren't like in the movies. It's not easy to find someone to offer her contract to sign. That is the reason why others think she is only ""showing off"" her dancing skills."
83,Giana,Dancing Suit,"Although there are no rules nor regulations regarding what to wear on campus, Giana is always wearing gorgeous outfits that stand out. She deliberately wears outfits that show different parts of her body, making her dance move attract people. Though she is never aware of it. It is said that her outfits were designed this way with a fan year-round to deal with the problems from sweating."
84,Giana,Tails,"Many of the students at Yume Academy are fascinated with Giana's tail. Some want to count how many tails she has. Others want to know what the white fluff on the tail feels like. Nobody has succeeded in answering the question correctly. Every time Giana appeared in people's field of vision, she is dancing. People were simply stunned and fascinated by her dance moves. When Giana first enrolled in the Academy, many students were late for their classes because of her dance moves. Giana's sister made her establish the dance club."
85,Succuba,Secret,"
[c][f55090]Birth:[-][/c] Dec. 13th
[c][f55090]Age(In appearance):[-][/c] 12
[c][f55090]Dislikes:[-][/c] Ecological Bottle & Cactus
[c][f55090]Likes:[-][/c] Rum & Vampire Mask"
86,Succuba,Rumor,"Once upon a time, many people would not dare to mention the name ""Succuba"".""Stop being naughty! Succuba love eating naughty kids and drinking their blood!"" All the senior students on campus would say this to freshmen. It seems to be a good way to hold those new students in their place. In reality, those who know Succuba from way back, see her as just an extremely stubborn little vampire. But after a short period of time and word of mouth, she is the dark lord to others."
87,Succuba,Succuba Guild,"Succuba never thought she will start a gang or organization. After all, she is a vampire and blood is her most important goal. However, those flatterers with bad intentions didn't think so. They came to Succuba from time to time, flattering her in many different ways and convinced her to be a leader of the group. Succuba, without any social skills nor life experience, couldn't resist and made herself the leader of her group. She was called the leader at least, but she's did not actually take charge of anything. The members in the group were just using her name and infamy to raid for their own benefits."
88,Succuba,Demon,"""Hey! They said you would give me a toy~ You do look like a toy. I kind of like it.~ Haha!""\n""You! Don't ignore me! You are my toy! Remember!? Let's play! Be happy! Don't give me that look! None of them gives me that look!""\n""I see, they are right. I need to show you something then you will play with me! Don't worry, I won't kill you! After all, I will lose my toy if I do! Hehehehe~!"""
89,Ennmaya,Secret,"
[c][f55090]Birth:[-][/c] Sep. 19th
[c][f55090]Age(In appearance):[-][/c] 12
[c][f55090]Dislikes:[-][/c] Angel Halo & flashlight
[c][f55090]Likes:[-][/c] Evil Fruit & Skull Pillow"
90,Ennmaya,Dark Loli,"Ennmaya, known as a powerful monster with a petite lolita look. She has mysterious dark gaseous substance inside her body and a giant eyeball emerges from her from time to time. No one knows if Ennmaya made those dark substance, or these unspeakable sinister things found her body (or even the dark materials were her actual body. The look is only her disguise). Anyhow, she looks like the type who likes eating people alive."
91,Ennmaya,Eating People,"From time to time, some would say that they heard Ennmaya blurt out about how she loves ""eating people"". Some even said they witnessed her ""eating"" someone. Each time the Discipline Committee received such messages, they start an investigation. But time after time it led to a dead end, they never found evidence of a student missing, nor clues or leads at the ""crime scene"". Thus, there is no proof that Ennmaya is guilty of eating people."
92,Ennmaya,Dark Meal,"Whether or not Ennmaya really eats people is unknown. But Ennmaya (or the darkness lurking inside her) is widely known as someone who loves eating! Her favorite food is not the dish with fancy looks or the one that is juicy and filled with flavors. It is the one with horrible smells or terrible in appearance. This could be one of the reasons many students like her--- She can deal with all their ""masterpieces"", no matter how it looks or smells, she will never reject eating such food. PS. Whatever you do, do not use a flashlight to shine any light onto her dishes, her dark magic won't like it."
93,Wu Kong,Secret,"
[c][f55090]Birth:[-][/c] Aug. 9th
[c][f55090]Age(In appearance):[-][/c] 16
[c][f55090]Dislikes:[-][/c] Canned Fish & Vampire Mask
[c][f55090]Likes:[-][/c] Yoyo & Game Controller"
