id,name,skill_name,ex_skill_desc
751002023,德古拉,破綻,"Attack increase increases to {1}, HP increase increases to {2}."
751002024,德古拉,破綻,"Attack increase increases to {1}, HP increase increases to {2}."
751002025,德古拉,破綻,"Attack increase increases to {1}, HP increase increases to {2}."
751002031,德古拉,致命一擊,Damage increases to {1} of Attack.
751002032,德古拉,致命一擊,Damage increases to {1} of Attack.
751002033,德古拉,致命一擊,Damage increases to {1} of Attack.
751002034,德古拉,致命一擊,Damage increases to {1} of Attack.
751002035,德古拉,致命一擊,"Damage increases to {1} of Attack, target's Armor reduction increases to {2}."
751002041,德古拉,致命破甲,Self-Healing increases to {1}.
751002042,德古拉,致命破甲,Self-Healing increases to {1}.
751002043,德古拉,致命破甲,Self-Healing increases to {1}.
751002044,德古拉,致命破甲,Self-Healing increases to {1}.
751002045,德古拉,致命破甲,"Armor Break increase increases to {1}, Crit increase increases to {2}, Self-Healing increases to {3}."
751003011,孟獲,巨象之力,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751003012,孟獲,巨象之力,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751003013,孟獲,巨象之力,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751003014,孟獲,巨象之力,"Damage increases to {1} of Attack, chance to [c][01a310]Bleed[-][/c] increases to {2}, [c][01a310]Bleed[-][/c] damage increases to {3}."
751003015,孟獲,巨象之力,"Damage increases to {1} of Attack, chance to [c][01a310]Bleed[-][/c] increases to {2}, [c][01a310]Bleed[-][/c] damage increases to {3}."
751003021,孟獲,野性意志,HP increase increases to {1}.
751003022,孟獲,野性意志,"HP increase increases to {1}, Armor Break increase increases to {2}."
751003023,孟獲,野性意志,"HP increase increases to {1}, Armor Break increase increases to {2}."
751003024,孟獲,野性意志,"HP increase increases to {1}, Armor Break increase increases to {2}."
751003025,孟獲,野性意志,"HP increase increases to {1}, Armor Break increase increases to {2}."
751003031,孟獲,原始力量,Armor Break increase increases to {1}.
751003032,孟獲,原始力量,"Armor Break increase increases to {1}, Crit increase increases to {2}."
751003033,孟獲,原始力量,"Armor Break increase increases to {1}, Crit increase increases to {2}."
751003034,孟獲,原始力量,"Armor Break increase increases to {1}, Crit increase increases to {2}."
751003035,孟獲,原始力量,"Armor Break increase increases to {1}, Crit increase increases to {2}."
751003041,孟獲,嗜血強攻,Attack increase increases to {1}.
751003042,孟獲,嗜血強攻,Attack increase increases to {1}.
751003043,孟獲,嗜血強攻,Attack increase increases to {1}.
751003044,孟獲,嗜血強攻,Attack increase increases to {1}.
751003045,孟獲,嗜血強攻,"Attack increase increases to {1}, Crit increase increases to {2}."
751004011,甘夫人,火狐爆炸,Damage increases to {1} of Attack.
751004012,甘夫人,火狐爆炸,Damage increases to {1} of Attack.
751004013,甘夫人,火狐爆炸,Damage increases to {1} of Attack.
751004014,甘夫人,火狐爆炸,Damage increases to {1} of Attack.
751004015,甘夫人,火狐爆炸,"Damage increases to {1} of Attack, Attack increase increases to {2}."
751004021,甘夫人,冷血,Crit rate increase increases to {1}.
751004022,甘夫人,冷血,"Crit increase increases to {1}, Attack increase increases to {2}."
751004023,甘夫人,冷血,"Crit increase increases to {1}, Attack increase increases to {2}, Immunity increase increases to {3}."
751004024,甘夫人,冷血,"Crit increase increases to {1}, Attack increase increases to {2}, Immunity increase increases to {3}."
751004025,甘夫人,冷血,"Crit increase increases to {1}, Attack increase increases to {2}, Immunity increase increases to {3}."
751004031,甘夫人,花噬,HP increase increases to {1}.
751004032,甘夫人,花噬,"HP increase increases to {1}, Attack increase increases to {2}."
751004033,甘夫人,花噬,"HP increase increases to {1}, Attack increase increases to {2}."
751004034,甘夫人,花噬,"HP increase increases to {1}, Attack increase increases to {2}."
751004035,甘夫人,花噬,"HP increase increases to {1}, Attack increase increases to {2}."
751004041,甘夫人,魂牽,Damage increases to {1} of Attack.
751004042,甘夫人,魂牽,Damage increases to {1} of Attack.
751004043,甘夫人,魂牽,Damage increases to {1} of Attack.
751004044,甘夫人,魂牽,Damage increases to {1} of Attack.
751004045,甘夫人,魂牽,Damage increases to {1} of Attack.
751005011,周瑜,幽冥轟擊,Damage increases to {1} of Attack.
751005012,周瑜,幽冥轟擊,Damage increases to {1} of Attack.
751005013,周瑜,幽冥轟擊,Damage increases to {1} of Attack.
751005014,周瑜,幽冥轟擊,Damage increases to {1} of Attack.
751005015,周瑜,幽冥轟擊,"Damage increases to {1} of Attack, chance to [c][01a310]Petrify[-][/c] increases to {2}."
751005021,周瑜,狐火,Damage increases to {1} of Attack.
751005022,周瑜,狐火,Damage increases to {1} of Attack.
751005023,周瑜,狐火,Damage increases to {1} of Attack.
751005024,周瑜,狐火,Damage increases to {1} of Attack.
751005025,周瑜,狐火,"Damage increases to {1} of Attack, Block rate reduction increases to {2}."
751005031,周瑜,欺詐之影,Attack increase increases to {1}.
751005032,周瑜,欺詐之影,"Attack increase increases to {1}, HP increase increases to {2}."
751005033,周瑜,欺詐之影,"Attack increase increases to {1}, HP increase increases to {2}."
751005034,周瑜,欺詐之影,"Attack increase increases to {1}, HP increase increases to {2}."
751005035,周瑜,欺詐之影,"Attack increase increases to {1}, HP increase increases to {2}."
751005041,周瑜,顧曲,Own Attack increase increases to {1}.
751005042,周瑜,顧曲,Own Attack increase increases to {1}.
751005043,周瑜,顧曲,Own Attack increase increases to {1}.
751005044,周瑜,顧曲,Own Attack increase increases to {1}.
751005045,周瑜,顧曲,"Own Attack increase increases to {1}, allies’ Attack increase increases to {2}. "
751006011,孫悟空,金箍棒,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751006012,孫悟空,金箍棒,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751006013,孫悟空,金箍棒,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751006014,孫悟空,金箍棒,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751006015,孫悟空,金箍棒,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751006021,孫悟空,當頭一棒,Chance to [c][01a310]Stun[-][/c] increases to {1}.
751006022,孫悟空,當頭一棒,Chance to [c][01a310]Stun[-][/c] increases to {1}.
751006023,孫悟空,當頭一棒,Chance to [c][01a310]Stun[-][/c] increases to {1}.
751006024,孫悟空,當頭一棒,Chance to [c][01a310]Stun[-][/c] increases to {1}.
751006025,孫悟空,當頭一棒,Chance to [c][01a310]Stun[-][/c] increases to {1}.
751006031,孫悟空,弱點擊破,Extra damage increases to {1}.
751006032,孫悟空,弱點擊破,Extra damage increases to {1}.
751006033,孫悟空,弱點擊破,Extra damage increases to {1}.
751006034,孫悟空,弱點擊破,Extra damage increases to {1}.
751006035,孫悟空,弱點擊破,Extra damage increases to {1}.
751006041,孫悟空,破綻,Armor Break increase increases to {1}.
751006042,孫悟空,破綻,"Amor Break increase increases to {1}, Attack increase increases to {2}."
751006043,孫悟空,破綻,"Amor Break increase increases to {1}, Attack increase increases to {2}."
751006044,孫悟空,破綻,"Amor Break increase increases to {1}, Attack increase increases to {2}."
751006045,孫悟空,破綻,"Amor Break increase increases to {1}, Attack increase increases to {2}."
751007011,司馬懿,毒念爆炸,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751007012,司馬懿,毒念爆炸,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751007013,司馬懿,毒念爆炸,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751007014,司馬懿,毒念爆炸,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751007015,司馬懿,毒念爆炸,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}, chance to [c][01a310]Stun[-][/c] increases to {3}."
751007021,司馬懿,赤毒印,Attack increase increases to {1}.
751007022,司馬懿,赤毒印,"Attack increase increases to {1}, HP increase increases to {2}."
751007023,司馬懿,赤毒印,"Attack increase increases to {1}, HP increase increases to {2}."
751007024,司馬懿,赤毒印,"Attack increase increases to {1}, HP increase increases to {2}."
751007025,司馬懿,赤毒印,"Attack increase increases to {1}, HP increase increases to {2}."
751007031,司馬懿,束縛一擊,Damage increases to {1} of Attack.
751007032,司馬懿,束縛一擊,Damage increases to {1} of Attack.
751007033,司馬懿,束縛一擊,Damage increases to {1} of Attack.
751007034,司馬懿,束縛一擊,Damage increases to {1} of Attack.
751007035,司馬懿,束縛一擊,Damage increases to {1} of Attack.
751007041,司馬懿,暗毒術,[c][01a310]Poison[-][/c] damage increases to {1}.
751007042,司馬懿,暗毒術,[c][01a310]Poison[-][/c] damage increases to {1}.
751007043,司馬懿,暗毒術,[c][01a310]Poison[-][/c] damage increases to {1}.
751007044,司馬懿,暗毒術,[c][01a310]Poison[-][/c] damage increases to {1}.
751007045,司馬懿,暗毒術,[c][01a310]Poison[-][/c] damage increases to {1}.
751008011,張合,詭異卡牌,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751008012,張合,詭異卡牌,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751008013,張合,詭異卡牌,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751008014,張合,詭異卡牌,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751008015,張合,詭異卡牌,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}, Self-Healing increases to {3}."
751008021,張合,放血,[c][01a310]Bleed[-][/c] damage increases to {1}.
751008022,張合,放血,[c][01a310]Bleed[-][/c] damage increases to {1}.
751008023,張合,放血,[c][01a310]Bleed[-][/c] damage increases to {1}.
751008024,張合,放血,[c][01a310]Bleed[-][/c] damage increases to {1}.
751008025,張合,放血,"[c][01a310]Bleed[-][/c] damage increases to {1}, Armor Break increase increases to {2}."
751008031,張合,殺戮意志,Attack increase increases to {1}.
751008032,張合,殺戮意志,"Attack increase increases to {1}, HP increase increases to {2}."
751008033,張合,殺戮意志,"Attack increase increases to {1}, HP increase increases to {2}."
751008034,張合,殺戮意志,"Attack increase increases to {1}, HP increase increases to {2}."
751008035,張合,殺戮意志,"Attack increase increases to {1}, HP increase increases to {2}."
751008041,張合,飲血,Self-Healing increases to {1}.
751008042,張合,飲血,Self-Healing increases to {1}.
751008043,張合,飲血,Self-Healing increases to {1}.
751008044,張合,飲血,Self-Healing increases to {1}.
751008045,張合,飲血,Self-Healing increases to {1}.
751009011,鄧艾,極寒之怒,Damage increases to {1} of Attack.
751009012,鄧艾,極寒之怒,Damage increases to {1} of Attack.
751009013,鄧艾,極寒之怒,Damage increases to {1} of Attack.
751009014,鄧艾,極寒之怒,Damage increases to {1} of Attack.
751009015,鄧艾,極寒之怒,"Damage increases to {1} of Attack, chance to [c][01a310]Freeze[-][/c] increases to {2}."
751009021,鄧艾,冰霜領域,"When attacked by non-Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {1}."
751009022,鄧艾,冰霜領域,"When attacked by non-Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {1}, when attacked by Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {2}."
751009023,鄧艾,冰霜領域,"When attacked by non-Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {1}, when attacked by Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {2}."
751009024,鄧艾,冰霜領域,"When attacked by non-Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {1}, when attacked by Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {2}."
751009025,鄧艾,冰霜領域,"When attacked by non-Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {1}, when attacked by Warrior targets, chance to [c][01a310]Freeze[-][/c] increases to {2}."
751009031,鄧艾,冰霜之主,Attack increase increases to {1}.
751009032,鄧艾,冰霜之主,"Attack increase increases to {1}, HP increase increases to {2}."
751009033,鄧艾,冰霜之主,"Attack increase increases to {1}, HP increase increases to {2}."
751009034,鄧艾,冰霜之主,"Attack increase increases to {1}, HP increase increases to {2}."
751009035,鄧艾,冰霜之主,"Attack increase increases to {1}, HP increase increases to {2}."
751009041,鄧艾,冰晶涅槃,Self-Healing increases to {1} of Max HP.
751009042,鄧艾,冰晶涅槃,Self-Healing increases to {1} of Max HP.
751009043,鄧艾,冰晶涅槃,Self-Healing increases to {1} of Max HP.
751009044,鄧艾,冰晶涅槃,Self-Healing increases to {1} of Max HP.
751009045,鄧艾,冰晶涅槃,Self-Healing increases to {1} of Max HP.
751010011,千本櫻,緋櫻之舞,Damage increases to {1} of Attack.
751010012,千本櫻,緋櫻之舞,Damage increases to {1} of Attack.
751010013,千本櫻,緋櫻之舞,Damage increases to {1} of Attack.
751010014,千本櫻,緋櫻之舞,Damage increases to {1} of Attack.
751010015,千本櫻,緋櫻之舞,"Damage increases to {1} of Attack, target's Armor reduction increases to {2}."
751010021,千本櫻,劍道之心,Attack increase increases to {1}.
751010022,千本櫻,劍道之心,"Attack increase increases to {1}, HP increase increases to {2}."
751010023,千本櫻,劍道之心,"Attack increase increases to {1}, HP increase increases to {2}."
751010024,千本櫻,劍道之心,"Attack increase increases to {1}, HP increase increases to {2}."
751010025,千本櫻,劍道之心,"Attack increase increases to {1}, HP increase increases to {2}."
751010031,千本櫻,殺意之痕,Damage increase to [c][01a310]Petrified[-][/c] targets increases to {1}.
751010032,千本櫻,殺意之痕,"Damage increase to [c][01a310]Petrified[-][/c] targets increases to {1}, damage to backline enemies increases to {2} of Attack."
751010033,千本櫻,殺意之痕,"Damage increase to [c][01a310]Petrified[-][/c] targets increases to {1}, damage to backline enemies increases to {2} of Attack."
751010034,千本櫻,殺意之痕,"Damage increase to [c][01a310]Petrified[-][/c] targets increases to {1}, damage to backline enemies increases to {2} of Attack."
751010035,千本櫻,殺意之痕,"Damage increase to [c][01a310]Petrified[-][/c] targets increases to {1}, damage to backline enemies increases to {2} of Attack."
751010041,千本櫻,殘心,Damage Reduction increase increases to {1}.
751010042,千本櫻,殘心,Damage Reduction increase increases to {1}.
751010043,千本櫻,殘心,Damage Reduction increase increases to {1}.
751010044,千本櫻,殘心,Damage Reduction increase increases to {1}.
751010045,千本櫻,殘心,Damage Reduction increase increases to {1}.
751011011,巴尼拉,黑暗童謠,Damage increases to {1} of Attack.
751011012,巴尼拉,黑暗童謠,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751011013,巴尼拉,黑暗童謠,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751011014,巴尼拉,黑暗童謠,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751011015,巴尼拉,黑暗童謠,"Damage increases to {1} of Attack, [c][01a310]Poison[-][/c] damage increases to {2}."
751011021,巴尼拉,高速詠唱,Damage increases to {1} of Attack.
751011022,巴尼拉,高速詠唱,"Damage increases to {1} of Attack, steal target's Attack increases to {2}."
751011023,巴尼拉,高速詠唱,"Damage increases to {1} of Attack, steal target's Attack increases to {2}."
751011024,巴尼拉,高速詠唱,"Damage increases to {1} of Attack, steal target's Attack increases to {2}."
751011025,巴尼拉,高速詠唱,"Damage increases to {1} of Attack, steal target's Attack increases to {2}."
751011031,巴尼拉,魔法專精,Attack increase increases to {1}.
751011032,巴尼拉,魔法專精,"Attack increase increases to {1}, HP increase increases to {2}."
751011033,巴尼拉,魔法專精,"Attack increase increases to {1}, HP increase increases to {2}."
751011034,巴尼拉,魔法專精,"Attack increase increases to {1}, HP increase increases to {2}."
751011035,巴尼拉,魔法專精,"Attack increase increases to {1}, HP increase increases to {2}."
751011041,巴尼拉,魔力回收,Self-Healing increases to {1}.
751011042,巴尼拉,魔力回收,Self-Healing increases to {1}.
751011043,巴尼拉,魔力回收,Self-Healing increases to {1}.
751011044,巴尼拉,魔力回收,Self-Healing increases to {1}.
751011045,巴尼拉,魔力回收,"Self-Healing increases to {1}, Energy regeneration increases to {2}."
751012011,芬里爾,重牙碎岳,Damage increases to {1} of Attack.
751012012,芬里爾,重牙碎岳,Damage increases to {1} of Attack.
751012013,芬里爾,重牙碎岳,Damage increases to {1} of Attack.
751012014,芬里爾,重牙碎岳,Damage increases to {1} of Attack.
751012015,芬里爾,重牙碎岳,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
751012021,芬里爾,狼魂沸血,HP increase increases to {1}.
751012022,芬里爾,狼魂沸血,"HP increase increases to {1}, Attack increase increases to {2}."
751012023,芬里爾,狼魂沸血,"HP increase increases to {1}, Attack increase increases to {2}."
751012024,芬里爾,狼魂沸血,"HP increase increases to {1}, Attack increase increases to {2}."
751012025,芬里爾,狼魂沸血,"HP increase increases to {1}, Attack increase increases to {2}."
751012031,芬里爾,戰鬥狂熱,Attack increase increases to {1}.
751012032,芬里爾,戰鬥狂熱,"Attack increase increases to {1}, Crit Damage increase increases to {2}."
751012033,芬里爾,戰鬥狂熱,"Attack increase increases to {1}, Crit Damage increase increases to {2}."
751012034,芬里爾,戰鬥狂熱,"Attack increase increases to {1}, Crit Damage increase increases to {2}."
751012035,芬里爾,戰鬥狂熱,"Attack increase increases to {1}, Crit Damage increase increases to {2}."
751012041,芬里爾,亡命迎擊,Damage increases to {1} of target's Max HP.
751012042,芬里爾,亡命迎擊,"Damage increases to {1} of target’s Max HP, Self-Healing increases to {2}."
751012043,芬里爾,亡命迎擊,"Damage increases to {1} of target’s Max HP, Self-Healing increases to {2}."
751012044,芬里爾,亡命迎擊,"Damage increases to {1} of target’s Max HP, Self-Healing increases to {2}."
751012045,芬里爾,亡命迎擊,"Damage increases to {1} of target’s Max HP, Self-Healing increases to {2}."
751013011,薇薇安,群星隕落,Damage increases to {1} of Attack.
751013012,薇薇安,群星隕落,Damage increases to {1} of Attack.
751013013,薇薇安,群星隕落,Damage increases to {1} of Attack.
751013014,薇薇安,群星隕落,Damage increases to {1} of Attack.
751013015,薇薇安,群星隕落,"Damage increases to {1} of Attack, HP Restoration of [c][e28002]Moonlight Shadow[-][/c] increases to {2} of Max HP."
751013021,薇薇安,聆聽星聲,HP increase increases to {1}.
751013022,薇薇安,聆聽星聲,"HP increase increases to {1}, Speed increase increases to {2}."
751013023,薇薇安,聆聽星聲,"HP increase increases to {1}, Speed increase increases to {2}."
751013024,薇薇安,聆聽星聲,"HP increase increases to {1}, Speed increase increases to {2}."
751013025,薇薇安,聆聽星聲,"HP increase increases to {1}, Speed increase increases to {2}."
751013031,薇薇安,星軌預言,Chance to reduce enemies' Energy increases to {1}.
751013032,薇薇安,星軌預言,Chance to reduce enemies’ Energy increases to {1} and chance to reduce Speed increases to {2}.
751013033,薇薇安,星軌預言,Chance to reduce enemies’ Energy increases to {1} and chance to reduce Speed increases to {2}.
751013034,薇薇安,星軌預言,Chance to reduce enemies’ Energy increases to {1} and chance to reduce Speed increases to {2}.
751013035,薇薇安,星軌預言,Chance to reduce enemies’ Energy increases to {1} and chance to reduce Speed increases to {2}.
751013041,薇薇安,星月聯結,"When Vivian takes damage, damage of the enemy tagged with [c][e28002]Galaxy[-][/c] increases to {1}."
751013042,薇薇安,星月聯結,"When Vivian takes damage, damage of the enemy tagged with [c][e28002]Galaxy[-][/c] increases to {1}."
751013043,薇薇安,星月聯結,"When Vivian takes damage, damage of the enemy tagged with [c][e28002]Galaxy[-][/c] increases to {1}."
751013044,薇薇安,星月聯結,"When Vivian takes damage, damage of the enemy tagged with [c][e28002]Galaxy[-][/c] increases to {1}."
751013045,薇薇安,星月聯結,"When Vivian takes damage, damage of the enemy tagged with [c][e28002]Galaxy[-][/c] increases to {1}. When she is tagged with debuff, the chance that the enemy tagged with [c][e28002]Galaxy[-][/c] will also receive the same effect increases to {2}."
752001011,夏侯惇,合金風暴,Damage increases to {1} of Attack.
752001012,夏侯惇,合金風暴,Damage increases to {1} of Attack.
752001013,夏侯惇,合金風暴,Damage increases to {1} of Attack.
752001014,夏侯惇,合金風暴,Damage increases to {1} of Attack.
752001015,夏侯惇,合金風暴,"Damage increases to {1} of Attack, chance to [c][01a310]Stun[-][/c] increases to {2}."
752001021,夏侯惇,王者之盾,Allies' Armor increase increases to {1}.
752001022,夏侯惇,王者之盾,"Armor increase increases to {1}, HP increase increases to {2}."
752001023,夏侯惇,王者之盾,"Armor increase increases to {1}, HP increase increases to {2}."
752001024,夏侯惇,王者之盾,"Armor increase increases to {1}, HP increase increases to {2}."
752001025,夏侯惇,王者之盾,"Armor increase increases to {1}, HP increase increases to {2}."
752001031,夏侯惇,復仇之刺,Damage increases to {1} of Attack.
752001032,夏侯惇,復仇之刺,Damage increases to {1} of Attack.
752001033,夏侯惇,復仇之刺,Damage increases to {1} of Attack.
752001034,夏侯惇,復仇之刺,Damage increases to {1} of Attack.
752001035,夏侯惇,復仇之刺,Damage increases to {1} of Attack.
752001041,夏侯惇,堅韌盔甲,Allies' Armor increase increases to {1}.
752001042,夏侯惇,堅韌盔甲,Allies' Armor increase increases to {1}.
752001043,夏侯惇,堅韌盔甲,Allies' Armor increase increases to {1}.
752001044,夏侯惇,堅韌盔甲,Allies' Armor increase increases to {1}.
752001045,夏侯惇,堅韌盔甲,"Allies’ Armor increase increases to {1}, Block rate increase increases to {2}."
752002011,趙雲,冰槍,Damage increases to {1} of Attack.
752002012,趙雲,冰槍,Damage increases to {1} of Attack.
752002013,趙雲,冰槍,Damage increases to {1} of Attack.
752002014,趙雲,冰槍,"Damage increases to {1} of Attack, Energy increases to {2}."
752002015,趙雲,冰槍,"Damage increases to {1} of Attack, chance to [c][01a310]Freeze[-][/c] increases to {2}, Energy gain increases to {3}."
752002021,趙雲,槍術專精,Attack increase increases to {1}.
752002022,趙雲,槍術專精,"Attack increase increases to {1}, HP increase increases to {2}."
752002023,趙雲,槍術專精,"Attack increase increases to {1}, HP increase increases to {2}."
752002024,趙雲,槍術專精,"Attack increase increases to {1}, HP increase increases to {2}."
752002025,趙雲,槍術專精,"Attack increase increases to {1}, HP increase increases to {2}."
752002031,趙雲,龍怒,Attacker’s Attack reduction increases to {1}.
752002032,趙雲,龍怒,"Attacker’s Attack reduction increases to {1}, Attack increase increases to {2}."
752002033,趙雲,龍怒,"Attacker’s Attack reduction increases to {1}, Attack increase increases to {2}."
752002034,趙雲,龍怒,"Attacker’s Attack reduction increases to {1}, Attack increase increases to {2}."
752002035,趙雲,龍怒,"Attacker’s Attack reduction increases to {1}, Attack increase increases to {2}."
752002041,趙雲,冰凍弱點,Extra damage increases to {1}.
752002042,趙雲,冰凍弱點,Extra damage increases to {1}.
752002043,趙雲,冰凍弱點,Extra damage increases to {1}.
752002044,趙雲,冰凍弱點,Extra damage increases to {1}.
752002045,趙雲,冰凍弱點,Extra damage increases to {1}.
752003011,大喬,迷途之音,Damage increases to {1} of Attack.
752003012,大喬,迷途之音,Damage increases to {1} of Attack.
752003013,大喬,迷途之音,"Damage increases to {1} of Attack, chance to [c][01a310]Stun[-][/c] increases to {2}."
752003014,大喬,迷途之音,"Damage increases to {1} of Attack, chance to [c][01a310]Stun[-][/c] increases to {2}."
752003015,大喬,迷途之音,"Damage increases to {1} of Attack, chance to [c][01a310]Stun[-][/c] increases to {2}."
752003021,大喬,魔音壁,Attack increase increases to {1}.
752003022,大喬,魔音壁,"Attack increase increases to {1}, HP increase increases to {2}."
752003023,大喬,魔音壁,"Attack increase increases to {1}, HP increase increases to {2}."
752003024,大喬,魔音壁,"Attack increase increases to {1}, HP increase increases to {2}."
752003025,大喬,魔音壁,"Attack increase increases to {1}, HP increase increases to {2}."
752003031,大喬,狂舞終樂章,Chance to [c][01a310]Stun[-][/c] increases to {1}.
752003032,大喬,狂舞終樂章,Chance to [c][01a310]Stun[-][/c] increases to {1}.
752003033,大喬,狂舞終樂章,Chance to [c][01a310]Stun[-][/c] increases to {1}.
752003034,大喬,狂舞終樂章,Chance to [c][01a310]Stun[-][/c] increases to {1}.
752003035,大喬,狂舞終樂章,Chance to [c][01a310]Stun[-][/c] increases to {1}.
752003041,大喬,魅惑,Damage increases to {1} of Attack.
752003042,大喬,魅惑,Damage increases to {1} of Attack.
752003043,大喬,魅惑,Damage increases to {1} of Attack.
752003044,大喬,魅惑,Damage increases to {1} of Attack.
752003045,大喬,魅惑,"Damage increases to {1} of Attack, chance to [c][01a310]Stun[-][/c] increases to {2}."
752004011,夏侯淵,爆炸射擊,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
752004012,夏侯淵,爆炸射擊,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
752004013,夏侯淵,爆炸射擊,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
752004014,夏侯淵,爆炸射擊,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
752004015,夏侯淵,爆炸射擊,"Damage increases to {1} of Attack, [c][01a310]Bleed[-][/c] damage increases to {2}."
752004021,夏侯淵,槍械精通,[c][01a310]Bleed[-][/c] damage increases to {1}.
752004022,夏侯淵,槍械精通,[c][01a310]Bleed[-][/c] damage increases to {1}.
752004023,夏侯淵,槍械精通,[c][01a310]Bleed[-][/c] damage increases to {1}.
752004024,夏侯淵,槍械精通,[c][01a310]Bleed[-][/c] damage increases to {1}.
752004025,夏侯淵,槍械精通,[c][01a310]Bleed[-][/c] damage increases to {1}.
