id,title,name,dialog,select_text
233,,Bud Elf,Look what you have done!,
234,,Mio,Meow? Is this your territory?,
235,,Bud Elf,"Territory? This is not my territory: this is my garden, and those are my friends!",
236,,Mio,So we can't stay here…,
237,,Mio,"Let's go, Rumpy…",
238,,Psychic,Rumpy! You're back! And those are…,
239,,Rumpy,Meow~Meow~,
240,,Psychic,"Ooooh, those are your friends! And who is this?",
241,,Mio,The name is…Mio!,
242,,Mio,You looked after Rumpy…thank you.,
243,,Psychic,Are you a student of the Academy? Do you have a Dorm room?,
244,,Mio,"I don't like ""Dorms""…",
245,,Mio,"Walls are bad, woods are good!",
246,,Psychic,Hunters like to roam freely…but you can't stay in this greenhouse either.,
247,,Psychic,But I know somewhere else that will suit you just fine!,
248,,Bud Elf,Wait! …Can you promise not to destroy the environment?,
249,,Mio,Mio doesn't have a home…,
250,,Mio,So Mio will cherish everything if I have one!,
251,,Bud Elf,If you promise to be friends with every plant here…,
252,,Bud Elf,You'll be free to stay.,
253,,Rumpy,Meow!!,
254,,Mio,Really?,
255,,Bud Elf,"I did borrow my garden to the Animal Welfare Club,",
256,,Bud Elf,"and you are…animals, I guess, so I don't see why you can't stay here.",
257,,Psychic,"Yay! Rumpy, Mio, welcome to your new home!",
258,,Bud Elf,Welcome to Yume Academy!,
259,,Mio,Are the ones in the pond your friends too?,
260,,Bud Elf,"They're not plants nor flowers, so no.",
261,,Mio,(Jumps in the pond),
262,,Psychic,"!! Stop, there are goldfish in there!",
263,A Warm Welcome,*,I wonder if Hottie can spare someone else for this kind of job…,
264,,*,Who is the new-comer this time?,
265,,Aquaris,"YOO-HOO! Good morning, Senpai!",
266,,*,"Gah!! Oh, Aquaris, you scared me.",
267,,*,You could have given me a heart attack! What's the matter with you?!,
268,,Aquaris,"I greeted you this way because I knew it was you, Senpai~",
269,,Aquaris,"Did I scare you that much, Senpai? What a scaredy-cat.",
270,,*,Of course not! I'm…I have a problem I need to solve.,
271,,Aquaris,What is it? Maybe I can help you~,
272,,*,Things might get worse if I tell you...,
273,,Aquaris,"Hmph, people always forget that I'm a Discipline Member! I don't cause trouble; I solve problems.",
274,,*,"Well, if you're sure, prepare yourself for what I'm about to tell you.",
275,,,"After telling Aquaris what Hottie asked me to do, her expression changed.",
276,,*,Aquaris?,
277,,Aquaris,"So... Senpai, are you going to visit the new student today?",
278,,*,"Yes, but she might be someone we've met before.",
279,,*,Hottie didn't give me any details.,
280,,Aquaris,I see…Let me come with you!!!,
281,,*,Keep it down!! I thought you grew up a little.,
282,,Aquaris,"Sorry, I was just too excited~",
283,,Aquaris,But I still want to be the first to meet the new girl!,
284,,*,Really? You're joining me without my permission…?,
285,,*,"But... In this case, I might have someone to take the first hit if something goes wrong…",
286,,Aquaris,Were you saying something?,
287,,*,"Nothing. You can go with me, but you're going the wrong way~",
288,,Aquaris,Oops!!,
289,,Aquaris,"If I'm still in the same Academy, then this should be the Administration Office. How on earth can the new student be here?",
290,,*,"I'm not sure, but this is the location Hottie gave me.",
291,,Aquaris,Senpai... Are you...?,
292,,Aquaris,…trying to lure me to the Student Union so they can punish me?,
293,,*,"Aquaris, your imagination is good at making up stories...",
294,,Aquaris,"Am I imagining things, or is this corridor extremely clean today?",
295,,*,"Wow, I can even see my reflection in the floor! Whoever cleaned this must be a professional.",
296,,Aquaris,But who can it be? I've never met anyone on campus whose hobby is cleaning...,
297,,*,There she is...,
298,,,Someone in a maid dress soon appeared before us.,
299,,,"On her face, a black ribbon covered her eyes...",
300,,*,P-President!!! Why are you here?!!!,
301,,,"All of a sudden, Aquaris became very alert and started speaking in an incredible pace, like she had been preparing for this moment for a long time.",
302,,Aquaris,I'm not skipping my patrol! I-It's all Senpai's fault!,
303,,Aquaris,He's so incompetent that he can't complete the patrol by himself!,
304,,Ithil,Oh really? I didn't realize there was a patrol that passes by my dorm.,
305,,Aquaris,"Wait a minute, this is not the voice of the president…",
306,,Aquaris,"(Raising her head) Oh no, it's Ithil!!",
307,,Ithil,"Since you're already here, let's have a warm-up test.",
308,,*,Never thought you are the new student mentioned by Hottie…,
309,,Ithil,"The ""new girl"" thing is just a cover-up...",
310,,Aquaris,"(Woozily) So, I can be considered the receptionist of Ithil then?",
311,,Aquaris,"Ouch! It hurts, but it's worth it. Just one more thing to brag about~",
312,,Ithil,You've broken into my dorm and made such a mess.,
313,,Ithil,"Aquaris, you and Senpai are going to clean it up for me. Got a problem with that?",
314,,Aquaris,"No, ma'am!",
315,,*,(Whisper) But I wasn't even part of the fight...,
316,,,"Oops, looks like Ithil heard me! Her death stare is so threatening…",
317,,Aquaris,"Did you say something, Senpai?",
318,,*,"Of course not... It's my duty to serve the Juniors, including Ithil!",
319,Master Chef Ithil,Aquaris,What's keeping Ithil? I thought she left the cleaning to us…,
320,,,Ithil was preparing afternoon tea.,
321,,Ithil,"Here, take a rest.",
322,,Aquaris,Is this for me? I'm so honored!,
323,,*,"That was a dumb question. By the way, Ithil is...",
324,,Aquaris,"Ah, I've almost forgotten that Ithil is also a master in housework~",
325,,Aquaris,Maybe I should come more regularly and...,
326,,Aquaris,"Ouch! Senpai, why did you hit me?!",
327,,*,I'm just waking an idiot from her daydream.,
328,,Ithil,"As I said, the ""new girl"" thing is just a cover-up, I had no other choice.",
329,,Ithil,"But as long as I'm dressed like this, I 'm still a maid, and it's my duty to prepare your afternoon tea.",
330,,Ithil,"So, if you want to take a visit, I'm always available, but it will cost you some time to help clean my room~",
331,,Aquaris,Please let me pledge to you my undying fealty!,
332,,Valeera,"I could hear Aquaris a mile away. Ithil, you should reconsider bullying youngsters as a hobby.",
333,,Aquaris,Valeera! You must be here to save me from this demon!,
334,,Ithil,"So much for ""undying fealty""...",
335,,Ithil,"Valeera, why are you here?",
336,,Valeera,We're now preparing a feast to welcome you~,
337,,Ithil,(waves her away) It doesn't need to be this complicated...,
338,,Valeera,"Regardless, we've almost finished preparations!",
339,,Valeera,Remember what happened when Mio and the Twins entered the Academy? This welcome is pretty simple compared to theirs~,
340,,Ithil,"Wait a second, isn't it the responsibility of a maid to prepare a feast?",
341,,,Ithil stopped speaking as comprehension dawned on her.,
342,,Ithil,"…You haven't even done anything for the feast, am I right?",
343,,Valeera,You got us pretty good...,
344,,Valeera,We're here to invite the chef!,
345,,Ithil,I won't help you.,
346,,Ithil,You never helped me clean the table after any feast. I can already imagine how messy it will be after this one.,
347,,Valeera,That's not true. We tried to help!,
348,,Valeera,"But you always refused our help, saying it's the duty of a maid!",
349,,Valeera,Just come with me~ Everyone is waiting for you~,
350,,Ithil,Stop acting like a spoiled child. It won't work.,
351,,Valeera,"Sigh... Time for Plan B... Turin, get her!",
352,,Turin,"Ithil, I apologize for what I'm about to do...",
353,,Ithil,I'll still win even if you bring more backup.,
354,,Turin,You're strong as always.,
355,,Valeera,(sobbing)... But I want to eat what you cook... Please~,
356,,Ithil,You're already an adult. Pick yourself up.,
357,,Aquaris,Valeera looks so cute when she act like this~,
358,,Aquaris,"Ouch! Senpai, why did you hit me again?!",
359,,*,I'm saving you from Ithil!,
360,,Ithil,"Well, it seems you're not leaving... Lead the way, before it gets too late.",
361,,Valeera,Great!!! You're the best chef in the world!,
362,The Interrupted Feast,Aquaris,GLOMP... DISH ISH DELICIOSH!,
363,,*,"Aquaris, you'd better wait until you swallow that food in your mouth before speaking.",
364,,Aquaris,(Gulp) This is so delicious!,
365,,Aquaris,Never knew Ithil is also a good cook!,
366,,Aquaris,Now I understand how perfect she is!,
367,,*,It is said that Ithil actually used to be a maid before she trained to become a Valkyrie.,
368,,*,But I never thought you could be bought off this easily...,
369,,Aquaris,What are you talking about?!,
370,,Aquaris,I've decided long ago to admire Ithil as my idol and learn from her!,
371,,Ithil,"Is that so? Since you've said that, you can help me clean up the mess after the feast is over.",
372,,Aquaris,What? Again? Please don't bully me anymore…,
373,,Ithil,"As a maid, you must be a master in all skills related to cleaning.",
374,,Ithil,"Since you've decided to learn from me, you'd better start studying immediately.",
375,,Valeera,"Ithil, this is enough already. We don't need this much service.",
376,,,"After Valeera spoke, Ithil paused.",
377,,Ithil,"In my opinion, you totally deserve...",
378,,,"Before Ithil could finish her sentence, we were interrupted by a noise at the gate.",
379,,Quinie,This tastes so good!!!,
380,,Quinie,I've never eaten such a delicious meal!,
381,,*,"Ugh, why is she here? She'll ruin all of this...",
382,,Aquaris,"Quinie, you're interrupting our feast. It's not nice.",
383,,Quinie,But being polite will keep me from enjoying this food when it's fresh.,
384,,Quinie,This food belongs in my stomach!!,
385,,,"As Quinie went on and on, Ithil became more and more angry.",
386,,*,"Aquaris, looks like you might have a partner to clean up the mess with tonight.",
387,,,"Before anyone could move, Quinie was caged in by three rather sharp table knives.",
388,,Quinie,That hurt! Why did you hit me?,
389,,Ithil,That's how I treat unwelcomed guests.,
390,,Quinie,It's not my fault. I can never resist the temptation of delicious food...,
391,,Valeera,Now what? We definitely can't eat here anymore...,
392,,Ithil,These are just daily dishes. I can cook you some more later.,
393,,Aquaris,"Wait,are you leaving now? (looks around) What about this mess...?",
394,,Ithil,"As a maid, it should be clear to you what should be done first.",
395,,Ithil,So I'm leaving the cleanup job to you and Senpai.,
396,,*,"This is the last time I help Hottie welcome a ""new"" student…",
397,,*,I'm getting tired of this nonsense!,
398,,Ithil,"Remember, clean this place well...",
399,,Ithil,I want it to be flawless when I return.,
400,Phototaxis,Aquaris,YO-HO! Good morning~,
401,,*,"Aquaris, it seems you're fully recovered. It's nice to know that you're well-rested~",
402,,*,What about Iron Fist? I hope she's ready too.,
403,,Iron Fist,"Please don't worry, Senpai~ Now I'm ready to go to school~",
404,,*,And because of that... We've prepared a new dorm for you~,
405,,Iron Fist,"A new dorm? For me? Thank you, Senpai~",
406,,*,Iron Fist is still polite as usual... I hope everyone is like that...,
407,,Aquaris,Why is Senpai the one who takes the credit?,
408,,Aquaris,It was KongMing and I who prepared this room!,
409,,*,Uh... I didn't mean to take the credit...,
410,,Iron Fist,But I should still thank you anyway~,
411,,Iron Fist,I just need to show Aquaris and KongMing how grateful I am again~ Thanks for your effort.,
412,,Iron Fist,Everything just looks like my old room~,
413,,Iron Fist,But... I hope the lighting could be better...,
414,,*,"The room is obviously backlit, and the sunlight is blocked by the curtains.",
415,,Aquaris,This wasn't a mistake!,
416,,Aquaris,We did that so the room won't get so hot in the summer!,
417,,Aquaris,"And by blocking the sunlight, we can minimize the influence Iron Fist will have because of it.",
418,,*,Am I missing something? Why Iron Fist has to avoid sunlight?,
419,,Aquaris,"Senpai, you really should pay more attention to the details!",
420,,Aquaris,Have you even noticed that there is something different about Iron Fist?,
421,,Iron Fist,Uh? Do you mean this optimized prosthetic arm?,
422,,Iron Fist,I don't think it will malfunction because of sunlight~,
423,,Iron Fist,Please don't be worried.,
424,,Aquaris,"No! It's not the prosthetic arm, but the...",
425,,*,"After all, it doesn't make any sense to lock yourself inside such a dark room on a sunny day!",
426,,*,Even Iron Fist agrees that. So let's just get rid of these annoying curtains!,
427,,KongMing,Stop!,
428,,,It's too late. The curtain is already drawn back.,
429,,Iron Fist,"KongMing, are you here to see me? I'm so happy...",
430,,KongMing,"...Someone go and hold her down, please...",
431,,Iron Fist,Why? What's wrong?,
432,,KongMing,"Iron Fist, don't you feel anything strange?",
433,,Iron Fist,"No, I think everything is fine~",
434,,*,But... You're...,
435,,Iron Fist,Ouch!,
436,,,"After the sunlight shines the room, Iron Fist somehow keeps approaching the wall unintentionally... and she hits the wall.",
437,,Iron Fist,...That hurts...,
438,,KongMing,Just as I predicted. The light is disturbing Iron Fist's sense of direction...,
439,,*,And that's why you keep the curtains closed?,
440,,*,"So, Aquaris mentioned the bionic antennae and wings?",
441,,Aquaris,"That's right. You're really ""Helping"" us here, Senpai!",
442,,KongMing,But I'm still trying to figure out the reason behind this.,
443,,KongMing,"Maybe it's a side-effect, or another hidden function of the new prosthetic arm that is yet to be discovered...",
444,,KongMing,...I'm afraid it's just Sivney's bad joke.,
445,,Iron Fist,Sorry to worry you... I didn't know...,
446,,KongMing,No worries. I believe there's a lot of secrets we need to discover inside this new prosthetic arm.,
447,,Iron Fist,Thank you...,
448,Antennae,Aquaris,I would really want to see how you fly with these new gears~,
449,,Aquaris,And they said your antennae can help collect information from the battlefield?,
450,,,Aquaris touches Iron Fist's antennae as she speaks.,
451,,,"But Iron Fist seems to be shocked by this, and her face is turning red.",
452,,Iron Fist,Aquaris... Please... Please let go of my antennae...,
453,,Aquaris,Why do you react like this? I thought it's just something bionic...,
454,,Iron Fist,"Right when you touched me, I received a lot more information than I thought.",
455,,Iron Fist,Even my body... Acts weird because of this...,
456,,*,"Enough, you're making this sound even more weird, Iron Fist.",
457,,,Iron Fist looks insulted.,
458,,Aquaris,Senpai!!! Don't watch any strange videos again!,
459,,*,Huh??? Iron Fist... I didn't watch any...,
460,,KongMing,"Alright, I think we should get outside.",
461,,KongMing,"Iron Fist, it's time for you to show your new abilities!",
462,,Iron Fist,"Okay, I can help you more after the upgrade! You'll soon know why!",
463,,Aquaris,Since you mentioned outside... Oh no! I didn't finish my patrol mission today!,
464,,*,Of course you skipped your work again...,
465,,Iron Fist,"Aquaris, maybe you can ask Iron Fist for help!",
466,,Aquaris,Oh? Really?,
467,,Iron Fist,Of course. I can't wait to show you what I've got~,
468,,Aquaris,Just like asking someone to help with my homework~,
469,,Aquaris,"Iron Fist, your dashes were amazing!",
470,,Iron Fist,Thanks to Sivney and Ithil...,
471,,Iron Fist,Oh! I haven't properly thanked Ithil for that~,
472,,KongMing,Now you can find Ithil easier than before. Just wait for her to come in a place that needs cleaning.,
473,,*,Maybe Aquaris can help us...,
474,,Aquaris,Huh? I-I... I still got a patrol mission to work on!,
475,,Iron Fist,I think I can help you with that~,
476,,Aquaris,Uh... I mean...,
477,,KongMing,"Since Aquaris has nothing else to do, let's go then.",
478,,Aquaris,Okay...,
479,Crash,Ithil,"Oh, Iron Fist. You look very alive~",
480,,Ithil,"Aquaris, I never expected that you would come and train with me so soon.",
481,,Iron Fist,Thank you. Now I'm ready for the new challenges!,
482,,Iron Fist,And I am here to thank you for the training.,
483,,Ithil,That wouldn't be necessary. I'd rather see if you have fully mastered what you've learned.,
484,,Iron Fist,Thank you for your time. Let me show you my progress.,
485,,Aquaris,It's a good idea to come with Iron Fist. Ithil probably ignored me.,
486,,*,It's not the time to pop the bottles yet.,
487,,*,She could realize that you're here any time~,
488,,Aquaris,Stop talking!,
489,,Aquaris,Ithil will ignore me as long as I stay low.,
490,,Aquaris,But I'm still envious of Iron Fist and her wings~,
491,,*,"Well, not everyone can fly. So I can understand that.",
492,,*,I was worried that she would feel unfit once she has these new gears... Don't know why I even bothered.,
493,,Aquaris,"But, I think she is... going to crash!!!",
494,,Iron Fist,Senpai! Aquaris! Get out of there!!!,
495,,*,Huh?!! Ouch...,
496,,,"After getting hit by Iron Fist, I could barely make a sound.",
497,,Aquaris,"Senpai, this surely proves that Murphy's law is true...",
498,,Iron Fist,"Sorry, Senpai. Are you alright?",
499,,Iron Fist,I'll get you to Raphael at once! You're not going to die!,
500,,*,Don't... Bother...,
501,,*,I--- I just need a rest...,
502,,Ithil,Leave him alone. He is just shocked by the impact.,
503,,Iron Fist,"Really? If you need any assistance, please just tell me.",
504,,Iron Fist,It's all my fault. Senpai wouldn't be hurt if I control my balance...,
505,,KongMing,Have you already forgotten what I told you?,
506,,Iron Fist,I didn't!,
507,,Iron Fist,"But... After all this, I doubt if I can really become someone who is reliable...",
508,,KongMing,It is true that it takes effort to master your new gears.,
509,,KongMing,But this isn't a valid reason for you to let go of your confidence.,
510,,KongMing,That will be a waste of effort for everyone who invested in you.,
511,,Iron Fist,That's not going to happen. I will get stronger and stronger!,
512,,Ithil,Then prove it!,
513,,Ithil,"Since you're already here, a warm-up test should be nice~",
514,,Aquaris,Nooooo!!! Why can't you just ignore me!!!,
515,Trouble Maker,Fenrir,Huh? Nobody answered my challenge?,
516,,Fenrir,"Just as I predicted, you are all cowards!",
517,,Fenrir,"I suggest you abandon the name of Yume and call yourself ""Yokel Academy""! Hmph!",
518,,*,"Fenrir, stop it! You've caused enough trouble.",
519,,Fenrir,Why should I listen to a nobody like you? Convince me with your fists first!,
520,,Aquaris,"Senpai, she just called you a nobody...",
521,,Aquaris,But she actually had a point... I've never seen you on the battlefield...,
522,,*,Aquaris! This is not the best time to make jokes. Let's stop Fenrir first.,
523,,Aquaris,I don't think she can be reasoned with.,
524,,Aquaris,She won't stop until a proper opponent arrives.,
525,,Aquaris,I believe it will be easier to find her a challenger.,
