id,unknown_2,name,desc
4400300,Jelly,Basic Attack,Basic Attack
4400400,Wandy,Basic Attack,Basic Attack
4400500,Elvis,Basic Attack,Basic Attack
4400600,Chainsaw,Basic Attack,Basic Attack
4400700,Medusa,Basic Attack,Basic Attack
4400800,Zoe,Basic Attack,Basic Attack
4500100,Toy Girl,Basic Attack,Basic Attack
4500200,Lisa,Basic Attack,Basic Attack
4500300,Annie,Basic Attack,Basic Attack
4600100,Androi,Basic Attack,Basic Attack
4600200,Calista,Basic Attack,Basic Attack
4600300,Selene,Basic Attack,Basic Attack
5100100,Sapphire,Basic Attack,Basic Attack
5100200,Gambler,Basic Attack,Basic Attack
5100300,Succuba,Basic Attack,Basic Attack
5100400,Dracula,Basic Attack,Basic Attack
5100500,Wu Kong,Basic Attack,Basic Attack
5100600,Fencer,Basic Attack,Basic Attack
5100700,Wildtress,Basic Attack,Basic Attack
5100800,Sakura,Basic Attack,Basic Attack
5100900,Giana,Basic Attack,Basic Attack
5101000,Ennmaya,Basic Attack,Basic Attack
5200100,Hottie,Basic Attack,Basic Attack
5200200,Blowie,Basic Attack,Basic Attack
5200300,Chevalir,Basic Attack,Basic Attack
5200400,Saint,Basic Attack,Basic Attack
5200500,Javelin,Basic Attack,Basic Attack
5200600,Geisha,Basic Attack,Basic Attack
5200700,Sonya,Basic Attack,Basic Attack
5200800,Caitlyn,Basic Attack,Basic Attack
5200900,Guan Yin,Basic Attack,Basic Attack
5201000,Librarian,Basic Attack,Basic Attack
5300100,Priestess,Basic Attack,Basic Attack
5300200,Alice,Basic Attack,Basic Attack
5300300,Nia,Basic Attack,Basic Attack
5300400,Muppet,Basic Attack,Basic Attack
5300500,Nobunaga,Basic Attack,Basic Attack
5300600,Silvia,Basic Attack,Basic Attack
5300700,Turin,Basic Attack,Basic Attack
5300800,Toyo,Basic Attack,Basic Attack
5300900,Masamune,Basic Attack,Basic Attack
5301000,Hexa,Basic Attack,Basic Attack
5301100,Psychic,Basic Attack,Basic Attack
5400100,Amazon,Basic Attack,Basic Attack
5400200,Bud Elf,Basic Attack,Basic Attack
5400300,Himoto,Basic Attack,Basic Attack
5400400,Nani,Basic Attack,Basic Attack
5400500,Lavia,Basic Attack,Basic Attack
5400600,Susan,Basic Attack,Basic Attack
5400700,Aquaris,Basic Attack,Basic Attack
5400800,Kong Ming,Basic Attack,Basic Attack
5400900,Pandaria,Basic Attack,Basic Attack
5401000,Linky,Basic Attack,Basic Attack
5500100,瓦拉斯基,Basic Attack,Basic Attack
5500200,Amelia,Basic Attack,Basic Attack
5500300,郭嘉,Basic Attack,Basic Attack
5500400,Scythe,Basic Attack,Basic Attack
5500500,Lucifer,Basic Attack,Basic Attack
5600100,Angel,Basic Attack,Basic Attack
5600200,Gabriel,Basic Attack,Basic Attack
5600300,Michael,Basic Attack,Basic Attack
5600400,Phoenix,Basic Attack,Basic Attack
11100100,廖化-BOSS,Basic Attack,Basic Attack
11200100,曹洪-BOSS,Basic Attack,Basic Attack
11200200,Aegis,Basic Attack,Basic Attack
11300100,Lin AI,Basic Attack,Basic Attack
12100200,程普-BOSS,Basic Attack,Basic Attack
12300100,Boro,Basic Attack,Basic Attack
12300200,Lana,Basic Attack,Basic Attack
12300300,Sasuke,Basic Attack,Basic Attack
13500100,曹叡-BOSS,Basic Attack,Basic Attack
13600100,嫦娥-BOSS,Basic Attack,Basic Attack
14500100,Toy Girl,Basic Attack,Basic Attack
14600100,程昱-BOSS,Basic Attack,Basic Attack
54100100,Zombia,Basic Attack,Basic Attack
54100200,Flash,Basic Attack,Basic Attack
54100300,Werewolf,Basic Attack,Basic Attack
54100400,Nona,Basic Attack,Basic Attack
54100500,Assassin,Basic Attack,Basic Attack
54100600,Ashely,Basic Attack,Basic Attack
54100700,Ninja,Basic Attack,Basic Attack
54100800,Cynthia,Basic Attack,Basic Attack
54200100,Miya,Basic Attack,Basic Attack
54200200,Bidenty,Basic Attack,Basic Attack
54200300,Boxer,Basic Attack,Basic Attack
54200400,Lily,Basic Attack,Basic Attack
54200500,Nagia,Basic Attack,Basic Attack
54200600,Hypatia,Basic Attack,Basic Attack
54200700,Quinie,Basic Attack,Basic Attack
54200800,Haxie,Basic Attack,Basic Attack
54300100,Nun,Basic Attack,Basic Attack
54300200,Diva,Basic Attack,Basic Attack
54300300,Liz,Basic Attack,Basic Attack
54300400,Anna,Basic Attack,Basic Attack
54300500,Omega,Basic Attack,Basic Attack
54300600,Lightin,Basic Attack,Basic Attack
54300700,Iron Fist,Basic Attack,Basic Attack
54300800,Ada,Basic Attack,Basic Attack
54400100,Beary,Basic Attack,Basic Attack
54400200,Litana,Basic Attack,Basic Attack
54400300,Jelly,Basic Attack,Basic Attack
54400400,Wandy,Basic Attack,Basic Attack
54400500,Elvis,Basic Attack,Basic Attack
54400600,Chainsaw,Basic Attack,Basic Attack
54400700,Medusa,Basic Attack,Basic Attack
54400800,Zoe,Basic Attack,Basic Attack
54500100,Toy Girl,Basic Attack,Basic Attack
54500200,Lisa,Basic Attack,Basic Attack
54500300,Annie,Basic Attack,Basic Attack
54600100,Androi,Basic Attack,Basic Attack
54600200,Calista,Basic Attack,Basic Attack
54600300,Selene,Basic Attack,Basic Attack
65100100,Sapphire,Basic Attack,Basic Attack
65100200,Succuba,Basic Attack,Basic Attack
65100300,Dracula,Basic Attack,Basic Attack
65100400,Wu Kong,Basic Attack,Basic Attack
65100500,Wildtress,Basic Attack,Basic Attack
65100600,Giana,Basic Attack,Basic Attack
65100700,Chevalir,Basic Attack,Basic Attack
65100800,Javelin,Basic Attack,Basic Attack
65100900,Geisha,Basic Attack,Basic Attack
65101000,Caitlyn,Basic Attack,Basic Attack
65101100,Ennmaya,Basic Attack,Basic Attack
65101200,Cynthia,Basic Attack,Basic Attack
65101300,Werewolf,Basic Attack,Basic Attack
65101400,Nona,Basic Attack,Basic Attack
65101500,Gambler,Basic Attack,Basic Attack
65101600,Fencer,Basic Attack,Basic Attack
65101700,Sakura,Basic Attack,Basic Attack
65200100,Guan Yin,Basic Attack,Basic Attack
65200200,Librarian,Basic Attack,Basic Attack
65200300,Nia,Basic Attack,Basic Attack
65200400,Nobunaga,Basic Attack,Basic Attack
65200500,Silvia,Basic Attack,Basic Attack
65200600,Toyo,Basic Attack,Basic Attack
65200700,Masamune,Basic Attack,Basic Attack
65200800,Hexa,Basic Attack,Basic Attack
65200900,Amazon,Basic Attack,Basic Attack
65201000,Bud Elf,Basic Attack,Basic Attack
65201100,Blowie,Basic Attack,Basic Attack
65201200,Lily,Basic Attack,Basic Attack
65201300,Hottie,Basic Attack,Basic Attack
65201400,Saint,Basic Attack,Basic Attack
65201500,Boxer,Basic Attack,Basic Attack
65201600,Haxie,Basic Attack,Basic Attack
65201700,Sonya,Basic Attack,Basic Attack
65300100,Himoto,Basic Attack,Basic Attack
65300200,Lavia,Basic Attack,Basic Attack
65300300,Susan,Basic Attack,Basic Attack
65300400,Pandaria,Basic Attack,Basic Attack
65300500,Amelia,Basic Attack,Basic Attack
65300600,Angel,Basic Attack,Basic Attack
65301100,Alice,Basic Attack,Basic Attack
65301200,Lightin,Basic Attack,Basic Attack
65301300,Diva,Basic Attack,Basic Attack
65301400,Iron Fist,Basic Attack,Basic Attack
65301500,Muppet,Basic Attack,Basic Attack
65301600,Priestess,Basic Attack,Basic Attack
65301700,Psychic,Basic Attack,Basic Attack
65401100,Nani,Basic Attack,Basic Attack
65401200,Elvis,Basic Attack,Basic Attack
65401300,Aquaris,Basic Attack,Basic Attack
65401400,Zoe,Basic Attack,Basic Attack
65401500,Medusa,Basic Attack,Basic Attack
65401600,Kong Ming,Basic Attack,Basic Attack
65401700,Linky,Basic Attack,Basic Attack
65501100,Scythe,Basic Attack,Basic Attack
65501200,Annie,Basic Attack,Basic Attack
65501300,Lucifer,Basic Attack,Basic Attack
65501400,Wraith,Basic Attack,Basic Attack
65601100,Gabriel,Basic Attack,Basic Attack
65601200,Selene,Basic Attack,Basic Attack
65601300,Michael,Basic Attack,Basic Attack
65601400,Phoenix,Basic Attack,Basic Attack
75100100,Succuba,Basic Attack,Basic Attack
75100200,Dracula,Basic Attack,Basic Attack
75100300,Wildtress,Basic Attack,Basic Attack
75100400,Giana,Basic Attack,Basic Attack
75100500,Sapphire,Basic Attack,Basic Attack
75100600,Wu Kong,Basic Attack,Basic Attack
75100700,Ennmaya,Basic Attack,Basic Attack
75100800,Gambler,Basic Attack,Basic Attack
75100900,Fencer,Basic Attack,Basic Attack
75101000,Sakura,Basic Attack,Basic Attack
75200100,Chevalir,Basic Attack,Basic Attack
75200200,Javelin,Basic Attack,Basic Attack
75200300,Geisha,Basic Attack,Basic Attack
75200400,Caitlyn,Basic Attack,Basic Attack
75200500,Guan Yin,Basic Attack,Basic Attack
75200600,Librarian,Basic Attack,Basic Attack
75200700,Blowie,Basic Attack,Basic Attack
75200800,Hottie,Basic Attack,Basic Attack
75200900,Saint,Basic Attack,Basic Attack
75201000,Sonya,Basic Attack,Basic Attack
75300100,Nia,Basic Attack,Basic Attack
75300200,Nobunaga,Basic Attack,Basic Attack
75300300,Silvia,Basic Attack,Basic Attack
75300400,Toyo,Basic Attack,Basic Attack
75300500,Masamune,Basic Attack,Basic Attack
75300600,Hexa,Basic Attack,Basic Attack
75300700,Alice,Basic Attack,Basic Attack
75300800,Muppet,Basic Attack,Basic Attack
75300900,Priestess,Basic Attack,Basic Attack
75301000,Psychic,Basic Attack,Basic Attack
75400100,Amazon,Basic Attack,Basic Attack
75400200,Bud Elf,Basic Attack,Basic Attack
75400300,Himoto,Basic Attack,Basic Attack
75400400,Lavia,Basic Attack,Basic Attack
75400500,Susan,Basic Attack,Basic Attack
75400600,Pandaria,Basic Attack,Basic Attack
75400700,Nani,Basic Attack,Basic Attack
75400800,Aquaris,Basic Attack,Basic Attack
75400900,Kong Ming,Basic Attack,Basic Attack
75401000,Linky,Basic Attack,Basic Attack
75500100,Amelia,Basic Attack,Basic Attack
75500200,Scythe,Basic Attack,Basic Attack
75500300,Lucifer,Basic Attack,Basic Attack
75500400,郭嘉,Basic Attack,Basic Attack
75600100,Angel,Basic Attack,Basic Attack
75600200,Gabriel,Basic Attack,Basic Attack
75600300,Michael,Basic Attack,Basic Attack
75600400,Phoenix,Basic Attack,Basic Attack
100000100,石像鬼,Basic Attack,Basic Attack
100000200,貝希摩斯,Basic Attack,Basic Attack
100000300,海德拉,Basic Attack,Basic Attack
100000400,巴哈姆特,Basic Attack,Basic Attack
100000500,骨龍,Basic Attack,Basic Attack
100000600,窮奇,Basic Attack,Basic Attack
100000700,阿呆X,Basic Attack,Basic Attack
100000800,黑暗教徒X,Basic Attack,Basic Attack
100000900,老實人X,Basic Attack,Basic Attack
100001000,伐木工X,Basic Attack,Basic Attack
100001100,小惡魔X,Basic Attack,Basic Attack
100001200,金角X,Basic Attack,Basic Attack
100001300,貝拉X,Basic Attack,Basic Attack
100001400,偵察兵X,Basic Attack,Basic Attack
201,Wandy,Basic Attack Switch,Basic Attack Switch
202,Caitlyn,Basic Attack Switch,Basic Attack Switch
203,Guan Yin,Basic Attack Switch,Basic Attack Switch
204,Shamoke,Basic Attack Switch,Basic Attack Switch
208,Miya,Basic Attack Switch,Basic Attack Switch
209,Guan Yin,Basic Attack Switch,Basic Attack Switch
212,Caitlyn,Basic Attack Switch,Basic Attack Switch
213,Guan Yin,Basic Attack Switch,Basic Attack Switch
216,Medusa,Basic Attack Switch,Basic Attack Switch
217,Hottie,Basic Attack Switch,Basic Attack Switch
218,Hottie,Basic Attack Switch,Basic Attack Switch
219,Hottie,Basic Attack Switch,Basic Attack Switch
220,Medusa,Basic Attack Switch,Basic Attack Switch
221,Medusa,Basic Attack Switch,Basic Attack Switch
235,Himoto,Basic Attack Switch,Basic Attack Switch
236,Hexa,Basic Attack Switch,Basic Attack Switch
237,Himoto,Basic Attack Switch,Basic Attack Switch
238,Hexa,Basic Attack Switch,Basic Attack Switch
240,Dracula,Basic Attack Switch,Basic Attack Switch
241,Dracula,Basic Attack Switch,Basic Attack Switch
242,Dracula,Basic Attack Switch,Basic Attack Switch
243,Sapphire,Basic Attack Switch,Basic Attack Switch
244,Sapphire,Basic Attack Switch,Basic Attack Switch
245,Sapphire,Basic Attack Switch,Basic Attack Switch
247,Himoto,Basic Attack Switch,Basic Attack Switch
260,Sakura,Basic Attack Switch,Basic Attack Switch
261,Sakura,Basic Attack Switch,Basic Attack Switch
262,Sakura,Basic Attack Switch,Basic Attack Switch
263,Wraith,Basic Attack Switch,Basic Attack Switch
264,Wraith,Basic Attack Switch,Basic Attack Switch
265,Wraith,Basic Attack Switch,Basic Attack Switch
266,Phoenix,Basic Attack Switch,Basic Attack Switch
267,Phoenix,Basic Attack Switch,Basic Attack Switch
268,Phoenix,Basic Attack Switch,Basic Attack Switch
270,Psychic,Basic Attack Switch,Basic Attack Switch
271,Psychic,Basic Attack Switch,Basic Attack Switch
272,Psychic,Basic Attack Switch,Basic Attack Switch
273,Linky,Basic Attack Switch,Basic Attack Switch
274,Linky,Basic Attack Switch,Basic Attack Switch
275,Linky,Basic Attack Switch,Basic Attack Switch
1100101,Skarivine,Rush,Deals (180% of Attack) damage against an enemy.
1100201,Cayla,Raining Pillow,Deals (126% of Attack) damage against Front-line enemies.
1100301,Vanees,Crash,"Deals (100% of Attack) damage against an enemy, dealing extra (48% of Attack) damage each round for 2 rounds."
1200101,Maidam,Smash,Deals (180% of Attack) damage against an enemy.
1200201,Aegis,Heave Attack,Deals (90% of Attack) damage against Back-line enemies.
1200301,Handana,Smash,Deals (180% of Attack) damage against an enemy.
1300101,Lin AI,Revenge,"Deals (100% of Attack) damage against an enemy, dealing extra (48% of Attack) damage each round for 2 rounds."
1300201,Witch,Deadly Attack,"Deals (180% of Attack) damage against a random enemy, dealing extra 50% damage on Ranger class enemies."
1300301,Stella,Headbutt,Deals (126% of Attack) damage against Front-line enemies.
1400101,Elloi,Assault,Deals (180% of Attack) damage against an enemy.
1400201,Vella,Feign Attack,"Deals (100% of Attack) damage against an enemy, dealing extra (48% of Attack) damage each round for 2 rounds."
1400301,Yuri,Count Attack,Deals (126% of Attack) damage against Front-line enemies.
2100101,Talia,Smash,"Deals (90% of Attack) damage against 1 random enemy and (100% chance) to [c][01a310]Freeze[-][/c] it for 2 rounds.\n[c][01a310]Freeze:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
2100201,Nasha,Crash,"Deals (104% of Attack) damage against 2 Back-line enemies, dealing extra (18% of Attack) damage each round for 2 rounds."
2100301,Hancer,Deadly Attack,Deals (190% of Attack) damage against 1 random Back-line enemy.
2100401,Nono,Smash,"Deals (90% of Attack) damage against 1 enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
2200101,Roselle,Assault,Deals (133% of Attack) damage against Front-line enemies and reduce their speed by 20 for 2 rounds.
2200201,Hynel,Smash,"Deals (90% of Attack) damage against 1 enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
2200301,Fleur,Revenge,"Deals (100% of Attack) damage against an enemy, dealing extra (54% of Attack) damage each round for 2 rounds."
2200401,Meimi,Smash,Deals (190% of Attack) damage against 1 random enemy.
2300101,Boro,Smash,Deals (171% of Attack) damage against 1 enemy with lowest HP.
2300201,Lana,Heave Attack,"Deals (65% of Attack) damage against Back-line enemies, dealing extra (18% of Attack) damage each round for 2 rounds."
2300301,Sasuke,Rock Rain,"Deals (100% of Attack) damage against 1 enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
2300401,Shamoke,Revenge,"Deals (65% of Attack) damage against Back-line enemies, dealing extra (18% of Attack) damage each round for 2 rounds."
2400101,Pyra,Feign Attack,"Deals (100% of Attack) damage against an enemy, dealing extra (54% of Attack) damage each round for 2 rounds."
2400201,Octagirl,Deadly Attack,"Deals (130% of Attack) damage against 1 enemy and (100% chance) to [c][01a310]Silence[-][/c] it for 2 rounds.\n[c][01a310]Silence:[-][/c]\nA control effect. During this effect, girls affected will not be able to release their Active Skills."
2400301,Aeris,Smash,"Deals (90% of Attack) damage against 1 enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
2400401,Puny,Assault,"Deals (100% of Attack) damage against an enemy, dealing extra (54% of Attack) damage each round for 2 rounds."
3100101,Poppi,Winding Attack,"Deals (77% of Attack) damage against Front-line enemies and (35% chance) to [c][01a310]Stun[-][/c] them for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3100201,Jade,Shark Blade,Deals (170% of Attack) damage against 1 enemy and reduce its 24% Armor for 2 rounds.
3100301,Ursula,Smash,"Deals (110% of Attack) damage against 1 random Back-line enemy and (100% chance) to [c][01a310]Freeze[-][/c] it for 2 rounds.\n[c][01a310]Freeze:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3100401,Kitty,Quick Attack,Deals (147% of Attack) damage against Front-line enemies.
3100501,Samurai,Shark Blade,"Deals (112% of Attack) damage against Front-line enemies and reduces their 21% of Armor for 2 rounds, (50% chance) to [c][01a310]Freeze[-][/c] Warrior class enemies for 1 round.\n[c][01a310]Freeze:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3200101,Tula,Surprise,Deals (112% of Attack) damage against Front-line enemies and heals Front-line allies for (44% of Attack) HP.
3200201,Edward,Knock Down,Deals (180% of Attack) damage against 1 random Back-line enemy and gains 15% of Block rate for 2 rounds.
3200301,King,Holy Light,Deals (160% of Attack) damage against 1 random enemy and heals the ally with lowest HP for (75% of Attack) HP.
3200401,Donna,Winding Attack,"Deals (110% of Attack) damage against 1 random enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3200501,Nobuna,Rush,"Deals (140% of Attack) damage against 3 random enemies and (40% chance) to [c][01a310]Petrify[-][/c] Assassin class enemies for 2 rounds.\n[c][01a310]Petrify:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3300101,Annabelle,Feign Attack,"Deals (110% of Attack) damage against an enemy, dealing extra (60% of Attack) damage each round for 2 rounds."
3300201,Harley,Step On,Deals (147% of Attack) damage against Front-line enemies and reduces Warrior class enemies 21% of Armor for 2 rounds.
3300301,Magician,Falls Attack,Deals (105% of Attack) damage against Back-line enemies.
3300401,Caitlin,Revenge,"Deals (150% of Attack) damage against an enemy, dealing extra (36% of Attack) damage each round for 2 rounds."
3300501,Marynari,Headbutt,"Deals (77% of Attack) damage against Front-line enemies, dealing extra (42% of Attack) damage each round for 2 rounds."
3400101,Robin,Heave Smash,"Deals (70% of Attack) damage against Front-line enemies, dealing extra (46% of Attack) damage each round for 2 rounds."
3400201,Sisha,Heave Smash,Deals (147% of Attack) damage against 2 random enemies.
3400301,Mythra,Surprise,Deals (160% of Attack) damage against 1 enemy and heals 1 Front-line ally for (75% of Attack) HP.
3400401,Athena,Feign Attack,"Deals (120% of Attack) damage against an enemy, dealing extra (54% of Attack) damage each round for 2 rounds."
3400501,Kenshin,Assault,Deals (119% of Attack) damage against Front-line enemies and reduces their 21% of Armor for 2 rounds.
3500101,Reo,Mind Attack,"Deals (110% of Attack) damage against 1 random enemy and (100% chance) to [c][01a310]Petrify[-][/c] it for 2 rounds.\n[c][01a310]Petrify:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
3600101,Luna,Holy Light,"Deals (110% of Attack) damage against 1 random enemy and (100% chance) to [c][01a310]Stun[-][/c] it for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
4100101,Zombia,Blood Strike,Deals (180% of Attack) damage against an enemy and heals self for (75% of Attack) HP.
4100201,Flash,Wild Pin,Deals (140% of Attack) damage against Front-line enemies and gains self 15% Precision for 2 rounds.
4100301,Werewolf,Wind Attack,Deals (200% of Attack) damage against 1 random Back-line enemies and gains 15% Armor Break for 2 rounds.
4100401,Nona,Winner's Crown,"Deals (126% of Attack) damage against Front-line enemies and has a 30% chance to [c][01a310]Freeze[-][/c] them for 2 rounds, heals the ally with lowest HP for (90% of Attack) HP.\n[c][01a310]Freeze:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
4100501,Assassin,Soul Blade,Deals (115% of Attack) damage against Back-line enemies.
4100601,Ashely,Monster Blood,Deals (130% of Attack) damage against Front-line enemies and reduces them 10% Block Rate for 2 rounds.
4100701,Ninja,Assassin's Fate,Deals (140% of Attack) damage against Front-line enemies and dealing extra (50% of Attack) damage on Warrior class enemies.
4100801,Cynthia,Butterfly Effect,"Deals (144% of Attack) damage against 2 random enemies, dealing extra (13% of Attack) damage each round till their death."
4200101,Miya,Dropping Down,Deals (85% of Attack) damage against Back-line enemies and gains self 30% of Attack for 2 rounds.
4200201,Bidenty,Holy Force,Deals damage (200% of Attack) increases Armor by 15% for 2 rounds.
4200301,Boxer,Fire Fist,Deals (90% of Attack) damage against Back-line enemies and reduces their 15% Armor for 2 rounds.
4200401,Lily,Ice Breath,"Deals (51% of Attack) damage against all enemies and (15% chance) to [c][01a310]Freeze[-][/c] them for 2 rounds.\n[c][01a310]Freeze:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
4200501,Nagia,Big Experiment,"Deals (135% of Attack) damage against the enemy with lowest HP, dealing extra (43% of Attack) damage each round for 2 rounds."
4200601,Hypatia,Trick,Deals (161% of Attack) damage against Front-line enemies.
4200701,Quinie,Magic Candy,Deals (119% of Attack) damage against Front-line enemies and gains self 30% Armor for 2 rounds.
4200801,Haxie,Earth Shake,"Deals (180% of Attack) damage against 1 enemy with lowest HP, dealing extra 50% damage on Assassin class enemies."
4300101,Nun,Devil Cast,"Deals (84% of Attack) damage against Front-line enemies and (35% chance) to [c][01a310]Stun[-][/c] them for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
4300201,Diva,Machine Power,Deals (69% of Attack) damage against all enemies.
4300301,Liz,Assault,Deals (169% of Attack) damage against 1 enemy with lowest HP and heals self for (75% of Attack) HP.
4300401,Anna,Soul Sword,Deals (90% of Attack) damage against Back-line enemies and reduces their 12.5% Crit for 2 rounds.
4300501,Omega,Shock Missile,"Deals (40% of Attack) damage against Back-line enemies, dealing extra (45% of Attack) damage each round for 2 rounds."
4300601,Lightin,100K Volt,"Deals (184% of Attack) damage against 2 random enemies, dealing extra 60% damage on Assassin class enemies."
4300701,Iron Fist,Chasing Blade,Deals (144% of Attack) damage against 1 enemy with lowest HP and heals the ally with lowest HP for (180% of Attack) HP.
4300801,Ada,System Strike,Deals (90% of Attack) damage against Back-line enemies and reduces their 25% Skill Damage for 2 rounds.
4400101,Beary,Shock Present,"Deals (69% of Attack) damage against all enemies and (50% chance) to [c][01a310]Silence[-][/c] Assassin class enemies for 2 rounds.\n[c][01a310]Silence:[-][/c]\nA control effect. During this effect, girls affected will not be able to release their Active Skills."
4400201,Litana,Round-back Attack,"Deals (120% of Attack) damage against 1 random enemy and has a 100% chance to [c][01a310]Stun[-][/c] the target for 2 rounds.\n[c][01a310]Stun:[-][/c]\nA control effect. During this effect, girls affected will not be able to deal Basic Attack, release their Active Skills, Hunt or Counterattack."
