id,title,name,dialog,select_text
272,,Saint,I rather betray the world than let the world betray me...!,
273,,D.E.F Leader,Oh? Hahahahah.....,
274,,D.E.F Leader,Then consider us companions for the time being.,
275,Sonya's Basil Omelet Rice,,"After entering Yume Academy, Sonya found herself at home in the campus #2 cafeteria.",
276,,,"Every day, Sonya prepares and cooks different kinds of dishes to satisfy her stomach.",
277,,Sonya,(Exhilarated and Excited) Garlic... mashed... olive oil... and then.... fresh basil leaves...,
278,,Sonya,Cheese... black pepper and... pound them... keep mashing them...,
279,,Sonya,"Then, stir-fry the rice! Chicken, mushroom, and onion... keep stir-frying them...",
280,,Sonya,(Smile) Mmmm... delicious...,
281,,Sonya,"And, lastly, the omelet! Stir... shake the pan… add secret basil sauce...",
282,,Sonya,Okay... looks just about ready! Final step...,
283,,Sonya,(Concentrating) Place it… on the fried rice...,
284,,Sonya,Slowly... and steady… okay...,
285,,Student A,Sonya!!,
286,,Student A,Hand over this cafeteria!,
287,,Sonya,(Clank),
288,,Sonya,Ah...,
289,,Sonya,...,
290,,Student B,Yeah! Just one person hogging the whole cafeteria. That's so weird!,
291,,Student B,You really think you're a cook? Then cook for everyone~!,
292,,Sonya,Wait!!!!!!!,
293,,Sonya,You're going to pay for ruining my special omelet rice!!!!,
294,,Student B,What are you talking about…? We didn't do anything wrong!,
295,,Student A,Guess what… Sonya must be cooking something!,
296,,Student A,How... How come she isn't cooking for the rest of us~~?,
297,,,"As a passionate person, Sonya really really hates when others criticize her food.",
298,,,She hates it so much that it made her very possessive and territorial.,
299,,,Her home- is this cafeteria--- Others cannot enter;,
300,,,And her gourmet dishes… will not be shared with others!,
301,,Sonya,Okay… you going to eat my food. Eh?,
302,,Sonya,(Flustered) How about a fist sandwich...,
303,,Sonya,You guys don't even have the right！,
304,,,Sonya attacks with fury and everyone immediately shriek in fear...,
305,,Sonya,Aww... today's lunch is ruined again...,
306,,Sonya,Food is freedom... It is the soul... It is my ultimate redemption.,
307,,Sonya,(Dismayed) These people will never understand...,
308,A Talk Over Stewed Ox-tongue,Joan,"(Smiles) Oh! That wonderful, sweet aroma~!",
309,,Joan,"Sonya, did you prepare anything special today?",
310,,Sonya,(Exhilarated)......,
311,,Sonya,(Glare) It's none of your business.,
312,,Joan,Let me guess! Don't give me any hints~!,
313,,Joan,"Star anise, chili, ginger... and onion, right?",
314,,Sonya,(Glare) Get out.,
315,,Joan,"Oh~  One more thing... That rich and sweet flavor... Oh, it's the butter...",
316,,Sonya,Hmph!,
317,,Joan,There is a hint of something else… Is it… The red wine?,
318,,Joan,Must be red wine... What does red wine go well with?,
319,,Joan,"Oh no, yum... It smells like beef.",
320,,Sonya,Oh~,
321,,Joan,"No wait, that would be too easy! Let me guess... Don't give me any hints~",
322,,Sonya,.....,
323,,Joan,"Stewed... tripe? No, stewed tail? No, the tail goes well with soup...",
324,,Joan,"Stewed beef organs, sirloin, or ribeye?",
325,,Sonya,(Flustered) It's stewed ox-tongue! Savory and tender ox-tongue!!!,
326,,Joan,Hey!! I was about to say that!,
327,,Joan,"Oh, so you do care what others think.",
328,,Joan,"That's what I was thinking, Sonya. So~!",
329,,Sonya,(Glare) No.,
330,,Joan,......,
331,,Sonya,(Angry Glare) Get out of my cafeteria.,
332,,Joan,(Solemn) That doesn't seem to be negotiable.,
333,,Joan,"Hey,  you see it.",
334,,???,I see.,
335,,???,I never thought. There is someone like this on campus.....,
336,,Sonya,(Unexpected) How… how could this be...,
337,,Sonya,"Guan Yin… the ""Goddess of War"" Guan Yin?",
338,,Guan Yin,There is only one Guan Yin on campus.,
339,,Guan Yin,…I see a lot of people like you. They only know one language!,
340,,Sonya,Uh...... Ahem...,
341,,Guan Yin,You going to say something?,
342,,Sonya,You beat me.,
343,,,Although Sonya is powerful and fights courageously defending her turf.,
344,,,Courage is not enough...,
345,,Joan,(Serious look) I was hoping we don't have to do this...,
346,,Joan,That stewed ox-tongue must have tasted bitter today...,
347,,Guan Yin,So take that as a lesson. Hope you will change.,
348,,Guan Yin,Let's go...,
349,,Sonya,Wait!,
350,,Joan & Guan Yin,!?,
351,,Sonya,(Embarrassed) I... want to… serve you guys.,
352,,Sonya,Come back… tomorrow… please...,
353,,Joan & Guan Yin,(Bewildered) tomorrow?,
354,,Joan,And another great situation is waiting for us? If I had known earlier...,
355,That it's will be the start of a new kind of gourmet food,Sonya,(Serious) ......,
356,,Sonya,What do we have to do....?,
357,,Sonya,"Finally, I met someone who understands me... and who I approve of...",
358,,Sonya,…I should be happy...,
359,,Sonya,(Distressed) Looking down on me like that... How could this be...,
360,,Sonya,....What to do?,
361,,Beef,Hahaha!!,
362,,Beef,You finally see it clearly~!,
363,,Leeks,Cry! Go cry about it..! And see if anyone feels sorry for you~!,
364,,Sonya,Even you guys are laughing at me too...!,
365,,Sonya,I have to cook for them!,
366,,Sonya,How am I supposed to treat them well?,
367,,Mushroom,"Everyone knows how good mushrooms are. But without any proper preparations, mushrooms won't be tasty~!",
368,,Leeks,"Everyone likes how I taste! But no matter what I do, I'm only there to make others taste better.",
369,,Leeks,But only a few people can live without me...,
370,,Pork Belly,Should I simmer it? Stew it...? Or mash it with garlic and toss it with cold dishes?,
371,,Pork Belly,"Think it through. Once you decide, there is no going back!",
372,,Sonya,(Exhilarated) I think... I know what to do...,
373,,Sonya,Thanks everyone!!,
374,,,"That night, Sonya stayed up the whole night in the cafeteria.",
375,,,"Cutting, stir-frying, steaming, and boiling... Rinse and repeat... Without taking a break.",
376,Feast of the Three,Joan,We're here! Just as promised.,
377,,Sonya,(Smile) Guess... What we're eating today?,
378,,Joan,Oh? Smells a bit like...,
379,,Guan Yin,I don't know. Is this what we will have today?,
380,,Sonya,(Smile)...,
381,,Joan,Noodle soup? No...,
382,,Guan Yin,That sweet aroma... Is it cheese?,
383,,Joan,It's definitely not cheese...,
384,,Guan Yin,It doesn't smell like cheese... The aroma is changing...,
385,,Sonya,(Smile)...,
386,,,(Jingle) ...,
387,,Sonya,Oh. Just in time~!,
388,,Joan,The taste... How can the taste be so different all of a sudden??,
389,,Guan Yin,(So entranced she is tearing up) That taste...,
390,,Guan Yin,Warm... satisfying...,
391,,Joan,(Tears in her eyes) Why... Why does this taste so familiar...,
392,,Joan,...Just like something that has long been forgotten...,
393,,Joan,What's this delicious ambrosia? I didn't know something could taste so HEAVENLY!,
394,,Guan Yin,(Crying) Let's be friends...,
395,,Sonya,(Sobbing) Alright... this feeling… it's pretty good...,
396,,,"That's what will later be called, 「Sonya's Stewed Pork Dish」.  It's one of the seven wonders in the academy.",
397,,,"Because of this dish, Sonya, who is not good with words, conveys to Joan and Guan Yin her strictness and persistence regarding cooking and food.",
398,,,Sonya hopes to share this beauty with her true friends.,
399,,,"Joan and Guan Yin, who also know a lot about food, finally understand Sonya's persistence.",
400,,,...Looking at how Joan and Guanyin are enjoying their meal. Sonya suddenly felt the importance of friendship.,
401,,,Sonya also felt the importance of friendship. Now her heart is softening up...,
402,Sonya's Kitchen,Student A,Ha... Ha... Let's take a break...,
403,,Student B,Okay...,
404,,Student B,"Sonya, do you have anything to recommend today?",
405,,Sonya,Yeah.,
406,,Sonya,We have a new dish today. I recommend the barbecue pickled pork skewers with noodles.,
407,,Sonya,Both are very tasty whether they're eaten separately or mixed together.,
408,,Student A,I'll take one please~! Sonya's new dish must be awesome~!,
409,,Student B,Me too~,
410,,Sonya,Okay~!,
411,,Sonya,You over there. Would you like one too?,
412,,Infected Student,Ahhhhhhh......!,
413,,Student B,Chef! They are here for the first time---,
414,,Sonya,I know. Business as usual.,
415,,Guan Yin,What? Another punk wants to die?,
416,,Infected Student,……,
417,,Infected Student,Ahhhhhhh......(Sniffing),
418,,Infected Student,Ahhhhhhh...... I'm starving.....,
419,,Sonya,I recommend the barbecue pickled pork skewers with noodles. Would you like one?,
420,,Infected Student,I'll take one...,
421,,Infected Student,"....Thank you, Sonya",
422,,Sonya,Okay~,
423,,,Academy's 2nd Cafeteria... No... Sonya’s Cafeteria... turned into a bastion at Yume Academy.,
424,,,"Even during the Chaos Figure outbreak, both the infected and non-infected stops fighting each other and starts sitting side by side.",
425,,,And enjoy Sonya's special dishes.,
426,,,Because food replenishes the soul...,
427,,,It cures and lifts people's moods... Sonya finally understands that.,
428,,,Oh... I’m starving,
429,,,I wonder what dish Chef Sonya recommends today?,
430,Horror Story Club,Gabriel,As long as there is sorcery in the Dark Forest... I!! Will be... back...',
431,,Gabriel,"With his last word, the Big Bad Wolf fell to the ground...",
432,,Gabriel,"...Finally, the curse is broken, and sun rays light up the Dark Forest once again...",
433,,Gabriel,...The light also wakes up the Little Red Riding Hood from a coma... The end.,
434,,School girl A & B,Hurray!!! Finally!!!,
435,,Gabriel,"Alright, let's settle Exp Juice and rewards for the account later. That's all for today's adventure story.",
436,,School girl C,Okay....,
437,,Gabriel,How?,
438,,Gabriel,What's up? Is anything wrong? Have anything to add to the story.,
439,,School girl C,...I just think it's too easy...,
440,,School girl C,"As the final villain, the Big Bad World just can't do the job. Are we missing something?",
441,,School girl A,That's it. I agree with you.,
442,,School girl B,Was the story really supposed to end this way?,
443,,Gabriel,Ah... I see. Do you want a real challenge?,
444,,Gabriel,You know the head of the Seven Mysteries of the Academy right?,
445,,School girl C,Senpai! You mean the forbidden area outside the campus---,
446,,Gabriel,"Yes, I'm going to tell the story of Dracula's Castle...",
447,,School girl A & B,Wow...,
448,Legend of the ancient castle,Gabriel,There lived an old vampire in Dracula's Castle. She's so old that her wrinkles drop to the ground.,
449,,Gabriel,Hold your breath tight when you see bats flying towards you! That will be your only chance to survive...,
450,,Gabriel,"There was an alchemy workshop. A library and even a cellar in the castle! Yet, all you see is blood inside...",
451,,Gabriel,The owner of the castle sleeps for hundreds of years. Whenever she wakes up!!!... Emm?,
452,,Gabriel,...seems something is wrong when she wakes up.,
453,,,The legend goes... there lived an old vampire...,
454,,,"Her origin can be traced back to a dark, dark past. Her wrinkles even drop to the ground.",
455,,Dracula,Ahh.......,
456,,Dracula,Time to wake up... Heh~,
457,,Dracula,(Yawning)... I just had a sweet dream... (Yawning),
458,,Dark Monster,Wryyyyyyyyyyyyyyyyyyyyyyyyyyyyy.....,
459,,Dracula,Hmm?,
460,,Dark Monster,Wryyyyyyyyyyyyyyyyyyyyyyyyyyyyy.....,
461,,Dark Monster,(Ran away~),
462,,Dracula,...,
463,,Dracula,Looks like I've been sleeping for far too long.,
464,,Dracula,Even the castle can't recognize its owner. I uh...?,
465,,Dracula,...,
466,,Dracula,...What's my name again?,
467,,Dracula,Don't panic. Keep it steady! Let's try it again...,
468,,Dracula,……,
469,,Dracula,Looks like I've been sleeping for far too long.,
470,,Dracula,Even the castle can't recognize its owner. I uh... ?,
471,,Dracula,………………………………,
472,,Dracula,(Panic) What's is going on?! Who am I!?!?,
473,,Gabriel,"A mournful roar resounded through the night sky, shattering the peaceful castle.",
474,,Gabriel,"The owner of the castle wakes up, but this time...",
475,,Gabriel,What kind of scourge and terror will he bring?,
476,,School girls,(exclaimed) Ohhh...,
477,Bats,Bats A&B,……,
478,,Dracula,Ah!!! These creepy little things are everywhere...,
479,,Bat A,...Do you want to fight with us? If that's what you want. We'll obey...,
480,,Bat A,...Master?,
481,,Dracula,M.. Master?,
482,,Bat B,Every creature in this castle is your servant.,
483,,Bat B,We're all extensions of your power and will.,
484,,Dracula,"Oh, is that true...?",
485,,Dracula,"But as I entered this place, didn't you just start charging at me for no reason?",
486,,Bat B,"At that moment, we were controlled by our instinct.",
487,,Bat B,"It was driven by your will, Master.",
488,,Dracula,"(That's true, I did see them as 'hostiles' at first)",
489,,Bats A & B,Hissing!!,
490,,Dracula,Stop!,
491,,Dracula,(I didn't even open my mouth? Emm...),
492,,Dracula,That's... rather inconvenient?,
493,,Bat B,At your will.,
494,,Dracula,"Okay... Okay... In other words... Finally, there's someone speaking.",
495,,Dracula,Who can tell me what's going on here?,
496,,Bat A,We wake up.,
497,,Bat B,...Whenever you wake up.,
498,,Bat B,"Yet, we felt...",
499,,Bat A,Helpless... confused... Just like...,
500,,Bat B,Are we missing something...?,
501,,Dracula,That's a huge headache. You guys lost your memories too?,
502,,Dracula,(Lost in Thought) I will depend on myself then...,
503,,Dracula,(Start searching this place and bring me some books).,
504,,Dracula,Now show me this castle's memories.,
505,Troubles,Dracula,(Sighing)...,
506,,Dracula,Done and Done. Next book.,
507,,Bat B,"There is no next book, Master.",
508,,Bat A,That was the last book we have in the library.,
509,,Dracula,...That's it...,
510,,Dracula,(Reflecting Deeply) After looking at this more closely...,
511,,,1. My name is Dracula. It's a splendid name.,
512,,,"2. I'm a noble and powerful vampire who isn't afraid of the sunlight, silver, and crosses.",
513,,,3. The evil castle is located in an interdimensional gap and is made of smoldering rocks from the flames of hell.,
514,,,...My pride.,
515,,,4. ……,
516,,Dracula,...Blah blah blah.,
517,,Dracula,"All of these are information, reports, magic, enchantments, and techniques... but no truth.",
518,,Dracula,It's useless for me in this situation.,
519,,Bat A,Master! The blood storage in the cellar is running low...,
520,,Dracula,...I know.,
521,,Bat B,"Master, please... Please take my blood!",
522,,Dracula,You know you're both my servants right?,
523,,Dracula,Our bond is the extension of blood magic...,
524,,Dracula,It's just like me sucking my own blood.,
525,,Bat B,"Just let the blood flow back to you, Master. That ought to make you feel better...",
526,,Bat B,It's okay for me to die out this way...,
527,,Dracula,！？,
528,,Dracula,...,
529,,Bat B,Hissing!!,
530,,Dracula,Give me. Now I remember.,
531,,Dracula,"You are MY servant, MY extension... You belong to ME...",
532,,Dracula,So stop saying things like it's okay to perish. It is I...,
