id,title,desc
10921,Fireworks Festival-2,Take her to a nearby hospital
10922,Fireworks Festival-2,Take her to a bench nearby
10923,Fireworks Festival-2,Buy some bandages for her alone
10931,Fireworks Festival-3,Rooftop
10932,Fireworks Festival-3,A bench near the lake
10933,Fireworks Festival-3,Stay with the crowd
11011,Beauty Pageant-1,Huh? What's that? Never heard of it.
11012,Beauty Pageant-1,Beauty pageant? What's the point? The champion is already standing beside me~
11013,Beauty Pageant-1,Beauty pageant? I believe you can become the winner if you sign up!
11021,Beauty Pageant-2,"Giana, look over there. That student is wearing a Hyottoko mask."
11022,Beauty Pageant-2,"Giana, are you here to make sure no one is more beautiful than you?"
11023,Beauty Pageant-2,"Giana, let's just leave right now. I'm sure no one is more beautiful than you."
11031,Beauty Pageant-3,"Giana, this is not something I will answer~"
11032,Beauty Pageant-3,"I don't know, I didn't pay attention to the competition."
11033,Beauty Pageant-3,If I have to say... It should be No.5 candidate.
11111,Theater Hall-1,"Oh, yes... Of course! I've never missed your performances."
11112,Theater Hall-1,"Well... I actually didn't see every performance, but I did attend your farewell performance."
11113,Theater Hall-1,"Sorry, but I haven't seen your performances... The ticekt for a famous dancer's performance is too expensive for me."
11121,Theater Hall-2,Romeo and Juliet
11122,Theater Hall-2,Don Quixote
11123,Theater Hall-2,Swan Lake
11131,Theater Hall-3,"Ask the people around, see if I can change seats with them"
11132,Theater Hall-3,Purchase the ticket for the next show
11133,Theater Hall-3,Purchase the ticket for the current show and ignore Giana's wish
11211,Auditorium-1,"Sorry, we are moving now."
11212,Auditorium-1,"No matter what she wears, she's still attractive."
11213,Auditorium-1,"First, she's not a clown. Besides, we won't need one as you're the entire circus!"
11221,Auditorium-2,"The actress's every move is fast and clean, just like her instincts are leading her."
11222,Auditorium-2,"Oh, the actress is really beautiful when she's dancing."
11223,Auditorium-2,I didn't pay a lot attention about the show... But I think it's not as good as yours!
11231,Auditorium-3,Your concentrating face is so beautiful. I didn't want to ruin that.
11232,Auditorium-3,I was just impressed by your erudition in dancing.
11233,Auditorium-3,I don't mind you speaking a lot.
11311,Souvenir Store-1,But I really think this badge suits you.
11312,Souvenir Store-1,"This folding fan is really nice and cute, I believe it suits you better."
11313,Souvenir Store-1,Why don't we take both of them?
11321,Souvenir Store-2,"But even zoomed in this close, your face still seems flawless."
11322,Souvenir Store-2,"Let me have a check~ Well, I'm just really happy to have an excuse to see your face up close."
11323,Souvenir Store-2,Pores? Where are they? I only see a beautiful Giana in the picture.
11331,Souvenir Store-3,Poster
11332,Souvenir Store-3,Mini Statue
11333,Souvenir Store-3,Support board
11411,Backstage-1,We're dating now~
11412,Backstage-1,Well... I'm just one of her friends~
11413,Backstage-1,"I'm her servant who is ordered to carry her bags. If you have any other needs, you can call me."
11421,Backstage-2,Black Swan
11422,Backstage-2,White Swan
11423,Backstage-2,Dancer
11431,Backstage-3,"I do, I hope all the girls can live a happy life."
11432,Backstage-3,"You know, I don't."
11433,Backstage-3,"If I have to name one, I hope every day I live can be peaceful and romantic like today."
11511,Stage-1,You can dance wherever you want.
11512,Stage-1,"Go, I believe you can still be the queen of the stage even the audience is just me."
11513,Stage-1,The gaffer is absent. I can be your gaffer if that pleases you.
11521,Stage-2,You can just come here wherever you want.
11522,Stage-2,"If you really cherish the good old days, it's still not too late to make a comeback."
11523,Stage-2,Giana's comeback show is totally a success. And the crowd goes wild!!!
11531,Stage-3,Be shocked and do nothing
11532,Stage-3,Rush to the stage and prepare to catch Giana if she falls
11533,Stage-3,Rush to the stage and catch Giana
20111,Ferris Wheel -1,"This is a low-risk situation. And even if we did stuck on top, the staff will be there instantly."
20112,Ferris Wheel -1,No accidents have ever happened on this ferris wheel. I'd say we're in luck if we happen to have an accident.
20113,Ferris Wheel -1,"Even if an accident happens, I won't be too worried as you're sitting right next to me."
20121,Ferris Wheel -2,Opposite of Fencer's seat
20122,Ferris Wheel -2,Right next to Fencer
20131,Ferris Wheel -3,Hold her hand to calm her down
20132,Ferris Wheel -3,Sit next to her and calm her down
20133,Ferris Wheel -3,Sit next to her and cover her eyes
20211,Carousel -1,Why do you care so much about what other people think?
20212,Carousel -1,"I wish to go on, I hope you can come with me."
20213,Carousel -1,"But in fact, there are many grown-ups interested in the carousel... such as.. me! How about let's go together?"
20221,Carousel -2,"Don't misunderstand, a true couple wouldn't be like this."
20222,Carousel -2,"Don't misunderstand. For us to be a couple, there's still a long way to go."
20223,Carousel -2,"Couple? Well... If you lower the standards, we definitely are..."
20231,Carousel -3,Two seats nearby
20232,Carousel -3,Two seats in a line
20233,Carousel -3,The cart with two seats
20311,Ice Cream Cart -1,Pricy? Are you thinking of me? That's really nice~
20312,Ice Cream Cart -1,Failing to buy you ice cream on a date... I would really be failing my duties.
20313,Ice Cream Cart -1,"Regardless, I've decided to purchase two ice creams anyway. Maybe I can give the extra one to someone else if you don't want to have it."
20321,Ice Cream Cart -2,Strawberry
20322,Ice Cream Cart -2,Mint & Chocolate
20323,Ice Cream Cart -2,Vanilla
20331,Ice Cream Cart -3,Hand her some tissues
20332,Ice Cream Cart -3,Hand her my own handkerchief
20333,Ice Cream Cart -3,Wipe with my own hand
20411,Roller Coaster -1,Convince her to overcome her fear
20412,Roller Coaster -1,Follow Fencer's suggestion and leave
20421,Roller Coaster -2,"But you don't look well. You might have a heatstroke, let's go and rest under a shade somewhere."
20422,Roller Coaster -2,"You must be worrying about me. Maybe I've overestimated myself, I'm scared about the roller coaster."
20423,Roller Coaster -2,"Do you want to go to the washroom real fast? Just go then, I will leave the queue and wait for you."
20431,Roller Coaster -3,Mini rollercoaster
20432,Roller Coaster -3,Corsair
20433,Roller Coaster -3,Flume Ride
20511,Haunted House -1,Of course~ I will take the lead and you can just follow me.
20512,Haunted House -1,"Sorry but I cannot protect you, Fencer is my priority right now."
20513,Haunted House -1,Follow me? I think you will need to ask Fencer instead of me.
20521,Haunted House -2,Offer my right hand
20522,Haunted House -2,Take Fencer's hand
20523,Haunted House -2,Hug Fencer
20531,Haunted House -3,No
20532,Haunted House -3,One surprise
20533,Haunted House -3,All the surprises
20611,Clothing Store -1,"Of course not, you look gorgeous today. Your outfit must have taken you a long time to prepare."
20612,Clothing Store -1,"No, I just wanted to say you look completely different from usual. I've never seen you so attractive and lively."
20613,Clothing Store -1,"Well, you just look different today, but you look pretty no matter how you dress."
20621,Clothing Store -2,Let the shop assistant convince her
20622,Clothing Store -2,Distract her
20623,Clothing Store -2,Encourage her
20631,Clothing Store -3,The one I chose for her in the store
20632,Clothing Store -3,The costume Fencer wore for the date
20633,Clothing Store -3,Fencer's everyday outfit
20711,Cat Café -1,Take out some cat food from my bag
20712,Cat Café -1,Take out a boiled egg from my bag
20713,Cat Café -1,Take out... there's nothing in my bag…
20721,Cat Café -2,British Shorthair Cat
20722,Cat Café -2,Persian Cat
20723,Cat Café -2,Chinese Garden Cat
20731,Cat Café -3,VIP Card
20732,Cat Café -3,Normal Membership
20733,Cat Café -3,NOPE
20811,Afternoon Tea -1,A table for two near the window
20812,Afternoon Tea -1,A table for two deep inside the restaurant
20813,Afternoon Tea -1,Randomly pick
20821,Afternoon Tea -2,A full dessert set that includes fruit tarts and scones
20822,Afternoon Tea -2,Scones
20823,Afternoon Tea -2,Fruit Tarts
20831,Afternoon Tea -3,Milk first
20832,Afternoon Tea -3,Tea first
20833,Afternoon Tea -3,Pour both at once
20911,The Flower Shop -1,Insist we should take a look
20912,The Flower Shop -1,Leave
20913,The Flower Shop -1,Refuse
20921,The Flower Shop -2,Refuse
20922,The Flower Shop -2,Purchase
20923,The Flower Shop -2,Accept
20931,The Flower Shop -3,Mystic Rose
20932,The Flower Shop -3,Deep Red Rose
20933,The Flower Shop -3,White Abutilon Pictum
21011,Rest -1,"Of course... As your Senpai, this is my responsibility!"
21012,Rest -1,"Well, that's hard to say."
21013,Rest -1,Do you really feel like this? I thought I've treated you more differently.
21021,Rest -2,Give her the water in my bag.
21022,Rest -2,Rush to the convenience store and buy her a bottle of water
21023,Rest -2,Convince Fencer to go to the soft-drink bar with you
21031,Rest -3,Take out the itinerary list from bag
21032,Rest -3,Take out a prepared gift from bag
21033,Rest -3,Take Fencer's hand
21111,Candy Apple Store -1,"That's true, although you always looked calm in the past, now your face turns red like a candy apple."
21112,Candy Apple Store -1,"My bad, I should say you look really gorgeous today, your beauty is beyond words."
21113,Candy Apple Store -1,You don't like being praised as cute?... I'll try my best not to notice your cuteness next time...
21121,Candy Apple Store -2,Sweeeeeet
21122,Candy Apple Store -2,Sweet and Sour
21123,Candy Apple Store -2,Sour!
21131,Candy Apple Store -3,No
21132,Candy Apple Store -3,Tell her
21133,Candy Apple Store -3,Hand her a handkerchief
21211,Fireworks Display -1,"I can't say being strict to yourself is bad, but I still think you should rest more."
21212,Fireworks Display -1,I admire your determination to treat everyone seriously.
21213,Fireworks Display -1,I'm not a person who could do that... So I respect you very much.
21221,Fireworks Display -2,Get through the crowd and return to Fencer
21222,Fireworks Display -2,Hold Fencer's hand tight
21223,Fireworks Display -2,Hold Fencer tight
21231,Fireworks Display -3,Rooftop
21232,Fireworks Display -3,A bench near the lake
21233,Fireworks Display -3,Right here
21311,Takoyaki -1,Original
21312,Takoyaki -1,Seaweed
21313,Takoyaki -1,Black Pepper
21321,Takoyaki -2,Let Fencer do it
21322,Takoyaki -2,Do it myself
21323,Takoyaki -2,Don't try it
21331,Takoyaki -3,Eat it myself
21332,Takoyaki -3,Leave it to Fencer
21333,Takoyaki -3,Separate it
21411,Shaved Ice -1,Leave it to the girl
21412,Shaved Ice -1,Ask for it
21413,Shaved Ice -1,Try to negotiate with the girl and share it
21421,Shaved Ice -2,Melon
21422,Shaved Ice -2,Brown sugar
21423,Shaved Ice -2,Red Mung Bean
21431,Shaved Ice -3,Throw it away
21432,Shaved Ice -3,Suggest Fencer to finish up the part that isn't melted yet
21433,Shaved Ice -3,Maybe Fencer's powers can help
21511,Ring Toss -1,Purchase a bunch of rings
21512,Ring Toss -1,Purchase all the rings
21513,Ring Toss -1,It's a SCAM!!!
21521,Ring Toss -2,Purchase the toy bear for her
21522,Ring Toss -2,Purchase more rings for her
21523,Ring Toss -2,Convince her to leave
21531,Ring Toss -3,Accept it
21532,Ring Toss -3,Pretend to refuse but accept in the end
21533,Ring Toss -3,Refuse
30111,Lake Talk -1,Swans are more graceful than other bird species.
30112,Lake Talk -1,I heard they make very heartwarming sounds.
30113,Lake Talk -1,I heard the swans are loyal to their loves
30121,Lake Talk -2,Convince her to leave
30122,Lake Talk -2,Take out a mint satchet from your bag
30123,Lake Talk -2,Take out mosquito repellent from your bag
30131,Lake Talk -3,Flying kites
30132,Lake Talk -3,Rowing a boat
30133,Lake Talk -3,Picnic
30211,Boating -1,Approach slowly and find out what she's doing.
30212,Boating -1,Approach sneakily
30213,Boating -1,Follow KongMing's instructions and stay there
30221,Boating -2,Straight ahead
30222,Boating -2,To the left
30223,Boating -2,To the right
30231,Boating -3,Take a nap with her
30232,Boating -3,Approach KongMing silently
30233,Boating -3,Approach slowly and set up a parasol for her.
30311,Picnic -1,Under the tree on that hill
30312,Picnic -1,Bench near the lake
30313,Picnic -1,Right here
30321,Picnic -2,Normal biscuits
30322,Picnic -2,A slightly burnt muffin
30323,Picnic -2,A perfectly-baked cake
30331,Picnic -3,Offer to do everything
30332,Picnic -3,Offer to help
30333,Picnic -3,Avoid cleaning
30411,Fly a kite -1,Tell KongMing that the weather is not suitable for flying kites
30412,Fly a kite -1,Hesitate
30413,Fly a kite -1,Pretend have no interest in kites
30421,Fly a kite -2,The butterfly kite in a bright color
30422,Fly a kite -2,The giant dragon kite
30423,Fly a kite -2,The unique cake-shaped kite
30431,Fly a kite -3,Show her how it's done
30432,Fly a kite -3,Help her by holding her hands
30433,Fly a kite -3,Help lift the kite
30511,Chess -1,Agree
30512,Chess -1,Disagree
30513,Chess -1,APPROVE!
30521,Chess -2,Offer to help directly
30522,Chess -2,Secretly give KongMing a hint
30523,Chess -2,Have confidence that KongMing will pull through on her own
30531,Chess -3,Use the date as excuse
30532,Chess -3,Maybe I can play chess with KongMing
30533,Chess -3,Pretend to be angry
30611,Fan Store -1,Love
30612,Fan Store -1,Daily Life
30613,Fan Store -1,That's impolite
30621,Fan Store -2,The one with wind pattern
30622,Fan Store -2,The one with bamboo pattern
30623,Fan Store -2,The one with luxury patterns
30631,Fan Store -3,Nope
30632,Fan Store -3,A wooden box for the fan
30633,Fan Store -3,A well-made tassel
30711,Resting area -1,"O-of course... As your Senpai, it's my responsibility."
30712,Resting area -1,Come on... This is really hard for me to answer.
30713,Resting area -1,Is that what you think? But I still believe I've treated you pretty differently from others.
30721,Resting area -2,Offer KongMing the water in my bag
30722,Resting area -2,Rush to the convenience store and buy her a bottle of water
30723,Resting area -2,Convince KongMing to go to the soft-drink bar with you
30731,Resting area -3,Take out the itinerary list from bag
30732,Resting area -3,Take out a prepared gift from bag
30733,Resting area -3,Not answer due to embarrassment
30811,Cat Café -1,Deny the membership
30812,Cat Café -1,Of course
30813,Cat Café -1,Explain to KongMing
30821,Cat Café -2,British Shorthair Cat
30822,Cat Café -2,Persian Cat
30823,Cat Café -2,Chinese Garden Cat
30831,Cat Café -3,Ask KongMing
30832,Cat Café -3,Extend the service time
30833,Cat Café -3,Nope
30911,Bookstore -1,Directly refuse
30912,Bookstore -1,Refuse gently
30913,Bookstore -1,Give up the seat
30921,Bookstore -2,Detective Novel
30922,Bookstore -2,History Book
30923,Bookstore -2,Textbook
30931,Bookstore -3,Wait patiently
30932,Bookstore -3,Wake her up gently
30933,Bookstore -3,Take a nap
31011,Arcade -1,Agree
31012,Arcade -1,Let KongMing try it herself
31013,Arcade -1,Do it together
31021,Arcade -2,"Alright, let me show you how it's done."
31022,Arcade -2,I'd rather to see you play the game
31023,Arcade -2,"Well, I'm actually not that interested in this game."
31031,Arcade -3,Do it myself
31032,Arcade -3,Let KongMing do it
31033,Arcade -3,Purchase 2 scratch tickets.
31111,Flume Ride -1,Offer to help
31112,Flume Ride -1,Convince KongMing to pick one she likes
31113,Flume Ride -1,Don't need to purchase a swimsuit
31121,Flume Ride -2,Hold her hands tight
31122,Flume Ride -2,Scream
31123,Flume Ride -2,Ignore her
31131,Flume Ride -3,Take her hand and lead her into the water slowly
31132,Flume Ride -3,Convince her to play in water
31133,Flume Ride -3,Convince her not to play in the water
31211,Roller Coaster -1,Agree
31212,Roller Coaster -1,Be jealous about the penguins
31213,Roller Coaster -1,Show doubt
31221,Roller Coaster -2,Insist sitting together with KongMing
31222,Roller Coaster -2,Ask if KongMing wants to be separated
31223,Roller Coaster -2,Agree
31231,Roller Coaster -3,Purchase one and give it to KongMing
31232,Roller Coaster -3,Purchase and keep it yourself
31233,Roller Coaster -3,Nope
31311,Bumper Cars -1,A bumper car with 2 seats
31312,Bumper Cars -1,Choose two bumper cars and challenge KongMing
31313,Bumper Cars -1,Choose two bumper cars with one seat each
31321,Bumper Cars -2,Attack first
31322,Bumper Cars -2,Concentrate on one opponent
31323,Bumper Cars -2,No plan
31331,Bumper Cars -3,Of course!
31332,Bumper Cars -3,Refuse and explain my concern
31333,Bumper Cars -3,Refuse
31411,Dining area -1,Deluxe Seafood Set
31412,Dining area -1,Special Turkey Leg
31413,Dining area -1,Homemade cookies
31421,Dining area -2,Take out cat food from your bag and place it near the bushes
31422,Dining area -2,Imitate the sound of a cat
31423,Dining area -2,Ignore
31431,Dining area -3,Purchase the flowers
31432,Dining area -3,Admit
31433,Dining area -3,Leave without saying anything
31511,Fishing Tournament -1,Give up
31512,Fishing Tournament -1,Hold KongMing's hand tight
31513,Fishing Tournament -1,Clear a way for KongMing
31521,Fishing Tournament -2,Let KongMing join the game
31522,Fishing Tournament -2,I'll join the game
31523,Fishing Tournament -2,Join the game together
31531,Fishing Tournament -3,It's already great for a first-timer.
31532,Fishing Tournament -3,Let's try it again.
31533,Fishing Tournament -3,You actually got 2.5 fish in the game.
40101,Encounter 1-1,It's Rumpy.
40102,Encounter 1-2,It's Bruno.
40103,Encounter 1-3,It's Lovely.
40201,Encounter 2-1,Help them.
40202,Encounter 2-2,Purchase a balloon.
40203,Encounter 2-3,Purchase all their balloons.
40301,Encounter 3-1,To the Bakery.
40302,Encounter 3-2,To the Tea House.
40303,Encounter 3-3,To the Wagashi Store.
40401,Encounter 4-1,Follow Saint.
40402,Encounter 4-2,Follow Aquaris.
40403,Encounter 4-3,Follow Gambler.
40501,Encounter 5-1,Give the book to Valeera.
40502,Encounter 5-2,Give the book to Librarian.
40503,Encounter 5-3,Give the book to Fenrir.
40601,Encounter 6-1,Psychic seems to be looking for something.
40602,Encounter 6-2,You remember you’ve got some snacks left inside your pocket.
40603,Encounter 6-3,The cat looks really similar to Rumpy.
40701,Encounter 7-1,Purchase a Fox-ear headband.
40702,Encounter 7-2,Purchase a Wolf-ear headband.
40703,Encounter 7-3,Purchase a Rabbit-ear headband.
40801,Encounter 8-1,Take the first one.
40802,Encounter 8-2,Take the second one
40803,Encounter 8-3,Take the third one
40901,Encounter 9-1,Accept.
40902,Encounter 9-2,Refuse.
40903,Encounter 9-3,Suggest to play Slot Machine instead.
41001,Encounter 10-1,It’s N-Gen Iron Fist.
41002,Encounter 10-2,It’s Nani.
41003,Encounter 10-3,It's Gabriel.
41101,Encounter 11-1,Take the puppy home.
41102,Encounter 11-2,Take the puppy to Animal Welfare Club.
41103,Encounter 11-3,Take the puppy to lost-and-found office.
41201,Encounter 12-1,Bud Elf's Flower
41202,Encounter 12-2,Dandelion
41203,Encounter 12-3,Sunflower.
41301,Encounter 13-1,Ask Sonya for help.
41302,Encounter 13-2,Ask Lavia for help.
41303,Encounter 13-3,Ask Saint for help.
41401,Encounter 14-1,Purchase an old comic book.
41402,Encounter 14-2,Purchase a commercial book.
41403,Encounter 14-3,Purchase a strange file.
41501,Encounter 15-1,Watch closely
41502,Encounter 15-2,Ask to try it on
41503,Encounter 15-3,Leave
41601,Encounter 16-1,Try to find water in your bag
41602,Encounter 16-2,Buy a drink from the vending machine
41603,Encounter 16-3,Order a cup of coffee in the Coffee shop
41701,Encounter 17-1,Dish washing for Sonya
41702,Encounter 17-2,Floor mopping for Student Union
41703,Encounter 17-3,Animal care for Animal Welfare Club
41801,Encounter 18-1,Buffet
41802,Encounter 18-2,Seafood Restaurant
41803,Encounter 18-3,Food Stall
41901,Encounter 19-1,Commercial Movie
41902,Encounter 19-2,Horror Movie
41903,Encounter 19-3,Romance Movie
42001,Encounter 20-1,Weight Work
42002,Encounter 20-2,Aerobics
42003,Encounter 20-3,Hire a trainer
42101,Encounter 21-1,Invest a food store
42102,Encounter 21-2,Invest a clothing store
42103,Encounter 21-3,Invest on school idols
101001,Osananajimi 1-1,Giana
101002,Osananajimi 1-2,Fencer
101003,Osananajimi 1-3,KongMing
102001,Osananajimi 2-1,Latte
102002,Osananajimi 2-2,Mocha
102003,Osananajimi 2-3,Black Coffee
20123,Ferris Wheel -3,Take a random seat
20413,Roller Coaster -3,Ignore her and insist on going
