id,text
167,What do you think of School Excursion? (Multiple answers applicable)
168,What type of Skins do you hope to see more of in the future? (Multiple answers applicable)
169,What do you think about the current contents of the Special Skin Pack?
170,Which of the below is your favorite in the recent Skin releases? (Multiple answers applicable)
171,What furniture themes do you hope to see in Dorm in the future? (Multiple answers applicable)
172,What story content do you hope to see in the future? (Multiple answers applicable)
173,Which of the stories do you know below? (Multiple answers applicable)
174,Which of the stories are your favorite? (Multiple answers applicable)
175,Which type of events do you enjoy more? (Multiple answers applicable)
176,Do you feel that an excessive amount of time is required for daily tasks and events?
177,What other types of games do you play? (Multiple answers applicable)
178,Which aspects of the game do you prefer? (Multiple answers applicable)
179,Would you like to give further suggestions? (Optional - fill out)
180,School Excursion
181,Memory Update
182,Elite Skills
183,Antique Store
184,Old Campus Exploration
185,Yume Study Session
186,Select gender
187,Select age
188,How much time do you spend daily playing Girls X Battle 2?
189,How do you feel about our recent updates?
190,Please tell us how satisfied you are with the following recent updates.
191,Do you understand the features of Servant Ulticore?
192,What do you think of the features of Servant Ulticore? (Multiple selections)
193,Did you understand the Valentine’s Again limited event?
194,What did you think of the Valentine’s Again event?
195,Do you understand the features in Fantasy Book?
196,What do you think of the features in Fantasy Book?
197,Do you understand the Sky Island limited event?
198,What do you think of the limited event Sky Island? (Multiple selections)
199,Do you understand the Ancient City Battle limited event?
200,What do you think of the limited event Ancient City Battle? (Multiple selections)
201,Which team role do you hope to see in the new Girls?
202,What personalities do you hope to see in the new Girls? (Multiple selections)
203,Which type of character hairstyle do you prefer? (Multiple selections)
204,What type of character clothing do you prefer?
205,What type of character roles do you prefer? (Multiple selections)
206,What type of character roles do you prefer? (Multiple selections)
207,Which non-human characteristics do you prefer? (Multiple selections)
208,Please select [ B ]
209,Do you have any further suggestions? (Optional - fill out)
210,Servant Ulticore
211,Valentine's Again
212,Fantasy Book
213,Sky Island
214,Ancient City Battle
215,Please tell us your gender.
216,Please select your age.
217,How much time do you spend on Girls X Battle 2 each day?
218,What is your experience regarding our recent updates?
219,Please tell us how satisfied you are with the following recent updates.
220,"Did you participate in the time limited event ""Bizarre Adventures""?"
221,"What do you think of the limited event ""Bizarre Adventures""? (Multiple selections)"
222,"Are there any changes you would like happening for the time limited event ""Bizarre Adventures""? (Multiple Selections)"
223,"Did you participate in the time limited event ""Miss Yume Pageant""?"
224,"What do you think of the limited event ""Miss Yume Pageant""? (Multiple selections)"
225,"Did you participate in the time limited event ""Entrance Exam""?"
226,"What do you think of the limited event ""Entrance Exam""? (Multiple selections)"
227,"Did you participate in the time limited event ""Sky Island""?"
228,Did you notice that the opponents had special skills when participating in Sky Island?
229,How much time are you willing to spend to participate in Sky Island?
230,Would you consider leaving your current Guild and entering stronger one for more rewards and higher rankings in Sky Island?
231,"Have you tried the ""Excursion"" feature?"
232,What do you think of School Excursion? (Multiple answers applicable)
233,Which of the following meets your expectations for School Excursion? (Multiple selections)
234,"Do you know about the new feature ""Outfits""?"
235,"Which of the following meets your expectations for the ""Outfits"" feature?"
236,Which of the following outfit themes would you like to see in the game? (Multiple selections)
237,Have you participated in Playground (Guild War)?
238,Which of the following is the closest to what you feel about Playground? (Multiple selections)
239,Which of the following PVP features would you like to see in the game? (Multiple selections)
240,Which of the following PVE features would you like to see in the game? (Multiple selections)
241,Which of the following Dorm themes would you like to see in the game? (Multiple selections)
242,"Do you know about the ""Purity"" skin of Raphael, ""Rawr"" skin of Fenrir and/or ""Oopsy Daisy"" skin of Ithil?"
243,Do you like the skins that are largely different from the original design of the girl like those? (Multiple selections)
244,Which of the following best summarizes your feelings about special voice lines?
245,Which of the following type of girl designs do you like the most? (Multiple selections)
246,Which girls would you like to learn more about and read more backstories about? (Multiple selections)
247,Please choose C for this question.
248,Do you have any other suggestions for the game? (Optional)
249,Bizarre Adventures
250,Miss Yume Pageant
251,Entrance Exam
252,Please select your gender:
253,Please select your age:
254,How much time do you spend on GXB2 daily?
255,How do you like the recent updates?
256,How do you like the new events and new features?
257,"Do you understand the rules of the new feature ""Echoes of Time""?"
258,What do you think of Echoes of Time? (Multiple selections)
259,Do you understand the rules of the new Ultimate League?
260,What do you think of the new Ultimate League? (Multiple selections)
261,"What do you think of the ""Backup Girl"" feature in Ultimate League?"
262,Do you understand the rules of the new Practical Work?
263,What do you think of the new Practical Work? (Multiple selections)
264,"Do you understand the rules of the new event ""Treasure Hunt""?"
265,What do you think of Treasure Hunt? (Multiple selections)
266,What type of new feature or event would you like to see in the game? (Multiple selections)
267,How do you like the portraits of the recently-released girls?
268,Which girl(s) would you like to learn more about in stories? (Multiple selections)
269,Which of the following outfit sets do you like? (Multiple selections)
270,What type of skins would you like to see in the game? (Multiple selections)
271,What type of recently-released Girl skins do you like? (Multiple selections)
272,What expectations do you have about the Strategies page of each girl? (Multiple selections)
273,Please choose C for this question.
274,Do you have any other suggestions for the game?
275,Echoes of Time
276,New Ultimate League
277,New Practical Work
278,Treasure Hunt
279,Robbie
280,Aurora
281,Sivney
282,Kassy
283,Monica
284,Diana
