id,map_id,cell_xy,cell_type,def_unlock,cell_content,is_main,is_point,cell_img,cell_name
107,1,1|7,0,,,0,,,
108,1,1|8,0,,,0,,,
109,1,1|9,0,,,0,,,
110,1,1|10,0,,,0,,,
111,1,2|1,0,,,0,,,
112,1,2|2,0,,,0,,,
113,1,2|3,2,,23,0,,,
114,1,2|4,3,,18,0,,,
115,1,2|5,2,,24,1,,,
116,1,2|6,0,,,0,,,
117,1,2|7,4,,20,0,,,
118,1,2|8,2,,25,0,,,
119,1,2|9,0,,,0,,,
120,1,2|10,0,,,0,,,
121,1,3|1,0,,,0,,,
122,1,3|2,4,,21,0,,,
123,1,3|3,2,,26,0,,,
124,1,3|4,4,,22,0,,,
125,1,3|5,3,,19,1,,,
126,1,3|6,2,,27,1,,,
127,1,3|7,4,,23,1,,,
128,1,3|8,3,,20,0,,,
129,1,3|9,0,,,0,,,
130,1,3|10,0,,,0,,,
131,1,4|1,0,,,0,,,
132,1,4|2,2,,28,0,,,
133,1,4|3,3,,21,0,,,
134,1,4|4,0,,,0,,,
135,1,4|5,0,,,0,,,
136,1,4|6,0,,,0,,,
137,1,4|7,0,,,0,,,
138,1,4|8,2,,29,1,,,
139,1,4|9,4,,24,0,,,
140,1,4|10,0,,,0,,,
141,1,5|1,4,,25,0,,,
142,1,5|2,2,,30,0,,,
143,1,5|3,4,,26,0,,,
144,1,5|4,4,,27,0,,,
145,1,5|5,3,,22,0,,,
146,1,5|6,4,,28,0,,,
147,1,5|7,0,,,0,,,
148,1,5|8,3,,23,1,,,
149,1,5|9,2,,31,0,,,
150,1,5|10,0,,,0,,,
151,1,6|1,3,,24,0,,,
152,1,6|2,0,,,0,,,
153,1,6|3,0,,,0,,,
154,1,6|4,0,,,0,,,
155,1,6|5,4,,29,0,,,
156,1,6|6,2,,32,1,,,
157,1,6|7,4,,30,1,,,
158,1,6|8,2,,33,1,,,
159,1,6|9,0,,,0,,,
160,1,6|10,3,,25,0,,,
161,1,7|1,2,,34,0,,,
162,1,7|2,4,,31,0,,,
163,1,7|3,3,,26,0,,,
164,1,7|4,4,,32,0,,,
165,1,7|5,3,,27,1,,,
166,1,7|6,4,,33,0,,,
167,1,7|7,3,,28,0,,,
168,1,7|8,4,,34,0,,,
169,1,7|9,2,,35,0,,,
170,1,7|10,0,,,0,,,
171,1,8|1,0,,,0,,,
172,1,8|2,0,,,0,,,
173,1,8|3,2,,36,0,,,
174,1,8|4,3,,29,0,,,
175,1,8|5,2,,37,1,,,
176,1,8|6,3,,30,0,,,
177,1,8|7,2,,38,0,,,
178,1,8|8,2,,39,0,,,
179,1,8|9,0,,,0,,,
180,1,8|10,0,,,0,,,
181,1,9|1,0,,,0,,,
182,1,9|2,0,,,0,,,
183,1,9|3,4,,35,0,,,
184,1,9|4,4,,36,1,,,
185,1,9|5,3,,31,0,,,
186,1,9|6,3,,32,0,,,
187,1,9|7,4,,37,0,,,
188,1,9|8,0,,,0,,,
189,1,9|9,0,,,0,,,
190,1,9|10,0,,,0,,,
191,1,10|1,1,1,,0,,,
192,1,10|2,2,,40,1,,,
193,1,10|3,3,,33,1,,,
194,1,10|4,2,,41,1,,,
195,1,10|5,3,,34,0,,,
196,1,10|6,2,,42,0,,,
197,1,10|7,4,,38,0,,,
198,1,10|8,2,,43,0,,,
199,1,10|9,2,,44,0,,,
200,1,10|10,0,,,0,,,
201,2,1|1,0,,,0,,,
202,2,1|2,0,,,0,,,
203,2,1|3,5,,3001,1,,,
204,2,1|4,0,,,0,,,
205,2,1|5,4,,39,0,,,
206,2,1|6,0,,,0,,,
207,2,1|7,2,,45,0,,,
208,2,1|8,0,,,0,,,
209,2,1|9,0,,,0,,,
210,2,1|10,0,,,0,,,
211,2,2|1,0,,,0,,,
212,2,2|2,2,,46,0,,,
213,2,2|3,4,,40,0,,,
214,2,2|4,2,,47,1,,,
215,2,2|5,3,,35,1,,,
216,2,2|6,2,,48,1,,,
217,2,2|7,4,,41,1,,,
218,2,2|8,3,,36,0,,,
219,2,2|9,2,,49,0,,,
220,2,2|10,0,,,0,,,
221,2,3|1,0,,,0,,,
222,2,3|2,0,,,0,,,
223,2,3|3,3,,37,0,,,
224,2,3|4,4,,42,0,,,
225,2,3|5,0,,,0,,,
226,2,3|6,3,,38,0,,,
227,2,3|7,2,,50,1,,,
228,2,3|8,0,,,0,,,
229,2,3|9,0,,,0,,,
230,2,3|10,0,,,0,,,
231,2,4|1,0,,,0,,,
232,2,4|2,4,,43,0,,,
233,2,4|3,2,,51,0,,,
234,2,4|4,4,,44,0,,,
235,2,4|5,2,,52,0,,,
236,2,4|6,4,,45,0,,,
237,2,4|7,2,,53,0,,,
238,2,4|8,3,,39,1,,,
239,2,4|9,2,,54,0,,,
240,2,4|10,0,,,0,,,
241,2,5|1,4,,46,0,,,
242,2,5|2,3,,40,0,,,
243,2,5|3,0,,,0,,,
244,2,5|4,0,,,0,,,
245,2,5|5,0,,,0,,,
246,2,5|6,0,,,0,,,
247,2,5|7,0,,,0,,,
248,2,5|8,2,,55,1,,,
249,2,5|9,4,,47,0,,,
250,2,5|10,0,,,0,,,
251,2,6|1,0,,,0,,,
252,2,6|2,2,,56,0,,,
253,2,6|3,0,,,0,,,
254,2,6|4,4,,48,0,,,
255,2,6|5,2,,57,0,,,
256,2,6|6,3,,41,0,,,
257,2,6|7,4,,49,0,,,
258,2,6|8,4,,50,1,,,
259,2,6|9,3,,42,0,,,
260,2,6|10,0,,,0,,,
261,2,7|1,0,,,0,,,
262,2,7|2,0,,,0,,,
263,2,7|3,4,,51,0,,,
264,2,7|4,3,,43,0,,,
265,2,7|5,0,,,0,,,
266,2,7|6,3,,44,1,,,
267,2,7|7,2,,58,1,,,
268,2,7|8,0,,,0,,,
269,2,7|9,2,,59,0,,,
270,2,7|10,0,,,0,,,
271,2,8|1,1,1,,0,,,
272,2,8|2,2,,60,1,,,
273,2,8|3,3,,45,1,,,
274,2,8|4,2,,61,1,,,
275,2,8|5,4,,52,1,,,
276,2,8|6,2,,62,1,,,
277,2,8|7,4,,53,0,,,
278,2,8|8,3,,46,0,,,
279,2,8|9,4,,54,0,,,
280,2,8|10,3,,47,0,,,
281,2,9|1,0,,,0,,,
282,2,9|2,4,,55,0,,,
283,2,9|3,0,,,0,,,
284,2,9|4,4,,56,0,,,
285,2,9|5,3,,48,0,,,
286,2,9|6,3,,49,0,,,
287,2,9|7,0,,,0,,,
288,2,9|8,2,,63,0,,,
289,2,9|9,0,,,0,,,
290,2,9|10,0,,,0,,,
291,2,10|1,0,,,0,,,
292,2,10|2,0,,,0,,,
293,2,10|3,2,,64,0,,,
294,2,10|4,3,,50,0,,,
295,2,10|5,2,,65,0,,,
296,2,10|6,4,,57,0,,,
297,2,10|7,2,,66,0,,,
298,2,10|8,3,,51,0,,,
299,2,10|9,0,,,0,,,
300,2,10|10,0,,,0,,,
301,3,1|1,0,,,0,,,
302,3,1|2,0,,,0,,,
303,3,1|3,0,,,0,,,
304,3,1|4,0,,,0,,,
305,3,1|5,2,,67,0,,,
306,3,1|6,0,,,0,,,
307,3,1|7,0,,,0,,,
308,3,1|8,0,,,0,,,
309,3,1|9,0,,,0,,,
310,3,1|10,0,,,0,,,
311,3,2|1,0,,,0,,,
312,3,2|2,2,,68,0,,,
313,3,2|3,0,,,0,,,
314,3,2|4,0,,,0,,,
315,3,2|5,4,,58,0,,,
316,3,2|6,3,,52,0,,,
317,3,2|7,0,,,0,,,
318,3,2|8,0,,,0,,,
319,3,2|9,4,,59,0,,,
320,3,2|10,0,,,0,,,
321,3,3|1,4,,60,0,,,
322,3,3|2,3,,53,0,,,
323,3,3|3,0,,,0,,,
324,3,3|4,2,,69,0,,,
325,3,3|5,0,,,0,,,
326,3,3|6,4,,61,0,,,
327,3,3|7,0,,,0,,,
328,3,3|8,2,,70,0,,,
329,3,3|9,3,,54,0,,,
330,3,3|10,0,,,0,,,
331,3,4|1,2,,71,0,,,
332,3,4|2,0,,,0,,,
333,3,4|3,4,,62,0,,,
334,3,4|4,3,,55,0,,,
335,3,4|5,4,,63,0,,,
336,3,4|6,3,,56,0,,,
337,3,4|7,2,,72,1,,,
338,3,4|8,3,,57,1,,,
339,3,4|9,0,,,0,,,
340,3,4|10,2,,73,0,,,
341,3,5|1,4,,64,0,,,
342,3,5|2,2,,74,0,,,
343,3,5|3,0,,,0,,,
344,3,5|4,2,,75,0,,,
345,3,5|5,3,,58,0,,,
346,3,5|6,4,,65,1,,,
347,3,5|7,0,,,0,,,
348,3,5|8,2,,76,1,,,
349,3,5|9,4,,66,0,,,
350,3,5|10,0,,,0,,,
351,3,6|1,0,,,0,,,
352,3,6|2,3,,59,0,,,
353,3,6|3,0,,,0,,,
354,3,6|4,0,,,0,,,
355,3,6|5,4,,67,0,,,
356,3,6|6,2,,77,1,,,
357,3,6|7,3,,60,0,,,
358,3,6|8,0,,,0,,,
359,3,6|9,4,,68,1,,,
360,3,6|10,0,,,0,,,
361,3,7|1,2,,78,0,,,
362,3,7|2,4,,69,0,,,
363,3,7|3,0,,,0,,,
364,3,7|4,2,,79,1,,,
365,3,7|5,3,,61,1,,,
366,3,7|6,4,,70,0,,,
367,3,7|7,0,,,0,,,
368,3,7|8,3,,62,0,,,
369,3,7|9,2,,80,1,,,
370,3,7|10,0,,,0,,,
371,3,8|1,3,,63,0,,,
372,3,8|2,3,,64,1,,,
373,3,8|3,2,,81,1,,,
374,3,8|4,4,,71,1,,,
375,3,8|5,3,,65,0,,,
376,3,8|6,2,,82,0,,,
377,3,8|7,0,,,0,,,
378,3,8|8,2,,83,0,,,
379,3,8|9,3,,66,1,,,
380,3,8|10,4,,72,0,,,
381,3,9|1,2,,84,1,,,
382,3,9|2,4,,73,0,,,
383,3,9|3,0,,,0,,,
384,3,9|4,2,,85,0,,,
385,3,9|5,0,,,0,,,
386,3,9|6,0,,,0,,,
387,3,9|7,3,,67,0,,,
388,3,9|8,4,,74,0,,,
389,3,9|9,2,,86,1,,,
390,3,9|10,0,,,0,,,
391,3,10|1,1,1,,0,,,
392,3,10|2,0,,,0,,,
393,3,10|3,2,,87,0,,,
394,3,10|4,4,,75,0,,,
395,3,10|5,0,,,0,,,
396,3,10|6,3,,68,0,,,
397,3,10|7,4,,76,0,,,
398,3,10|8,2,,88,0,,,
399,3,10|9,0,,,0,,,
400,3,10|10,5,,4001,1,,,
401,4,1|1,0,,,0,,,
402,4,1|2,1,1,,0,,,
403,4,1|3,0,,,0,,,
404,4,1|4,0,,,0,,,
405,4,1|5,0,,,0,,,
406,4,1|6,0,,,0,,,
407,4,1|7,0,,,0,,,
408,4,1|8,2,,89,0,,,
409,4,1|9,0,,,0,,,
410,4,1|10,0,,,0,,,
411,4,2|1,0,,,0,,,
412,4,2|2,4,,77,0,,,
413,4,2|3,2,,90,1,,,
414,4,2|4,0,,,0,,,
415,4,2|5,0,,,0,,,
416,4,2|6,0,,,0,,,
417,4,2|7,0,,,0,,,
418,4,2|8,3,,69,0,,,
419,4,2|9,4,,78,0,,,
420,4,2|10,0,,,0,,,
421,4,3|1,2,,91,0,,,
422,4,3|2,0,,,0,,,
423,4,3|3,3,,70,1,,,
424,4,3|4,4,,79,0,,,
425,4,3|5,0,,,0,,,
426,4,3|6,0,,,0,,,
427,4,3|7,2,,92,0,,,
428,4,3|8,0,,,0,,,
429,4,3|9,2,,93,0,,,
430,4,3|10,0,,,0,,,
431,4,4|1,3,,71,0,,,
432,4,4|2,0,,,0,,,
433,4,4|3,4,,80,0,,,
434,4,4|4,2,,94,1,,,
435,4,4|5,0,,,0,,,
436,4,4|6,2,,95,0,,,
437,4,4|7,4,,81,0,,,
438,4,4|8,3,,72,0,,,
439,4,4|9,0,,,0,,,
440,4,4|10,3,,73,0,,,
441,4,5|1,4,,82,0,,,
442,4,5|2,2,,96,0,,,
443,4,5|3,4,,83,1,,,
444,4,5|4,0,,,0,,,
445,4,5|5,3,,74,0,,,
446,4,5|6,0,,,0,,,
447,4,5|7,3,,75,0,,,
448,4,5|8,2,,97,0,,,
449,4,5|9,4,,84,0,,,
450,4,5|10,0,,,0,,,
451,4,6|1,0,,,0,,,
452,4,6|2,3,,76,0,,,
453,4,6|3,2,,98,1,,,
454,4,6|4,2,,99,0,,,
455,4,6|5,0,,,0,,,
456,4,6|6,4,,85,0,,,
457,4,6|7,2,,100,0,,,
458,4,6|8,4,,86,0,,,
459,4,6|9,3,,77,1,,,
460,4,6|10,2,,101,1,,,
461,4,7|1,0,,,0,,,
462,4,7|2,4,,87,0,,,
463,4,7|3,3,,78,1,,,
464,4,7|4,4,,88,0,,,
465,4,7|5,0,,,0,,,
466,4,7|6,0,,,0,,,
467,4,7|7,3,,79,0,,,
468,4,7|8,2,,102,1,,,
469,4,7|9,0,,,0,,,
470,4,7|10,5,,5001,1,,,
471,4,8|1,0,,,0,,,
472,4,8|2,3,,80,0,,,
473,4,8|3,2,,103,0,,,
474,4,8|4,2,,104,1,,,
475,4,8|5,3,,81,0,,,
476,4,8|6,4,,89,0,,,
477,4,8|7,2,,105,0,,,
478,4,8|8,4,,90,1,,,
479,4,8|9,3,,82,0,,,
480,4,8|10,0,,,0,,,
481,4,9|1,0,,,0,,,
482,4,9|2,2,,106,0,,,
483,4,9|3,3,,83,0,,,
484,4,9|4,4,,91,1,,,
485,4,9|5,2,,107,1,,,
486,4,9|6,3,,84,1,,,
487,4,9|7,2,,108,1,,,
488,4,9|8,4,,92,0,,,
489,4,9|9,0,,,0,,,
490,4,9|10,0,,,0,,,
491,4,10|1,0,,,0,,,
492,4,10|2,0,,,0,,,
493,4,10|3,4,,93,0,,,
494,4,10|4,2,,109,0,,,
495,4,10|5,4,,94,0,,,
496,4,10|6,2,,110,0,,,
497,4,10|7,4,,95,0,,,
498,4,10|8,3,,85,0,,,
499,4,10|9,0,,,0,,,
500,4,10|10,0,,,0,,,
501,6,1|1,0,,,0,,,
502,6,1|2,0,,,0,,,
503,6,1|3,0,,,0,,,
504,6,1|4,0,,,0,,,
505,6,1|5,0,,,0,,,
506,6,1|6,2,,111,0,,,
507,6,1|7,4,,96,0,,,
508,6,1|8,2,,112,0,,,
509,6,1|9,4,,97,0,,,
510,6,1|10,0,,,0,,,
511,6,2|1,0,,,0,,,
512,6,2|2,4,,98,0,,,
513,6,2|3,1,1,,0,,,
514,6,2|4,0,,,0,,,
515,6,2|5,2,,113,0,,,
516,6,2|6,3,,86,0,,,
517,6,2|7,2,,114,0,,,
518,6,2|8,3,,87,0,,,
519,6,2|9,4,,99,0,,,
520,6,2|10,2,,115,0,,,
521,6,3|1,2,,116,0,,,
522,6,3|2,2,,117,1,,,
523,6,3|3,0,,,0,,,
524,6,3|4,4,,100,0,,,
525,6,3|5,0,,,0,,,
526,6,3|6,4,,101,0,,,
527,6,3|7,3,,88,1,,,
528,6,3|8,2,,118,1,,,
529,6,3|9,2,,119,0,,,
530,6,3|10,3,,89,0,,,
531,6,4|1,0,,,0,,,
532,6,4|2,4,,102,0,,,
533,6,4|3,3,,90,1,,,
534,6,4|4,0,,,0,,,
535,6,4|5,2,,120,0,,,
536,6,4|6,3,,91,0,,,
537,6,4|7,2,,121,1,,,
538,6,4|8,0,,,0,,,
539,6,4|9,4,,103,1,,,
540,6,4|10,4,,104,0,,,
541,6,5|1,3,,92,0,,,
542,6,5|2,2,,122,1,,,
543,6,5|3,0,,,0,,,
544,6,5|4,0,,,0,,,
545,6,5|5,0,,,0,,,
546,6,5|6,4,,105,0,,,
547,6,5|7,4,,106,1,,,
548,6,5|8,0,,,0,,,
549,6,5|9,2,,123,1,,,
550,6,5|10,2,,124,0,,,
551,6,6|1,0,,,0,,,
552,6,6|2,4,,107,1,,,
553,6,6|3,2,,125,0,,,
554,6,6|4,0,,,0,,,
555,6,6|5,0,,,0,,,
556,6,6|6,3,,93,0,,,
557,6,6|7,2,,126,1,,,
558,6,6|8,2,,127,0,,,
559,6,6|9,0,,,0,,,
560,6,6|10,3,,94,1,,,
561,6,7|1,2,,128,0,,,
562,6,7|2,2,,129,1,,,
563,6,7|3,0,,,0,,,
564,6,7|4,3,,95,0,,,
565,6,7|5,2,,130,1,,,
566,6,7|6,3,,96,1,,,
567,6,7|7,4,,108,0,,,
568,6,7|8,0,,,0,,,
569,6,7|9,2,,131,1,,,
570,6,7|10,3,,97,0,,,
571,6,8|1,0,,,0,,,
572,6,8|2,4,,109,0,,,
573,6,8|3,3,,98,1,,,
574,6,8|4,2,,132,1,,,
575,6,8|5,4,,110,1,,,
576,6,8|6,4,,111,0,,,
577,6,8|7,3,,99,0,,,
578,6,8|8,2,,133,0,,,
579,6,8|9,0,,,0,,,
580,6,8|10,5,,6001,1,,,
581,6,9|1,0,,,0,,,
582,6,9|2,2,,134,0,,,
583,6,9|3,4,,112,0,,,
584,6,9|4,3,,100,0,,,
585,6,9|5,2,,135,0,,,
586,6,9|6,2,,136,0,,,
587,6,9|7,3,,101,0,,,
588,6,9|8,0,,,0,,,
589,6,9|9,0,,,0,,,
590,6,9|10,0,,,0,,,
591,6,10|1,0,,,0,,,
592,6,10|2,0,,,0,,,
593,6,10|3,3,,102,0,,,
594,6,10|4,2,,137,0,,,
595,6,10|5,4,,113,0,,,
596,6,10|6,3,,103,0,,,
597,6,10|7,0,,,0,,,
598,6,10|8,0,,,0,,,
599,6,10|9,0,,,0,,,
600,6,10|10,0,,,0,,,
