id,next_id,select_next_ids,select,plot,name,image_path,type,res_path,map_swap,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,is_memory,scale,partner_picture_xy,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_pos,face_scale,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter
1144,1145,,,,-1,castle,0,partner_picture_651003,0,,,,,,,,,1,0|0,22,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1146,,,,-1,castle,0,partner_picture_651003,0,,,,,,,,,1,0|0,1,29,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1147,1147,1,,-1,castle,0,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1148,,,,-1,castle,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,1,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_25,,,,,,,,,,,,
1148,1149,1149,1,,-1,castle,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,6,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_19,,,,,,,,,,,,
1149,1150,,,,-1,forest,0,partner_picture_51013_faceless,1,,,,,,,,,0.9,112|362,1,6,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_12,,,,,,,,,,,,
1150,1151,1151,1,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,1,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_12,,,,,,,,,,,,
1151,1152,1152,1,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_21,,,,,,,,,,,,
1152,1153,,,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_32,,,,,,,,,,,,
1153,1154,,,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_31,,,,,,,,,,,,
1154,1155,,,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,12,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_40,,,,,,,,,,,,
1155,1156,1156,1,,-1,forest,0,partner_picture_51013_faceless,0,,,,,,,,,0.9,112|362,11,6,1,1,,0,,,,,,,,,,,,,,,,partner_picture_51013_6,,,,,,,,,,,,
1156,-1,,,,,forest,1,,0,,,,,,,,,,,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1158,1158,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,1159,1159,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1160,1160,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1161,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,1162,1162,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1163,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,1164,1164,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1165,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,1166,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1167,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1168,1168,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1169,1169,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,1170,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,1171,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1172,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,1173,1173,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,1174,1174,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1175,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1176,1176,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1177,,,,,market_scene2,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1178,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,1179,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,1180,1180,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1181,1181,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,1182,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,1183,1183,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,1184,1184,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1185,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1186,,,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,-1,-1,1,,-1,market_scene2,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1188,,,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,1189,,,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1190,,,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,1191,,,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1192,,,,？？？,origin_valley,0,kongjuxinghai,0,,,,,,,,,1,150|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1192,1193,1193,1,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1194,1194,1,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,1195,1195,1,,-1,origin_valley,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,1196,,,,-1,castle,0,partner_picture_52015,1,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,1197,,,,-1,castle,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,1198,,,,,castle,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1199,,,,-1,castle,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1200,,,,-1,castle,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1201,,,,-1,castle,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,1202,,,,,castle,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1203,,,,,castle,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,1204,,,,,castle,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1205,,,,,castle,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1206,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,1207,1207,1,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,1208,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1209,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,1210,1210,1,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1211,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,1212,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,1213,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,1214,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,1215,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,1216,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,1217,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,1218,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,1219,1219,1,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,1220,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,1221,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,1222,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,1223,,,,,trial_bg01,1,,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,1224,1224,1,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,1225,1225,1,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,1226,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,-1,,,,-1,trial_bg01,0,partner_picture_52015,0,,,,,,,,,1,95|30,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,1228,1228,1,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,1229,1229,1,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,1230,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,1231,1231,1,,,fengji_office_night,1,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,1232,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,1233,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,1234,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1235,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,1236,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,1237,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,1238,1238,1,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1239,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,1240,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,1241,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1242,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,1243,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,1244,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,1245,1245,1,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,1246,1246,1,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,1247,,,,-1,fengji_office_night,0,partner_picture_54008,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,1248,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1249,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1250,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,1251,1251,1,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,1252,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,1253,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,1254,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,-1,,,,,fengji_office_night,1,,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,1256,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,1257,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,1258,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,1259,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,1260,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,1261,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,1262,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,1263,,,,*,bg_gate,2,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,1264,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,1265,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,1266,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,1267,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,1268,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,1269,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,1270,,,,,bg_gate,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,1271,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,1272,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,1273,,,,-1,bg_gate,0,partner_picture_53015,0,,,,,,,,,1,0|0,1,6,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
