id,next_id,select_next_ids,select,plot,name,image_path,is_memory,res_path,scale,partner_picture_xy,type,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,map_swap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,expression,face,face_pos,face_scale,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_scale,effect_xy,effect_layer,effect_count,jitter,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale
104105,104106,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104106,-1,,,,-1,market_scene1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104107,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104108,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104109,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104201,104202,,,-1,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104202,104203,,,,-1,market_scene1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104203,-1,,,,*,market_scene1,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104204,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104205,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104206,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104301,104302,,,-1,-1,market_scene1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104302,104303,,,,*,market_scene1,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104303,104304,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104304,-1,,,,*,market_scene1,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104305,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104306,104306,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104307,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104308,-1,,,,-1,market_scene1,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105101,105102,,,-1,*,cherry_tree,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105102,105103,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105103,105104,,,,*,cherry_tree,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105104,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105105,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105106,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105107,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105201,105202,,,-1,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105202,105203,,,,*,cherry_tree,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105203,105204,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105204,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105205,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105206,105207,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105207,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105208,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105301,105302,,,-1,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105302,105303,,,,*,cherry_tree,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105303,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105304,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105305,105306,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105306,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105307,-1,,,,-1,cherry_tree,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106101,106102,,,-1,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106102,106103,,,,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106103,106104,,,,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106104,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106105,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106106,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106107,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106201,106202,,,-1,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106202,106203,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106203,106204,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106204,106205,,,,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106205,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106206,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106207,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106208,106209,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106209,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106301,106302,,,-1,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106302,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106303,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106304,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106305,-1,,,,-1,summer_festivity_night,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107101,107102,,,-1,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107102,107103,,,,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107103,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107104,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107105,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107106,-1,,,,-1,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107201,107202,,,-1,*,summer_festivity_night,,partner_picture_ganfuren_date,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
