id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
2790,651005,,-1,100,6,251809,13250,9.09,6.68,1,1,,600,300,0,0,0,0,300,0,0,,188,,,,,
2791,541002,,-1,80,5,149343,11711,27.42,11.86,1,1.11,,600,300,0,0,0,0,300,0,0,,188,,,,,
2792,651004,,-1,100,6,153703,23201,7.25,8.27,1,1,,600,300,0,0,0,0,300,0,0,,188,,,,,
2793,653003,,-1,100,6,247850,14317,9.1,7.38,1,1,,600,300,0,0,0,0,300,0,0,,189,,,,,
2794,544005,,-1,80,5,137658,22592,23.87,15.26,1,1.11,,600,300,0,0,0,0,300,0,0,,189,,,,,
2795,653002,,-1,100,6,158247,23466,8.6,7.25,1,1,,600,300,0,0,0,0,300,0,0,,189,,,,,
2796,652010,,-1,100,6,246207,13483,6.36,8.9,1,1,,600,300,0,0,0,0,300,0,0,,189,,,,,
2797,544006,,-1,80,5,157951,15440,21.23,20.41,1,1.11,,600,300,0,0,0,0,300,0,0,,189,,,,,
2798,652009,,-1,100,6,138946,23457,7.36,9.15,1,1,,600,300,0,0,0,0,300,0,0,,189,,,,,
2799,653006,,-1,100,6,236027,18927,8.92,6.86,1,1,,600,300,0,0,0,0,300,0,0,,190,,,,,
2800,546002,,-1,80,5,127931,20945,16.58,22.73,1,1.11,,600,300,0,0,0,0,300,0,0,,190,,,,,
2801,546001,,-1,80,5,128185,20115,29.7,12.87,1,1.11,,600,300,0,0,0,0,300,0,0,,190,,,,,
2802,653003,,-1,100,6,254932,14705,9.36,7.58,1,1,,600,300,0,0,0,0,300,0,0,,190,,,,,
2803,541002,,-1,80,5,155061,12146,28.47,12.3,1,1.11,,600,300,0,0,0,0,300,0,0,,190,,,,,
2804,543002,,-1,80,5,113636,17860,28.31,13.84,1,1.11,,600,300,0,0,0,0,300,0,0,,190,,,,,
2805,651009,,-1,100,6,184070,21423,10.31,6.97,1,1,,600,300,0,0,0,0,300,0,0,,190,,,,,
2806,653005,,-1,100,6,217242,15726,10.8,6.14,1,1,,600,300,0,0,0,0,300,0,0,,190,,,,,
2807,546001,,-1,80,5,129393,20303,29.98,12.99,1,1.11,,600,300,0,0,0,0,300,0,0,,190,,,,,
2808,652007,,-1,100,6,253211,12243,13.95,4.78,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2809,546002,,-1,80,5,161573,18420,20.94,19.99,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2810,542004,,-1,80,5,185691,23421,28.87,14.89,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2811,545001,,-1,80,5,196479,15133,32.26,14.29,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2812,651004,,-1,100,6,175539,22331,8.28,7.96,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2813,652009,,-1,100,6,142911,24072,7.57,9.39,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2814,546002,,-1,80,5,157483,16587,20.41,18,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2815,541001,,-1,80,5,207876,15584,18.72,21.95,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2816,545002,,-1,80,5,167062,17127,29.24,13.79,1,1.11,,600,300,0,0,0,0,300,0,0,,191,,,,,
2817,652003,,-1,100,6,143862,19235,10.36,6.66,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2818,651010,,-1,100,6,156856,21705,9.73,8.02,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2819,653004,,-1,100,6,153075,25898,7.62,9.46,1,1,,600,300,0,0,0,0,300,0,0,,191,,,,,
2820,651007,,-1,100,6,256608,12418,8.64,8.44,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2821,652005,,-1,100,6,256744,12421,8.8,7.7,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2822,545002,,-1,80,5,175175,16493,30.66,13.28,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2823,541004,,-1,80,5,205721,16065,26.12,15.17,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2824,546001,,-1,80,5,116488,23585,26.99,15.09,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2825,653002,,-1,100,6,166528,24664,9.05,7.62,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2826,541001,,-1,80,5,217981,12780,19.63,18,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2827,544002,,-1,80,5,139381,13728,18.52,19.5,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2828,653006,,-1,100,6,231264,25438,8.74,9.22,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2829,653005,,-1,100,6,223678,16162,11.12,6.31,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2830,652004,,-1,100,6,197749,25741,9.01,8.23,1,1,,600,300,0,0,0,0,300,0,0,,192,,,,,
2831,542004,,-1,80,5,189486,23893,29.46,15.19,1,1.11,,600,300,0,0,0,0,300,0,0,,192,,,,,
2832,651002,,-1,100,6,234163,14441,7.12,8.55,1,1,,600,300,0,0,0,0,300,0,0,,193,,,,,
2833,541006,,-1,80,5,200165,12580,27.13,15.04,1,1.11,,600,300,0,0,0,0,300,0,0,,193,,,,,
2834,653003,,-1,100,6,265826,15326,9.76,7.9,1,1,,600,300,0,0,0,0,300,0,0,,193,,,,,
2835,544006,,-1,80,5,167846,16385,22.56,21.66,1,1.11,,600,300,0,0,0,0,300,0,0,,193,,,,,
2836,652007,,-1,100,6,263557,12729,14.52,4.97,1,1,,600,300,0,0,0,0,300,0,0,,194,,,,,
2837,543005,,-1,80,5,168992,16480,26.82,18.16,1,1.11,,600,300,0,0,0,0,300,0,0,,194,,,,,
2838,542006,,-1,80,5,204099,12817,35.12,12.98,1,1.11,,600,300,0,0,0,0,300,0,0,,194,,,,,
2839,652002,,-1,100,6,262727,19281,9.73,9.46,1,1,,600,300,0,0,0,0,300,0,0,,194,,,,,
2840,546002,,-1,80,5,137421,22456,17.81,24.37,1,1.11,,600,300,0,0,0,0,300,0,0,,195,,,,,
2841,545002,,-1,80,5,182260,17139,31.9,13.8,1,1.11,,600,300,0,0,0,0,300,0,0,,195,,,,,
2842,652008,,-1,100,6,212356,20878,12.33,6.13,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2843,651010,,-1,100,6,171204,21705,10.62,8.02,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2844,653001,,-1,100,6,182783,16688,10.58,7.47,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2845,651003,,-1,100,6,196446,20357,10.53,6.96,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2846,546002,,-1,80,5,165971,17462,21.51,18.95,1,1.11,,600,300,0,0,0,0,300,0,0,,195,,,,,
2847,653003,,-1,100,6,272908,15713,10.02,8.1,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2848,652006,,-1,100,6,248039,16223,12.77,5.81,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2849,541006,,-1,80,5,206731,12982,28.02,15.52,1,1.11,,600,300,0,0,0,0,300,0,0,,195,,,,,
2850,652001,,-1,100,6,212146,19954,10.99,7.96,1,1,,600,300,0,0,0,0,300,0,0,,195,,,,,
2851,545001,,-1,80,5,179730,16806,29.51,15.87,1,1.11,,600,300,0,0,0,0,300,0,0,,195,,,,,
2852,544002,,-1,80,5,145929,14354,19.39,20.39,1,1.11,,600,300,0,0,0,0,300,0,0,,196,,,,,
2853,652007,,-1,100,6,270455,13062,14.9,5.1,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2854,651008,,-1,100,6,246011,21987,9.92,9.64,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2855,546001,,-1,80,5,139449,21835,32.31,13.97,1,1.11,,600,300,0,0,0,0,300,0,0,,196,,,,,
2856,651001,,-1,100,6,175521,27368,9.5,7.5,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2857,653005,,-1,100,6,205977,19210,10.24,7.5,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2858,541001,,-1,80,5,229641,13447,20.68,18.94,1,1.11,,600,300,0,0,0,0,300,0,0,,196,,,,,
2859,651004,,-1,100,6,196740,22920,9.28,8.17,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2860,651006,,-1,100,6,191990,25138,9.56,7.55,1,1,,600,300,0,0,0,0,300,0,0,,196,,,,,
2861,652010,,-1,100,6,274079,14953,7.08,9.87,1,1,,600,300,0,0,0,0,300,0,0,,197,,,,,
2862,544005,,-1,80,5,154555,25286,26.8,17.08,1,1.11,,600,300,0,0,0,0,300,0,0,,197,,,,,
2863,653001,,-1,100,6,180019,17895,10.42,8.01,1,1,,600,300,0,0,0,0,300,0,0,,197,,,,,
2864,652005,,-1,100,6,275708,13308,9.45,8.25,1,1,,600,300,0,0,0,0,300,0,0,,197,,,,,
2865,543004,,-1,80,5,212049,21605,33.68,14.88,1,1.11,,600,300,0,0,0,0,300,0,0,,197,,,,,
2866,652003,,-1,100,6,155527,20737,11.2,7.18,1,1,,600,300,0,0,0,0,300,0,0,,197,,,,,
2867,651007,,-1,100,6,277397,13389,9.34,9.1,1,1,,600,300,0,0,0,0,300,0,0,,198,,,,,
2868,651008,,-1,100,6,242291,23538,9.77,10.32,1,1,,600,300,0,0,0,0,300,0,0,,198,,,,,
2869,542005,,-1,80,5,156503,22630,26.93,19.93,1,1.11,,600,300,0,0,0,0,300,0,0,,198,,,,,
2870,652006,,-1,100,6,257751,16837,13.27,6.03,1,1,,600,300,0,0,0,0,300,0,0,,198,,,,,
2871,545001,,-1,80,5,186673,17431,30.65,16.46,1,1.11,,600,300,0,0,0,0,300,0,0,,198,,,,,
2872,651008,,-1,100,6,243779,23698,9.83,10.39,1,1,,600,300,0,0,0,0,300,0,0,,198,,,,,
2873,653001,,-1,100,6,183302,18230,10.61,8.16,1,1,,600,300,0,0,0,0,300,0,0,,198,,,,,
2874,541004,,-1,80,5,196821,19813,24.99,18.71,1,1.11,,600,300,0,0,0,0,300,0,0,,198,,,,,
2875,546001,,-1,80,5,143895,22507,33.34,14.4,1,1.11,,600,300,0,0,0,0,300,0,0,,198,,,,,
2876,653006,,-1,100,6,301384,21300,11.39,7.72,1,1,,600,300,0,0,0,0,300,0,0,,199,,,,,
2877,543003,,-1,80,5,270104,13548,26.71,17.71,1,1.11,,600,300,0,0,0,0,300,0,0,,199,,,,,
2878,541002,,-1,80,5,138831,18328,25.49,18.56,1,1.11,,600,300,0,0,0,0,300,0,0,,199,,,,,
2879,545002,,-1,80,5,184031,18816,32.21,15.15,1,1.11,,600,300,0,0,0,0,300,0,0,,199,,,,,
2880,651010,,-1,100,6,172816,23843,10.72,8.81,1,1,,600,300,0,0,0,0,300,0,0,,199,,,,,
2881,652009,,-1,100,6,158391,26636,8.39,10.39,1,1,,600,300,0,0,0,0,300,0,0,,199,,,,,
2882,653003,,-1,100,6,287071,16509,10.54,8.51,1,1,,600,300,0,0,0,0,300,0,0,,199,,,,,
2883,544003,,-1,80,5,173907,18436,27.6,18.67,1,1.11,,600,300,0,0,0,0,300,0,0,,199,,,,,
2884,651002,,-1,100,6,256198,15742,7.79,9.32,1,1,,600,300,0,0,0,0,300,0,0,,200,,,,,
2885,651005,,-1,100,6,296132,15512,10.69,7.82,1,1,,600,300,0,0,0,0,300,0,0,,200,,,,,
2886,651003,,-1,100,6,200924,22639,10.77,7.74,1,1,,600,300,0,0,0,0,300,0,0,,200,,,,,
2887,651007,,-1,100,6,376299,16082,12.67,10.93,1,1,,600,300,0,0,0,0,300,0,0,,200,,,,,
2888,542003,,-1,80,5,212283,30735,42.67,20.76,1,1.11,,600,300,0,0,0,0,300,0,0,,200,,,,,
2889,651008,,-1,100,6,328593,28283,13.25,12.4,1,1,,700,400,0,0,0,0,300,0,0,,200,,,,,
2890,653003,,-1,100,6,384577,19593,14.12,10.1,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2891,651005,,-1,100,6,394473,18289,14.24,9.22,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2892,545001,,-1,80,5,253242,20936,41.58,19.77,1,1.11,,700,400,0,0,0,0,300,0,0,,201,,,,,
2893,546001,,-1,80,5,195212,27039,45.23,17.3,1,1.11,,700,400,0,0,0,0,300,0,0,,201,,,,,
2894,652001,,-1,100,6,326038,22887,16.89,9.13,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2895,652008,,-1,100,6,288997,27349,16.78,8.03,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2896,544002,,-1,80,5,205535,17888,27.31,25.41,1,1.11,,700,400,0,0,0,0,300,0,0,,201,,,,,
2897,651009,,-1,100,6,380996,19548,21.34,6.36,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2898,545001,,-1,80,5,254826,21063,41.84,19.89,1,1.11,,700,400,0,0,0,0,300,0,0,,201,,,,,
2899,653006,,-1,100,6,340810,33136,12.88,12.01,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2900,652003,,-1,100,6,214960,25387,15.48,8.79,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2901,651004,,-1,100,6,264157,29681,12.46,10.58,1,1,,700,400,0,0,0,0,300,0,0,,201,,,,,
2902,652007,,-1,100,6,383356,16367,21.12,6.39,1,1,,700,400,0,0,0,0,300,0,0,,202,,,,,
2903,543006,,-1,80,5,245773,21190,49.14,16.42,1,1.11,,700,400,0,0,0,0,300,0,0,,202,,,,,
2904,652004,,-1,100,6,293221,33716,13.36,10.78,1,1,,700,400,0,0,0,0,300,0,0,,202,,,,,
2905,652010,,-1,100,6,385956,18619,9.97,12.29,1,1,,700,400,0,0,0,0,300,0,0,,202,,,,,
2906,544001,,-1,80,5,190581,22279,34.87,24.55,1,1.11,,700,400,0,0,0,0,300,0,0,,202,,,,,
2907,653004,,-1,100,6,231621,34577,11.53,12.63,1,1,,700,400,0,0,0,0,300,0,0,,202,,,,,
2908,541005,,-1,80,5,358294,16571,38.85,19.81,1,1.11,,700,400,0,0,0,0,300,0,0,,203,,,,,
2909,651005,,-1,100,6,388102,18725,14.01,9.44,1,1,,700,400,0,0,0,0,300,0,0,,203,,,,,
2910,651002,,-1,100,6,351574,19137,10.69,11.33,1,1,,700,400,0,0,0,0,300,0,0,,203,,,,,
2911,651007,,-1,100,6,390554,16670,13.15,11.33,1,1,,700,400,0,0,0,0,300,0,0,,203,,,,,
2912,652003,,-1,100,6,220237,25993,15.86,9,1,1,,700,400,0,0,0,0,300,0,0,,203,,,,,
2913,545002,,-1,80,5,266534,22132,46.65,17.82,1,1.11,,700,400,0,0,0,0,300,0,0,,203,,,,,
2914,653002,,-1,100,6,253380,33080,13.77,10.22,1,1,,700,400,0,0,0,0,300,0,0,,203,,,,,
2915,546001,,-1,80,5,201341,27852,46.65,17.82,1,1.11,,700,400,0,0,0,0,300,0,0,,203,,,,,
2916,546002,,-1,80,5,242591,22549,31.44,24.47,1,1.11,,700,400,0,0,0,0,300,0,0,,204,,,,,
2917,652007,,-1,100,6,392977,16776,21.65,6.55,1,1,,700,400,0,0,0,0,300,0,0,,204,,,,,
2918,653001,,-1,100,6,258108,22676,14.94,10.15,1,1,,700,400,0,0,0,0,300,0,0,,204,,,,,
2919,651006,,-1,100,6,276940,32063,13.79,9.63,1,1,,700,400,0,0,0,0,300,0,0,,204,,,,,
2920,653005,,-1,100,6,326466,22693,16.23,8.86,1,1,,700,400,0,0,0,0,300,0,0,,204,,,,,
2921,542004,,-1,80,5,288089,32042,44.79,20.37,1,1.11,,700,400,0,0,0,0,300,0,0,,204,,,,,
2922,544002,,-1,80,5,204631,18529,27.19,26.32,1,1.11,,700,400,0,0,0,0,300,0,0,,204,,,,,
2923,652010,,-1,100,6,379375,19058,9.8,12.58,1,1,,700,400,0,0,0,0,300,0,0,,204,,,,,
2924,651007,,-1,100,6,397683,16964,13.39,11.53,1,1,,700,400,0,0,0,0,300,0,0,,205,,,,,
2925,651009,,-1,100,6,291549,29937,16.33,9.74,1,1,,700,400,0,0,0,0,300,0,0,,205,,,,,
2926,652002,,-1,100,6,393956,25497,14.59,12.51,1,1,,700,400,0,0,0,0,300,0,0,,205,,,,,
2927,652006,,-1,100,6,369243,21305,19.01,7.63,1,1,,700,400,0,0,0,0,300,0,0,,205,,,,,
2928,652003,,-1,100,6,225653,26600,16.25,9.21,1,1,,700,400,0,0,0,0,300,0,0,,205,,,,,
2929,651002,,-1,100,6,362427,19694,11.02,11.66,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2930,652010,,-1,100,6,402215,19392,10.39,12.8,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2931,653006,,-1,100,6,359862,34902,13.6,12.65,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2932,651008,,-1,100,6,351409,30176,14.17,13.23,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2933,652008,,-1,100,6,307081,29018,17.83,8.52,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2934,653005,,-1,100,6,348190,22207,17.31,8.67,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2935,652005,,-1,100,6,404663,17261,13.87,10.7,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2936,651007,,-1,100,6,404811,17244,13.63,11.72,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2937,653006,,-1,100,6,434216,27121,16.41,9.83,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2938,651006,,-1,100,6,285375,32995,14.21,9.91,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2939,653005,,-1,100,6,350202,22335,17.41,8.72,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2940,652009,,-1,100,6,228242,33916,12.09,13.23,1,1,,700,400,0,0,0,0,300,0,0,,206,,,,,
2941,545001,,-1,80,5,326633,17346,53.63,16.38,1,1.11,,700,400,0,0,0,0,300,0,0,,207,,,,,
2942,653005,,-1,100,6,352213,22463,17.51,8.77,1,1,,700,400,0,0,0,0,300,0,0,,207,,,,,
2943,653006,,-1,100,6,402198,27425,15.2,9.94,1,1,,700,400,0,0,0,0,300,0,0,,207,,,,,
2944,546001,,-1,80,5,211095,29149,48.91,18.65,1,1.11,,700,400,0,0,0,0,300,0,0,,207,,,,,
2945,651005,,-1,100,6,428824,19836,15.48,10,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2946,651001,,-1,100,6,267161,36746,14.46,10.07,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2947,651006,,-1,100,6,290396,33528,14.46,10.07,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2948,653003,,-1,100,6,420529,21359,15.44,11.01,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2949,651002,,-1,100,6,372951,20252,11.34,11.99,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2950,652002,,-1,100,6,410427,26516,15.2,13.01,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2951,652007,,-1,100,6,345057,22821,19.01,8.91,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2952,653006,,-1,100,6,370446,35895,14,13.01,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2953,653005,,-1,100,6,358449,22821,17.82,8.91,1,1,,700,400,0,0,0,0,300,0,0,,208,,,,,
2954,652005,,-1,100,6,416625,17745,14.28,11,1,1,,700,400,0,0,0,0,300,0,0,,209,,,,,
2955,652004,,-1,100,6,318680,36531,14.52,11.68,1,1,,700,400,0,0,0,0,300,0,0,,209,,,,,
2956,651007,,-1,100,6,418769,17832,14.1,12.12,1,1,,700,400,0,0,0,0,300,0,0,,209,,,,,
2957,652001,,-1,100,6,330478,27424,17.12,10.94,1,1,,700,400,0,0,0,0,300,0,0,,209,,,,,
2958,652010,,-1,100,6,421184,20270,10.88,13.38,1,1,,700,400,0,0,0,0,300,0,0,,210,,,,,
2959,652009,,-1,100,6,237682,35250,12.59,13.75,1,1,,700,400,0,0,0,0,300,0,0,,210,,,,,
2960,542002,,-1,80,5,267996,18445,39.58,25.98,1,1.11,,700,400,0,0,0,0,300,0,0,,210,,,,,
2961,542003,,-1,80,5,271535,30320,54.58,20.48,1,1.11,,700,400,0,0,0,0,300,0,0,,210,,,,,
2962,652001,,-1,100,6,334338,27725,17.32,11.06,1,1,,700,400,0,0,0,0,300,0,0,,210,,,,,
2963,542006,,-1,80,5,327710,18120,56.39,18.35,1,1.11,,700,400,0,0,0,0,300,0,0,,211,,,,,
2964,542004,,-1,80,5,312337,34653,48.56,22.03,1,1.11,,700,400,0,0,0,0,300,0,0,,211,,,,,
2965,652002,,-1,100,6,422038,27250,15.63,13.37,1,1,,700,400,0,0,0,0,300,0,0,,211,,,,,
2966,652007,,-1,100,6,428372,18236,23.6,7.12,1,1,,700,400,0,0,0,0,300,0,0,,211,,,,,
2967,652006,,-1,100,6,395465,22784,20.36,8.16,1,1,,700,400,0,0,0,0,300,0,0,,211,,,,,
2968,543005,,-1,80,5,274597,23576,43.58,25.98,1,1.11,,700,400,0,0,0,0,300,0,0,,211,,,,,
2969,652005,,-1,100,6,430629,18325,14.76,11.36,1,1,,700,400,0,0,0,0,300,0,0,,212,,,,,
2970,543002,,-1,80,5,195000,26945,48.58,20.88,1,1.11,,700,400,0,0,0,0,300,0,0,,212,,,,,
2971,652004,,-1,100,6,329435,37720,15.01,12.06,1,1,,700,400,0,0,0,0,300,0,0,,212,,,,,
2972,545002,,-1,80,5,295559,24467,51.73,19.7,1,1.11,,700,400,0,0,0,0,300,0,0,,212,,,,,
2973,653005,,-1,100,6,374742,23846,18.63,9.31,1,1,,700,400,0,0,0,0,300,0,0,,212,,,,,
2974,651002,,-1,100,6,392356,21265,11.93,12.59,1,1,,700,400,0,0,0,0,300,0,0,,213,,,,,
2975,541003,,-1,80,5,279155,23964,47.67,21.04,1,1.11,,700,400,0,0,0,0,300,0,0,,213,,,,,
2976,651001,,-1,100,6,282496,38789,15.29,10.63,1,1,,700,400,0,0,0,0,300,0,0,,213,,,,,
2977,651005,,-1,100,6,455971,21046,16.46,10.61,1,1,,700,400,0,0,0,0,300,0,0,,213,,,,,
2978,651004,,-1,100,6,278361,36891,13.13,13.15,1,1,,700,400,0,0,0,0,300,0,0,,213,,,,,
2979,541002,,-1,80,5,270473,18604,49.66,18.84,1,1.11,,700,400,0,0,0,0,300,0,0,,213,,,,,
2980,653003,,-1,100,6,446948,22659,16.41,11.68,1,1,,700,400,0,0,0,0,300,0,0,,214,,,,,
2981,544005,,-1,80,5,248327,35768,43.06,24.16,1,1.11,,700,400,0,0,0,0,300,0,0,,214,,,,,
2982,653002,,-1,100,6,285582,37158,15.52,11.48,1,1,,700,400,0,0,0,0,300,0,0,,214,,,,,
2983,652010,,-1,100,6,442476,21255,11.43,14.03,1,1,,700,400,0,0,0,0,300,0,0,,214,,,,,
2984,544006,,-1,80,5,283687,24344,38.13,32.18,1,1.11,,700,400,0,0,0,0,300,0,0,,214,,,,,
2985,652009,,-1,100,6,249575,36967,13.22,14.42,1,1,,700,400,0,0,0,0,300,0,0,,214,,,,,
2986,653006,,-1,100,6,477611,29742,18.05,10.78,1,1,,700,400,0,0,0,0,300,0,0,,215,,,,,
2987,546002,,-1,80,5,228933,32906,29.67,35.71,1,1.11,,700,400,0,0,0,0,300,0,0,,215,,,,,
2988,546001,,-1,80,5,229352,31603,53.14,20.22,1,1.11,,700,400,0,0,0,0,300,0,0,,215,,,,,
2989,653003,,-1,100,6,597838,27043,21.95,13.94,1,1,,800,500,0,0,0,0,300,0,0,,215,,,,,
2990,541002,,-1,80,5,363771,22327,66.79,22.61,1,1.11,,800,500,0,0,0,0,300,0,0,,215,,,,,
2991,543002,,-1,80,5,266569,32843,66.41,25.45,1,1.11,,800,500,0,0,0,0,300,0,0,,215,,,,,
2992,651009,,-1,100,6,431700,39404,24.18,12.82,1,1,,800,500,0,0,0,0,300,0,0,,215,,,,,
2993,653005,,-1,100,6,509512,28892,25.33,11.28,1,1,,800,500,0,0,0,0,300,0,0,,215,,,,,
2994,546001,,-1,80,5,303544,37324,70.33,23.88,1,1.11,,800,500,0,0,0,0,300,0,0,,215,,,,,
2995,652007,,-1,100,6,591915,22463,32.61,8.77,1,1,,800,500,0,0,0,0,300,0,0,,216,,,,,
2996,546002,,-1,80,5,377775,33745,48.96,36.62,1,1.11,,800,500,0,0,0,0,300,0,0,,216,,,,,
2997,542004,,-1,80,5,434095,42911,67.49,27.28,1,1.11,,800,500,0,0,0,0,300,0,0,,216,,,,,
2998,545001,,-1,80,5,459223,27735,75.4,26.19,1,1.11,,800,500,0,0,0,0,300,0,0,,216,,,,,
