id,stage_id,start,end,type,pos,tap,color,chara
158,2,28786,0,1,1,,,
159,2,29143,0,1,2,,,
160,2,29500,0,1,3,,,
161,2,29500,31108,2,1,,,
162,2,31465,0,1,3,,,
163,2,31822,0,1,2,,,
164,2,32179,0,1,3,,,
165,2,32536,0,1,4,,,
166,2,32715,0,1,4,,,
167,2,32893,33429,2,3,,,
168,2,33429,0,1,2,,,
169,2,33786,0,1,2,,,
170,2,34143,0,1,1,,,
171,2,34500,0,1,2,,,
172,2,34679,0,1,3,,,
173,2,35036,0,1,3,,,
174,2,35393,0,1,2,,,
175,2,35750,0,1,2,,,
176,2,35929,0,1,4,,,
177,2,36108,0,1,3,,,
178,2,36465,0,1,1,,,
179,2,36822,0,1,1,,,
180,2,37179,0,1,4,,,
181,2,37536,0,1,4,,,
182,2,38072,38965,2,2,,,
183,2,39322,0,1,3,,,
184,2,39679,40393,2,3,,,
185,2,40572,0,1,1,,,
186,2,40929,0,1,1,,,
187,2,41465,0,1,2,,,
188,2,41822,0,1,3,,,
189,2,42179,0,1,2,,,
190,2,42536,43965,2,3,,,
191,2,44143,0,1,2,,,
192,2,44411,0,1,3,,,
193,2,44679,0,1,2,,,
194,2,45393,0,1,2,,,
195,2,45840,0,1,2,,,
196,2,46108,0,1,3,,,
197,2,46465,0,1,3,,,
198,2,46822,0,1,2,,,
199,2,47179,0,1,2,,,
200,2,47447,0,1,3,,,
201,2,47804,0,1,3,,,
202,2,48250,49143,2,2,,,
203,2,49143,0,1,3,,,
204,2,49500,0,1,3,,,
205,2,49679,50393,2,3,,,
206,2,50750,0,1,2,,,
207,2,51108,0,1,2,,,
208,2,51465,0,1,3,,,
209,2,51822,0,1,3,,,
210,2,52179,0,1,4,,,
211,2,52536,0,1,4,,,
212,2,52893,0,1,1,,,
213,2,53250,0,1,1,,,
214,2,53608,0,1,3,,,
215,2,53965,0,1,3,,,
216,2,54322,0,1,2,,,
217,2,54500,0,1,1,,,
218,2,54679,0,1,2,,,
219,2,55036,0,1,3,,,
220,2,55393,56465,2,3,,,
221,2,56822,0,1,2,,,
222,2,57179,0,1,1,,,
223,2,57536,0,1,1,,,
224,2,57893,0,1,2,,,
225,2,58250,0,1,3,,,
226,2,58518,0,1,4,,,
227,2,58786,0,1,3,,,
228,2,58965,0,1,2,,,
229,2,59322,0,1,2,,,
230,2,59679,60572,2,3,,,
231,2,60572,0,1,2,,,
232,2,60929,0,1,2,,,
233,2,61286,0,1,2,,,
234,2,62179,0,1,3,,,
235,2,62536,0,1,2,,,
236,2,62893,0,1,1,,,
237,2,63250,0,1,4,,,
238,2,63608,0,1,2,,,
239,2,63965,0,1,3,,,
240,2,64322,0,1,4,,,
241,2,64679,0,1,1,,,
242,2,65036,0,1,2,,,
243,2,65215,0,1,4,,,
244,2,65393,0,1,2,,,
245,2,65750,0,1,3,,,
246,2,66108,0,1,3,,,
247,2,66465,0,1,2,,,
248,2,66822,67536,2,2,,,
249,2,67536,0,1,3,,,
250,2,67893,0,1,3,,,
251,2,68250,0,1,1,,,
252,2,68429,0,1,2,,,
253,2,68608,0,1,3,,,
254,2,68786,0,1,2,,,
255,2,68965,70572,2,2,,,
256,2,70750,0,1,2,,,
257,2,71108,0,1,1,,,
258,2,71286,0,1,1,,,
259,2,71643,0,1,1,,,
260,2,71822,0,1,1,,,
261,2,72625,0,1,4,,,
262,2,72983,0,1,2,,,
263,2,73340,0,1,1,,,
264,2,73697,0,1,3,,,
265,2,74054,0,1,2,,,
266,2,74411,75036,2,2,,,
267,2,75393,0,1,4,,,
268,2,75572,0,1,4,,,
269,2,75929,0,1,4,,,
270,2,76108,0,1,4,,,
271,2,76822,0,1,1,,,
272,2,77000,0,1,1,,,
273,2,77358,0,1,1,,,
274,2,77536,0,1,1,,,
275,2,78340,0,1,1,,,
276,2,78518,0,1,2,,,
277,2,78697,0,1,3,,,
278,2,78875,0,1,4,,,
279,2,79054,0,1,1,,,
280,2,79233,0,1,2,,,
281,2,79411,0,1,3,,,
282,2,79590,0,1,4,,,
283,2,79768,0,1,1,,,
284,2,79947,0,1,2,,,
285,2,80125,0,1,3,,,
286,2,81286,0,1,1,,,
287,2,81465,0,1,1,,,
288,2,81822,0,1,4,,,
289,2,82000,0,1,4,,,
290,2,82536,0,1,3,,,
291,2,82715,0,1,2,,,
292,2,82893,0,1,3,,,
293,3,748,0,1,3,,,
294,3,926,0,1,4,,,
295,3,1108,2179,2,4,,,
296,3,1108,0,1,1,,,
297,3,2179,0,1,1,,,
298,3,2447,0,1,2,,,
299,3,2626,0,1,1,,,
300,3,2804,3965,2,1,,,
301,3,2804,0,1,4,,,
302,3,3965,0,1,4,,,
303,3,4858,0,1,2,,,
304,3,4992,0,1,1,,,
305,3,5126,0,1,2,,,
306,3,5259,0,1,3,,,
307,3,5393,0,1,4,,,
308,3,5572,0,1,1,,,
309,3,5706,0,1,2,,,
310,3,5840,0,1,3,,,
311,3,8251,0,1,2,,,
312,3,8429,0,1,2,,,
313,3,8608,0,1,3,,,
314,3,8786,0,1,2,,,
315,3,8965,0,1,2,,,
316,3,9634,0,1,4,,,
317,3,9813,0,1,3,,,
318,3,9947,0,1,2,,,
319,3,10126,0,1,4,,,
320,3,10349,0,1,3,,,
321,3,10527,0,1,2,,,
322,3,10706,0,1,1,,,
323,3,10884,0,1,4,,,
324,3,11063,0,1,3,,,
325,3,11242,0,1,2,,,
326,3,11420,0,1,1,,,
327,3,11599,12492,2,2,,,
328,3,11599,0,1,3,,,
329,3,11777,0,1,4,,,
330,3,12492,0,1,3,,,
331,3,12670,0,1,3,,,
332,3,12849,0,1,1,,,
333,3,13027,0,1,3,,,
334,3,13206,0,1,3,,,
335,3,13920,0,1,4,,,
336,3,14188,0,1,4,,,
337,3,14322,0,1,2,,,
338,3,14456,0,1,4,,,
339,3,14634,0,1,4,,,
340,3,15349,0,1,1,,,
341,3,15527,0,1,2,,,
342,3,15706,0,1,3,,,
343,3,15884,0,1,4,,,
344,3,16063,0,1,1,,,
345,3,16242,0,1,2,,,
346,3,16420,0,1,3,,,
347,3,16599,0,1,4,,,
348,3,16777,0,1,1,,,
349,3,16956,0,1,2,,,
350,3,17134,0,1,3,,,
351,3,17313,18206,2,3,,,
352,3,17492,0,1,1,,,
353,3,17849,0,1,1,,,
354,3,18206,0,1,2,,,
355,3,18384,0,1,1,,,
356,3,18920,0,1,2,,,
357,3,19992,0,1,2,,,
358,3,20170,0,1,2,,,
359,3,20349,0,1,3,,,
360,3,20527,0,1,3,,,
361,3,20884,21331,2,2,,,
362,3,20974,0,1,3,,,
363,3,21331,0,1,3,,,
364,3,21777,22492,2,3,,,
365,3,22134,0,1,2,,,
366,3,22492,0,1,2,,,
367,3,22849,0,1,4,,,
368,3,23027,0,1,4,,,
369,3,23206,0,1,2,,,
370,3,23384,0,1,2,,,
371,3,23742,0,1,1,,,
372,3,23920,0,1,2,,,
373,3,24099,0,1,1,,,
374,3,24277,25349,2,1,,,
375,3,24277,25349,2,3,,,
376,3,25706,0,1,4,,,
377,3,25884,0,1,3,,,
378,3,26063,0,1,4,,,
379,3,26242,0,1,3,,,
380,3,26599,0,1,1,,,
381,3,26956,0,1,2,,,
382,3,27134,0,1,3,,,
383,3,27313,0,1,4,,,
384,3,27492,0,1,3,,,
385,3,27670,0,1,2,,,
386,3,27849,0,1,2,,,
387,3,28384,0,1,1,,,
388,3,28563,0,1,2,,,
389,3,28742,0,1,1,,,
390,3,28920,0,1,3,,,
391,3,29099,0,1,2,,,
392,3,29277,0,1,4,,,
393,3,29456,0,1,3,,,
394,3,29456,31063,2,1,,,
395,3,29813,0,1,3,,,
396,3,30170,0,1,3,,,
397,3,30527,0,1,3,,,
398,3,30884,0,1,3,,,
399,3,31420,0,1,3,,,
400,3,31643,0,1,4,,,
401,3,31777,0,1,3,,,
402,3,31956,0,1,2,,,
403,3,32134,0,1,1,,,
404,3,32313,0,1,2,,,
405,3,32492,0,1,4,,,
406,3,32670,0,1,4,,,
407,3,32849,33384,2,3,,,
408,3,33384,0,1,2,,,
409,3,33742,0,1,2,,,
410,3,34099,0,1,1,,,
411,3,34456,0,1,2,,,
412,3,34634,0,1,3,,,
413,3,34992,0,1,3,,,
414,3,35349,0,1,2,,,
415,3,35706,0,1,2,,,
416,3,35884,0,1,4,,,
417,3,36063,0,1,3,,,
418,3,36420,0,1,1,,,
419,3,36777,0,1,1,,,
420,3,37134,0,1,4,,,
421,3,37492,0,1,4,,,
422,3,38027,38920,2,2,,,
423,3,39277,0,1,3,,,
424,3,39634,40349,2,3,,,
425,3,40527,0,1,1,,,
426,3,40661,0,1,2,,,
427,3,40884,0,1,1,,,
428,3,41018,0,1,2,,,
429,3,41420,0,1,2,,,
430,3,41777,0,1,3,,,
431,3,42134,0,1,2,,,
432,3,42492,43920,2,3,,,
433,3,43072,0,1,1,,,
434,3,43161,0,1,2,,,
435,3,43250,0,1,1,,,
436,3,43429,0,1,1,,,
437,3,43563,0,1,2,,,
438,3,43697,0,1,1,,,
439,3,43920,0,1,1,,,
440,3,44099,0,1,2,,,
441,3,44367,0,1,3,,,
442,3,44634,0,1,2,,,
443,3,45349,0,1,2,,,
444,3,45617,0,1,1,,,
445,3,45795,0,1,2,,,
446,3,46063,0,1,3,,,
447,3,46420,0,1,3,,,
448,3,46777,0,1,2,,,
449,3,47000,0,1,1,,,
450,3,47134,0,1,2,,,
451,3,47492,0,1,4,,,
452,3,47625,0,1,3,,,
453,3,47893,0,1,2,,,
454,3,48206,49099,2,2,,,
455,3,49099,0,1,3,,,
456,3,49456,0,1,3,,,
457,3,49634,50349,2,3,,,
458,3,50706,0,1,2,,,
459,3,50884,0,1,1,,,
460,3,51063,0,1,2,,,
461,3,51242,0,1,3,,,
462,3,51420,0,1,4,,,
463,3,51599,0,1,3,,,
464,3,51777,0,1,2,,,
465,3,52134,0,1,4,,,
466,3,52313,0,1,3,,,
467,3,52492,0,1,4,,,
468,3,52670,0,1,3,,,
469,3,52849,0,1,1,,,
470,3,53027,0,1,2,,,
471,3,53206,0,1,1,,,
472,3,53563,0,1,4,,,
473,3,53742,0,1,3,,,
474,3,53920,0,1,4,,,
475,3,54099,0,1,3,,,
476,3,54277,0,1,2,,,
477,3,54456,0,1,1,,,
478,3,54634,0,1,2,,,
479,3,54992,0,1,3,,,
480,3,55349,56420,2,3,,,
481,3,55349,56420,2,2,,,
482,3,56777,0,1,2,,,
483,3,56956,0,1,1,,,
484,3,57134,0,1,2,,,
485,3,57313,0,1,4,,,
486,3,57492,0,1,1,,,
487,3,57849,0,1,2,,,
488,3,58206,0,1,3,,,
489,3,58474,0,1,4,,,
490,3,58742,0,1,3,,,
491,3,58920,0,1,2,,,
492,3,59277,0,1,2,,,
493,3,59634,60527,2,3,,,
494,3,60527,0,1,2,,,
495,3,60884,0,1,2,,,
496,3,61063,0,1,3,,,
497,3,61242,62134,2,2,,,
498,3,62134,0,1,3,,,
499,3,62313,0,1,4,,,
500,3,62492,0,1,2,,,
501,3,62670,0,1,1,,,
502,3,62849,0,1,2,,,
503,3,62983,0,1,3,,,
504,3,63206,0,1,4,,,
505,3,63563,0,1,4,,,
506,3,63742,0,1,3,,,
507,3,63920,0,1,2,,,
508,3,64099,0,1,1,,,
509,3,64277,0,1,2,,,
510,3,64456,0,1,3,,,
511,3,64634,0,1,1,,,
512,3,64634,0,1,4,,,
513,3,64992,0,1,2,,,
514,3,65170,0,1,4,,,
515,3,65349,0,1,2,,,
516,3,65527,0,1,2,,,
517,3,65706,0,1,3,,,
518,3,65884,0,1,4,,,
519,3,66063,0,1,3,,,
520,3,66420,0,1,2,,,
521,3,66777,67492,2,2,,,
522,3,67492,0,1,3,,,
523,3,67849,0,1,3,,,
524,3,68206,0,1,1,,,
525,3,68384,0,1,2,,,
526,3,68563,0,1,3,,,
527,3,68742,0,1,2,,,
528,3,68920,70527,2,2,,,
529,3,68920,70527,2,3,,,
530,3,70527,0,1,1,,,
531,3,70527,0,1,4,,,
532,3,70706,0,1,2,,,
533,3,70706,0,1,3,,,
534,3,71063,0,1,1,,,
535,3,71242,0,1,1,,,
536,3,71420,0,1,2,,,
537,3,71599,0,1,1,,,
538,3,71777,0,1,1,,,
539,3,72670,0,1,4,,,
540,3,72849,0,1,3,,,
541,3,73027,0,1,2,,,
542,3,73206,0,1,1,,,
543,3,73384,0,1,2,,,
544,3,73563,0,1,3,,,
545,3,73742,0,1,4,,,
546,3,73920,0,1,3,,,
547,3,74099,0,1,2,,,
548,3,74277,0,1,1,,,
549,3,74456,75081,2,2,,,
550,3,74634,0,1,4,,,
551,3,74813,0,1,4,,,
552,3,75349,0,1,1,,,
553,3,75527,0,1,1,,,
554,3,75706,0,1,2,,,
555,3,75884,0,1,3,,,
556,3,76063,0,1,3,,,
557,3,76777,0,1,4,,,
558,3,76956,0,1,4,,,
559,3,77134,0,1,3,,,
560,3,77313,0,1,2,,,
561,3,77492,0,1,2,,,
562,3,78384,0,1,1,,,
563,3,78563,0,1,2,,,
564,3,78742,0,1,3,,,
565,3,78920,0,1,4,,,
566,3,79099,0,1,1,,,
567,3,79277,0,1,2,,,
568,3,79456,0,1,3,,,
569,3,79634,0,1,4,,,
570,3,79813,0,1,1,,,
571,3,79992,0,1,2,,,
572,3,80170,81063,2,3,,,
573,3,81242,0,1,1,,,
574,3,81420,0,1,1,,,
575,3,81777,0,1,4,,,
576,3,81956,0,1,4,,,
577,3,82492,0,1,3,,,
578,3,82492,0,1,2,,,
579,3,82670,0,1,1,,,
580,3,82670,0,1,4,,,
581,3,82849,0,1,3,,,
582,3,82849,0,1,2,,,
583,4,399,0,1,2,,,
584,4,1149,0,1,2,,,
585,4,2461,3399,2,2,,,
586,4,3399,4149,2,3,,,
587,4,4899,6024,3,2|3,5,,
588,4,6399,0,1,3,,,
589,4,7149,0,1,3,,,
590,4,8649,0,1,4,,,
591,4,9024,0,1,4,,,
592,4,9399,0,1,2,,,
593,4,10149,0,1,2,,,
594,4,11649,0,1,1,,,
595,4,12024,0,1,1,,,
596,4,12399,13149,2,3,,,
597,4,13524,0,1,2,,,
598,4,13899,0,1,2,,,
599,4,15399,16149,2,1,,,
600,4,16524,0,1,4,,,
601,4,16899,0,1,4,,,
602,4,17649,0,1,1,,,
603,4,18024,0,1,1,,,
604,4,19524,0,1,2,,,
605,4,19899,0,1,2,,,
606,4,20461,21399,2,4,,,
607,4,21774,0,1,3,,,
608,4,22149,0,1,3,,,
609,4,22524,0,1,2,,,
610,4,22899,0,1,2,,,
611,4,23461,25149,2,3,,,
612,4,25524,27399,2,2,,,
613,4,27774,0,1,3,,,
614,4,28149,0,1,3,,,
615,4,28524,0,1,3,,,
616,4,28899,30399,3,1|2,5,,
617,4,30399,45399,5,1,,,
618,4,45399,0,1,2,,,
619,4,46149,0,1,3,,,
620,4,46899,0,1,2,,,
621,4,47649,0,1,3,,,
622,4,48399,0,1,4,,,
623,4,49149,0,1,4,,,
624,4,49524,0,1,1,,,
625,4,49899,0,1,2,,,
626,4,51399,0,1,3,,,
627,4,52149,0,1,3,,,
628,4,52524,0,1,2,,,
629,4,52899,0,1,2,,,
630,4,53461,54399,2,1,,,
631,4,55149,0,1,3,,,
632,4,55899,0,1,4,,,
633,4,56461,57399,2,4,,,
634,4,58149,0,1,4,,,
635,4,58524,0,1,2,,,
636,4,58899,60399,2,2,,,
637,4,61149,0,1,4,,,
638,4,61899,0,1,2,,,
639,4,62836,0,1,3,,,
640,4,63399,0,1,2,,,
641,4,64149,0,1,3,,,
642,4,64899,0,1,4,,,
643,4,65461,66211,2,2,,,
644,4,66399,0,1,3,,,
645,4,67149,0,1,1,,,
646,4,67524,0,1,4,,,
647,4,68461,69399,2,3,,,
648,4,70149,0,1,3,,,
649,4,70899,0,1,1,,,
650,4,71649,0,1,3,,,
651,4,72399,0,1,2,,,
652,4,72961,0,1,2,,,
653,4,73711,75211,2,3,,,
654,4,75961,0,1,2,,,
655,4,76711,78211,2,1,,,
656,4,79336,0,1,3,,,
657,4,79711,81211,2,4,,,
658,4,81961,0,1,3,,,
659,4,82711,84211,2,1,,,
660,4,84399,85711,2,2,,,
661,4,85899,87024,2,3,,,
662,4,87399,0,1,4,,,
663,4,88149,0,1,2,,,
664,4,88899,0,1,4,,,
665,4,89649,0,1,2,,,
666,4,90399,0,1,4,,,
667,4,91149,0,1,2,,,
668,4,91899,0,1,2,,,
669,4,92461,93211,2,1,,,
670,4,93399,0,1,4,,,
671,4,94149,0,1,2,,,
672,4,94899,0,1,2,,,
673,4,95461,96211,2,4,,,
674,4,96399,0,1,1,,,
675,4,97149,0,1,3,,,
676,4,97899,0,1,3,,,
677,4,98649,0,1,2,,,
678,4,99399,0,1,3,,,
679,4,100524,0,1,1,,,
680,4,101461,0,1,4,,,
681,4,102211,0,1,3,,,
682,4,102211,0,1,2,,,
683,5,399,0,1,2,,,
684,5,774,0,1,2,,,
685,5,1149,0,1,2,,,
686,5,1524,0,1,3,,,
687,5,1899,0,1,3,,,
688,5,2461,3399,2,2,,,
689,5,3399,4149,2,3,,,
690,5,4524,0,1,3,,,
691,5,4899,6024,3,3|4,8,,
692,5,6399,0,1,3,,,
693,5,6774,0,1,3,,,
694,5,7149,0,1,3,,,
695,5,7524,0,1,2,,,
696,5,7899,0,1,2,,,
697,5,8649,0,1,4,,,
698,5,9024,0,1,4,,,
699,5,9399,0,1,2,,,
700,5,9774,0,1,2,,,
701,5,10149,0,1,2,,,
702,5,10524,0,1,4,,,
703,5,10899,0,1,4,,,
704,5,11649,0,1,1,,,
705,5,12024,0,1,1,,,
706,5,12399,13149,2,3,,,
707,5,13524,0,1,2,,,
708,5,13899,0,1,2,,,
709,5,14649,0,1,3,,,
710,5,15024,0,1,3,,,
711,5,15399,16149,2,1,,,
712,5,16524,0,1,4,,,
713,5,16899,0,1,4,,,
714,5,17274,0,1,3,,,
715,5,17274,0,1,2,,,
716,5,17649,0,1,1,,,
717,5,18024,0,1,1,,,
718,5,18399,0,1,3,,,
719,5,18774,0,1,3,,,
720,5,19149,0,1,3,,,
721,5,19524,0,1,2,,,
722,5,19899,0,1,2,,,
723,5,20461,21399,2,4,,,
724,5,21774,0,1,3,,,
725,5,22149,0,1,3,,,
726,5,22524,0,1,2,,,
727,5,22899,0,1,2,,,
728,5,23461,25149,2,3,,,
729,5,25524,27399,2,2,,,
730,5,27774,0,1,3,,,
731,5,28149,0,1,3,,,
732,5,28524,0,1,3,,,
733,5,28899,30399,3,1|3,15,,
734,5,30399,45399,5,1,,,
735,5,45399,0,1,1,,,
736,5,45774,0,1,2,,,
737,5,46149,0,1,3,,,
738,5,46524,0,1,4,,,
739,5,46899,0,1,1,,,
740,5,47274,0,1,2,,,
741,5,47649,0,1,3,,,
742,5,48399,0,1,4,,,
743,5,48774,0,1,3,,,
744,5,49149,0,1,4,,,
745,5,49524,0,1,1,,,
746,5,49899,0,1,2,,,
747,5,50461,0,1,1,,,
748,5,51399,0,1,3,,,
749,5,51774,0,1,4,,,
750,5,52149,0,1,3,,,
751,5,52524,0,1,2,,,
752,5,52899,0,1,2,,,
753,5,53461,54399,2,1,,,
754,5,54774,0,1,2,,,
755,5,55149,0,1,3,,,
756,5,55524,0,1,4,,,
757,5,55899,0,1,4,,,
758,5,56461,57399,2,4,,,
759,5,57774,0,1,3,,,
760,5,58149,0,1,4,,,
761,5,58524,0,1,2,,,
762,5,58899,60399,2,2,,,
763,5,60774,0,1,4,,,
764,5,61149,0,1,4,,,
765,5,61524,0,1,2,,,
766,5,61899,0,1,2,,,
767,5,62461,0,1,3,,,
768,5,62836,0,1,3,,,
769,5,63399,0,1,2,,,
770,5,63774,0,1,2,,,
771,5,64149,0,1,3,,,
772,5,64524,0,1,4,,,
773,5,64899,0,1,4,,,
774,5,65461,66211,2,2,,,
775,5,66399,0,1,3,,,
776,5,66774,0,1,2,,,
777,5,67149,0,1,1,,,
778,5,67524,0,1,4,,,
779,5,67899,0,1,3,,,
780,5,68461,69399,2,3,,,
781,5,69774,0,1,3,,,
782,5,70149,0,1,3,,,
783,5,70524,0,1,2,,,
784,5,70899,0,1,1,,,
785,5,71274,0,1,2,,,
786,5,71649,0,1,3,,,
787,5,72024,0,1,4,,,
788,5,72399,0,1,2,,,
789,5,72961,0,1,2,,,
790,5,73336,0,1,3,,,
791,5,73711,75211,2,3,,,
792,5,75961,0,1,2,,,
793,5,76336,0,1,2,,,
794,5,76711,78211,2,1,,,
795,5,78961,0,1,2,,,
796,5,79336,0,1,3,,,
797,5,79711,81211,2,4,,,
798,5,81961,0,1,3,,,
799,5,82336,0,1,2,,,
800,5,82711,84211,2,1,,,
801,5,84399,85711,2,2,,,
802,5,85899,87024,2,3,,,
803,5,87399,0,1,4,,,
804,5,87774,0,1,3,,,
805,5,88149,0,1,2,,,
806,5,88524,0,1,1,,,
807,5,88899,0,1,4,,,
808,5,89274,0,1,3,,,
809,5,89649,0,1,2,,,
810,5,90399,0,1,4,,,
811,5,90774,0,1,3,,,
812,5,91149,0,1,2,,,
813,5,91524,0,1,3,,,
814,5,91899,0,1,2,,,
815,5,92461,93211,2,1,,,
816,5,93399,0,1,4,,,
817,5,93774,0,1,3,,,
818,5,94149,0,1,2,,,
819,5,94524,0,1,3,,,
820,5,94899,0,1,2,,,
821,5,95461,96211,2,4,,,
822,5,96399,0,1,1,,,
823,5,96774,0,1,2,,,
824,5,97149,0,1,3,,,
825,5,97524,0,1,2,,,
826,5,97899,0,1,3,,,
827,5,98649,0,1,2,,,
828,5,99024,0,1,2,,,
829,5,99399,0,1,3,,,
830,5,99774,0,1,3,,,
831,5,100524,0,1,1,,,
832,5,100899,0,1,1,,,
833,5,101461,0,1,4,,,
834,5,101836,0,1,4,,,
835,5,102211,0,1,3,,,
836,5,102211,0,1,2,,,
837,6,399,0,1,2,,,
838,6,586,0,1,2,,,
839,6,774,0,1,3,,,
840,6,961,0,1,3,,,
841,6,1149,0,1,2,,,
842,6,1524,0,1,4,,,
843,6,1711,0,1,4,,,
844,6,1899,0,1,1,,,
845,6,2086,0,1,1,,,
846,6,2461,0,1,2,,,
847,6,2649,0,1,3,,,
848,6,2836,0,1,2,,,
849,6,3024,0,1,3,,,
850,6,3211,0,1,2,,,
851,6,3399,0,1,3,,,
852,6,3586,0,1,3,,,
853,6,3774,0,1,2,,,
854,6,3961,0,1,2,,,
855,6,4149,0,1,3,,,
856,6,4524,0,1,3,,,
857,6,4711,0,1,3,,,
858,6,4899,0,1,2,,,
859,6,5086,0,1,3,,,
860,6,5274,0,1,2,,,
861,6,5461,0,1,3,,,
862,6,5649,0,1,2,,,
863,6,5836,0,1,3,,,
864,6,6024,0,1,2,,,
865,6,6211,0,1,2,,,
