id,star,group,job,icon,icon_frame
64399,6,4,3,icon_940002,hero_frame_png|hero_group_png
65399,6,5,3,icon_940002,hero_frame_png|hero_group_png
66399,6,6,3,icon_940002,hero_frame_png|hero_group_png
69399,6,0,3,icon_940002,hero_frame_png|hero_group_png
71399,7,1,3,icon_940002,hero_frame_png|hero_group_png
72399,7,2,3,icon_940002,hero_frame_png|hero_group_png
73399,7,3,3,icon_940002,hero_frame_png|hero_group_png
74399,7,4,3,icon_940002,hero_frame_png|hero_group_png
75399,7,5,3,icon_940002,hero_frame_png|hero_group_png
76399,7,6,3,icon_940002,hero_frame_png|hero_group_png
79399,7,0,3,icon_940002,hero_frame_png|hero_group_png
81399,8,1,3,icon_940002,hero_frame_png|hero_group_png
82399,8,2,3,icon_940002,hero_frame_png|hero_group_png
83399,8,3,3,icon_940002,hero_frame_png|hero_group_png
84399,8,4,3,icon_940002,hero_frame_png|hero_group_png
85399,8,5,3,icon_940002,hero_frame_png|hero_group_png
86399,8,6,3,icon_940002,hero_frame_png|hero_group_png
89399,8,0,3,icon_940002,hero_frame_png|hero_group_png
91399,9,1,3,icon_940002,hero_frame_png|hero_group_png
92399,9,2,3,icon_940002,hero_frame_png|hero_group_png
93399,9,3,3,icon_940002,hero_frame_png|hero_group_png
94399,9,4,3,icon_940002,hero_frame_png|hero_group_png
95399,9,5,3,icon_940002,hero_frame_png|hero_group_png
96399,9,6,3,icon_940002,hero_frame_png|hero_group_png
99399,9,0,3,icon_940002,hero_frame_png|hero_group_png
31499,3,1,4,icon_940003,hero_frame_png|hero_group_png
32499,3,2,4,icon_940003,hero_frame_png|hero_group_png
33499,3,3,4,icon_940003,hero_frame_png|hero_group_png
34499,3,4,4,icon_940003,hero_frame_png|hero_group_png
35499,3,5,4,icon_940003,hero_frame_png|hero_group_png
36499,3,6,4,icon_940003,hero_frame_png|hero_group_png
39499,3,0,4,icon_940003,hero_frame_png|hero_group_png
41499,4,1,4,icon_940001,hero_frame_png|hero_group_png
42499,4,2,4,icon_940001,hero_frame_png|hero_group_png
43499,4,3,4,icon_940001,hero_frame_png|hero_group_png
44499,4,4,4,icon_940001,hero_frame_png|hero_group_png
45499,4,5,4,icon_940001,hero_frame_png|hero_group_png
46499,4,6,4,icon_940001,hero_frame_png|hero_group_png
49499,4,0,4,icon_940001,hero_frame_png|hero_group_png
51499,5,1,4,icon_940002,hero_frame_png|hero_group_png
52499,5,2,4,icon_940002,hero_frame_png|hero_group_png
53499,5,3,4,icon_940002,hero_frame_png|hero_group_png
54499,5,4,4,icon_940002,hero_frame_png|hero_group_png
55499,5,5,4,icon_940002,hero_frame_png|hero_group_png
56499,5,6,4,icon_940002,hero_frame_png|hero_group_png
59499,5,0,4,icon_940002,hero_frame_png|hero_group_png
61499,6,1,4,icon_940002,hero_frame_png|hero_group_png
62499,6,2,4,icon_940002,hero_frame_png|hero_group_png
63499,6,3,4,icon_940002,hero_frame_png|hero_group_png
64499,6,4,4,icon_940002,hero_frame_png|hero_group_png
65499,6,5,4,icon_940002,hero_frame_png|hero_group_png
66499,6,6,4,icon_940002,hero_frame_png|hero_group_png
69499,6,0,4,icon_940002,hero_frame_png|hero_group_png
71499,7,1,4,icon_940002,hero_frame_png|hero_group_png
72499,7,2,4,icon_940002,hero_frame_png|hero_group_png
73499,7,3,4,icon_940002,hero_frame_png|hero_group_png
74499,7,4,4,icon_940002,hero_frame_png|hero_group_png
75499,7,5,4,icon_940002,hero_frame_png|hero_group_png
76499,7,6,4,icon_940002,hero_frame_png|hero_group_png
79499,7,0,4,icon_940002,hero_frame_png|hero_group_png
81499,8,1,4,icon_940002,hero_frame_png|hero_group_png
82499,8,2,4,icon_940002,hero_frame_png|hero_group_png
83499,8,3,4,icon_940002,hero_frame_png|hero_group_png
84499,8,4,4,icon_940002,hero_frame_png|hero_group_png
85499,8,5,4,icon_940002,hero_frame_png|hero_group_png
86499,8,6,4,icon_940002,hero_frame_png|hero_group_png
89499,8,0,4,icon_940002,hero_frame_png|hero_group_png
91499,9,1,4,icon_940002,hero_frame_png|hero_group_png
92499,9,2,4,icon_940002,hero_frame_png|hero_group_png
93499,9,3,4,icon_940002,hero_frame_png|hero_group_png
94499,9,4,4,icon_940002,hero_frame_png|hero_group_png
95499,9,5,4,icon_940002,hero_frame_png|hero_group_png
96499,9,6,4,icon_940002,hero_frame_png|hero_group_png
99499,9,0,4,icon_940002,hero_frame_png|hero_group_png
31599,3,1,5,icon_940003,hero_frame_png|hero_group_png
32599,3,2,5,icon_940003,hero_frame_png|hero_group_png
33599,3,3,5,icon_940003,hero_frame_png|hero_group_png
34599,3,4,5,icon_940003,hero_frame_png|hero_group_png
35599,3,5,5,icon_940003,hero_frame_png|hero_group_png
36599,3,6,5,icon_940003,hero_frame_png|hero_group_png
39599,3,0,5,icon_940003,hero_frame_png|hero_group_png
41599,4,1,5,icon_940001,hero_frame_png|hero_group_png
42599,4,2,5,icon_940001,hero_frame_png|hero_group_png
43599,4,3,5,icon_940001,hero_frame_png|hero_group_png
44599,4,4,5,icon_940001,hero_frame_png|hero_group_png
45599,4,5,5,icon_940001,hero_frame_png|hero_group_png
46599,4,6,5,icon_940001,hero_frame_png|hero_group_png
49599,4,0,5,icon_940001,hero_frame_png|hero_group_png
51599,5,1,5,icon_940002,hero_frame_png|hero_group_png
52599,5,2,5,icon_940002,hero_frame_png|hero_group_png
53599,5,3,5,icon_940002,hero_frame_png|hero_group_png
54599,5,4,5,icon_940002,hero_frame_png|hero_group_png
55599,5,5,5,icon_940002,hero_frame_png|hero_group_png
56599,5,6,5,icon_940002,hero_frame_png|hero_group_png
59599,5,0,5,icon_940002,hero_frame_png|hero_group_png
61599,6,1,5,icon_940002,hero_frame_png|hero_group_png
62599,6,2,5,icon_940002,hero_frame_png|hero_group_png
63599,6,3,5,icon_940002,hero_frame_png|hero_group_png
64599,6,4,5,icon_940002,hero_frame_png|hero_group_png
65599,6,5,5,icon_940002,hero_frame_png|hero_group_png
66599,6,6,5,icon_940002,hero_frame_png|hero_group_png
69599,6,0,5,icon_940002,hero_frame_png|hero_group_png
71599,7,1,5,icon_940002,hero_frame_png|hero_group_png
72599,7,2,5,icon_940002,hero_frame_png|hero_group_png
73599,7,3,5,icon_940002,hero_frame_png|hero_group_png
74599,7,4,5,icon_940002,hero_frame_png|hero_group_png
75599,7,5,5,icon_940002,hero_frame_png|hero_group_png
76599,7,6,5,icon_940002,hero_frame_png|hero_group_png
79599,7,0,5,icon_940002,hero_frame_png|hero_group_png
81599,8,1,5,icon_940002,hero_frame_png|hero_group_png
82599,8,2,5,icon_940002,hero_frame_png|hero_group_png
83599,8,3,5,icon_940002,hero_frame_png|hero_group_png
84599,8,4,5,icon_940002,hero_frame_png|hero_group_png
85599,8,5,5,icon_940002,hero_frame_png|hero_group_png
86599,8,6,5,icon_940002,hero_frame_png|hero_group_png
89599,8,0,5,icon_940002,hero_frame_png|hero_group_png
91599,9,1,5,icon_940002,hero_frame_png|hero_group_png
92599,9,2,5,icon_940002,hero_frame_png|hero_group_png
93599,9,3,5,icon_940002,hero_frame_png|hero_group_png
94599,9,4,5,icon_940002,hero_frame_png|hero_group_png
95599,9,5,5,icon_940002,hero_frame_png|hero_group_png
96599,9,6,5,icon_940002,hero_frame_png|hero_group_png
99599,9,0,5,icon_940002,hero_frame_png|hero_group_png
109999,10,0,0,icon_940002,hero_frame2_png|hero_group2_png
109199,10,0,1,icon_940002,hero_frame2_png|hero_group2_png
109299,10,0,2,icon_940002,hero_frame2_png|hero_group2_png
109399,10,0,3,icon_940002,hero_frame2_png|hero_group2_png
109499,10,0,4,icon_940002,hero_frame2_png|hero_group2_png
109599,10,0,5,icon_940002,hero_frame2_png|hero_group2_png
101999,10,1,0,icon_940002,hero_frame2_png|hero_group2_png
101199,10,1,1,icon_940002,hero_frame2_png|hero_group2_png
101299,10,1,2,icon_940002,hero_frame2_png|hero_group2_png
101399,10,1,3,icon_940002,hero_frame2_png|hero_group2_png
101499,10,1,4,icon_940002,hero_frame2_png|hero_group2_png
101599,10,1,5,icon_940002,hero_frame2_png|hero_group2_png
102999,10,2,0,icon_940002,hero_frame2_png|hero_group2_png
102199,10,2,1,icon_940002,hero_frame2_png|hero_group2_png
102299,10,2,2,icon_940002,hero_frame2_png|hero_group2_png
102399,10,2,3,icon_940002,hero_frame2_png|hero_group2_png
102499,10,2,4,icon_940002,hero_frame2_png|hero_group2_png
102599,10,2,5,icon_940002,hero_frame2_png|hero_group2_png
103999,10,3,0,icon_940002,hero_frame2_png|hero_group2_png
103199,10,3,1,icon_940002,hero_frame2_png|hero_group2_png
103299,10,3,2,icon_940002,hero_frame2_png|hero_group2_png
103399,10,3,3,icon_940002,hero_frame2_png|hero_group2_png
103499,10,3,4,icon_940002,hero_frame2_png|hero_group2_png
103599,10,3,5,icon_940002,hero_frame2_png|hero_group2_png
104999,10,4,0,icon_940002,hero_frame2_png|hero_group2_png
104199,10,4,1,icon_940002,hero_frame2_png|hero_group2_png
104299,10,4,2,icon_940002,hero_frame2_png|hero_group2_png
104399,10,4,3,icon_940002,hero_frame2_png|hero_group2_png
104499,10,4,4,icon_940002,hero_frame2_png|hero_group2_png
104599,10,4,5,icon_940002,hero_frame2_png|hero_group2_png
105999,10,5,0,icon_940002,hero_frame2_png|hero_group2_png
105199,10,5,1,icon_940002,hero_frame2_png|hero_group2_png
105299,10,5,2,icon_940002,hero_frame2_png|hero_group2_png
105399,10,5,3,icon_940002,hero_frame2_png|hero_group2_png
105499,10,5,4,icon_940002,hero_frame2_png|hero_group2_png
105599,10,5,5,icon_940002,hero_frame2_png|hero_group2_png
106999,10,6,0,icon_940002,hero_frame2_png|hero_group2_png
106199,10,6,1,icon_940002,hero_frame2_png|hero_group2_png
106299,10,6,2,icon_940002,hero_frame2_png|hero_group2_png
106399,10,6,3,icon_940002,hero_frame2_png|hero_group2_png
106499,10,6,4,icon_940002,hero_frame2_png|hero_group2_png
106599,10,6,5,icon_940002,hero_frame2_png|hero_group2_png
119999,11,0,0,icon_940002,hero_frame2_png|hero_group2_png
119199,11,0,1,icon_940002,hero_frame2_png|hero_group2_png
119299,11,0,2,icon_940002,hero_frame2_png|hero_group2_png
119399,11,0,3,icon_940002,hero_frame2_png|hero_group2_png
119499,11,0,4,icon_940002,hero_frame2_png|hero_group2_png
119599,11,0,5,icon_940002,hero_frame2_png|hero_group2_png
111999,11,1,0,icon_940002,hero_frame2_png|hero_group2_png
111199,11,1,1,icon_940002,hero_frame2_png|hero_group2_png
111299,11,1,2,icon_940002,hero_frame2_png|hero_group2_png
111399,11,1,3,icon_940002,hero_frame2_png|hero_group2_png
111499,11,1,4,icon_940002,hero_frame2_png|hero_group2_png
111599,11,1,5,icon_940002,hero_frame2_png|hero_group2_png
112999,11,2,0,icon_940002,hero_frame2_png|hero_group2_png
112199,11,2,1,icon_940002,hero_frame2_png|hero_group2_png
112299,11,2,2,icon_940002,hero_frame2_png|hero_group2_png
112399,11,2,3,icon_940002,hero_frame2_png|hero_group2_png
112499,11,2,4,icon_940002,hero_frame2_png|hero_group2_png
112599,11,2,5,icon_940002,hero_frame2_png|hero_group2_png
113999,11,3,0,icon_940002,hero_frame2_png|hero_group2_png
113199,11,3,1,icon_940002,hero_frame2_png|hero_group2_png
113299,11,3,2,icon_940002,hero_frame2_png|hero_group2_png
113399,11,3,3,icon_940002,hero_frame2_png|hero_group2_png
113499,11,3,4,icon_940002,hero_frame2_png|hero_group2_png
113599,11,3,5,icon_940002,hero_frame2_png|hero_group2_png
114999,11,4,0,icon_940002,hero_frame2_png|hero_group2_png
114199,11,4,1,icon_940002,hero_frame2_png|hero_group2_png
114299,11,4,2,icon_940002,hero_frame2_png|hero_group2_png
114399,11,4,3,icon_940002,hero_frame2_png|hero_group2_png
114499,11,4,4,icon_940002,hero_frame2_png|hero_group2_png
114599,11,4,5,icon_940002,hero_frame2_png|hero_group2_png
115999,11,5,0,icon_940002,hero_frame2_png|hero_group2_png
115199,11,5,1,icon_940002,hero_frame2_png|hero_group2_png
115299,11,5,2,icon_940002,hero_frame2_png|hero_group2_png
115399,11,5,3,icon_940002,hero_frame2_png|hero_group2_png
115499,11,5,4,icon_940002,hero_frame2_png|hero_group2_png
115599,11,5,5,icon_940002,hero_frame2_png|hero_group2_png
116999,11,6,0,icon_940002,hero_frame2_png|hero_group2_png
116199,11,6,1,icon_940002,hero_frame2_png|hero_group2_png
116299,11,6,2,icon_940002,hero_frame2_png|hero_group2_png
116399,11,6,3,icon_940002,hero_frame2_png|hero_group2_png
116499,11,6,4,icon_940002,hero_frame2_png|hero_group2_png
116599,11,6,5,icon_940002,hero_frame2_png|hero_group2_png
129999,12,0,0,icon_940002,hero_frame2_png|hero_group2_png
129199,12,0,1,icon_940002,hero_frame2_png|hero_group2_png
129299,12,0,2,icon_940002,hero_frame2_png|hero_group2_png
129399,12,0,3,icon_940002,hero_frame2_png|hero_group2_png
129499,12,0,4,icon_940002,hero_frame2_png|hero_group2_png
129599,12,0,5,icon_940002,hero_frame2_png|hero_group2_png
121999,12,1,0,icon_940002,hero_frame2_png|hero_group2_png
121199,12,1,1,icon_940002,hero_frame2_png|hero_group2_png
121299,12,1,2,icon_940002,hero_frame2_png|hero_group2_png
121399,12,1,3,icon_940002,hero_frame2_png|hero_group2_png
121499,12,1,4,icon_940002,hero_frame2_png|hero_group2_png
121599,12,1,5,icon_940002,hero_frame2_png|hero_group2_png
122999,12,2,0,icon_940002,hero_frame2_png|hero_group2_png
122199,12,2,1,icon_940002,hero_frame2_png|hero_group2_png
122299,12,2,2,icon_940002,hero_frame2_png|hero_group2_png
122399,12,2,3,icon_940002,hero_frame2_png|hero_group2_png
122499,12,2,4,icon_940002,hero_frame2_png|hero_group2_png
122599,12,2,5,icon_940002,hero_frame2_png|hero_group2_png
123999,12,3,0,icon_940002,hero_frame2_png|hero_group2_png
123199,12,3,1,icon_940002,hero_frame2_png|hero_group2_png
123299,12,3,2,icon_940002,hero_frame2_png|hero_group2_png
123399,12,3,3,icon_940002,hero_frame2_png|hero_group2_png
123499,12,3,4,icon_940002,hero_frame2_png|hero_group2_png
123599,12,3,5,icon_940002,hero_frame2_png|hero_group2_png
124999,12,4,0,icon_940002,hero_frame2_png|hero_group2_png
124199,12,4,1,icon_940002,hero_frame2_png|hero_group2_png
124299,12,4,2,icon_940002,hero_frame2_png|hero_group2_png
124399,12,4,3,icon_940002,hero_frame2_png|hero_group2_png
124499,12,4,4,icon_940002,hero_frame2_png|hero_group2_png
124599,12,4,5,icon_940002,hero_frame2_png|hero_group2_png
125999,12,5,0,icon_940002,hero_frame2_png|hero_group2_png
125199,12,5,1,icon_940002,hero_frame2_png|hero_group2_png
125299,12,5,2,icon_940002,hero_frame2_png|hero_group2_png
125399,12,5,3,icon_940002,hero_frame2_png|hero_group2_png
125499,12,5,4,icon_940002,hero_frame2_png|hero_group2_png
125599,12,5,5,icon_940002,hero_frame2_png|hero_group2_png
126999,12,6,0,icon_940002,hero_frame2_png|hero_group2_png
126199,12,6,1,icon_940002,hero_frame2_png|hero_group2_png
126299,12,6,2,icon_940002,hero_frame2_png|hero_group2_png
126399,12,6,3,icon_940002,hero_frame2_png|hero_group2_png
126499,12,6,4,icon_940002,hero_frame2_png|hero_group2_png
126599,12,6,5,icon_940002,hero_frame2_png|hero_group2_png
139999,13,0,0,icon_940002,hero_frame2_png|hero_group2_png
139199,13,0,1,icon_940002,hero_frame2_png|hero_group2_png
139299,13,0,2,icon_940002,hero_frame2_png|hero_group2_png
139399,13,0,3,icon_940002,hero_frame2_png|hero_group2_png
139499,13,0,4,icon_940002,hero_frame2_png|hero_group2_png
139599,13,0,5,icon_940002,hero_frame2_png|hero_group2_png
131999,13,1,0,icon_940002,hero_frame2_png|hero_group2_png
131199,13,1,1,icon_940002,hero_frame2_png|hero_group2_png
131299,13,1,2,icon_940002,hero_frame2_png|hero_group2_png
131399,13,1,3,icon_940002,hero_frame2_png|hero_group2_png
131499,13,1,4,icon_940002,hero_frame2_png|hero_group2_png
131599,13,1,5,icon_940002,hero_frame2_png|hero_group2_png
132999,13,2,0,icon_940002,hero_frame2_png|hero_group2_png
132199,13,2,1,icon_940002,hero_frame2_png|hero_group2_png
132299,13,2,2,icon_940002,hero_frame2_png|hero_group2_png
132399,13,2,3,icon_940002,hero_frame2_png|hero_group2_png
132499,13,2,4,icon_940002,hero_frame2_png|hero_group2_png
132599,13,2,5,icon_940002,hero_frame2_png|hero_group2_png
133999,13,3,0,icon_940002,hero_frame2_png|hero_group2_png
133199,13,3,1,icon_940002,hero_frame2_png|hero_group2_png
133299,13,3,2,icon_940002,hero_frame2_png|hero_group2_png
133399,13,3,3,icon_940002,hero_frame2_png|hero_group2_png
133499,13,3,4,icon_940002,hero_frame2_png|hero_group2_png
133599,13,3,5,icon_940002,hero_frame2_png|hero_group2_png
134999,13,4,0,icon_940002,hero_frame2_png|hero_group2_png
134199,13,4,1,icon_940002,hero_frame2_png|hero_group2_png
134299,13,4,2,icon_940002,hero_frame2_png|hero_group2_png
134399,13,4,3,icon_940002,hero_frame2_png|hero_group2_png
134499,13,4,4,icon_940002,hero_frame2_png|hero_group2_png
134599,13,4,5,icon_940002,hero_frame2_png|hero_group2_png
135999,13,5,0,icon_940002,hero_frame2_png|hero_group2_png
135199,13,5,1,icon_940002,hero_frame2_png|hero_group2_png
135299,13,5,2,icon_940002,hero_frame2_png|hero_group2_png
135399,13,5,3,icon_940002,hero_frame2_png|hero_group2_png
