id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
8456,651008,,-1,320,6,2281538,150929,30.48,21.92,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8457,651003,,-1,320,6,1691593,147549,30.04,16.71,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8458,651005,,-1,320,6,2362947,102509,28.26,17.12,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8459,653003,,-1,320,6,2398848,102536,29.18,17.51,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8460,653001,,-1,320,6,1641567,120921,31.48,17.93,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8461,651004,,-1,320,6,1144789,102973,17.89,12.16,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8462,652009,,-1,320,6,1144782,95096,20.09,12.29,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8463,652010,,-1,320,6,1946675,68865,16.66,15.06,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8464,653002,,-1,320,6,1193018,118814,21.48,12.16,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8465,651011,,-1,320,6,1205320,110048,20.56,10.46,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8466,653004,,-1,320,6,1076263,105803,17.75,12.8,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8467,651002,,-1,320,6,1946649,69959,19.61,13.72,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8468,651001,,-1,320,6,1282678,109704,23,9.96,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8469,652003,,-1,320,6,1037384,88053,24.75,10.1,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8470,651009,,-1,320,6,1348316,105668,25.02,11.39,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8471,652006,,-1,320,6,1373636,99052,23.43,11.75,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8472,651010,,-1,320,6,1144948,103006,23.53,12.61,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8473,652007,,-1,320,6,1399278,84658,25.54,10.95,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8474,654015,,-1,320,6,1076305,101563,22.03,12.55,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8475,653006,,-1,320,6,1338575,97544,16.76,11.71,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8476,653014,,-1,320,6,1282960,97532,24.59,11.23,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8477,653003,,-1,320,6,1976295,60960,24.04,10.41,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8478,653011,,-1,320,6,1282076,85318,24.31,12.28,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8479,651007,,-1,320,6,1946202,60935,21.71,13.72,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8480,653005,,-1,320,6,1400087,88060,23.06,11.39,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8481,653005,,-1,320,6,1400087,88060,23.06,11.39,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8482,653006,,-1,320,6,1338575,97544,16.76,11.71,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8483,652011,,-1,320,6,1450429,97517,24.79,12.05,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8484,654012,,-1,320,6,1115698,105636,26.49,13.28,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8485,652004,,-1,320,6,1538251,99511,23.22,10.54,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8486,651015,,-1,320,6,1237859,105808,19.44,11.09,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8487,656011,,-1,320,6,1583645,79943,15.96,8.64,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8488,654013,,-1,320,6,1281965,71068,19.64,11.43,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8489,653003,,-1,320,6,1609645,49599,19.58,8.47,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8490,653011,,-1,320,6,1043697,69477,19.79,10,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8491,651002,,-1,320,6,1585312,56956,15.97,11.17,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8492,651007,,-1,320,6,1357232,57915,15.14,13.04,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8493,656011,,-1,320,6,1289539,65120,12.996,7.038,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8494,652005,,-1,320,6,1585137,49616,18,10.19,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8495,652011,,-1,320,6,1180704,79389,20.18,9.81,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8496,653014,,-1,320,6,1044525,79380,20.02,9.14,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8497,653006,,-1,320,6,1090188,79384,13.65,9.53,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8498,652011,,-1,320,6,1180704,79389,20.18,9.81,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8499,654012,,-1,320,6,908479,85988,21.57,10.81,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8500,653014,,-1,320,6,1044525,79380,20.02,9.14,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8501,651010,,-1,320,6,932308,83891,19.16,10.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8502,652009,,-1,320,6,932237,77377,16.36,10,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8503,652001,,-1,320,6,1072084,64544,18.4,8.53,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8504,653004,,-1,320,6,932559,80675,15.38,9.76,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8505,651008,,-1,320,6,1119061,83864,14.95,12.18,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8506,652003,,-1,320,6,844578,71663,20.15,8.22,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8507,653005,,-1,320,6,1140227,71669,18.78,9.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8508,651001,,-1,320,6,971489,96817,17.42,8.79,1,1,,700,800,0,0,0,0,300,0,0,,320,0.4,,,,
8509,651006,,-1,320,6,1055968,93167,17.42,9.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8510,651009,,-1,320,6,830976,96761,15.42,10.43,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8511,651011,,-1,320,6,981961,89638,16.75,8.52,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8512,653004,,-1,320,6,932559,80675,15.38,9.76,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8513,652003,,-1,320,6,844578,71663,20.15,8.22,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8514,653004,,-1,320,6,932559,80675,15.38,9.76,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8515,651015,,-1,320,6,1007989,86154,15.83,9.03,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8516,651011,,-1,320,6,981961,89638,16.75,8.52,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8517,652008,,-1,320,6,1087006,86154,20.91,8.38,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8518,651003,,-1,320,6,964050,84061,17.12,9.52,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8519,651015,,-1,320,6,1007989,86154,15.83,9.03,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8520,656011,,-1,320,6,1289539,65120,12.996,7.038,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8521,651007,,-1,320,6,1584931,49610,17.68,11.17,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8522,652007,,-1,320,6,1139584,68886,20.8,8.91,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8523,653002,,-1,320,6,971410,96731,17.49,9.9,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8524,651009,,-1,320,6,1098268,86000,20.38,9.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8525,653006,,-1,320,6,1090188,79384,13.65,9.53,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8526,651004,,-1,320,6,932340,83835,14.57,9.9,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8527,651003,,-1,320,6,964050,84061,17.12,9.52,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8528,651001,,-1,320,6,1044546,89327,18.73,8.11,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8529,653005,,-1,320,6,1140227,71669,18.78,9.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8530,653003,,-1,320,6,1609645,49599,19.58,8.47,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8531,656011,,-1,320,6,1289539,65120,12.996,7.038,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8532,654013,,-1,320,6,1043718,57887,15.99,9.31,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8533,653005,,-1,320,6,1140227,71669,18.78,9.27,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8534,652001,,-1,320,6,1072084,64544,18.4,8.53,1,1,,700,800,0,0,0,0,300,0,0,,320,,,,,
8535,753007,,-1,330,10,3782352,140073,9.19,10.14,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8536,751007,,-1,330,10,2691568,178428,9.69,9.75,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8537,751008,,-1,330,10,2687103,186851,10.06,10.87,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8538,754009,,-1,330,10,3262526,153975,10.91,9.87,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8539,756002,,-1,330,10,3615499,143829,8.1415,9.522,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8540,753006,,-1,330,10,3018913,173385,9.98,9.24,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8541,755001,,-1,330,10,2820192,147920,10.13,10.34,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8542,756001,,-1,330,10,2544522,158559,7.28,11.34,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8543,753002,,-1,330,10,4079775,169039,11.78,8.52,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8544,752010,,-1,330,10,3425262,114105,10.09,9.05,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8545,752005,,-1,330,10,3045025,129130,9.63,8.9,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8546,751006,,-1,330,10,2398521,166972,9.05,11.06,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8547,753008,,-1,330,10,3983928,128457,8.67,10.17,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8548,752002,,-1,330,10,3381370,177529,9.92,12.9,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8549,751002,,-1,330,10,2571499,165236,9.31,10,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8550,751003,,-1,330,10,3383329,112073,8.1,11.4,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8551,754005,,-1,330,10,3478004,112066,8.15,11.52,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8552,754003,,-1,330,10,2391540,132128,9.38,10.26,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8553,751006,,-1,330,10,1677639,116850,6.33,7.74,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8554,754001,,-1,330,10,1888185,112521,6.16,7.74,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8555,754002,,-1,330,10,2772928,78189,5.59,8.55,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8556,754004,,-1,330,10,1859941,139554,6.61,7.17,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8557,751007,,-1,330,10,1883264,124808,6.78,6.82,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8558,754006,,-1,330,10,1645289,120308,5.89,8.03,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8559,751001,,-1,330,10,2788529,66560,5.73,8.08,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8560,751005,,-1,330,10,1781291,128806,5.51,6.24,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8561,752003,,-1,330,10,1997230,120167,7.57,6.72,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8562,753006,,-1,330,10,2247547,113526,7.43,6.05,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8563,654015,,-1,330,10,1176980,110992,23.38,13.31,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8564,756001,,-1,330,10,1782563,111019,5.1,7.94,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8565,653014,,-1,330,10,1402598,106586,26.09,11.91,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8566,754005,,-1,330,10,2867753,66636,6.72,6.85,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8567,753007,,-1,330,10,2666990,97112,6.48,7.03,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8568,752001,,-1,330,10,2785572,66622,5.94,7.83,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8569,755001,,-1,330,10,1787328,96134,6.42,6.72,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8570,755001,,-1,330,10,1787328,96134,6.42,6.72,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8571,756001,,-1,330,10,1782563,111019,5.1,7.94,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8572,752007,,-1,330,10,1852565,110995,6.4,7.08,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8573,754009,,-1,330,10,1782278,115442,5.96,7.4,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8574,753002,,-1,330,10,2562846,110907,7.4,5.59,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8575,751008,,-1,330,10,1722844,120155,6.45,6.99,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8576,756002,,-1,330,10,2269706,94345,5.111,6.246,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8577,754005,,-1,330,10,2334317,54184,5.47,5.57,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8578,754009,,-1,330,10,1668643,82213,5.58,5.27,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8579,756001,,-1,330,10,1450517,90325,4.15,6.46,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8580,753006,,-1,330,10,1830102,92509,6.05,4.93,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8581,752002,,-1,330,10,1660007,98673,4.87,7.17,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8582,753001,,-1,330,10,1532015,76976,6.31,5.16,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8583,753009,,-1,330,10,1518135,82171,4.83,5.69,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8584,751007,,-1,330,10,1533277,101749,5.52,5.56,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8585,754006,,-1,330,10,1427406,91691,5.11,6.12,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8586,753001,,-1,330,10,1532015,76976,6.31,5.16,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8587,751008,,-1,330,10,1402315,97981,5.25,5.7,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8588,751007,,-1,330,10,1533277,101749,5.52,5.56,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8589,753006,,-1,330,10,1721204,98702,5.69,5.26,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8590,751002,,-1,330,10,1463904,94184,5.3,5.7,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8591,751008,,-1,330,10,1402315,97981,5.25,5.7,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8592,756002,,-1,330,10,1847827,76808,4.161,5.085,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8593,751007,,-1,330,10,2133255,73201,7.68,4,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8594,756003,,-1,330,10,1207980,94019,4.3,6.22,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8595,756001,,-1,330,10,1450517,90325,4.15,6.46,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8596,752007,,-1,330,10,1508103,90301,5.21,5.76,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8597,754009,,-1,330,10,1453334,93914,4.86,6.02,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8598,751006,,-1,330,10,1367554,95111,5.16,6.3,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8599,751002,,-1,330,10,1463904,94184,5.3,5.7,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8600,751005,,-1,330,10,1451542,104861,4.49,5.08,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8601,755001,,-1,330,10,1456032,78395,5.23,5.48,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8602,755001,,-1,330,10,2101920,54218,7.55,3.79,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8603,752005,,-1,330,10,1735948,73560,5.49,5.07,1,1,,750,900,0,0,0,0,300,0,0,,330,,,,,
8604,753007,,-1,340,10,4105785,151887,9.69,10.68,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8605,751007,,-1,340,10,2919668,193490,10.21,10.27,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8606,751008,,-1,340,10,2914862,202803,10.6,11.46,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8607,754009,,-1,340,10,3543480,167027,11.51,10.4,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8608,756002,,-1,340,10,3926281,156047,8.588,10.035,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8609,753006,,-1,340,10,3276131,187967,10.52,9.73,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8610,755001,,-1,340,10,3061023,160531,10.68,10.9,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8611,756001,,-1,340,10,2763514,172020,7.68,11.95,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8612,753002,,-1,340,10,4428313,183419,12.42,8.98,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8613,752010,,-1,340,10,3715025,123832,10.63,9.54,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8614,752005,,-1,340,10,3304122,140109,10.15,9.38,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8615,751006,,-1,340,10,2602969,181068,9.54,11.65,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8616,753008,,-1,340,10,4323789,139265,9.14,10.71,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8617,752002,,-1,340,10,3670612,192684,10.46,13.6,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8618,751002,,-1,340,10,2789532,179125,9.81,10.53,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8619,751003,,-1,340,10,3672339,121553,8.54,12.01,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8620,754005,,-1,340,10,3773910,121582,8.59,12.14,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8621,754003,,-1,340,10,2593328,143318,9.88,10.81,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8622,751006,,-1,340,10,1822624,126825,6.68,8.16,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8623,754001,,-1,340,10,2051176,122128,6.5,8.16,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8624,754002,,-1,340,10,3007930,84829,5.89,9.01,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8625,754004,,-1,340,10,2019092,151286,6.97,7.55,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8626,751007,,-1,340,10,2044625,135461,7.15,7.19,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8627,754006,,-1,340,10,1785846,130489,6.21,8.46,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8628,751001,,-1,340,10,3026100,72255,6.04,8.52,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8629,751005,,-1,340,10,1933684,139619,5.81,6.57,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8630,752003,,-1,340,10,2167508,130522,7.98,7.09,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8631,753006,,-1,340,10,2438413,123250,7.83,6.38,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8632,654015,,-1,340,10,1277519,120361,24.65,14.02,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8633,756001,,-1,340,10,1932301,120342,5.37,8.36,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8634,653014,,-1,340,10,1522568,115627,27.51,12.55,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8635,754005,,-1,340,10,3110510,72208,7.08,7.21,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8636,753007,,-1,340,10,2893964,105382,6.83,7.41,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8637,752001,,-1,340,10,3022236,72267,6.26,8.25,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8638,755001,,-1,340,10,1940367,104419,6.77,7.09,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
8639,755001,,-1,340,10,1940367,104419,6.77,7.09,1,1,,750,900,0,0,0,0,300,0,0,,340,,,,,
