id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
20004863,755007,7166,-1,500,10,65886980,3550338,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,532,,,,,5|5|5|5
20004864,755006,7118,-1,500,10,73757949,4037158,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,532,,,,,5|5|5|5
20004865,752014,,-1,500,10,79671754,4359226,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,532,,,,,5|5|5|5
20004866,755008,7158,-1,500,10,57908333,3146904,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,,,5|5|5|5
20004867,752016,7186,-1,500,10,57279576,3074635,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,,,5|5|5|5
20004868,755009,,-1,500,10,74666466,3984694,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,,,5|5|5|5
20004869,751013,7152,-1,500,10,58011849,3136123,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,,,5|5|5|5
20004870,756008,,-1,500,10,65753272,3532386,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,,,5|5|5|5
20004871,752016,,-1,500,10,72925884,3860652,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,533,,,100303|100502,,5|5|5|5
20004872,755008,,-1,500,10,57663413,3136644,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004873,752016,,-1,500,10,58457702,3108607,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004874,756006,7119,-1,500,10,57839876,3131068,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004875,751013,7152,-1,500,10,58097757,3137880,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004876,755008,7158,-1,500,10,58220846,3094741,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004877,755009,,-1,500,10,76537900,4120242,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004878,755007,,-1,500,10,67606350,3601628,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004879,756005,7083,-1,500,10,82505016,4349070,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004880,756006,7119,-1,500,10,58001676,3171116,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004881,756008,,-1,500,10,67643290,3587999,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,534,,,,,5|5|5|5
20004882,753014,,-1,500,10,69999637,3745503,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004883,753015,7171,-1,500,10,70601179,3729432,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004884,755008,,-1,500,10,59177292,3186756,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004885,754013,,-1,500,10,76512709,4066863,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004886,755007,7183,-1,500,10,67220970,3628907,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004887,755006,7135,-1,500,10,76142615,4065964,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004888,752014,7147,-1,500,10,82892812,4463199,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,535,,,,,5|5|5|5
20004889,755006,,-1,500,10,96391526,5155905,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004890,756005,7134,-1,500,10,103120990,5546728,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004891,755009,,-1,500,10,97009252,5146772,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004892,755008,7158,-1,500,10,74501106,4009234,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004893,756008,,-1,500,10,84969952,4571975,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004894,756007,7140,-1,500,10,89223681,4699630,,,1,1,,1300,1450,950,1150,400,550,800,600,650,,536,,,100303|100502,,5|5|5|5
20004895,754015,7178,-1,500,10,72081521,3862524,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,536,,,,,5|5|5|5
20004896,753014,7165,-1,500,10,72170854,3875514,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,537,,,,,5|5|5|5
20004897,752015,7172,-1,500,10,71587893,3894287,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,537,,,,,5|5|5|5
20004898,753015,7171,-1,500,10,72668038,3883197,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,537,,,,,5|5|5|5
20004899,751015,7179,-1,500,10,78519270,4116753,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,537,,,,,5|5|5|5
20004900,755005,7116,-1,500,10,78323740,4215311,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,537,,,,,5|5|5|5
20004901,755008,,-1,500,10,60339554,3214902,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,538,,,,,5|5|5|5
20004902,751013,7185,-1,500,10,60758056,3219404,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,538,,,,,5|5|5|5
20004903,754013,,-1,500,10,79082475,4250200,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,538,,,,,5|5|5|5
20004904,756006,7125,-1,500,10,60975216,3179866,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,538,,,,,5|5|5|5
20004905,756008,,-1,500,10,88289388,4669299,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,538,,,100303|100502,,5|5|5|5
20004906,754015,,-1,500,10,72802920,3868438,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004907,752013,7098,-1,500,10,85095682,4487860,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004908,755007,7141,-1,500,10,69828437,3709675,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004909,756006,7119,-1,500,10,60737445,3234385,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004910,753015,,-1,500,10,73410812,3871496,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004911,751015,,-1,500,10,80389157,4180817,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004912,755008,7158,-1,500,10,60970716,3300822,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004913,755007,7166,-1,500,10,71362655,3735287,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,539,,,,,5|5|5|5
20004914,755008,,-1,500,10,61668005,3267745,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004915,752015,7172,-1,500,10,74074579,3954838,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004916,751013,7185,-1,500,10,61549590,3297604,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004917,756006,7133,-1,500,10,61860967,3282337,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004918,756008,,-1,500,10,71837773,3801835,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004919,756006,7125,-1,500,10,62086326,3307921,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004920,756002,7037,-1,500,10,86571353,4647681,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004921,756007,7140,-1,500,10,74497928,3962608,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004922,756008,,-1,500,10,71580822,3820127,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004923,756005,7143,-1,500,10,87280508,4545534,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004924,756003,7023,-1,500,10,87549900,4582642,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,540,,,,,5|5|5|5
20004925,753014,,-1,500,10,92935670,4880985,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004926,755009,,-1,500,10,101292571,5428429,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004927,756006,7133,-1,500,10,78081751,4181589,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004928,754014,7168,-1,500,10,93323498,4872090,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004929,756008,,-1,500,10,89135327,4682045,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004930,755008,,-1,500,10,78719949,4134227,,,1,1,,1340,1480,980,1220,420,580,820,625,680,,541,,,100303|100502,,5|5|5|5
20004931,753010,,-1,500,10,87815119,4666875,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004932,754014,7168,-1,500,10,76164680,3926034,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004933,753014,7165,-1,500,10,75104178,4004978,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004934,752016,7186,-1,500,10,62394837,3274599,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004935,755005,,-1,500,10,81127610,4238496,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004936,754013,,-1,500,10,81855749,4363863,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,541,,,,,5|5|5|5
20004937,751015,7179,-1,500,10,82492265,4285854,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004938,753010,7148,-1,500,10,88176283,4653136,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004939,754014,7182,-1,500,10,75668533,4038816,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004940,753014,7165,-1,500,10,76898936,3980153,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004941,752016,7186,-1,500,10,63612057,3346894,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004942,755005,7116,-1,500,10,82907052,4280040,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004943,754013,7151,-1,500,10,81780706,4307831,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,542,,,,,5|5|5|5
20004944,755008,7158,-1,500,10,63563202,3331328,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,,,5|5|5|5
20004945,752016,7186,-1,500,10,64136103,3366678,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,,,5|5|5|5
20004946,755009,,-1,500,10,82287254,4396077,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,,,5|5|5|5
20004947,751013,,-1,500,10,63908483,3352388,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,,,5|5|5|5
20004948,756008,,-1,500,10,72823541,3827392,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,,,5|5|5|5
20004949,752016,,-1,500,10,80415715,4185863,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,100303|100502,,5|5|5|5
20004950,752014,7175,-1,500,10,112507683,5943433,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,543,,,100303|100502,,5|5|5|5
20004951,752015,7172,-1,500,10,77690508,3999631,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004952,752016,7186,-1,500,10,64003443,3364306,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004953,754013,7151,-1,500,10,83811261,4392724,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004954,754014,7182,-1,500,10,77340636,4011104,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004955,751014,,-1,500,10,84582597,4350091,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004956,751013,7152,-1,500,10,64885994,3382199,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004957,755008,,-1,500,10,64871737,3389317,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004958,751013,7152,-1,500,10,65512383,3367104,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004959,754013,,-1,500,10,84497072,4340850,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004960,756006,7119,-1,500,10,65390684,3378716,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,544,,,,,5|5|5|5
20004961,753015,7171,-1,500,10,77771315,4075437,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,545,,,,,5|5|5|5
20004962,756007,7164,-1,500,10,79184076,4107292,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,545,,,,,5|5|5|5
20004963,755007,7141,-1,500,10,75033296,3958181,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,545,,,,,5|5|5|5
20004964,756006,7133,-1,500,10,65580927,3360856,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,545,,,,,5|5|5|5
20004965,755008,,-1,500,10,65449113,3421919,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,545,,,,,5|5|5|5
20004966,751012,7104,-1,500,10,115761379,5956337,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004967,752016,7186,-1,500,10,82266951,4229752,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004968,755008,,-1,500,10,83114689,4250260,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004969,753014,,-1,500,10,98727915,5206207,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004970,754015,7178,-1,500,10,98100028,5157513,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004971,756008,,-1,500,10,95419702,4947723,,,1,1,,1380,1510,1010,1290,440,610,840,650,710,,546,,,100303|100502,,5|5|5|5
20004972,754014,7168,-1,500,10,79075292,4145427,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,546,,,,,5|5|5|5
20004973,755008,7158,-1,500,10,66680150,3416018,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004974,752015,,-1,500,10,79745028,4096923,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004975,751013,7185,-1,500,10,66860206,3428036,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004976,756006,7119,-1,500,10,66453830,3495242,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004977,756008,,-1,500,10,77327550,3975259,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004978,755008,,-1,500,10,67061161,3505846,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,547,,,,,5|5|5|5
20004979,755008,7158,-1,500,10,67242104,3513881,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004980,751014,7174,-1,500,10,87444426,4472376,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004981,755009,,-1,500,10,87339706,4455423,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004982,754012,7130,-1,500,10,94110297,4869587,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004983,752015,7172,-1,500,10,80998587,4220461,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004984,756008,,-1,500,10,77087819,3942149,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,,,5|5|5|5
20004985,756006,7125,-1,500,10,83993153,4300648,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,548,,,100303|100502,,5|5|5|5
20004986,756006,,-1,500,10,67320160,3461064,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004987,752016,,-1,500,10,68348736,3526542,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004988,756005,7077,-1,500,10,95698841,4884671,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004989,755007,7141,-1,500,10,77632122,4040479,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004990,754015,,-1,500,10,81590888,4177305,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004991,755007,,-1,500,10,78640229,4041517,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,549,,,,,5|5|5|5
20004992,754015,7178,-1,500,10,81704035,4226741,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004993,752016,,-1,500,10,68364969,3514958,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004994,752015,7172,-1,500,10,82056550,4268264,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004995,756008,,-1,500,10,79004561,4100967,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004996,756006,,-1,500,10,69339652,3574287,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004997,754013,7151,-1,500,10,89549418,4617564,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004998,756007,7140,-1,500,10,82784216,4268445,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20004999,756006,7119,-1,500,10,69261430,3529461,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20005000,756008,,-1,500,10,78820948,4094633,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,550,,,,,5|5|5|5
20005001,756006,7133,-1,500,10,86669873,4480103,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,551,,,100303|100502,,5|5|5|5
20005002,755009,,-1,500,10,113078444,5851814,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,551,,,100303|100502,,5|5|5|5
20005003,755008,7158,-1,500,10,86397702,4454903,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,551,,,100303|100502,,5|5|5|5
20005004,751013,7152,-1,500,10,86931958,4492497,,,1,1,,1420,1540,1040,1360,460,640,860,675,740,,551,,,100303|100502,,5|5|5|5
20005005,755008,,-1,500,10,69448415,3530907,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,551,,,,,5|5|5|5
20005006,755009,,-1,500,10,91235442,4633871,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,551,,,,,5|5|5|5
20005007,753010,7144,-1,500,10,98452155,4944781,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,551,,,,,5|5|5|5
20005008,756008,,-1,500,10,79813410,4132226,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,551,,,,,5|5|5|5
20005009,751013,7185,-1,500,10,69463096,3594093,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,551,,,,,5|5|5|5
20005010,751014,,-1,500,10,91443418,4706942,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,552,,,,,5|5|5|5
20005011,756006,,-1,500,10,71127419,3563597,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,552,,,,,5|5|5|5
20005012,755008,7158,-1,500,10,70640237,3626249,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,552,,,,,5|5|5|5
20005013,751013,7185,-1,500,10,69958350,3579446,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,552,,,,,5|5|5|5
20005014,751012,7180,-1,500,10,100086854,5066037,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005015,752016,,-1,500,10,71113036,3633334,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005016,755008,7158,-1,500,10,70242733,3609109,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005017,753014,7165,-1,500,10,85652423,4271766,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005018,754015,,-1,500,10,84165155,4362109,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005019,756008,,-1,500,10,81937192,4171815,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,,,5|5|5|5
20005020,752015,,-1,500,10,107157691,5452118,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,100303|100502,,5|5|5|5
20005021,752014,7132,-1,500,10,125634024,6238015,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,100303|100502,,5|5|5|5
20005022,752016,7186,-1,500,10,88987745,4489384,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,553,,,100303|100502,,5|5|5|5
20005023,752015,,-1,500,10,85148505,4292693,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005024,753015,,-1,500,10,85535819,4296504,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005025,754013,7151,-1,500,10,93643412,4729956,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005026,752016,7186,-1,500,10,72081825,3587524,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005027,754014,7182,-1,500,10,85505173,4379377,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005028,755008,7158,-1,500,10,71629780,3680771,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005029,756008,,-1,500,10,83195554,4205723,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005030,752016,7186,-1,500,10,72097598,3595602,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005031,751015,7179,-1,500,10,94180208,4743675,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005032,753015,,-1,500,10,85561324,4389610,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005033,751013,7185,-1,500,10,72603960,3675874,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,554,,,,,5|5|5|5
20005034,753014,7165,-1,500,10,86907365,4423780,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,555,,,,,5|5|5|5
20005035,753013,,-1,500,10,100594107,5156743,,,1,1,,1460,1570,1070,1430,480,670,880,700,770,,555,,,,,5|5|5|5
