id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id
6561,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1000000,,1,4,,,,26053,,,,
6562,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1100000,,1,4,,,,26053,,,,
6563,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#600000,,1,4,,,,26054,,,,
6564,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#700000,,1,4,,,,26054,,,,
6565,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#800000,,1,4,,,,26054,,,,
6566,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#900000,,1,4,,,,26054,,,,
6567,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1000000,,1,4,,,,26054,,,,
6568,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1100000,,1,4,,,,26054,,,,
6569,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#600000,,1,4,,,,26055,,,,
6570,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#700000,,1,4,,,,26055,,,,
6571,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#800000,,1,4,,,,26055,,,,
6572,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#900000,,1,4,,,,26055,,,,
6573,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#1000000,,1,4,,,,26055,,,,
6574,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#1100000,,1,4,,,,26055,,,,
6575,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#600000,,1,4,,,,26056,,,,
6576,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#700000,,1,4,,,,26056,,,,
6577,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#800000,,1,4,,,,26056,,,,
6578,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#900000,,1,4,,,,26056,,,,
6579,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1000000,,1,4,,,,26056,,,,
6580,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1100000,,1,4,,,,26056,,,,
6581,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#600000,,1,4,,,,26057,,,,
6582,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#700000,,1,4,,,,26057,,,,
6583,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#800000,,1,4,,,,26057,,,,
6584,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#900000,,1,4,,,,26057,,,,
6585,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1000000,,1,4,,,,26057,,,,
6586,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1100000,,1,4,,,,26057,,,,
6587,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#600000,,1,4,,,,26058,,,,
6588,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#700000,,1,4,,,,26058,,,,
6589,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#800000,,1,4,,,,26058,,,,
6590,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#900000,,1,4,,,,26058,,,,
6591,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1000000,,1,4,,,,26058,,,,
6592,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1100000,,1,4,,,,26058,,,,
6593,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#600000,,1,4,,,,26059,,,,
6594,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#700000,,1,4,,,,26059,,,,
6595,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#800000,,1,4,,,,26059,,,,
6596,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#900000,,1,4,,,,26059,,,,
6597,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1000000,,1,4,,,,26059,,,,
6598,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1100000,,1,4,,,,26059,,,,
6599,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#600000,,1,4,,,,26060,,,,
6600,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#700000,,1,4,,,,26060,,,,
6601,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#800000,,1,4,,,,26060,,,,
6602,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#900000,,1,4,,,,26060,,,,
6603,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#1000000,,1,4,,,,26060,,,,
6604,-1,-1,,-1,11,1003,6,,0,,1,artfact_94,,,,,,,,,,,,,1#1100000,,1,4,,,,26060,,,,
6605,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#600000,,1,4,,,,26061,,,,
6606,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#700000,,1,4,,,,26061,,,,
6607,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#800000,,1,4,,,,26061,,,,
6608,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#900000,,1,4,,,,26061,,,,
6609,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1000000,,1,4,,,,26061,,,,
6610,-1,-1,,-1,11,1003,6,,0,,1,artfact_97,,,,,,,,,,,,,1#1100000,,1,4,,,,26061,,,,
6611,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#600000,,1,4,,,,26062,,,,
6612,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#700000,,1,4,,,,26062,,,,
6613,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#800000,,1,4,,,,26062,,,,
6614,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#900000,,1,4,,,,26062,,,,
6615,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1000000,,1,4,,,,26062,,,,
6616,-1,-1,,-1,11,1003,6,,0,,1,artfact_96,,,,,,,,,,,,,1#1100000,,1,4,,,,26062,,,,
6617,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#600000,,1,4,,,,26063,,,,
6618,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#700000,,1,4,,,,26063,,,,
6619,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#800000,,1,4,,,,26063,,,,
6620,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#900000,,1,4,,,,26063,,,,
6621,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1000000,,1,4,,,,26063,,,,
6622,-1,-1,,-1,11,1003,6,,0,,1,artfact_95,,,,,,,,,,,,,1#1100000,,1,4,,,,26063,,,,
6623,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#600000,,1,4,,,,26064,,,,
6624,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#700000,,1,4,,,,26064,,,,
6625,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#800000,,1,4,,,,26064,,,,
6626,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#900000,,1,4,,,,26064,,,,
6627,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1000000,,1,4,,,,26064,,,,
6628,-1,-1,,-1,11,1003,6,,0,,1,artfact_98,,,,,,,,,,,,,1#1100000,,1,4,,,,26064,,,,
6629,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#600000,,1,4,,,,26065,,,,
6630,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#700000,,1,4,,,,26065,,,,
6631,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#800000,,1,4,,,,26065,,,,
6632,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#900000,,1,4,,,,26065,,,,
6633,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#1000000,,1,4,,,,26065,,,,
6634,-1,-1,,-1,11,1003,6,,0,,1,artfact_99,,,,,,,,,,,,,1#1100000,,1,4,,,,26065,,,,
6635,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#600000,,1,4,,,,26066,,,,
6636,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#700000,,1,4,,,,26066,,,,
6637,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#800000,,1,4,,,,26066,,,,
6638,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#900000,,1,4,,,,26066,,,,
6639,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#1000000,,1,4,,,,26066,,,,
6640,-1,-1,,-1,11,1003,6,,0,,1,artfact_100,,,,,,,,,,,,,1#1100000,,1,4,,,,26066,,,,
6641,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#600000,,1,4,,,,26067,,,,
6642,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#700000,,1,4,,,,26067,,,,
6643,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#800000,,1,4,,,,26067,,,,
6644,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#900000,,1,4,,,,26067,,,,
6645,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#1000000,,1,4,,,,26067,,,,
6646,-1,-1,,-1,11,1003,6,,0,,1,artfact_101,,,,,,,,,,,,,1#1100000,,1,4,,,,26067,,,,
6647,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#600000,,1,4,,,,26068,,,,
6648,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#700000,,1,4,,,,26068,,,,
6649,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#800000,,1,4,,,,26068,,,,
6650,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#900000,,1,4,,,,26068,,,,
6651,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#1000000,,1,4,,,,26068,,,,
6652,-1,-1,,-1,11,1003,6,,0,,1,artfact_102,,,,,,,,,,,,,1#1100000,,1,4,,,,26068,,,,
6653,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#600000,,1,4,,,,26069,,,,
6654,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#700000,,1,4,,,,26069,,,,
6655,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#800000,,1,4,,,,26069,,,,
6656,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#900000,,1,4,,,,26069,,,,
6657,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#1000000,,1,4,,,,26069,,,,
6658,-1,-1,,-1,11,1003,6,,0,,1,artfact_103,,,,,,,,,,,,,1#1100000,,1,4,,,,26069,,,,
6659,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#600000,,1,4,,,,26070,,,,
6660,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#700000,,1,4,,,,26070,,,,
6661,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#800000,,1,4,,,,26070,,,,
6662,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#900000,,1,4,,,,26070,,,,
6663,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#1000000,,1,4,,,,26070,,,,
6664,-1,-1,,-1,11,1003,6,,0,,1,artfact_104,,,,,,,,,,,,,1#1100000,,1,4,,,,26070,,,,
6665,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#600000,,1,4,,,,26071,,,,
6666,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#700000,,1,4,,,,26071,,,,
6667,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#800000,,1,4,,,,26071,,,,
6668,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#900000,,1,4,,,,26071,,,,
6669,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#1000000,,1,4,,,,26071,,,,
6670,-1,-1,,-1,11,1003,6,,0,,1,artfact_105,,,,,,,,,,,,,1#1100000,,1,4,,,,26071,,,,
6671,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#600000,,1,4,,,,26072,,,,
6672,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#700000,,1,4,,,,26072,,,,
6673,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#800000,,1,4,,,,26072,,,,
6674,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#900000,,1,4,,,,26072,,,,
6675,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#1000000,,1,4,,,,26072,,,,
6676,-1,-1,,-1,11,1003,6,,0,,1,artfact_106,,,,,,,,,,,,,1#1100000,,1,4,,,,26072,,,,
6677,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#600000,,1,4,,,,26073,,,,
6678,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#700000,,1,4,,,,26073,,,,
6679,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#800000,,1,4,,,,26073,,,,
6680,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#900000,,1,4,,,,26073,,,,
6681,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#1000000,,1,4,,,,26073,,,,
6682,-1,-1,,-1,11,1003,6,,0,,1,artfact_107,,,,,,,,,,,,,1#1100000,,1,4,,,,26073,,,,
6683,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#600000,,1,4,,,,26074,,,,
6684,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#700000,,1,4,,,,26074,,,,
6685,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#800000,,1,4,,,,26074,,,,
6686,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#900000,,1,4,,,,26074,,,,
6687,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#1000000,,1,4,,,,26074,,,,
6688,-1,-1,,-1,11,1003,6,,0,,1,artfact_108,,,,,,,,,,,,,1#1100000,,1,4,,,,26074,,,,
6689,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#600000,,1,4,,,,26075,,,,
6690,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#700000,,1,4,,,,26075,,,,
6691,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#800000,,1,4,,,,26075,,,,
6692,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#900000,,1,4,,,,26075,,,,
6693,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#1000000,,1,4,,,,26075,,,,
6694,-1,-1,,-1,11,1003,6,,0,,1,artfact_109,,,,,,,,,,,,,1#1100000,,1,4,,,,26075,,,,
6695,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#600000,,1,4,,,,26076,,,,
6696,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#700000,,1,4,,,,26076,,,,
6697,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#800000,,1,4,,,,26076,,,,
6698,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#900000,,1,4,,,,26076,,,,
6699,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#1000000,,1,4,,,,26076,,,,
6700,-1,-1,,-1,11,1003,6,,0,,1,artfact_110,,,,,,,,,,,,,1#1100000,,1,4,,,,26076,,,,
6701,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#600000,,1,4,,,,26041,,,,
6702,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#700000,,1,4,,,,26041,,,,
6703,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#800000,,1,4,,,,26041,,,,
6704,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#900000,,1,4,,,,26041,,,,
6705,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#1000000,,1,4,,,,26041,,,,
6706,-1,-1,,-1,11,1003,6,,0,,1,artfact_91,,,,,,,,,,,,,1#1100000,,1,4,,,,26041,,,,
6707,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#600000,,1,4,,,,26042,,,,
6708,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#700000,,1,4,,,,26042,,,,
6709,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#800000,,1,4,,,,26042,,,,
6710,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#900000,,1,4,,,,26042,,,,
6711,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#1000000,,1,4,,,,26042,,,,
6712,-1,-1,,-1,11,1003,6,,0,,1,artfact_92,,,,,,,,,,,,,1#1100000,,1,4,,,,26042,,,,
6713,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#600000,,1,4,,,,26043,,,,
6714,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#700000,,1,4,,,,26043,,,,
6715,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#800000,,1,4,,,,26043,,,,
6716,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#900000,,1,4,,,,26043,,,,
6717,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#1000000,,1,4,,,,26043,,,,
6718,-1,-1,,-1,11,1003,6,,0,,1,artfact_93,,,,,,,,,,,,,1#1100000,,1,4,,,,26043,,,,
6719,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#600000,,1,4,,,,26077,,,,
6720,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#700000,,1,4,,,,26077,,,,
6721,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#800000,,1,4,,,,26077,,,,
6722,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#900000,,1,4,,,,26077,,,,
6723,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#1000000,,1,4,,,,26077,,,,
6724,-1,-1,,-1,11,1003,6,,0,,1,artfact_111,,,,,,,,,,,,,1#1100000,,1,4,,,,26077,,,,
6725,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#600000,,1,4,,,,26078,,,,
6726,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#700000,,1,4,,,,26078,,,,
6727,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#800000,,1,4,,,,26078,,,,
6728,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#900000,,1,4,,,,26078,,,,
6729,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#1000000,,1,4,,,,26078,,,,
6730,-1,-1,,-1,11,1003,6,,0,,1,artfact_112,,,,,,,,,,,,,1#1100000,,1,4,,,,26078,,,,
6731,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#600000,,1,4,,,,26079,,,,
6732,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#700000,,1,4,,,,26079,,,,
6733,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#800000,,1,4,,,,26079,,,,
6734,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#900000,,1,4,,,,26079,,,,
6735,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#1000000,,1,4,,,,26079,,,,
6736,-1,-1,,-1,11,1003,6,,0,,1,artfact_113,,,,,,,,,,,,,1#1100000,,1,4,,,,26079,,,,
6737,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#600000,,1,4,,,,26080,,,,
6738,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#700000,,1,4,,,,26080,,,,
6739,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#800000,,1,4,,,,26080,,,,
6740,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#900000,,1,4,,,,26080,,,,
6741,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#1000000,,1,4,,,,26080,,,,
6742,-1,-1,,-1,11,1003,6,,0,,1,artfact_114,,,,,,,,,,,,,1#1100000,,1,4,,,,26080,,,,
6743,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#600000,,1,4,,,,26081,,,,
6744,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#700000,,1,4,,,,26081,,,,
6745,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#800000,,1,4,,,,26081,,,,
6746,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#900000,,1,4,,,,26081,,,,
6747,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#1000000,,1,4,,,,26081,,,,
6748,-1,-1,,-1,11,1003,6,,0,,1,artfact_115,,,,,,,,,,,,,1#1100000,,1,4,,,,26081,,,,
64361,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1200000,,1,4,,,,27001,,,,
64362,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1300000,,1,4,,,,27001,,,,
64363,-1,-1,,-1,11,1003,7,,0,,1,artfact_79,,,,,,,,,,,,,1#1400000,,1,4,,,,27001,,,,
64421,-1,-1,,-1,11,1003,7,,0,,1,artfact_80,,,,,,,,,,,,,1#1200000,,1,4,,,,27002,,,,
64422,-1,-1,,-1,11,1003,7,,0,,1,artfact_80,,,,,,,,,,,,,1#1300000,,1,4,,,,27002,,,,
