id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,miss,hit,crit,critTime,sklP,decDmg,free,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill
23017,546001,,-1,200,5,64151,18345,6.44347826087,5,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23018,56001,,-1,300,5,587385,41925,15,10,1,1,,0,0,0,0,0,0,200,0,0,,220,,,,,
23019,546001,,-1,290,5,567440,52485,40,10,1,1,,0,0,0,0,0,0,0,0,0,,220,,,,,
23020,752002,,-1,200,6,875621,24743,4.16666666667,2.91666666667,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23021,756005,,-1,200,6,925599,35091,4.78,3,1,1,,0,0,0,0,200,0,300,0,0,,250,,,,,
23022,753012,,-1,200,6,806638,29630,3.5,3.3,1,1,,0,0,0,0,200,0,300,0,0,,250,,,,,
23023,653004,,-1,220,6,253227,28765,6,5,1,1,,0,0,0,0,200,0,300,0,0,,250,,,,,
23024,756005,,-1,200,6,968199,52637,5,4.5,1,1,,0,0,0,0,200,0,300,0,0,,250,,,,,
23025,54006,,-1,300,5,397060,51912,10,16,1,1,,0,0,0,0,0,0,300,0,0,,220,,,,,
23026,44007,,-1,400,5,558285,94062,30,25,1,1,,0,0,0,0,0,0,300,0,0,,220,,,,,
23027,654012,,-1,250,6,663154,43585,20,6.96,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23028,754001,,-1,200,6,1054495,53762,5.58,6,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23029,654014,,-1,250,6,755611,17214,14,3.48,1,1,,0,0,0,0,0,0,0,0,0,,250,,,,,
23030,754009,,-1,250,6,1274860,47674,5.58,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23031,52004,,-1,200,6,190403,31442,8,9,1,1,,0,0,0,0,0,0,200,0,0,,200,,,,,
23032,53009,,-1,200,6,174554,42130,10,12,1,1,,0,0,0,0,0,0,200,0,0,,200,,,,,
23033,52004,,-1,300,6,563018,41327,16,8,1,1,,0,0,0,0,0,0,200,0,0,,220,,,,,
23034,53009,,-1,300,6,412916,41527,16,8,1,1,,0,0,0,0,0,0,200,0,0,,220,,,,,
23035,652007,,-1,200,6,452459,44202,13,9,1,1,,0,0,200,200,0,0,300,0,0,,250,,,,,
23036,652006,,-1,200,6,484167,48194,13,9,1,1,,0,0,200,200,0,0,300,0,0,,250,,,,,
23037,652004,,-1,200,6,547087,53979,13,9,1,1,,0,0,200,200,0,0,300,0,0,,250,,,,,
23038,52008,,-1,200,5,134428,40920,8,12,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23039,52006,,-1,200,5,205854,63195,12,15,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23040,52008,,-1,300,5,322965,75630,13,15,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23041,52006,,-1,300,5,405800,99664,16,16,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23042,651008,,-1,200,6,760821,30615,16,7,1,1,,0,0,0,0,0,0,300,0,0,,220,,,,,
23043,542004,,-1,300,6,357338,87403,16,16,1,1,,0,0,0,0,0,0,300,0,0,,220,,,,,
23044,752009,,-1,250,6,4530680,47233,14,3.8,1,1,,0,0,0,0,200,10,600,0,200,,250,,,,,
23045,654011,,-1,200,6,661636,35908,16,7.81,1,1,,0,0,0,0,0,0,200,0,0,,250,,,,,
23046,651006,,-1,200,6,1155231,31922,30,5,1,1,,0,0,0,0,0,0,200,0,0,,250,,,,,
23047,56003,,-1,400,6,1282616,34845,28,5,1,1,,0,0,0,0,0,0,200,0,0,,250,,,,,
23048,655011,,-1,200,6,1094320,24556,22,5,1,1,,0,0,0,0,0,0,200,0,0,,250,,,,,
23049,652013,,-1,200,6,713304,42840,15,10,1,1,,0,0,0,0,0,0,200,0,0,,250,,,,,
23050,42007,,-1,400,5,919012,73620,35,30,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23051,754004,,-1,250,6,1019650,50556,4.743,3.4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23052,752005,,-1,250,6,1348026,44340,5.58,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23053,751007,,-1,250,6,1909959,67106,9,4.8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23054,752008,,-1,250,6,1463042,35788,5.76,3.84,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23055,545002,,-1,300,6,65876,21945,,,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23056,55005,,-1,300,6,227102,24026,,,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23057,655011,,-1,230,6,567440,41925,,,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23058,653013,,-1,250,6,567440,42485,,,1,1,,0,0,0,0,0,0,300,0,0,,200,,,,,
23059,655013,,-1,300,6,587385,41925,,,1,1,,0,0,0,0,0,0,300,0,0,,220,,,,,
23060,756001,,-1,300,6,825599,25091,,,1,1,,0,0,0,0,0,0,300,0,0,,230,,,,,
23061,755002,,-1,300,6,706638,29630,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23062,751010,,-1,300,6,915839,36239,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23063,755002,,-1,300,6,815839,42300,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23064,755002,,-1,300,6,897422,44415,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23065,755002,,-1,300,6,979006,46530,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23066,755002,,-1,300,6,1060590,48645,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23067,755002,,-1,300,6,1142174,50760,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23068,756003,,-1,300,6,1025599,25091,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23069,755001,,-1,300,6,820444,29229,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23070,752014,,-1,300,6,,,5.25,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23071,751013,,-1,300,6,,,5.25,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23072,753014,,-1,300,6,,,5.25,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23073,756001,,-1,300,6,,,5.25,2.2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23074,753005,,-1,300,6,968199,42637,,,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23075,751002,,-1,300,6,,,4,3,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23076,652007,,-1,300,6,,,6,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23077,652006,,-1,300,6,,,15,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23078,753008,,-1,300,6,,,7,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23079,754004,,-1,300,6,,,10,3.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23080,752007,,-1,300,6,,,9,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23081,753002,,-1,300,6,,,9,2.3,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23082,754005,,-1,300,6,,,8.5,8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23083,755003,,-1,300,6,,,8.5,4.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23084,751014,,-1,300,6,,,6.5,0.9,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23085,753012,,-1,300,6,,,7,3.3,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23086,753008,,-1,300,6,,,8,3.8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23087,756001,,-1,300,6,,,11,6,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23088,753011,,-1,300,6,,,10,5.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23089,755004,,-1,300,6,,,11.5,6.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23090,752008,,-1,300,6,,,11.5,6.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23091,754007,,-1,300,6,,,12,7,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23092,754006,,-1,300,6,,,12,7,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23093,756007,,-1,300,6,,,5,3.8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23094,752006,,-1,300,6,,,8,4.8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23095,752002,,-1,300,6,,,0.15,0.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23096,753003,,-1,300,6,,,0.15,0.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23097,751004,,-1,300,6,,,0.7,1.1,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23098,753007,,-1,300,6,,,0.7,3.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23099,752011,,-1,300,6,,,1.5,1.2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23100,754010,,-1,300,6,,,1.5,1.2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23101,756002,,-1,300,6,,,1.5,1.2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23102,754014,,-1,300,6,,,2.5,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23103,754004,,-1,300,6,,,2.5,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23104,754002,,-1,300,6,,,2.5,2,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23105,752013,,-1,300,6,,,4.5,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23106,751010,,-1,300,6,,,4.5,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23107,753008,,-1,300,6,,,4.5,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23108,754006,,-1,300,6,,,7,7,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23109,754007,,-1,300,6,,,7,7,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23110,754008,,-1,300,6,,,7,7,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23111,753013,,-1,300,6,,,6.5,4,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23112,753009,,-1,300,6,,,6.5,4.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23113,752012,,-1,300,6,,,6.5,4.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23114,751014,,-1,300,6,,,2.8,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23115,754011,,-1,300,6,,,2.8,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23116,752018,,-1,300,6,,,3.7,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23117,756009,,-1,300,6,,,3.7,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23118,752017,,-1,300,6,,,3,3,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23119,755010,,-1,300,6,,,2.3,1.8,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23120,751014,,-1,300,6,,,2.5,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23121,752017,,-1,300,6,,,3,3,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
23122,756007,,-1,300,6,,,3.5,2.5,1,1,,0,0,0,0,0,0,300,0,0,,250,,,,,
30001,653014,,-1,250,6,123219,13674,3,2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30002,751002,,-1,250,6,590873,25246,2.8,2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30003,542007,,-1,250,6,167700,60599,7,30,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30004,41005,,-1,250,6,205150,37290,12,20,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30005,41007,,-1,250,6,164100,48427,12,20,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30006,752009,,-1,250,6,1618099,49719,5,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30007,45002,,-1,250,6,389727,67977,30,25,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30008,546001,,-1,250,6,369177,68195,30,15,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30009,752008,,-1,250,6,508000,13979,2,1.5,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30010,754007,,-1,250,6,107800,19360,0.5,2.2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30011,754006,,-1,250,6,213415,11446,1,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30012,655012,,-1,250,6,196849,27845,5,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30013,656012,,-1,250,6,196849,27845,5,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30014,653014,,-1,250,6,246439,27349,6,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30015,654012,,-1,250,6,198946,25049,6,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30016,654014,,-1,250,6,134930,14840,2.5,3,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30017,754006,,-1,250,6,426831,22892,2,2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30018,651013,,-1,250,6,212390,22790,5,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30019,653013,,-1,250,6,164981,31079,5,4,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30020,44002,,-1,250,6,303131,28481,14,20,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30021,44003,,-1,250,6,178035,44027,14,20,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30022,44004,,-1,250,6,212113,54802,18,23,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30023,45002,,-1,250,6,103927,32629,8,12,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30024,753007,,-1,250,6,691782,18257,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30025,753006,,-1,250,6,508443,24802,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30026,753006,,-1,250,6,231110,24802,1,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30027,753007,,-1,250,6,251557,10553,0.8,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30028,43008,,-1,250,6,106819,71606,7,35,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30029,754005,,-1,250,6,326041,37161,1,5,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30030,753003,,-1,250,6,239504,8603,0.7,1.1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30031,754010,,-1,250,6,430432,18787,1.8,1.2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30032,753007,,-1,250,6,691782,18257,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30033,754010,,-1,250,6,526084,27084,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30034,756003,,-1,250,6,643891,34645,3,3,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30035,755003,,-1,250,6,1072569,23097,4,2,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30036,11001,,-1,250,6,438218,36250,60,50,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30037,755003,,-1,250,6,268142,11548,1,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30038,45002,,-1,250,6,324772,40786,25,15,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30039,756004,,-1,250,6,355360,13056,1.5,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30040,753002,,-1,250,6,264600,15159,1,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30041,753004,,-1,250,6,237272,12934,1,1,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30042,751001,,-1,250,6,817980,10887,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30043,751008,,-1,250,6,448961,22720,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30044,754004,,-1,250,6,472956,25724,2.2,1.73,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30045,753012,,-1,100,6,500000,5000,,,1,1,,0,0,0,0,0,0,100,0,0,,100,,,,,
30046,754004,,-1,50,3,100000,2500,,,1,1,,0,0,0,0,0,0,100,0,0,,100,,,,,
30047,751012,,-1,140,6,1000000,10000,,,1,1,,0,0,0,0,0,0,100,0,0,,140,,,,,
30048,752013,,-1,100,6,200000,5000,,,1,1,,0,0,0,0,0,0,100,0,0,,140,,,,,
30049,755006,,-1,160,6,2000000,15000,,,1,1,,0,0,0,0,0,0,100,0,0,,160,,,,,
30050,756006,,-1,140,6,400000,7500,,,1,1,,0,0,0,0,0,0,100,0,0,,160,,,,,
30051,754012,,-1,180,6,4000000,20000,,,1,1,,0,0,0,0,0,0,100,0,0,,180,,,,,
30052,753013,,-1,160,6,800000,10000,,,1,1,,0,0,0,0,0,0,100,0,0,,180,,,,,
30053,752014,,-1,200,6,6000000,25000,,,1,1,,0,0,0,0,0,0,100,0,0,,200,,,,,
30054,755003,,-1,180,6,1200000,12500,,,1,1,,0,0,0,0,0,0,100,0,0,,200,,,,,
30055,756007,,-1,250,6,8000000,30000,,,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30056,755007,,-1,200,6,1600000,15000,,,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30057,754014,,-1,270,6,10000000,35000,,,1,1,,0,0,0,0,0,0,100,0,0,,270,,,,,
30058,755008,,-1,250,6,2000000,17500,,,1,1,,0,0,0,0,0,0,100,0,0,,270,,,,,
30059,753014,,-1,290,6,20000000,40000,,,1,1,,0,0,0,0,0,0,100,0,0,,290,,,,,
30060,752015,,-1,270,6,4000000,20000,,,1,1,,0,0,0,0,0,0,100,0,0,,290,,,,,
30061,751014,,-1,310,6,30000000,45000,,,1,1,,0,0,0,0,0,0,100,0,0,,310,,,,,
30062,754013,,-1,290,6,6000000,22500,,,1,1,,0,0,0,0,0,0,100,0,0,,310,,,,,
30063,753015,,-1,330,6,50000000,50000,,,1,1,,0,0,0,0,0,0,100,0,0,,330,,,,,
30064,751015,,-1,310,6,10000000,25000,,,1,1,,0,0,0,0,0,0,100,0,0,,330,,,,,
30065,1000025,,-1,250,10,10000000000.0,100000,,,1,1,,0,1000,400,0,400,0,1000,0,0,1,999,,,,,
30066,753012,,-1,100,6,200000,5000,,,1,1,,0,0,0,0,0,0,100,0,0,,100,,,,,
30067,751008,,-1,100,6,1000000,10000,,,1,1,,0,0,0,0,0,0,100,0,0,,100,,,,,
30068,753004,,-1,140,6,400000,10000,,,1,1,,0,0,0,0,0,0,100,0,0,,140,,,,,
30069,753002,,-1,140,6,2000000,20000,,,1,1,,0,0,0,0,0,0,100,0,0,,140,,,,,
30070,755006,,-1,160,6,800000,15000,,,1,1,,0,0,0,0,0,0,100,0,0,,160,,,,,
30071,756006,,-1,160,6,4000000,30000,,,1,1,,0,0,0,0,0,0,100,0,0,,160,,,,,
30072,754010,,-1,180,6,1200000,20000,,,1,1,,0,0,0,0,0,0,100,0,0,,180,,,,,
30073,756004,,-1,180,6,6000000,40000,,,1,1,,0,0,0,0,0,0,100,0,0,,180,,,,,
30074,753011,,-1,200,6,1600000,25000,,,1,1,,0,0,0,0,0,0,100,0,0,,200,,,,,
30075,753006,,-1,200,6,8000000,50000,,,1,1,,0,0,0,0,0,0,100,0,0,,200,,,,,
30076,756007,,-1,250,6,2000000,30000,,,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30077,756005,,-1,250,6,10000000,60000,,,1,1,,0,0,0,0,0,0,100,0,0,,250,,,,,
30078,752007,,-1,270,6,4000000,35000,,,1,1,,0,0,0,0,0,0,100,0,0,,270,,,,,
30079,752008,,-1,270,6,20000000,70000,,,1,1,,0,0,0,0,0,0,100,0,0,,270,,,,,
30080,755009,,-1,290,6,8000000,40000,,,1,1,,0,0,0,0,0,0,100,0,0,,290,,,,,
30081,752017,,-1,290,6,40000000,80000,,,1,1,,0,0,0,0,0,0,100,0,0,,290,,,,,
30082,751016,,-1,310,6,12000000,45000,,,1,1,,0,0,0,0,0,0,100,0,0,,310,,,,,
30083,753016,,-1,310,6,60000000,90000,,,1,1,,0,0,0,0,0,0,100,0,0,,310,,,,,
30084,754014,,-1,330,6,16000000,50000,,,1,1,,0,0,0,0,0,0,100,0,0,,330,,,,,
30085,754016,,-1,330,6,80000000,100000,,,1,1,,0,0,0,0,0,0,100,0,0,,330,,,,,
30086,1000025,,-1,250,10,10000000000.0,300000,,,1,1,,0,1000,400,0,400,0,1000,0,0,1,999,,,,,
40001,1000015,,-1,1,1,666666,916,800000,1100,1,1,,0,600,0,0,0,0,1000,0,0,1,100,,,,,
40002,1000015,,-1,2,1,1055305,1833,1266367,2200,1,1,,0,600,0,0,0,0,1000,0,0,1,110,,,,,
40003,1000015,,-1,3,1,2047325,2750,2456790,3300,1,1,,0,600,0,0,0,0,1000,0,0,1,120,,,,,
40004,1000015,,-1,4,2,2464147,3271,3449807,4580,1,1,,0,600,0,0,0,0,1000,0,0,1,130,,,,,
40005,1000015,,-1,5,2,3115608,5325,4361852,7456,1,1,,0,600,0,0,0,0,1000,0,0,1,140,,,,,
40006,1000015,,-1,6,2,4228385,6832,5919739,9566,1,1,,0,600,0,0,0,0,1000,0,0,1,150,,,,,
