id,next_id,select_next_ids,select,plot,name,image_path,is_memory,res_path,image_xy,image_move,dialog_type,partner_avatar,picture,picture_xy,picture_scale,scale,partner_picture_xy,type,show_type,disappear_type,show_time,disappear_time,position_move,swap_overlap,map_swap,image_mirror,cg_show,cg_path,cg_scale,cg_layer,cg_show_type,cg_start_xy,cg_show_time,cg_show_xy,cg_disappear_type,cg_disappear_xy,cg_disappear_time,sound,music,ambient_sound,bubble_mirror,bubble_xy,bubble_expression,no_click_time,effect,effect_sound,effect_scale,effect_xy,effect_layer,effect_count,jitter
1118,1119,,0,5-10a,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,7001,2164,,,,,,,,,,,
1119,1120,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60035,,,,,,,,,,,,,
1120,1121,,0,,-1,classroom,,partner_picture_54008,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60154,,,,,,,,,,,,,
1121,1122,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,1123,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,1124,,0,,-1,classroom,,partner_picture_54008,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60157,,,,,,,,,,,,,
1124,1125,,0,,-1,classroom,,partner_picture_54008,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60154,,,,,,,,,,,,,
1125,1126,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,1127,,0,,*,classroom,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,1128,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60086,7002,,,,,,,,,,,,
1128,1129,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,1130,,0,,*,classroom,,partner_picture_53005,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,1131,,0,,*,classroom,,partner_picture_53005,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,1132,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60094,,,,,,,,,,,,,
1132,-1,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60086,,,,,,,,,,,,,
1133,1134,,0,5-10c,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60043,7002,2164,,,,,,,,,,,
1134,1135,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60040,,,,,,,,,,,,,
1135,1136,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60092,,,,,,,,,,,,,
1136,1137,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1138,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60087,,,,,,,,,,,,,
1138,1139,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60101,,,,,,,,,,,,,
1139,1140,,0,,*,classroom,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1140,1141,,0,,*,classroom,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1142,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60086,,,,,,,,,,,,,
1142,1143,,0,,-1,classroom,,partner_picture_54008,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60157,,,,,,,,,,,,,
1143,1144,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60089,,,,,,,,,,,,,
1144,1145,,0,,-1,classroom,,partner_picture_53005,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1146,,0,,-1,classroom,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60015,,,,,,,,,,,,,
1146,1147,,0,,*,classroom,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1148,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60043,,,,,,,,,,,,,
1148,1149,,0,,-1,classroom,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60017,,,,,,,,,,,,,
1149,1150,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,-1,,0,,-1,classroom,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60039,,,,,,,,,,,,,
1151,1152,,0,6-1a,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60009,7001,,,,,,,,,,,,
1152,1153,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60004,,,,,,,,,,,,,
1153,1154,,0,,*,,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1155,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60014,,,,,,,,,,,,,
1155,1156,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,1157,,0,,*,,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,1158,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60009,,,,,,,,,,,,,
1158,1159,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,1160,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,1161,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60004,,,,,,,,,,,,,
1161,1162,,0,,*,,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,1163,,0,,-1,,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60017,,,,,,,,,,,,,
1163,1164,,0,,*,,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,1165,,0,6-1b,-1,school_festivity,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,1,,,,,,,,,,,,,60004,7001,2158|2159,,,,,,,,,,,
1165,1166,,0,,-1,school_festivity,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,1167,,0,,-1,school_festivity,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,1168,,0,,-1,school_festivity,,partner_picture_34004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,1169,,0,,-1,school_festivity,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60010,,,,,,,,,,,,,
1169,1170,,0,,-1,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60038,,,,,,,,,,,,,
1170,1171,,0,,-1,school_festivity,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,-1,,0,,-1,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60287,,,,,,,,,,,,,
1172,1173,,0,6-1c,-1,school_festivity,,partner_picture_45002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1173,1174,,0,,-1,school_festivity,,partner_picture_45002,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,1175,,0,,-1,school_festivity,,partner_picture_34004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,1176,,0,,-1,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,1177,,0,,*,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,1178,,0,,-1,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60048,,,,,,,,,,,,,
1178,1179,,0,,-1,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60036,,,,,,,,,,,,,
1179,-1,,0,,*,school_festivity,,partner_picture_4300704,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,1181,,0,6-2a,,shitang,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001,2165,,,,,,,,,,,
1181,1182,,0,,,shitang,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,1183,,0,,*,shitang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1183,1184,,0,,*,shitang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,1185,,0,,-1,shitang,,partner_picture_34004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,1186,,0,,*,shitang,,partner_picture_34004,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,1187,,0,,*,shitang,,partner_picture_42007,,,,,,,,1,0|0,2,1,6,1,1,-1000|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,1188,,0,,-1,shitang,,partner_picture_42007,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,1189,,0,,-1,shitang,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,1190,,0,,-1,shitang,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,1191,,0,,*,shitang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,1192,,0,,-1,shitang,,partner_picture_42007,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,1193,,0,,-1,shitang,,partner_picture_22004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,1194,,0,6-2b,-1,shitang,,partner_picture_34004,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1194,1195,,0,,*,shitang,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,-1,,0,,-1,shitang,,partner_picture_4300704,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60038,,,,,,,,,,,,,
1196,1197,,0,6-2c,-1,shitang,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60001,7001,,,,,,,,,,,,
1197,1198,,0,,*,shitang,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1199,,0,,-1,shitang,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60009,,,,,,,,,,,,,
1199,-1,,0,,*,shitang,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,1201,,0,6-3a,,qilizhiwu_outside,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1201,1202,,0,,,qilizhiwu_outside,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,1203,,0,,*,qilizhiwu_outside,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1203,1205,,0,,*,qilizhiwu_outside,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,1205,,0,,,qilizhiwu_outside,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,1206,,0,,-1,qilizhiwu_outside,,partner_picture_56003,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60009,,,,,,,,,,,,,
1206,1207,,0,,-1,qilizhiwu_outside,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60016,,,,,,,,,,,,,
1207,1208,,0,,*,qilizhiwu_outside,,partner_picture_56003,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,1209,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,1,,,,,,,,,,,,,60145,,,,,,,,,,,,,
1209,1210,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,1211,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,1212,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60009,,,,,,,,,,,,,
1212,1213,,0,,*,qilizhiwu,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,1214,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60140,,,,,,,,,,,,,
1214,1215,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60146,,,,,,,,,,,,,
1215,1216,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,1217,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,1218,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60145,,,,,,,,,,,,,
1218,1219,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60006,,,,,,,,,,,,,
1219,1220,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60139,7002,,,,,,,,,,,,
1220,1221,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60142,,,,,,,,,,,,,
1221,1222,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,1223,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,1224,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60150,,,,,,,,,,,,,
1224,1225,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,1227,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60145,,,,,,,,,,,,,
1226,1227,,0,,,qilizhiwu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,1228,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60142,,,,,,,,,,,,,1
1228,1229,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,60141,,,,,,,,,,,,,
1229,1230,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,-1,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60009,,,,,,,,,,,,,
1231,1232,,0,6-3c,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60141,7002,,,,,,,,,,,,
1232,1233,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,-1,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,1235,,0,6-4a,,qilizhiwu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1235,1236,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,7001,,,,,,,,,,,,
1236,1237,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60146,,,,,,,,,,,,,
1237,1238,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,1239,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,10,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,1240,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60010,,,,,,,,,,,,,
1240,1241,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60140,,,,,,,,,,,,,
1241,1242,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60152,,,,,,,,,,,,,
1242,1243,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,1244,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,1245,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60140,,,,,,,,,,,,,
1245,1246,,0,,*,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,2,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,1247,,0,,-1,qilizhiwu,,partner_picture_45001,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,60140,,,,,,,,,,,,,
1247,1250,,0,,-1,qilizhiwu,,partner_picture_56003,,,,,,,,1,0|0,0,1,6,1,1,0|0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,1249,,0,,,qilizhiwu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,1250,,0,,,qilizhiwu,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
