id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,pre_effect,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
65101514,-1,-1,-1,-1,,0,27,1,,,,1,,,1021043,,,,,,,,,,,,,,,,,,,,,,,skill_icon_145,3,,,,,,,,,
65101614,-1,-1,-1,-1,,0,11,1,,,,1,,,1023052,,,,,,,,,,,,,,,,,,,,,,,skill_icon_126,3,,,,,,,,,
65101714,-1,-1,-1,-1,,0,11,1,,,,1,,,1014011,,,,,,,,,,,,,,,,,,,,,,,skill_icon_133,3,,,,,,,,,
65200114,-1,-1,-1,-1,,0,28,1,,,,1,,,1064007,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200904,3,,,,,,,,,
65200214,OD-01-6,-1,-1,-1,,0,2,1,,,,24,,,1008027,,,,,,,,1,,1028036,,,,,,,,,,,,,skill_icon_5201004,3,,,,,,,,,
65200314,-1,-1,-1,-1,,0,4,1,,,,23,,,1025023,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,3,,,,,,,,,
65200414,-1,-1,-1,-1,,0,4,1,,,,23,,,1031019,,1,1,1,,2#460#508,,,,,,,,,,,,,,,1,,skill_icon_175,3,,,,,,,,,
65200514,-1,-1,-1,-1,,0,10,1,,,,1,,,1030046,,,,,,,,,,,,,,,,,,,,,,,skill_icon_212,3,,,,,,,,,
65200614,-1,-1,-1,-1,,0,4,1,,,,23,,,1027003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_89,3,,,,,,,,,
65200714,-1,-1,-1,-1,,0,11,1,,,,1,,,1014010,,,,,,,,30,,1038042,,,,,,,,,,,,,skill_icon_5,3,,,,,,,,,
65200814,-1,-1,-1,-1,,0,28,1,,,,1,,,1064017,,,,,,,,,,,,,,,,,,,,,,,skill_icon_142,3,,,,,,,,,
65200914,-1,-1,-1,-1,,0,2,1,,,,24,,,1025003|1018008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_204,3,,,,,,,,,
65201014,-1,-1,-1,-1,,0,4,1,,,,23,,,1010035|1027043,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500301,3,,,,,,,,,
65201114,-1,-1,-1,-1,,0,10,1,,,,2,,,1021038,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200204,3,,,,,,,,,
65201314,-1,-1,-1,-1,,0,11,1,,,,2,,,1028058,,,,,,,,13,,1030037,,,,,,,,,,,,,skill_icon_5200104,3,,,,,,,,,
65201414,-1,-1,-1,-1,,0,28,1,,,,1,,,1029011|1028003|1005003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_152,3,,,,,,,,,
65201714,-1,-1,-1,-1,,0,4,1,,,,23,,,1110003,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_152,3,,,,,,,,,
65300114,-1,-1,-1,-1,,0,2,1,,,,24,,,1025010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_30,3,,,,,,,,,
65300214,-1,-1,-1,-1,,0,27,1,,,,1,,,1021043,,,,,,,,,,,,,,,,,,,,,,,skill_icon_158,3,,,,,,,,,
65300314,-1,-1,-1,-1,,0,4,1,,,,23,,,1031009,,1,1,1,,267#1281|1282,,,,,,,,,,,,,,,1,,skill_icon_5200802,3,,,,,,,,,
65300414,-1,-1,-1,-1,,0,28,1,,,,1,,,1057070,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,3,,,,,,,,,
65300514,-1,-1,-1,-1,,0,11,1,,,,1,,,1028070|1030116,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500204,3,,,,,,,,,
65300614,-1,-1,-1,-1,,0,4,1,,,,1,,,1021028|1012016,,,,,,,,,,,,,,,,,,,,,,,skill_icon_150,3,,,,,,,,,
65301114,-1,-1,-1,-1,,0,4,1,,,,1,,,1021112,,,,,,,,,,,,,,,,,,,,,,,skill_icon_54,3,,,,,,,,,
65301514,-1,-1,-1,-1,,0,30,1,,,,1,,,1008052|1009023,,,,,,,,,,,,,,,,,,,,,,,skill_icon_39,3,,,,,,,,,
65301614,-1,-1,-1,-1,,0,4,1,,,,23,,,1042004,,,,,,,,1,,1009013,,,,,,,,,,,,,skill_icon_140,3,,,,,,,,,
65301714,-1,-1,-1,-1,,0,11,1,,,,13,,,1015016,,,,,,,,,,,,,,,,,,,,,,,skill_icon_156,3,,,,,,,,,
65401114,-1,-1,-1,-1,,0,11,1,,,,2,,,1030040,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,3,,,,,,,,,
65401614,-1,-1,-1,-1,,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009019|1190001|1023006,,,,,,,,,,,,,skill_icon_5600303,3,,,,,,,,,
65401714,-1,-1,-1,-1,,0,28,1,,,,1,,,1064039,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,3,,,,,,,,,
65501114,-1,-1,-1,-1,,0,9,1,,,,1,,,1032006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_167,3,,,,,,,,,
65501314,-1,-1,-1,-1,,0,13,1,,,,1,,,1005010|1013009,,,,,,,,,,,,,,,,,,,,,,,skill_icon_12,3,,,,,,,,,
65601114,-1,-1,-1,-1,,0,4,1,,,,13,,,1039015,,,,,,,,1,,1014038,,,,,,,,,,,,,skill_icon_199,3,,,,,,,,,
65601314,-1,-1,-1,-1,,0,28,1,,,,1,,,1011001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600304,3,,,,,,,,,
65601414,-1,-1,-1,-1,,0,28,1,,,,1,,,1012010|1004005|1008008|1125001,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5600304,3,,,,,,,,,
278,-1,-1,-1,-1,,0,1,0,,,,16,,,1019126|1033010|1011044,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,0,,skill_icon_0,,1032,,,,,,,,
279,-1,-1,-1,-1,,0,1,0,,,,16,,,1019123|1033012|1011074,,,,,582##759#922,581#577|578#760#920#1012,,,,,,,,,,,,,,,0,,skill_icon_0,,1032,,,,,,,,
283,-1,-1,-1,-1,,0,1,0,,,,18,4,,1019125|1015053,,,,,612,614#618#754|755|756#938#1253#1562|1563,,,,,,,,,,,,,,,,,skill_icon_0,,1041,,#2#2#2,#290|725#200|725#200|725,,,,,
284,-1,-1,-1,-1,,0,1,0,,,,18,4,,1019048|1015008,,,,,612,614#618#754|755|756#938#1253#1562|1563,,,,,,,,,,,,,,,,,skill_icon_0,,1041,,#2#2#2,#290|725#200|725#200|725,,,,,
286,-1,-1,-1,-1,,0,1,0,,,,14,,,1019044|1013014,,,,,#665#692#771#960,644#668#691#772#962#1482|1483,,,,,,,,,,,,,,,,,skill_icon_0,,1048,,,,,,,,
287,-1,-1,-1,-1,,0,1,0,,,,14,,,1019059|1013070,,,,,#665#692#771#960,644#668#691#772#962#1482|1483,,,,,,,,,,,,,,,,,skill_icon_0,,1048,,,,,,,,
65100702,-1,-1,-1,-1,,0,28,1,,,,1,,,1030010|1029008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200302,2,,,,,,,,,
65100202,-1,-1,-1,-1,,0,28,1,,,,1,,,1029008|1006003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_135,2,,,,,,,,,
65100402,-1,-1,-1,-1,,0,2,1,,,,24,,,1015002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_135,2,,,,,,,,,
65100502,-1,-1,-1,-1,,0,28,1,,,,1,,,1029008|1010006,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200301,2,,,,,,,,,
65100602,-1,-1,-1,-1,,0,19,1,,,,1,,,1008017|1028110|1011114,,,,,,,,,,,,,,,,,,,,,,,skill_icon_152,2,,,,,,,,,
65100703,-1,-1,-1,-1,,0,6,1,,,,27,,,1031013,,1,1,1,,,,,,,,,,,,,,,,,1,,skill_icon_5200303,2,,,,,,,,,
65100802,-1,-1,-1,-1,,0,28,1,,,,1,,,1010036|1028006|1029005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_206,2,,,,,,,,,
65100902,-1,-1,-1,-1,,0,28,1,,,,1,,,1028003|1029008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200602,2,,,,,,,,,
65101002,-1,-1,-1,-1,,0,2,1,,,,24,,,1026008,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200802,2,,,,,,,,,
65101102,-1,-1,-1,-1,,0,28,1,,,,1,,,1010002|1028006|1029003|1057002,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_1,2,,,,,,,,,
65101202,-1,-1,-1,-1,,0,2,1,,,,24,,,1027049,,,,,,,,,,,,,,,,,,,,,,,skill_icon_66,2,,,,,,,,,
65101302,-1,-1,-1,-1,,0,28,1,,,,1,,,1010011|1029002,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_42,2,,,,,,,,,
65101402,-1,-1,-1,-1,,0,28,1,,,,1,,,1029008|1006005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_45,2,,,,,,,,,
65101502,-1,-1,-1,-1,,0,2,1,,,,24,,,1026024,,,,,,,,1,,1010031,,,,,,,,,,,,,skill_icon_29,2,,,,,,,,,
65200102,-1,-1,-1,-1,,0,28,1,,,,1,,,1007016|1004004|1029004,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200902,2,,,,,,,,,
65200202,OD-01-6,-1,-1,-1,,0,2,1,,,,24,,,1028043,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5201002,2,,,,,,,,,
65200302,-1,-1,-1,-1,,0,2,1,,,,24,,,1025012,,,,,,,,,,,,,,,,,,,,,,,skill_icon_68,2,,,,,,,,,
65200402,-1,-1,-1,-1,,0,2,1,,,,24,,,1008049,,,,,,,,1,,1008048|1009035,,,,,,,,,,,,,skill_icon_89,2,,,,,,,,,
65200502,-1,-1,-1,-1,,0,4,1,,,,23,,,1008037,,,,,,,,,,,,,,,,,,,,,,,skill_icon_15,2,,,,,,,,,
65200702,-1,-1,-1,-1,,0,28,1,,,,1,,,1030007|1029008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_212,2,,,,,,,,,
65200802,-1,-1,-1,-1,,0,28,1,,,,1,,,1028005|1008008|1029004,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_125,2,,,,,,,,,
65200902,-1,-1,-1,-1,,0,28,1,,,,1,,,1008008|1009004|1028003,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_202,2,,,,,,,,,
65201102,-1,-1,-1,-1,,0,2,1,,,,24,,,1027006,,,,,,,,7,1,1022005,,,,,,,,,,,,,skill_icon_5200202,2,,,,,,,,,
65201202,-1,-1,-1,-1,,0,28,1,,,,1,,,1028006|1029008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_93,2,,,,,,,,,
65201302,-1,-1,-1,-1,,0,28,1,,,,1,,,1029008|1004002,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_5200102,2,,,,,,,,,
65201402,-1,-1,-1,-1,,0,19,1,,,,1,,,1028072|1005040,,,,,,,,,,,,,,,,,,,,,,,skill_icon_216,2,,,,,,,,,
65201502,-1,-1,-1,-1,,0,28,1,,,,1,,,1007004|1028007,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_188,2,,,,,,,,,
65201602,-1,-1,-1,-1,,0,28,1,,,,1,,,1028005|1029008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_85,2,,,,,,,,,
65300102,-1,-1,-1,-1,,0,28,1,,,,1,,,1008008|1009006,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_155,2,,,,,,,,,
65300202,-1,-1,-1,-1,,0,2,1,,,,24,,,1010026,,,,,,,,,,,,,,,,,,,,,,,skill_icon_2,2,,,,,,,,,
65300302,-1,-1,-1,-1,,0,4,1,,,,23,,,1008022,,,,,,,,,,,,,,,,,,,,,,,skill_icon_124,2,,,,,,,,,
65300402,-1,-1,-1,-1,,0,28,1,,,,1,,,1008008|1028005|1029004,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,2,,,,,,,,,
65300502,-1,-1,-1,-1,,0,2,1,,,,24,,,1017006|1013010,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5500202,2,,,,,,,,,
65300602,-1,-1,-1,-1,,0,2,1,,,,1,,,1021028|1012024,,,,,,,,,,,,,,,,,,,,,,,skill_icon_65,2,,,,,,,,,
