id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,pre_effect,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
754006021,-1,-1,-1,,1,0,28,1,,,,1,,,1008010|1028237|1029081,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,1,,,,,,,,,
754006022,-1,-1,-1,,1,0,28,1,,,,1,,,1008010|1028238|1029082,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,2,,,,,,,,,
754006023,-1,-1,-1,,1,0,28,1,,,,1,,,1008010|1028239|1029083,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,3,,,,,,,,,
754006024,-1,-1,-1,,1,0,28,1,,,,1,,,1008010|1028240|1029083,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,4,,,,,,,,,
754006025,-1,-1,-1,,1,0,28,1,,,,1,,,1008010|1028241|1029084,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_122,5,,,,,,,,,
754006031,-1,-1,-1,,1,0,5,1,,,,28,,,1025072,,,,,,,,,,,,,,,,,,,,,,,skill_icon_192,1,,,,,,,,,
754006032,-1,-1,-1,,1,0,5,1,,,,28,,,1025073,,,,,,,,,,,,,,,,,,,,,,,skill_icon_192,2,,,,,,,,,
754006033,-1,-1,-1,,1,0,5,1,,,,28,,,1025074,,,,,,,,,,,,,,,,,,,,,,,skill_icon_192,3,,,,,,,,,
754006034,-1,-1,-1,,1,0,5,1,,,,28,,,1025075,,,,,,,,,,,,,,,,,,,,,,,skill_icon_192,4,,,,,,,,,
754006035,-1,-1,-1,,1,0,5,1,,,,28,,,1025076,,,,,,,,,,,,,,,,,,,,,,,skill_icon_192,5,,,,,,,,,
754006041,-1,-1,-1,,1,0,28,1,,,,1,,,1057071,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,1,,,,,,,,,
754006042,-1,-1,-1,,1,0,28,1,,,,1,,,1057072,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,2,,,,,,,,,
754006043,-1,-1,-1,,1,0,28,1,,,,1,,,1057073,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,3,,,,,,,,,
754006044,-1,-1,-1,,1,0,28,1,,,,1,,,1057074,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,4,,,,,,,,,
754006045,-1,-1,-1,,1,0,28,1,,,,1,,,1057075,,,,,,,,,,,,,,,,,,,,,,,skill_icon_137,5,,,,,,,,,
754007011,-1,-1,-1,,1,0,1,0,,,,13,,,1019501|1028047|1039032,,,,,#541|542|543,266,,2,,1028054,,,,,,,,,,,,,skill_icon_181,1,1038#1074,,#2,#290|725,,#1,,,
754007012,-1,-1,-1,,1,0,1,0,,,,13,,,1019502|1028047|1039033,,,,,#541|542|543,266,,2,,1028054,,,,,,,,,,,,,skill_icon_181,2,1038#1074,,#2,#290|725,,#1,,,
754007013,-1,-1,-1,,1,0,1,0,,,,13,,,1019503|1028047|1039034,,,,,#541|542|543,266,,2,,1028054,,,,,,,,,,,,,skill_icon_181,3,1038#1074,,#2,#290|725,,#1,,,
754007014,-1,-1,-1,,1,0,1,0,,,,13,,,1019504|1028047|1039035,,,,,#541|542|543,266,,2,,1028054,,,,,,,,,,,,,skill_icon_181,4,1038#1074,,#2,#290|725,,#1,,,
754007015,-1,-1,-1,,1,0,1,0,,,,13,,,1019505|1028047|1039036,,,,,#541|542|543,266,,2,,1028054,,,,,,,,,,,,,skill_icon_181,5,1038#1074,,#2,#290|725,,#1,,,
754007021,-1,-1,-1,,1,0,28,1,,,,1,,,1029061|1030155,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_147,1,,,,,,,,,
754007022,-1,-1,-1,,1,0,28,1,,,,1,,,1029062|1030156,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_147,2,,,,,,,,,
754007023,-1,-1,-1,,1,0,28,1,,,,1,,,1029063|1030157,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_147,3,,,,,,,,,
754007024,-1,-1,-1,,1,0,28,1,,,,1,,,1029064|1030158,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_147,4,,,,,,,,,
754007025,-1,-1,-1,,1,0,28,1,,,,1,,,1029065|1030159,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_147,5,,,,,,,,,
754007031,-1,-1,-1,,1,0,2,1,,,,13,,,1030167|1136031,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,1,,,,,,,,,
754007032,-1,-1,-1,,1,0,2,1,,,,13,,,1030168|1136032,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,2,,,,,,,,,
754007033,-1,-1,-1,,1,0,2,1,,,,13,,,1030169|1136033,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,3,,,,,,,,,
754007034,-1,-1,-1,,1,0,2,1,,,,13,,,1030170|1136034,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,4,,,,,,,,,
754007035,-1,-1,-1,,1,0,2,1,,,,13,,,1030171|1136035,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5200603,5,,,,,,,,,
754007041,-1,-1,-1,,1,0,11,1,,,,2,,,1030160,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,1,,,,,,,,,
754007042,-1,-1,-1,,1,0,11,1,,,,2,,,1030161,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,2,,,,,,,,,
754007043,-1,-1,-1,,1,0,11,1,,,,2,,,1030162,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,3,,,,,,,,,
754007044,-1,-1,-1,,1,0,11,1,,,,2,,,1030163,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,4,,,,,,,,,
754007045,-1,-1,-1,,1,0,11,1,,,,2,,,1030164,,,,,,,,,,,,,,,,,,,,,,,skill_icon_139,5,,,,,,,,,
754008011,-1,-1,-1,,1,0,1,0,,,,18,3,,1019496,,,1,,,224|225#375|376#639#1239|1240,,1,,1021118|1008046|1009014,,,,,,,,,,,,,skill_icon_5400701,1,1024#1132,,,,,,,,
754008012,-1,-1,-1,,1,0,1,0,,,,18,3,,1019497,,,1,,,224|225#375|376#639#1239|1240,,1,,1021119|1008046|1009014,,,,,,,,,,,,,skill_icon_5400701,2,1024#1132,,,,,,,,
754008013,-1,-1,-1,,1,0,1,0,,,,18,3,,1019498,,,1,,,224|225#375|376#639#1239|1240,,1,,1021120|1008046|1009014,,,,,,,,,,,,,skill_icon_5400701,3,1024#1132,,,,,,,,
754008014,-1,-1,-1,,1,0,1,0,,,,18,3,,1019499,,,1,,,224|225#375|376#639#1239|1240,,1,,1021121|1008046|1009014,,,,,,,,,,,,,skill_icon_5400701,4,1024#1132,,,,,,,,
754008015,-1,-1,-1,,1,0,1,0,,,,18,3,,1019500,,,1,,,224|225#375|376#639#1239|1240,,1,,1021122|1008137|1009208,,,,,,,,,,,,,skill_icon_5400701,5,1024#1132,,,,,,,,
754008021,-1,-1,-1,,1,0,2,1,,,,1,,,1009209|1021123|1004015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400702,1,,,,,,,,,
754008022,-1,-1,-1,,1,0,2,1,,,,1,,,1009210|1021124|1004015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400702,2,,,,,,,,,
754008023,-1,-1,-1,,1,0,2,1,,,,1,,,1009211|1021125|1004015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400702,3,,,,,,,,,
754008024,-1,-1,-1,,1,0,2,1,,,,1,,,1009212|1021126|1004015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400702,4,,,,,,,,,
754008025,-1,-1,-1,,1,0,2,1,,,,1,,,1009213|1021127|1004015,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400702,5,,,,,,,,,
754008031,-1,-1,-1,,1,0,28,1,,,,1,,,1166009|1174006|1169008|1172002,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400703,1,,,,,,,,,
754008032,-1,-1,-1,,1,0,28,1,,,,1,,,1166010|1174007|1169009|1172003,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400703,2,,,,,,,,,
754008033,-1,-1,-1,,1,0,28,1,,,,1,,,1166011|1174008|1169010|1172004,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400703,3,,,,,,,,,
754008034,-1,-1,-1,,1,0,28,1,,,,1,,,1166012|1174009|1169011|1172005,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400703,4,,,,,,,,,
754008035,-1,-1,-1,,1,0,28,1,,,,1,,,1166013|1174010|1169012|1172006,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400703,5,,,,,,,,,
754008041,-1,-1,-1,,1,0,11,1,,,,1,,,1028347|1008138,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400704,1,,,,,,,,,
754008042,-1,-1,-1,,1,0,11,1,,,,1,,,1028348|1008139,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400704,2,,,,,,,,,
754008043,-1,-1,-1,,1,0,11,1,,,,1,,,1028349|1008140,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400704,3,,,,,,,,,
754008044,-1,-1,-1,,1,0,11,1,,,,1,,,1028350|1008141,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400704,4,,,,,,,,,
754008045,-1,-1,-1,,1,0,11,1,,,,1,,,1028351|1008142,,,,,,,,,,,,,,,,,,,,,,,skill_icon_5400704,5,,,,,,,,,
754009011,-1,-1,-1,,1,0,1,0,,,,18,4,,1019491,,,1,,###502|503,383|384#441|442#412##865|866,,2,,1022044,,,,,,,,,,,,,skill_icon_155,1,1007,###1,,,,,,,
754009012,-1,-1,-1,,1,0,1,0,,,,18,4,,1019492,,,1,,###502|503,383|384#441|442#412##865|866,,2,,1022045,,,,,,,,,,,,,skill_icon_155,2,1007,###1,,,,,,,
754009013,-1,-1,-1,,1,0,1,0,,,,18,4,,1019493,,,1,,###502|503,383|384#441|442#412##865|866,,2,,1022046,,,,,,,,,,,,,skill_icon_155,3,1007,###1,,,,,,,
754009014,-1,-1,-1,,1,0,1,0,,,,18,4,,1019494,,,1,,###502|503,383|384#441|442#412##865|866,,2,,1022047,,,,,,,,,,,,,skill_icon_155,4,1007,###1,,,,,,,
754009015,-1,-1,-1,,1,0,1,0,,,,18,4,,1019495,,,1,,###502|503,383|384#441|442#412##865|866,,2,,1022048,,,,,,,,,,,,,skill_icon_155,5,1007,###1,,,,,,,
754009021,-1,-1,-1,,1,0,28,1,,,,1,,,1028308|1029056|1008009|1006016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_216,1,,,,,,,,,
754009022,-1,-1,-1,,1,0,28,1,,,,1,,,1028309|1029057|1008009|1006016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_216,2,,,,,,,,,
754009023,-1,-1,-1,,1,0,28,1,,,,1,,,1028310|1029058|1008009|1006016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_216,3,,,,,,,,,
754009024,-1,-1,-1,,1,0,28,1,,,,1,,,1028311|1029059|1008009|1006016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_216,4,,,,,,,,,
754009025,-1,-1,-1,,1,0,28,1,,,,1,,,1028312|1029060|1008009|1006016,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_216,5,,,,,,,,,
754009031,-1,-1,-1,,1,0,2,1,,,,1,,,1022049|1028059,,,,,,,,,,,,,,,,,,,,,,,skill_icon_110,1,,,,,,,,,
754009032,-1,-1,-1,,1,0,2,1,,,,1,,,1022050|1028059,,,,,,,,,,,,,,,,,,,,,,,skill_icon_110,2,,,,,,,,,
754009033,-1,-1,-1,,1,0,2,1,,,,1,,,1022051|1028059,,,,,,,,,,,,,,,,,,,,,,,skill_icon_110,3,,,,,,,,,
754009034,-1,-1,-1,,1,0,2,1,,,,1,,,1022052|1028059,,,,,,,,,,,,,,,,,,,,,,,skill_icon_110,4,,,,,,,,,
754009035,-1,-1,-1,,1,0,2,1,,,,1,,,1022053|1028341,,,,,,,,,,,,,,,,,,,,,,,skill_icon_110,5,,,,,,,,,
754009041,-1,-1,-1,,1,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009203|1190001|1023006|1028342,,,,,,,,,,,,,skill_icon_5600303,1,,,,,,,,,
754009042,-1,-1,-1,,1,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009204|1190001|1023006|1028343,,,,,,,,,,,,,skill_icon_5600303,2,,,,,,,,,
754009043,-1,-1,-1,,1,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009205|1190001|1023006|1028344,,,,,,,,,,,,,skill_icon_5600303,3,,,,,,,,,
754009044,-1,-1,-1,,1,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009206|1190001|1023006|1028345,,,,,,,,,,,,,skill_icon_5600303,4,,,,,,,,,
754009045,-1,-1,-1,,1,0,11,1,,,,13,,,1018006,,,,,,,,1,,1009207|1190001|1023006|1028346,,,,,,,,,,,,,skill_icon_5600303,5,,,,,,,,,
754010011,-1,-1,-1,,1,0,1,0,,,,18,2,,1019256|1028028|1043003,,,1,,###1081,519#573#725#1079,,,,,,,,,,,,,,,,,skill_icon_192,1,1002,,,,,,,,
754010012,-1,-1,-1,,1,0,1,0,,,,18,2,,1019257|1028028|1043003,,,1,,###1081,519#573#725#1079,,,,,,,,,,,,,,,,,skill_icon_192,2,1002,,,,,,,,
754010013,-1,-1,-1,,1,0,1,0,,,,18,2,,1019258|1028028|1043003,,,1,,###1081,519#573#725#1079,,,,,,,,,,,,,,,,,skill_icon_192,3,1002,,,,,,,,
754010014,-1,-1,-1,,1,0,1,0,,,,18,2,,1019259|1028028|1043003,,,1,,###1081,519#573#725#1079,,,,,,,,,,,,,,,,,skill_icon_192,4,1002,,,,,,,,
754010015,-1,-1,-1,,1,0,1,0,,,,18,2,,1019260|1028269|1043003,,,1,,###1081,519#573#725#1079,,,,,,,,,,,,,,,,,skill_icon_192,5,1002,,,,,,,,
754010021,-1,-1,-1,,1,0,28,1,,,,1,,,1028238|1008008|1029005,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_193,1,,,,,,,,,
754010022,-1,-1,-1,,1,0,28,1,,,,1,,,1028238|1008008|1029081,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_193,2,,,,,,,,,
754010023,-1,-1,-1,,1,0,28,1,,,,1,,,1028240|1008008|1029082,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_193,3,,,,,,,,,
754010024,-1,-1,-1,,1,0,28,1,,,,1,,,1028240|1008008|1029083,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_193,4,,,,,,,,,
754010025,-1,-1,-1,,1,0,28,1,,,,1,,,1028241|1008008|1029084,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_193,5,,,,,,,,,
754010031,-1,-1,-1,,1,0,5,1,,,,1,,,1021075,,,,,,,,,,,,,,,,,,,,,,,skill_icon_194,1,,,,,,,,,
754010032,-1,-1,-1,,1,0,5,1,,,,1,,,1021076,,,,,,,,,,,,,,,,,,,,,,,skill_icon_194,2,,,,,,,,,
754010033,-1,-1,-1,,1,0,5,1,,,,1,,,1021077,,,,,,,,,,,,,,,,,,,,,,,skill_icon_194,3,,,,,,,,,
754010034,-1,-1,-1,,1,0,5,1,,,,1,,,1021078,,,,,,,,,,,,,,,,,,,,,,,skill_icon_194,4,,,,,,,,,
754010035,-1,-1,-1,,1,0,5,1,,,,1,,,1021079,,,,,,,,,,,,,,,,,,,,,,,skill_icon_194,5,,,,,,,,,
754010041,-1,-1,-1,,1,0,28,1,,,,1,,,1064109,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,1,,,,,,,,,
754010042,-1,-1,-1,,1,0,28,1,,,,1,,,1064110,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,2,,,,,,,,,
754010043,-1,-1,-1,,1,0,28,1,,,,1,,,1064111,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,3,,,,,,,,,
754010044,-1,-1,-1,,1,0,28,1,,,,1,,,1064112,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,4,,,,,,,,,
754010045,-1,-1,-1,,1,0,28,1,,,,1,,,1064113,,,,,,,,,,,,,,,,,,,,,,,skill_icon_195,5,,,,,,,,,
344,-1,-1,-1,-1,,0,1,0,,,,18,2,,1019261|1043005,,,1,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
345,-1,-1,-1,-1,,0,1,0,,,,18,2,,1019262|1043005,,,1,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
346,-1,-1,-1,-1,,0,1,0,,,,18,2,,1019263|1043005,,,1,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
347,-1,-1,-1,-1,,0,1,0,,,,18,2,,1019264|1043005,,,1,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
348,-1,-1,-1,-1,,0,1,0,,,,18,2,,1019265|1043005,,,1,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
754011011,-1,-1,-1,,1,0,1,0,,,,18,3,,1019266|1033009,,,,,,686|687#690#790#994|992|993#1208|1209,,15,,1178008,,,,,,,,,,,,,skill_icon_237,1,1042,,2,285|730,,,,,2
754011012,-1,-1,-1,,1,0,1,0,,,,18,3,,1019267|1033009,,,,,,686|687#690#790#994|992|993#1208|1209,,15,,1178008,,,,,,,,,,,,,skill_icon_237,2,1042,,2,285|730,,,,,2
754011013,-1,-1,-1,,1,0,1,0,,,,18,3,,1019268|1033009,,,,,,686|687#690#790#994|992|993#1208|1209,,15,,1178008,,,,,,,,,,,,,skill_icon_237,3,1042,,2,285|730,,,,,2
754011014,-1,-1,-1,,1,0,1,0,,,,18,3,,1019269|1033009,,,,,,686|687#690#790#994|992|993#1208|1209,,15,,1178008,,,,,,,,,,,,,skill_icon_237,4,1042,,2,285|730,,,,,2
754011015,-1,-1,-1,,1,0,1,0,,,,18,3,,1019270|1033009,,,,,,686|687#690#790#994|992|993#1208|1209,,15,,1178009,,,,,,,,,,,,,skill_icon_237,5,1042,,2,285|730,,,,,2
754011021,-1,-1,-1,,1,0,28,1,,,,1,,,1029076|1028005|1008008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_238,1,,,,,,,,,
754011022,-1,-1,-1,,1,0,28,1,,,,1,,,1029077|1028248|1008008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_238,2,,,,,,,,,
754011023,-1,-1,-1,,1,0,28,1,,,,1,,,1029078|1028249|1008008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_238,3,,,,,,,,,
754011024,-1,-1,-1,,1,0,28,1,,,,1,,,1029079|1028250|1008008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_238,4,,,,,,,,,
754011025,-1,-1,-1,,1,0,28,1,,,,1,,,1029080|1028251|1008008,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_238,5,,,,,,,,,
754011031,-1,-1,-1,,1,0,28,1,,,,1,,,1064114,,,,,,,,,,,,,,,,,,,,,,,skill_icon_239,1,,,,,,,,,
754011032,-1,-1,-1,,1,0,28,1,,,,1,,,1064115,,,,,,,,,,,,,,,,,,,,,,,skill_icon_239,2,,,,,,,,,
754011033,-1,-1,-1,,1,0,28,1,,,,1,,,1064116,,,,,,,,,,,,,,,,,,,,,,,skill_icon_239,3,,,,,,,,,
754011034,-1,-1,-1,,1,0,28,1,,,,1,,,1064117,,,,,,,,,,,,,,,,,,,,,,,skill_icon_239,4,,,,,,,,,
754011035,-1,-1,-1,,1,0,28,1,,,,1,,,1064118,,,,,,,,,,,,,,,,,,,,,,,skill_icon_239,5,,,,,,,,,
349,-1,-1,-1,-1,,0,1,0,,,,18,3,,1019271|1028124|1178005,,,,,685#688#791,684#689#789#991#1207,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
350,-1,-1,-1,-1,,0,1,0,,,,18,3,,1019272|1028124|1178005,,,,,685#688#791,684#689#789#991#1207,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
351,-1,-1,-1,-1,,0,1,0,,,,18,3,,1019273|1028124|1178005,,,,,685#688#791,684#689#789#991#1207,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
352,-1,-1,-1,-1,,0,1,0,,,,18,3,,1019274|1028124|1178005,,,,,685#688#791,684#689#789#991#1207,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
353,-1,-1,-1,-1,,0,1,0,,,,18,3,,1019275|1028270|1178005,,,,,685#688#791,684#689#789#991#1207,,,,,,,,,,,,,,,,,skill_icon_0,,1044,,,,,,,,
754011041,-1,-1,-1,,1,0,44,1,,,,18,3,,1178003,,,,,,,,1,,1022034,,,,,,,,,,,,,skill_icon_240,1,,,,,,,,,
754011042,-1,-1,-1,,1,0,44,1,,,,18,3,,1178003,,,,,,,,1,,1022035,,,,,,,,,,,,,skill_icon_240,2,,,,,,,,,
754011043,-1,-1,-1,,1,0,44,1,,,,18,3,,1178003,,,,,,,,1,,1022036,,,,,,,,,,,,,skill_icon_240,3,,,,,,,,,
754011044,-1,-1,-1,,1,0,44,1,,,,18,3,,1178003,,,,,,,,1,,1022037,,,,,,,,,,,,,skill_icon_240,4,,,,,,,,,
754011045,-1,-1,-1,,1,0,44,1,,,,18,3,,1178010,,,,,,,,1,,1022038,,,,,,,,,,,,,skill_icon_240,5,,,,,,,,,
754012011,-1,-1,-1,,1,0,1,0,,,,34,3,,1019276|1220001,1019281|1221001;1019286|1221002,,,,,910|911#1034#1229|1231,910|911;910|911#1034;1034#1229|1231;1229|1231,,,,,,,,,,,,,,,,skill_icon_271,1,1093,,,,,,,,
754012012,-1,-1,-1,,1,0,1,0,,,,34,3,,1019277|1220001,1019282|1221001;1019287|1221002,,,,,910|911#1034#1229|1231,910|911;910|911#1034;1034#1229|1231;1229|1231,,,,,,,,,,,,,,,,skill_icon_271,2,1093,,,,,,,,
754012013,-1,-1,-1,,1,0,1,0,,,,34,3,,1019278|1220001,1019283|1221001;1019288|1221002,,,,,910|911#1034#1229|1231,910|911;910|911#1034;1034#1229|1231;1229|1231,,,,,,,,,,,,,,,,skill_icon_271,3,1093,,,,,,,,
754012014,-1,-1,-1,,1,0,1,0,,,,34,3,,1019279|1220001,1019284|1221001;1019289|1221002,,,,,910|911#1034#1229|1231,910|911;910|911#1034;1034#1229|1231;1229|1231,,,,,,,,,,,,,,,,skill_icon_271,4,1093,,,,,,,,
754012015,-1,-1,-1,,1,0,1,0,,,,34,3,,1019280|1220001,1019285|1221001;1019290|1221002,,,,,910|911#1034#1229|1231,910|911;910|911#1034;1034#1229|1231;1229|1231,,,,,,,,,,,,,,,,skill_icon_271,5,1093,,,,,,,,
754012021,-1,-1,-1,,1,0,28,1,,,,1,,,1029076|1028006|1004003|1136015,,,,,,,,,,,,,,,,,,,,1,,,skill_icon_272,1,,,,,,,,,
