id,partner,unknown_3,name,desc,is_exskill,sub_skill,trigger,is_pass,is_unseal,is_cost_energy,is_add_energy,target1,rand1,effect1,effect1_add,no_crit1,no_miss1,no_act1,fx1,fx_hurt1,fx_hurt1_add,target2,rand2,effect2,no_crit2,not_miss2,fx_hurt2,target3,rand3,effect3,no_crit3,not_miss3,fx_hurt3,attr_pas,jump,jump_pos_xy,icon_id,level,sound,shake_screen,hero_pos_type,hero_pos_type_xy,shake_screen_time,black_screen,animation,skill_effect,target_no_effect
3100500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1014,,,,,,,,
3200100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,165,166,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
3200200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,10,,,,,,,,,,,,,,,,,,skill_icon_0,,1001,,,,,,,,
3200300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1033,,,,,,,,
3200400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1001,,,,,,,,
3200500,MK-05,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,154,152,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
3300100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1033,,,,,,,,
3300200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,229,230,,,,,,,,,,,,,,,,,skill_icon_0,,1031,,,,,,,,
3300300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,123,,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
3300400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,131,,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
3300500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,207,208,,,,,,,,,,,,,,,,,skill_icon_0,,1030,,,,,,,,
3400100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,91,93,,,,,,,,,,,,,,,,,skill_icon_0,,1004,,,,,,,,
3400200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1014,,,,,,,,
3400300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,107,,,,,,,,,,,,,,,,,,skill_icon_0,,1030,,,,,,,,
3400400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1011,,,,,,,,
3400500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1006,,,,,,,,
3500100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,88,89,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
3600100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,273,,,,,,,,,,,,,,,1,,skill_icon_0,,1025,,,,,,,,
4100100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,298,,,,,,,,,,,,,,,1,,skill_icon_0,,1001,,,,,,,,
4100200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,98,152,,,,,,,,,,,,,,,,,skill_icon_0,,1001,,,,,,,,
4100300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,288,289,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
4100400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,203,204,,,,,,,,,,,,,,,0,,skill_icon_0,,1031,,,,,,,,
4100500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1027,,,,,,,,
4100600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1014,,,,,,,,
4100700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1027,,,,,,,,
4100800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,207,208,,,,,,,,,,,,,,,,,skill_icon_0,,1030,,,,,,,,
4200100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,136,,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
4200200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1003,,,,,,,,
4200300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,127#356,,,,,,,,,,,,,,,1,,skill_icon_0,,1032,,,,,,,,
4200400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,200,277,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
4200500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,270,271,,,,,,,,,,,,,,,,,skill_icon_0,,1055,,,,,,,,
4200600,LM-02,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1032,,,,,,,,
4200700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,190,191,,,,,,,,,,,,,,,,,skill_icon_0,,1033,,,,,,,,
4200800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,320,,,,,,,,,,,,,,,1,,skill_icon_0,,1025,,,,,,,,
4300100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,112,,,,,,,,,,,,,,,,,,skill_icon_0,,1006,,,,,,,,
4300200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,94,96,,,,,,,,,,,,,,,,,skill_icon_0,,1002,,,,,,,,
4300300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,81,,,,,,,,,,,,,,,1,,skill_icon_0,,1011,,,,,,,,
4300400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,8,,,,,,,,,,,,,,,1,,skill_icon_0,,1008,,,,,,,,
4300500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,282,280,,,,,,,,,,,,,,,,,skill_icon_0,,1003,,,,,,,,
4300600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,57,58,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
4300700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,275#332#425#275,,,,,,,,,,,,,,,1,,skill_icon_0,,1030,,,,,,,,
4300800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,150,,,,,,,,,,,,,,,,,,skill_icon_0,,1014,,,,,,,,
4400100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,146,,,,,,,,,,,,,,,,,,skill_icon_0,,1002,,,,,,,,
4400200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1031,,,,,,,,
4400300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,179,180,,,,,,,,,,,,,,,,,skill_icon_0,,1035,,,,,,,,
4400400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,200,201,,,,,,,,,,,,,,,,,skill_icon_0,,1006,,,,,,,,
4400500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,295,296,,,,,,,,,,,,,,,,,skill_icon_0,,1003,,,,,,,,
4400600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,188,,,,,,,,,,,,,,,1,,skill_icon_0,,1031,,,,,,,,
4400700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,182,183,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
4400800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,207,208,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
4500100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,186,,,,,,,,,,,,,,,,,,skill_icon_0,,1031,,,,,,,,
4500200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,197,198,,,,,,,,,,,,,,,,,skill_icon_0,,1020,,,,,,,,
4500300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,315,316#671,,,,,,,,,,,,,,,,,skill_icon_0,,1004,,,,,,,,
4600100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,226,227,,,,,,,,,,,,,,,,,skill_icon_0,,1052,,,,,,,,
4600200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,61,62,,,,,,,,,,,,,,,,,skill_icon_0,,1042,,,,,,,,
4600300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,283,284,,,,,,,,,,,,,,,,,skill_icon_0,,1008,,,,,,,,
5100100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,236#436#783#1505,237#434#779#1503,,,,,,,,,,,,,,,,,skill_icon_0,,1032,,,,,,,,
5100200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,229#361#586##947,230#362#585#726#945,,,,,,,,,,,,,,,###1,,skill_icon_0,,1031,,,,,,,,
5100300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,##988,168#634#985,,,,,,,,,,,,,,,1#0#0,,skill_icon_0,,1014,,,,,,,,
5100400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,65#346#418#513#885,66#347#415#510#884,,,,,,,,,,,,,,,,,skill_icon_0,,1011,,,,,,,,
5100500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,0#-50|0,skill_icon_0,,1031,,,,,,,,
5100600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,393#428#467#676#857,,,,,,,,,,,,,,,1,,skill_icon_0,,1014,,,,,,,,
5100700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,171|172#339|340,,,,,,,,,,,,,,,1,,skill_icon_0,,1050,,,,,,,,
5100800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,408#621#808#1122,,,,,,,,,,,,,,,0,,skill_icon_0,,1027,,,,,,,,
5100900,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,61##1000#1709,62#859#1001#1710,,,,,,,,,,,,,,,0,,skill_icon_0,,1042,,,,,,,,
5101000,-1,-1,-1,-1,,0,1,0,,,,20,1,1019121,,,,,193#421#593#1206,194#419#592#1203,,,,,,,,,,,,,,,0,,skill_icon_0,,1025,,,,,,,,
5200100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,260#389#523#792,261#390#524#793,,,,,,,,,,,,,,,0,,skill_icon_0,,1040,,,,,,,,
5200200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,80#395#659#892,78#397#658#889,,,,,,,,,,,,,,,0,,skill_icon_0,,1059,,,,,,,,
5200300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,159#903,,,,,,,,,,,,,,,1,,skill_icon_0,,1057,,,,,,,,
5200400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,330#334#422#455#711,,,,,,,,,,,,,,,1,,skill_icon_0,,1060,,,,,,,,
5200500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,303#378#606,,,,,,,,,,,,,,,1,,skill_icon_0,,1006,,,,,,,,
5200600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,165#1136,166#1137,,,,,,,,,,,,,,,0,,skill_icon_0,,1010,,,,,,,,
5200700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,350#352#474,,,,,,,,,,,,,,,1,,skill_icon_5200801,,1033,,,,,,,,
5200800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,154#569,152#568,,,,,,,,,,,,,,,0,,skill_icon_0,,1030,,,,,,,,
5200900,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,215|216#763#1403,,,,,,,,,,,,,,,1,,skill_icon_0,,1044,,,,,,,,
5201000,OD-01,-1,-1,-1,,0,1,0,,,,18,3,1019121,,,,,248#610,249#609,,,,,,,,,,,,,,,0,,skill_icon_0,,1008,,,,,,,,
5300100,-1,-1,-1,-1,,0,1,0,,,,13,,1019115,,,,,175#385##641#996,176#386#488|489#640#995,,,,,,,,,,,,,,,0,,skill_icon_0,,1035##1012,,,,,,,,
5300200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,156#1775,,,,,,,,,,,,,,,1,,skill_icon_0,,1060,,,,,,,,
5300300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,73#1322,69#1319,,,,,,,,,,,,,,,,,skill_icon_0,,1046,,,,,,,,
5300400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,1,,##698,337#343#699,,,,,,,,,,,,,,,1##,,skill_icon_0,,1006,,,,,,,,
5300500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,2#460#508#1036,,,,,,,,,,,,,,,1,,skill_icon_0,,1007#1004,,,,,,,,
5300600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#1262,233#1260,,,,,,,,,,,,,,,1#,,skill_icon_0,,1048,,,,,,,,
5300800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,#1573,,,,,,,,,,,,,,,1,,skill_icon_0,,1033,,,,,,,,
5300900,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,240#1393,,,,,,,,,,,,,,,1,,skill_icon_0,,1061,,,,,,,,
5301000,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,162#485#498#531,,,,,,,,,,,,,,,1#1#1#0,,skill_icon_0,,1041###1075,,,,,,,,
5301100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,##623#751#1134,444#458#624#750#1132#1160,,,,,,,,,,,,,,,0,,skill_icon_0,,1001,,,,,,,,
5400100,-1,-1,-1,-1,,0,1,0,,,,18,3,1019118,,,,,211#365#495#563,212#366#494#564,,,,,,,,,,,,,,,0,,skill_icon_0,,1020###1077,,,,,,,,
5400200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,273#448#627,,,,,,,,,,,,,,,1,,skill_icon_0,,1004,,,,,,,,
5400300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,256#1523,257#1521,,,,,,,,,,,,,,,0,,skill_icon_0,,1007,,,,,,,,
5400400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,264#540,265#539,,,,,,,,,,,,,,,0,,skill_icon_0,,1037#1073,,,,,,,,
5400500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,252,253#596|597#1609,,,,,,,,,,,,,,,0,,skill_icon_0,,1033,,,,,,,,
5400600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,267#1281|1282,,,,,,,,,,,,,,,1,,skill_icon_0,,1006,,,,,,,,
5400700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,223#374#638#1238,,,,,,,,,,,,,,,1,,skill_icon_0,,1023#1131,,,,,,,,
5400800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,381#443#410#500#863,382#440#411#501#864,,,,,,,,,,,,,,,0,,skill_icon_0,,1032,,,,,,,,
5400900,-1,-1,-1,-1,,0,1,0,,,,18,3,1019119,,,,,77#590#1168,74#589#1166,,,,,,,,,,,,,,,,,skill_icon_0,,1027,,,,,,,,
5401000,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,#571#723#1080,518#572#724#1078,,,,,,,,,,,,,,,0,,skill_icon_0,,1032,,,,,,,,
5500100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,0,,skill_icon_0,,1017,,,,,,,,
5500200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,270#463#1198,271#464#1199,,,,,,,,,,,,,,,,,skill_icon_0,,1055,,,,,,,,
5500300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,243#505,245#504#529#989,,,,,,,,,,,,,,,,,skill_icon_0,,1019#1006,,,,,,,,
5500400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,301#631,,,,,,,,,,,,,,,1,,skill_icon_0,,1063,,,,,,,,
5500500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,####535,359#369#446#470|471#534#923|924,,,,,,,,,,,,,,,1#1#1#1#0#0,,skill_icon_0,,1060####1079,,,,,,,,
5600100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,226#439##1011#1296,227#437#520#1008#1297,,,,,,,,,,,,,,,,,skill_icon_0,,1052,,,,,,,,
5600200,-1,-1,-1,-1,,0,1,0,,,,16,,1019117,,,1,,219#478#1023#1256,220#477#1024#1257,,,,,,,,,,,,,,,,,skill_icon_0,,1047,,,,,,,,
5600300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,####919,306#372#431#450#916,,,,,,,,,,,,,,,1#1#1#1#0,,skill_icon_0,,1060,,,,,,,,
5600400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,###838#867,480#527#574#839#868,,,,,,,,,,,,,,,0#0#1,,skill_icon_0,,1008,,,,,,,,
11100100,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,,278|279,,,,,,,,,,,,,,,,,skill_icon_0,,1033,,,,,,,,
11200100,-1,-1,-1,-1,,0,1,0,,,,16,,1019119,,,1,,86,,,,,,,,,,,,,,,,,,skill_icon_0,,1035,,,,,,,,
11200200,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,,163|164,,,,,,,,,,,,,,,,,skill_icon_0,,1016,,,,,,,,
11300100,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,,163|164,,,,,,,,,,,,,,,0,,skill_icon_0,,1014,,,,,,,,
12100200,-1,-1,-1,-1,,0,1,0,,,,16,,1019119,,,1,,,13,,,,,,,,,,,,,,,,,skill_icon_0,,1007,,,,,,,,
12300100,-1,-1,-1,-1,,0,1,0,,,,17,,1019119,,,1,,48,49,,,,,,,,,,,,,,,,,skill_icon_0,,1008,,,,,,,,
12300200,-1,-1,-1,-1,,0,1,0,,,,17,,1019119,,,1,,51,,,,,,,,,,,,,,,,0,,skill_icon_0,,1004,,,,,,,,
12300300,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,264,265,,,,,,,,,,,,,,,0,,skill_icon_0,,1037,,,,,,,,
13500100,-1,-1,-1,-1,,0,1,0,,,,16,,1019119,,,1,,88,89,,,,,,,,,,,,,,,0,,skill_icon_0,,1025,,,,,,,,
13600100,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,,273,,,,,,,,,,,,,,,,,skill_icon_0,,1025,,,,,,,,
14500100,-1,-1,-1,-1,,0,1,0,,,,17,,1019119,,,1,,186,,,,,,,,,,,,,,,,0,,skill_icon_0,,1031,,,,,,,,
14600100,-1,-1,-1,-1,,0,1,0,,,,13,,1019117,,,1,,226,227,,,,,,,,,,,,,,,0,,skill_icon_0,,1052,,,,,,,,
54100100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,298,,,,,,,,,,,,,,,1,,skill_icon_0,,1001,,,,,,,,
54100200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,98,152,,,,,,,,,,,,,,,0,,skill_icon_0,,1014,,,,,,,,
54100300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,288,289,,,,,,,,,,,,,,,0,,skill_icon_0,,1006,,,,,,,,
54100400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,203,204,,,,,,,,,,,,,,,0,,skill_icon_0,,1031,,,,,,,,
54100500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,0,,skill_icon_0,,1027,,,,,,,,
54100600,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1033,,,,,,,,
54100700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,0,,skill_icon_0,,1008,,,,,,,,
54100800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,207,208,,,,,,,,,,,,,,,,,skill_icon_0,,1030,,,,,,,,
54200100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,136,,,,,,,,,,,,,,,,,,skill_icon_0,,1010,,,,,,,,
54200200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,0,,skill_icon_0,,1001,,,,,,,,
54200300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,127#356,,,,,,,,,,,,,,,1,,skill_icon_0,,1030,,,,,,,,
54200400,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,200,277,,,,,,,,,,,,,,,0,,skill_icon_0,,1032,,,,,,,,
54200500,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,270,271,,,,,,,,,,,,,,,0,,skill_icon_0,,1055,,,,,,,,
54200600,LM-02-5,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,,,,,,,,,,,,,,,,1,,skill_icon_0,,1006,,,,,,,,
54200700,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,190,191,,,,,,,,,,,,,,,0,,skill_icon_0,,1006,,,,,,,,
54200800,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,320,,,,,,,,,,,,,,,1,,skill_icon_0,,1030,,,,,,,,
54300100,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,112,,,,,,,,,,,,,,,,0,,skill_icon_0,,1014,,,,,,,,
54300200,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,94,96,,,,,,,,,,,,,,,0,,skill_icon_0,,1020,,,,,,,,
54300300,-1,-1,-1,-1,,0,1,0,,,,12,,1019121,,,,,,81,,,,,,,,,,,,,,,1,,skill_icon_0,,1008,,,,,,,,
